,observed_value,prediction,regressor,name_short,matrix,polarity,fold
9,2.514232555669227,2.882435417866627,MLP,Ribulose,9AA,negative,7
10,4.865973351827255,4.356160637087391,MLP,Ribulose 5-phosphate,9AA,negative,7
11,3.191257467160955,2.3547764393285027,MLP,SM d18:1-16:0,9AA,negative,7
12,0.0,5.018565027320681,MLP,Oxalacetic acid,9AA,negative,7
13,0.0,4.235898144738251,MLP,Phylloquinone,9AA,negative,7
14,0.0,3.586606807807604,MLP,Retinoic acid,9AA,negative,7
15,0.0,5.012904705389642,MLP,S-Adenosylmethionine,9AA,negative,7
0,4.404749585288414,3.751184979388784,MLP,Quinolinic acid,9AA,negative,8
1,4.298180315750183,5.3134127632675305,MLP,S-Adenosylhomocysteine,9AA,negative,8
2,3.60146760068405,4.081216291877156,MLP,Serine,9AA,negative,8
3,4.78146499660177,3.8608179239415192,MLP,Succinic acid,9AA,negative,8
4,5.533163212938402,4.933992242694579,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
5,5.3199340325654045,3.7823531605621565,MLP,Taurine,9AA,negative,8
6,4.270315973022902,2.047586477183079,MLP,Thymine,9AA,negative,8
7,4.508827118939941,2.3327548088359333,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,5.5841405483874045,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.951137084996772,2.9649941183074335,MLP,Uric acid,9AA,negative,8
10,3.1768727777249426,4.37590574391639,MLP,Uridine,9AA,negative,8
11,5.935435495502642,5.433373625141687,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,2.1760530573294545,MLP,Propionylcarnitine,9AA,negative,8
13,0.0,2.712325868433615,MLP,Pyruvic acid,9AA,negative,8
14,0.0,1.4576436450039405,MLP,Serotonin,9AA,negative,8
15,0.0,1.1321268605404715,MLP,Spermidine,9AA,negative,8
0,5.992546007079303,6.506683349214813,MLP,Taurocholic acid,9AA,negative,9
1,2.41442478840722,3.3144512541410576,MLP,Tryptophan,9AA,negative,9
2,2.131818765774426,2.4032009591789705,MLP,Tyrosine,9AA,negative,9
3,5.630456576161583,5.790386360047017,MLP,Uridine diphosphate glucose,9AA,negative,9
4,5.077807537596156,6.135918291173124,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9
5,6.029128849135831,5.6237510279055085,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9
6,4.52963964824184,2.817009215766712,MLP,Urocanic acid,9AA,negative,9
7,3.1713776789954284,2.592573135107815,MLP,Valine,9AA,negative,9
8,4.861136433937232,5.407894605788855,MLP,Xanthine,9AA,negative,9
9,4.852406059687796,4.534304007344114,MLP,cis-Aconitic acid,9AA,negative,9
10,2.9715890912775222,4.0024085577467226,MLP,gamma-Aminobutyric acid,9AA,negative,9
11,2.659773980980071,1.946444912328448,MLP,myo-Inositol,9AA,negative,9
12,0.0,2.4643136341901735,MLP,TG 15:0-18:1-15:0,9AA,negative,9
13,0.0,6.129139811781892,MLP,Tetrahydrofolic acid,9AA,negative,9
14,0.0,2.4215180439128514,MLP,Thiamine,9AA,negative,9
15,0.0,1.8444480093184918,MLP,alpha-tocopherol,9AA,negative,9
0,2.3378258507457588,1.684132766004181,MLP,4-Hydroxyproline,9AA,positive,0
1,4.858524836241916,4.855593694081998,MLP,Acetylcarnitine,9AA,positive,0
2,5.2850299174302515,4.318077776504372,MLP,Acetylcholine,9AA,positive,0
3,2.824083665586593,2.7819650696120095,MLP,Adenosine monophosphate,9AA,positive,0
4,4.366306943076614,1.63427971442909,MLP,Agmatine,9AA,positive,0
5,3.69311947904992,1.698966898627266,MLP,Arginine,9AA,positive,0
6,5.915717392569487,5.2053109901561445,MLP,CAR 16:0,9AA,positive,0
7,0.0,1.6313716778453813,MLP,2-Oxoglutaric acid,9AA,positive,0
8,0.0,1.3446326411340959,MLP,3-Hydroxyanthranilic acid,9AA,positive,0
9,0.0,1.1386240885811127,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0
10,0.0,2.1065905568742007,MLP,3-Phosphoglyceric acid,9AA,positive,0
11,0.0,1.9240633611530291,MLP,"4,5-Dihydroorotic acid",9AA,positive,0
12,0.0,2.1991152823757756,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0
13,0.0,3.249737182983606,MLP,Acetyl-CoA,9AA,positive,0
14,0.0,1.995836352488649,MLP,Adenine,9AA,positive,0
15,0.0,2.4483786349879653,MLP,Adenosine diphosphate,9AA,positive,0
0,1.2014110816106518,4.177633583379895,MLP,Argininosuccinic acid,9AA,positive,1
1,5.085280122205824,4.37585884250315,MLP,Carnitine,9AA,positive,1
2,2.84879006028283,4.2606961394302045,MLP,Carnosine,9AA,positive,1
3,2.562091102683384,2.8996239649969793,MLP,Cer d8:1/22:0 Cer,9AA,positive,1
