Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.03626235639636765,0.05322133102288993,-0.0038073421769682344,1114,DHAP,positive
0.036230707689273084,0.026285218711737158,-0.001657121073693546,314,ClCCA,positive
0.03622252087419232,0.026285218711737158,-0.001657121073693546,1737,ClCCA,positive
0.03620518916525329,-0.007833934782664358,0.00045299754622758596,1088,CHCA,negative
0.036155429361458644,0.05322133102288993,-0.0038073421769682344,1838,DHAP,positive
0.03614708547307424,-0.04862582156147913,0.0036256023499807244,1737,CMBT,negative
0.03612646548835983,0.009737843842900945,-0.0011100602536070218,116,pNA,negative
0.036054320596272775,0.21659447665890322,-0.01515630065333593,713,DAN,negative
0.03605109454344021,0.05086923049537144,-0.0046527657620230615,446,9AA,negative
0.03597081501324584,0.010912778045937203,-0.0008524303868868567,1,9AA,positive
0.035951301757472034,0.06611216320265549,-0.005006697266834522,875,NOR,positive
0.03594852056580059,0.07438447142981604,-0.0054482203333231245,1614,CMBT,positive
0.03591663729342999,0.07438447142981604,-0.0054482203333231245,1696,CMBT,positive
0.035892038002380215,0.05694088364360694,-0.003932497685764737,1844,CHCA,positive
0.035884609382878664,0.05086923049537144,-0.0046527657620230615,1516,9AA,negative
0.03586415079858805,-0.17168722562741087,0.011337269365501994,1724,DHB,negative
0.035760440713932494,0.010912778045937203,-0.0008524303868868567,1171,9AA,positive
0.035532496381668166,0.09203329299596945,-0.0066704457622993405,785,NOR,negative
0.03551565236562202,-0.04862582156147913,0.0036256023499807244,1459,CMBT,negative
0.03551352392193318,0.07438447142981604,-0.0054482203333231245,794,CMBT,positive
0.03542438452132046,0.009737843842900945,-0.0011100602536070218,1866,pNA,negative
0.03540563848659848,0.0700933034387825,-0.004032991241960037,pka_strongest_acidic,DHB,positive
0.03537972665976778,0.05694088364360694,-0.003932497685764737,143,CHCA,positive
0.03534882072225408,-0.17168722562741087,0.011337269365501994,1722,DHB,negative
0.03525018495133598,0.05322133102288993,-0.0038073421769682344,1819,DHAP,positive
0.035204791893304624,0.05086923049537144,-0.0046527657620230615,935,9AA,negative
0.03514786317584015,-0.04862582156147913,0.0036256023499807244,1950,CMBT,negative
0.035060744487010395,0.132826751229078,-0.009340691353232138,794,DAN,positive
0.03500729761217835,0.010912778045937203,-0.0008524303868868567,414,9AA,positive
0.03492221969716025,0.05322133102288993,-0.0038073421769682344,8,DHAP,positive
0.034869382686360396,0.05694088364360694,-0.003932497685764737,1602,CHCA,positive
0.03486671684581297,0.07438447142981604,-0.0054482203333231245,2038,CMBT,positive
0.034860869464975575,0.132826751229078,-0.009340691353232138,1290,DAN,positive
0.03482923947740346,0.05694088364360694,-0.003932497685764737,2004,CHCA,positive
0.03482638965685965,0.009737843842900945,-0.0011100602536070218,314,pNA,negative
0.03478709593217707,0.026285218711737158,-0.001657121073693546,656,ClCCA,positive
0.034632919180330644,0.009737843842900945,-0.0011100602536070218,1114,pNA,negative
0.034605402643369004,0.026285218711737158,-0.001657121073693546,1017,ClCCA,positive
0.03459355209295632,0.010912778045937203,-0.0008524303868868567,314,9AA,positive
0.034368745170579085,0.132826751229078,-0.009340691353232138,1847,DAN,positive
0.0341966092822986,0.009737843842900945,-0.0011100602536070218,1459,pNA,negative
0.03415941060666228,0.009737843842900945,-0.0011100602536070218,414,pNA,negative
0.034158305272989485,-0.04862582156147913,0.0036256023499807244,polarizability,CMBT,negative
0.034156329590786585,0.0700933034387825,-0.004032991241960037,314,DHB,positive
0.03413163139908151,0.07438447142981604,-0.0054482203333231245,1602,CMBT,positive
0.034038439542053954,-0.04862582156147913,0.0036256023499807244,222,CMBT,negative
0.03398187112885132,0.026285218711737158,-0.001657121073693546,donor_count,ClCCA,positive
0.03389144211330197,-0.05747009833784845,0.0037810173692447457,1724,NEDC,positive
0.033791519322595415,-0.02396147813242467,0.0016470926031816456,650,DHAP,negative
0.033755160131631726,-0.17168722562741087,0.011337269365501994,489,DHB,negative
0.03372672672637484,-0.08524026766588651,0.005886676400583118,114,NEDC,negative
0.033683224588300864,0.06611216320265549,-0.005006697266834522,736,NOR,positive
0.03363963465786638,0.05322133102288993,-0.0038073421769682344,1060,DHAP,positive
0.03362528030567507,0.05694088364360694,-0.003932497685764737,1884,CHCA,positive
0.03361648183600642,0.132826751229078,-0.009340691353232138,1921,DAN,positive
0.03361469810320573,0.07438447142981604,-0.0054482203333231245,739,CMBT,positive
0.03352801127330167,0.009737843842900945,-0.0011100602536070218,623,pNA,negative
0.03349993221963814,0.009737843842900945,-0.0011100602536070218,1750,pNA,negative
0.03348300074545533,0.0700933034387825,-0.004032991241960037,donor_count,DHB,positive
0.03338204556479095,-0.007833934782664358,0.00045299754622758596,980,CHCA,negative
0.0333595540458191,0.009737843842900945,-0.0011100602536070218,301,pNA,negative
0.033353533188120815,0.09203329299596945,-0.0066704457622993405,229,NOR,negative
0.03333627430327011,-0.05747009833784845,0.0037810173692447457,1911,NEDC,positive
0.033283310200298025,-0.04862582156147913,0.0036256023499807244,147,CMBT,negative
0.03328153448246391,0.07438447142981604,-0.0054482203333231245,745,CMBT,positive
0.03326164879889058,0.07438447142981604,-0.0054482203333231245,81,CMBT,positive
0.033258824065353354,-0.02396147813242467,0.0016470926031816456,1088,DHAP,negative
0.03323000147056102,-0.17168722562741087,0.011337269365501994,713,DHB,negative
0.03322650845247236,0.05322133102288993,-0.0038073421769682344,147,DHAP,positive
0.033214307003072464,-0.05747009833784845,0.0037810173692447457,2038,NEDC,positive
0.03321416197741758,-0.02396147813242467,0.0016470926031816456,573,DHAP,negative
0.03321277088067453,0.010912778045937203,-0.0008524303868868567,389,9AA,positive
0.03320193316251265,0.05322133102288993,-0.0038073421769682344,31,DHAP,positive
0.03316899522332361,0.0700933034387825,-0.004032991241960037,807,DHB,positive
0.033160402016408894,0.132826751229078,-0.009340691353232138,577,DAN,positive
0.03309079912935638,-0.08524026766588651,0.005886676400583118,610,NEDC,negative
0.033000419604713505,-0.01780447031260806,0.0011589427818431773,913,MAPS,positive
0.03294593121267319,0.06611216320265549,-0.005006697266834522,1457,NOR,positive
0.032888833446795065,0.07438447142981604,-0.0054482203333231245,576,CMBT,positive
0.03288286461984404,-0.007833934782664358,0.00045299754622758596,1737,CHCA,negative
0.03278278306317635,-0.007833934782664358,0.00045299754622758596,1152,CHCA,negative
0.03272460770822363,0.009737843842900945,-0.0011100602536070218,489,pNA,negative
0.03264235572494341,-0.08524026766588651,0.005886676400583118,227,NEDC,negative
0.0325731024893495,0.21659447665890322,-0.01515630065333593,980,DAN,negative
0.03244229525631576,-0.02396147813242467,0.0016470926031816456,610,DHAP,negative
0.03243770118159288,0.21659447665890322,-0.01515630065333593,643,DAN,negative
0.0323627483770337,-0.02396147813242467,0.0016470926031816456,1452,DHAP,negative
0.032344931333015366,0.07438447142981604,-0.0054482203333231245,114,CMBT,positive
0.032331436197568154,0.0008237411350125807,-0.00012495620336273525,1477,MAPS,negative
0.03224572690163294,-0.01780447031260806,0.0011589427818431773,319,MAPS,positive
0.03223205340997965,0.002377027793796887,-0.0002197730980858931,486,pNA,positive
0.0321705617721941,0.21659447665890322,-0.01515630065333593,806,DAN,negative
0.032146151899284034,-0.17168722562741087,0.011337269365501994,888,DHB,negative
0.03213764062489976,-0.08524026766588651,0.005886676400583118,1302,NEDC,negative
0.03201175020738212,-0.04862582156147913,0.0036256023499807244,1849,CMBT,negative
0.032002141709778116,0.07438447142981604,-0.0054482203333231245,350,CMBT,positive
0.031936752484538235,-0.007833934782664358,0.00045299754622758596,80,CHCA,negative
0.0317026609614587,-0.007808444041996976,0.0005194308128702205,80,ClCCA,negative
0.031607952503133224,-0.02396147813242467,0.0016470926031816456,1950,DHAP,negative
0.03160502107559957,0.06611216320265549,-0.005006697266834522,1060,NOR,positive
0.03154792654736948,-0.01780447031260806,0.0011589427818431773,750,MAPS,positive
0.031532304367106974,0.06611216320265549,-0.005006697266834522,1385,NOR,positive
0.031520918533770426,-0.08524026766588651,0.005886676400583118,1745,NEDC,negative
0.03144280410874982,0.09203329299596945,-0.0066704457622993405,446,NOR,negative
0.03144249793986091,0.009737843842900945,-0.0011100602536070218,319,pNA,negative
0.03141215797340185,-0.01780447031260806,0.0011589427818431773,656,MAPS,positive
0.031403938898548596,0.07438447142981604,-0.0054482203333231245,1732,CMBT,positive
0.03139112774445024,0.09203329299596945,-0.0066704457622993405,1737,NOR,negative
0.03135006236832943,0.0008237411350125807,-0.00012495620336273525,577,MAPS,negative
0.03134856708621716,-0.17168722562741087,0.011337269365501994,577,DHB,negative
0.03132470207514907,-0.02396147813242467,0.0016470926031816456,807,DHAP,negative
0.031304875283570836,-0.05747009833784845,0.0037810173692447457,192,NEDC,positive
0.031295057350882526,0.07438447142981604,-0.0054482203333231245,116,CMBT,positive
0.03129114610615723,0.06611216320265549,-0.005006697266834522,1879,NOR,positive
0.03125923710030281,0.0008237411350125807,-0.00012495620336273525,pka_strongest_basic,MAPS,negative
0.031225456215906888,-0.007833934782664358,0.00045299754622758596,1602,CHCA,negative
0.0312248562890102,0.010912778045937203,-0.0008524303868868567,donor_count,9AA,positive
0.031187932955329626,-0.01780447031260806,0.0011589427818431773,1457,MAPS,positive
0.03117759824585651,0.21659447665890322,-0.01515630065333593,1386,DAN,negative
0.031118104765660175,0.132826751229078,-0.009340691353232138,1722,DAN,positive
0.031091150875465993,-0.007833934782664358,0.00045299754622758596,1019,CHCA,negative
0.030938563265954143,0.009737843842900945,-0.0011100602536070218,656,pNA,negative
0.03078398214940645,-0.08524026766588651,0.005886676400583118,polar_surface_area,NEDC,negative
0.030772344687614927,0.07438447142981604,-0.0054482203333231245,1530,CMBT,positive
0.03075929049922416,0.05086923049537144,-0.0046527657620230615,1844,9AA,negative
0.030752838446204765,-0.17168722562741087,0.011337269365501994,114,DHB,negative
0.030715169702748287,0.07438447142981604,-0.0054482203333231245,980,CMBT,positive
0.030700167663003826,0.07438447142981604,-0.0054482203333231245,1162,CMBT,positive
0.030680085950891025,-0.02396147813242467,0.0016470926031816456,1101,DHAP,negative
0.030673380962182438,-0.04862582156147913,0.0036256023499807244,1732,CMBT,negative
0.030627159193672506,-0.17168722562741087,0.011337269365501994,319,DHB,negative
0.030606904692081806,0.06611216320265549,-0.005006697266834522,1722,NOR,positive
0.03057599743461293,0.06611216320265549,-0.005006697266834522,1101,NOR,positive
0.030570740127145793,-0.05747009833784845,0.0037810173692447457,1176,NEDC,positive
0.03053804178041621,-0.007833934782664358,0.00045299754622758596,1452,CHCA,negative
0.03052465599836989,0.05694088364360694,-0.003932497685764737,1349,CHCA,positive
0.03052388004619967,-0.05747009833784845,0.0037810173692447457,1380,NEDC,positive
0.03050968890278611,0.21659447665890322,-0.01515630065333593,981,DAN,negative
0.030508508801347377,0.06611216320265549,-0.005006697266834522,301,NOR,positive
0.0305022351048661,0.07438447142981604,-0.0054482203333231245,1950,CMBT,positive
0.030476090286023598,0.05694088364360694,-0.003932497685764737,486,CHCA,positive
0.030415149940745324,0.009737843842900945,-0.0011100602536070218,1722,pNA,negative
0.030369941221380776,-0.08524026766588651,0.005886676400583118,1399,NEDC,negative
0.030367033166862293,0.05086923049537144,-0.0046527657620230615,1724,9AA,negative
0.030342304909637175,0.0008237411350125807,-0.00012495620336273525,1162,MAPS,negative
0.03032724764997974,0.21659447665890322,-0.01515630065333593,473,DAN,negative
0.030316817899636753,0.06611216320265549,-0.005006697266834522,1819,NOR,positive
0.030307776441857698,-0.04862582156147913,0.0036256023499807244,1535,CMBT,negative
0.030239620077440892,0.21659447665890322,-0.01515630065333593,1866,DAN,negative
0.03009666027098843,-0.05747009833784845,0.0037810173692447457,1838,NEDC,positive
0.030079693409433964,0.05694088364360694,-0.003932497685764737,456,CHCA,positive
0.030038829321380366,-0.08524026766588651,0.005886676400583118,1624,NEDC,negative
0.029918264070236147,0.05694088364360694,-0.003932497685764737,283,CHCA,positive
0.0298932448318346,0.0008237411350125807,-0.00012495620336273525,125,MAPS,negative
0.029856627242730208,-0.17168722562741087,0.011337269365501994,222,DHB,negative
0.029855114471751685,-0.17168722562741087,0.011337269365501994,323,DHB,negative
0.029802273762779254,0.07438447142981604,-0.0054482203333231245,231,CMBT,positive
0.029679603605517045,0.07438447142981604,-0.0054482203333231245,1459,CMBT,positive
0.029679060355425835,-0.007808444041996976,0.0005194308128702205,1171,ClCCA,negative
0.029670136696141627,-0.17168722562741087,0.011337269365501994,1922,DHB,negative
0.029668040969261688,0.0008237411350125807,-0.00012495620336273525,283,MAPS,negative
0.02963208620196631,-0.05747009833784845,0.0037810173692447457,294,NEDC,positive
0.029605586155337003,0.010912778045937203,-0.0008524303868868567,80,9AA,positive
0.029549979951516894,0.0008237411350125807,-0.00012495620336273525,polar_surface_area,MAPS,negative
0.02950645179069259,0.0008237411350125807,-0.00012495620336273525,119,MAPS,negative
0.029482476891522915,0.05322133102288993,-0.0038073421769682344,1911,DHAP,positive
0.029424451480468197,-0.02396147813242467,0.0016470926031816456,888,DHAP,negative
0.02941273538022649,-0.05747009833784845,0.0037810173692447457,1844,NEDC,positive
0.02938186639327217,0.06611216320265549,-0.005006697266834522,610,NOR,positive
0.029298794667490503,0.07438447142981604,-0.0054482203333231245,489,CMBT,positive
0.02927696604762155,0.010912778045937203,-0.0008524303868868567,140,9AA,positive
0.02927208266514643,0.132826751229078,-0.009340691353232138,41,DAN,positive
0.029223307892397948,-0.05747009833784845,0.0037810173692447457,715,NEDC,positive
0.029210711347990515,0.05086923049537144,-0.0046527657620230615,1274,9AA,negative
0.0291974891262009,0.06611216320265549,-0.005006697266834522,donor_count,NOR,positive
0.029189280517853033,-0.007808444041996976,0.0005194308128702205,1844,ClCCA,negative
0.029166228699708176,-0.04862582156147913,0.0036256023499807244,13,CMBT,negative
0.029094654354633785,-0.01780447031260806,0.0011589427818431773,1356,MAPS,positive
0.029089788151069138,-0.007808444041996976,0.0005194308128702205,1380,ClCCA,negative
0.029076044039208104,0.026285218711737158,-0.001657121073693546,378,ClCCA,positive
0.02904324494216568,0.05086923049537144,-0.0046527657620230615,1840,9AA,negative
0.029025643745042157,-0.05747009833784845,0.0037810173692447457,197,NEDC,positive
0.02901964106346976,0.0008237411350125807,-0.00012495620336273525,667,MAPS,negative
0.028997896485701103,0.132826751229078,-0.009340691353232138,1840,DAN,positive
0.028976422232528665,0.05086923049537144,-0.0046527657620230615,694,9AA,negative
0.028942056081718667,-0.17168722562741087,0.011337269365501994,119,DHB,negative
0.028916905339517653,0.05694088364360694,-0.003932497685764737,981,CHCA,positive
0.028896986104425135,0.21659447665890322,-0.01515630065333593,245,DAN,negative
0.028875527231810756,-0.007833934782664358,0.00045299754622758596,667,CHCA,negative
0.028859760106836514,0.05694088364360694,-0.003932497685764737,1088,CHCA,positive
0.028773432535562086,0.06611216320265549,-0.005006697266834522,314,NOR,positive
0.028721361400760773,-0.02396147813242467,0.0016470926031816456,1737,DHAP,negative
0.028704156586900353,0.026285218711737158,-0.001657121073693546,650,ClCCA,positive
0.028699235714370726,0.0008237411350125807,-0.00012495620336273525,1136,MAPS,negative
0.028658884296730115,0.0008237411350125807,-0.00012495620336273525,1716,MAPS,negative
0.028606913881333535,0.05086923049537144,-0.0046527657620230615,1487,9AA,negative
0.02857688247599894,0.010912778045937203,-0.0008524303868868567,1855,9AA,positive
0.028549513482909288,-0.04862582156147913,0.0036256023499807244,794,CMBT,negative
0.028431948119466522,-0.04862582156147913,0.0036256023499807244,482,CMBT,negative
0.02837139343837407,0.009737843842900945,-0.0011100602536070218,1696,pNA,negative
0.028334083426747467,0.06611216320265549,-0.005006697266834522,1290,NOR,positive
0.028316429768209205,0.06611216320265549,-0.005006697266834522,1840,NOR,positive
0.028300569037497607,0.05322133102288993,-0.0038073421769682344,118,DHAP,positive
0.02826508010474771,-0.02396147813242467,0.0016470926031816456,229,DHAP,negative
0.02824492190794539,0.05086923049537144,-0.0046527657620230615,117,9AA,negative
0.028237394127894992,0.09203329299596945,-0.0066704457622993405,1003,NOR,negative
0.028228157402190847,0.009737843842900945,-0.0011100602536070218,118,pNA,negative
0.028121527230170758,-0.17168722562741087,0.011337269365501994,736,DHB,negative
0.028105915351732784,-0.05747009833784845,0.0037810173692447457,913,NEDC,positive
0.028057563656432544,-0.02396147813242467,0.0016470926031816456,116,DHAP,negative
0.028007308832545787,0.05694088364360694,-0.003932497685764737,1432,CHCA,positive
0.02795386039289907,0.05694088364360694,-0.003932497685764737,577,CHCA,positive
0.027849150080741805,0.07438447142981604,-0.0054482203333231245,1323,CMBT,positive
0.02784696535743547,0.06611216320265549,-0.005006697266834522,1162,NOR,positive
0.02779278609739322,0.009737843842900945,-0.0011100602536070218,119,pNA,negative
0.02779050909146008,0.009737843842900945,-0.0011100602536070218,2004,pNA,negative
0.027757651937434413,0.010912778045937203,-0.0008524303868868567,650,9AA,positive
0.027750616755064645,0.09203329299596945,-0.0066704457622993405,794,NOR,negative
0.027728990964577392,-0.08524026766588651,0.005886676400583118,1921,NEDC,negative
0.027654701413688955,0.132826751229078,-0.009340691353232138,147,DAN,positive
0.027650840903311845,0.05694088364360694,-0.003932497685764737,628,CHCA,positive
0.0276375677199323,0.132826751229078,-0.009340691353232138,932,DAN,positive
0.02762306837956469,0.05694088364360694,-0.003932497685764737,319,CHCA,positive
0.027615251386481705,-0.05747009833784845,0.0037810173692447457,643,NEDC,positive
0.02754208939835205,0.0008237411350125807,-0.00012495620336273525,192,MAPS,negative
0.027530138573303612,0.21659447665890322,-0.01515630065333593,736,DAN,negative
0.027502741809976985,-0.17168722562741087,0.011337269365501994,482,DHB,negative
0.027434656608034097,-0.17168722562741087,0.011337269365501994,1251,DHB,negative
0.027434093420582315,-0.02396147813242467,0.0016470926031816456,2004,DHAP,negative
0.027405134666189077,0.010912778045937203,-0.0008524303868868567,573,9AA,positive
0.02736902025018101,0.010912778045937203,-0.0008524303868868567,69,9AA,positive
0.027316420849030715,-0.17168722562741087,0.011337269365501994,13,DHB,negative
0.02729095232865328,-0.01780447031260806,0.0011589427818431773,1017,MAPS,positive
0.027290858407363748,0.06611216320265549,-0.005006697266834522,1477,NOR,positive
0.027157577431876384,-0.17168722562741087,0.011337269365501994,401,DHB,negative
0.027110959269902517,-0.04862582156147913,0.0036256023499807244,378,CMBT,negative
0.027107082160584856,0.06611216320265549,-0.005006697266834522,489,NOR,positive
0.027084000834237842,0.07438447142981604,-0.0054482203333231245,41,CMBT,positive
0.027068769887079146,0.05322133102288993,-0.0038073421769682344,643,DHAP,positive
0.027049351466792777,-0.007808444041996976,0.0005194308128702205,1152,ClCCA,negative
0.027031924411880247,0.05322133102288993,-0.0038073421769682344,1716,DHAP,positive
0.02703160554568052,0.010912778045937203,-0.0008524303868868567,pka_strongest_basic,9AA,positive
0.02695516222385887,0.06611216320265549,-0.005006697266834522,446,NOR,positive
0.026941178705476503,0.21659447665890322,-0.01515630065333593,1819,DAN,negative
0.026908945661941262,-0.08524026766588651,0.005886676400583118,875,NEDC,negative
0.02689709384401133,-0.05747009833784845,0.0037810173692447457,1,NEDC,positive
0.02684086264698857,0.132826751229078,-0.009340691353232138,1911,DAN,positive
0.02677911675599248,0.026285218711737158,-0.001657121073693546,pka_strongest_basic,ClCCA,positive
0.026751126029256094,0.05694088364360694,-0.003932497685764737,1477,CHCA,positive
0.026741574874243022,-0.08524026766588651,0.005886676400583118,222,NEDC,negative
0.02672974383685647,0.05694088364360694,-0.003932497685764737,1162,CHCA,positive
0.026612461579573993,-0.17168722562741087,0.011337269365501994,116,DHB,negative
0.026573587746120543,0.05694088364360694,-0.003932497685764737,1136,CHCA,positive
0.02657169754951237,-0.007808444041996976,0.0005194308128702205,1487,ClCCA,negative
0.026519617522771686,-0.01780447031260806,0.0011589427818431773,623,MAPS,positive
0.02649619526425588,0.06611216320265549,-0.005006697266834522,577,NOR,positive
0.026462843445323476,-0.01780447031260806,0.0011589427818431773,610,MAPS,positive
0.02646268438609585,0.07438447142981604,-0.0054482203333231245,1911,CMBT,positive
0.02646153522339485,0.05694088364360694,-0.003932497685764737,81,CHCA,positive
0.02645533663990836,-0.007833934782664358,0.00045299754622758596,695,CHCA,negative
0.026395687063951498,0.132826751229078,-0.009340691353232138,1385,DAN,positive
0.026387218429871195,0.0008237411350125807,-0.00012495620336273525,935,MAPS,negative
0.02638710370431713,0.0008237411350125807,-0.00012495620336273525,1323,MAPS,negative
0.02634056035657621,0.010912778045937203,-0.0008524303868868567,1114,9AA,positive
0.02632715662184637,0.132826751229078,-0.009340691353232138,1737,DAN,positive
0.02632655301759808,-0.02396147813242467,0.0016470926031816456,1840,DHAP,negative
0.026206771945353688,0.132826751229078,-0.009340691353232138,140,DAN,positive
0.026198487501824276,0.009737843842900945,-0.0011100602536070218,745,pNA,negative
0.026139751343439318,0.05322133102288993,-0.0038073421769682344,1,DHAP,positive
0.026105071317094067,0.05322133102288993,-0.0038073421769682344,1356,DHAP,positive
0.026088477276039846,-0.08524026766588651,0.005886676400583118,926,NEDC,negative
0.026083393327214502,0.05322133102288993,-0.0038073421769682344,231,DHAP,positive
0.026081346741822622,-0.05747009833784845,0.0037810173692447457,13,NEDC,positive
0.026080839753729414,0.21659447665890322,-0.01515630065333593,785,DAN,negative
0.0260695925673865,-0.08524026766588651,0.005886676400583118,1060,NEDC,negative
0.026051215636693,0.132826751229078,-0.009340691353232138,1724,DAN,positive
0.02601958600741743,0.132826751229078,-0.009340691353232138,1274,DAN,positive
0.025987312426177425,-0.01780447031260806,0.0011589427818431773,1431,MAPS,positive
0.025974058660398598,0.21659447665890322,-0.01515630065333593,1243,DAN,negative
0.025973118493107683,-0.08524026766588651,0.005886676400583118,980,NEDC,negative
0.02591663480658705,-0.05747009833784845,0.0037810173692447457,1088,NEDC,positive
0.025867860057288423,-0.04862582156147913,0.0036256023499807244,786,CMBT,negative
0.025848070531730737,0.05322133102288993,-0.0038073421769682344,414,DHAP,positive
0.025808714314056985,0.06611216320265549,-0.005006697266834522,140,NOR,positive
0.025776215103488962,0.132826751229078,-0.009340691353232138,736,DAN,positive
0.025716476246121934,0.06611216320265549,-0.005006697266834522,117,NOR,positive
0.025715653970837592,0.009737843842900945,-0.0011100602536070218,362,pNA,negative
0.025701640539971943,-0.08524026766588651,0.005886676400583118,229,NEDC,negative
0.025667709729168563,0.009737843842900945,-0.0011100602536070218,643,pNA,negative
0.025667302923254167,0.21659447665890322,-0.01515630065333593,1017,DAN,negative
0.025568396046573807,0.010912778045937203,-0.0008524303868868567,695,9AA,positive
0.025521653563182863,-0.17168722562741087,0.011337269365501994,1950,DHB,negative
0.025506683926885522,0.010912778045937203,-0.0008524303868868567,1873,9AA,positive
0.025506123566092588,-0.007808444041996976,0.0005194308128702205,926,ClCCA,negative
0.025499842516992652,0.05694088364360694,-0.003932497685764737,401,CHCA,positive
0.025489839920919622,0.009737843842900945,-0.0011100602536070218,456,pNA,negative
0.025468956537643504,0.07438447142981604,-0.0054482203333231245,1879,CMBT,positive
0.025435952808413386,-0.08524026766588651,0.005886676400583118,401,NEDC,negative
0.02540757039117502,0.132826751229078,-0.009340691353232138,1162,DAN,positive
0.025394125272181222,-0.08524026766588651,0.005886676400583118,806,NEDC,negative
0.025287412843082724,0.09203329299596945,-0.0066704457622993405,1162,NOR,negative
0.025285821498737333,0.05086923049537144,-0.0046527657620230615,294,9AA,negative
0.025263599910293564,0.026285218711737158,-0.001657121073693546,935,ClCCA,positive
0.02525977493867024,0.002377027793796887,-0.0002197730980858931,1380,pNA,positive
0.025227584912223575,0.0008237411350125807,-0.00012495620336273525,227,MAPS,negative
0.025179539000603303,-0.17168722562741087,0.011337269365501994,1664,DHB,negative
0.025165683942692686,0.21659447665890322,-0.01515630065333593,1693,DAN,negative
0.025117320638409265,0.05322133102288993,-0.0038073421769682344,1849,DHAP,positive
0.025076962514978016,0.05322133102288993,-0.0038073421769682344,1136,DHAP,positive
0.02504175778582278,0.05086923049537144,-0.0046527657620230615,147,9AA,negative
0.025017593929435533,-0.02396147813242467,0.0016470926031816456,1386,DHAP,negative
0.025010843087864377,0.05322133102288993,-0.0038073421769682344,222,DHAP,positive
0.0249782311213983,0.07438447142981604,-0.0054482203333231245,1535,CMBT,positive
0.024944291730369827,0.010912778045937203,-0.0008524303868868567,1516,9AA,positive
0.024943061917932056,0.06611216320265549,-0.005006697266834522,913,NOR,positive
0.024941289171604722,0.002377027793796887,-0.0002197730980858931,192,pNA,positive
0.02493345632086484,-0.007808444041996976,0.0005194308128702205,1911,ClCCA,negative
0.02490137134774182,-0.007808444041996976,0.0005194308128702205,1,ClCCA,negative
0.024872061337967134,0.21659447665890322,-0.01515630065333593,1602,DAN,negative
0.02484706009339259,0.0008237411350125807,-0.00012495620336273525,1088,MAPS,negative
0.02479890889728502,-0.04862582156147913,0.0036256023499807244,69,CMBT,negative
0.024754557189428143,-0.17168722562741087,0.011337269365501994,350,DHB,negative
0.024724632790011743,-0.04862582156147913,0.0036256023499807244,807,CMBT,negative
0.0247204093982873,0.009737843842900945,-0.0011100602536070218,1855,pNA,negative
0.024710003625795885,0.132826751229078,-0.009340691353232138,1696,DAN,positive
0.02470392936727766,0.002377027793796887,-0.0002197730980858931,1,pNA,positive
0.02459425573646458,0.026285218711737158,-0.001657121073693546,482,ClCCA,positive
0.024584495985965713,-0.17168722562741087,0.011337269365501994,1391,DHB,negative
0.024572897384566587,-0.04862582156147913,0.0036256023499807244,2038,CMBT,negative
0.024555341094012625,0.06611216320265549,-0.005006697266834522,1849,NOR,positive
0.024523199995178956,0.132826751229078,-0.009340691353232138,401,DAN,positive
0.02452161871434118,-0.007808444041996976,0.0005194308128702205,980,ClCCA,negative
0.024513244565583372,-0.05747009833784845,0.0037810173692447457,829,NEDC,positive
0.024489100735014636,0.21659447665890322,-0.01515630065333593,197,DAN,negative
0.024487167857971087,-0.04862582156147913,0.0036256023499807244,650,CMBT,negative
0.02448685351251201,0.06611216320265549,-0.005006697266834522,41,NOR,positive
0.024468031238454084,0.07438447142981604,-0.0054482203333231245,119,CMBT,positive
0.024462660685932145,0.06611216320265549,-0.005006697266834522,1738,NOR,positive
0.024456464393006173,0.009737843842900945,-0.0011100602536070218,1528,pNA,negative
0.024446286803972754,-0.17168722562741087,0.011337269365501994,414,DHB,negative
0.02444096886304038,0.05086923049537144,-0.0046527657620230615,1356,9AA,negative
0.02441715695656454,-0.007833934782664358,0.00045299754622758596,1873,CHCA,negative
0.024368855982285106,0.05322133102288993,-0.0038073421769682344,1921,DHAP,positive
0.024358508105569852,0.009737843842900945,-0.0011100602536070218,694,pNA,negative
0.02431241998900518,0.0700933034387825,-0.004032991241960037,576,DHB,positive
0.024308319799202078,0.21659447665890322,-0.01515630065333593,1738,DAN,negative
0.02429405849375562,0.05086923049537144,-0.0046527657620230615,1884,9AA,negative
0.024270928373725898,-0.17168722562741087,0.011337269365501994,1732,DHB,negative
0.02423300512106807,-0.08524026766588651,0.005886676400583118,319,NEDC,negative
0.024215654648908572,0.05694088364360694,-0.003932497685764737,806,CHCA,positive
0.024152149073184276,0.05322133102288993,-0.0038073421769682344,319,DHAP,positive
0.024150772793500714,-0.05747009833784845,0.0037810173692447457,116,NEDC,positive
0.024131627055631284,-0.007833934782664358,0.00045299754622758596,1459,CHCA,negative
0.024121035599751362,0.09203329299596945,-0.0066704457622993405,932,NOR,negative
0.024118503027200474,-0.05747009833784845,0.0037810173692447457,694,NEDC,positive
0.02407465185793681,0.002377027793796887,-0.0002197730980858931,pka_strongest_basic,pNA,positive
0.02405878677462978,-0.17168722562741087,0.011337269365501994,1693,DHB,negative
0.024017359825719627,-0.02396147813242467,0.0016470926031816456,926,DHAP,negative
0.024000684330299213,0.010912778045937203,-0.0008524303868868567,1921,9AA,positive
