,observed_value,prediction,regressor,name_short,matrix,polarity,fold
6,5.06130744676179,2.7774792940358286,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,5
7,0.0,3.295847655229028,MLP,Melatonin,9AA,positive,5
8,0.0,3.279057288449322,MLP,Methionine,9AA,positive,5
9,0.0,3.182964496359124,MLP,N-Acetylaspartic acid,9AA,positive,5
10,0.0,3.0388109791975166,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5
11,0.0,2.8049629140284655,MLP,Niacinamide,9AA,positive,5
12,0.0,3.1945279859863915,MLP,Nicotinic acid,9AA,positive,5
13,0.0,3.287573251137809,MLP,Ornithine,9AA,positive,5
14,0.0,3.377841108023927,MLP,Orotic acid,9AA,positive,5
15,0.0,3.325034672958254,MLP,Oxalacetic acid,9AA,positive,5
0,2.617136168031702,3.570736256019863,MLP,N-Acetylglucosamine,9AA,positive,6
1,1.9363460543438888,3.4756819164020234,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6
2,1.432026056628531,3.6011998485055083,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,6
3,2.4786075712722377,3.3903356242694205,MLP,Nicotinamide riboside,9AA,positive,6
4,2.8868424740218557,4.752263722340072,MLP,Nicotinamide ribotide,9AA,positive,6
5,3.354504771992124,4.469997289131053,MLP,Oxidized glutathione,9AA,positive,6
6,2.2584431954377955,3.273409998604081,MLP,PA 16:0-18:1,9AA,positive,6
7,0.0,3.445662995054305,MLP,PE 18:0-20:4,9AA,positive,6
8,0.0,3.767234087932194,MLP,PI 16:0-18:1,9AA,positive,6
9,0.0,3.7938125365709388,MLP,PI(5)P 18:1,9AA,positive,6
10,0.0,3.700228986026893,MLP,Palmitic acid,9AA,positive,6
11,0.0,3.095773276720196,MLP,Palmitoyl-CoA,9AA,positive,6
12,0.0,3.6083792637249084,MLP,Pantothenic acid,9AA,positive,6
13,0.0,3.1885784345593606,MLP,Phenylalanine,9AA,positive,6
14,0.0,3.177497875565585,MLP,Pyruvic acid,9AA,positive,6
15,0.0,3.218609109115892,MLP,Ribulose,9AA,positive,6
0,4.777583767375446,3.055522076946531,MLP,PC (O) C16-18:1,9AA,positive,7
1,4.635371635511165,3.268209254869516,MLP,PC 15:0-18:1,9AA,positive,7
2,2.4888701861266345,3.053409251948079,MLP,PG 16:0-18:1,9AA,positive,7
3,2.332154358619539,3.1585484241264137,MLP,PS (POPS) 16:0-18:1,9AA,positive,7
4,1.0793084756925895,3.0462702836927478,MLP,Pyridoxine,9AA,positive,7
5,3.7775962294452268,3.1962338753290402,MLP,S-Adenosylhomocysteine,9AA,positive,7
6,0.0,3.051732903275997,MLP,Phosphoenolpyruvic acid,9AA,positive,7
7,0.0,3.151610820406842,MLP,Proline,9AA,positive,7
8,0.0,3.2478695972876435,MLP,Putrescine,9AA,positive,7
9,0.0,3.061756287433552,MLP,Quinolinic acid,9AA,positive,7
10,0.0,3.2470002247059297,MLP,Retinoic acid,9AA,positive,7
11,0.0,3.05529041077672,MLP,Thymine,9AA,positive,7
12,0.0,3.088272538906108,MLP,Uracil,9AA,positive,7
13,0.0,3.247225508154641,MLP,Ureidosuccinic acid,9AA,positive,7
14,0.0,3.2594996999246084,MLP,Uric acid,9AA,positive,7
0,1.6394397303685135,3.296010857191948,MLP,Pantetheine,9AA,positive,8
1,5.007917180811387,3.3041299304222496,MLP,Propionylcarnitine,9AA,positive,8
2,3.536423146343019,2.947590983250091,MLP,Prostaglandin E1,9AA,positive,8
3,3.0956653149805335,3.0862536331109376,MLP,S-Adenosylmethionine,9AA,positive,8
4,3.2822390738927743,3.0388858192548676,MLP,Spermidine,9AA,positive,8
5,4.079660655618825,3.2002230908672566,MLP,Tetrahydrofolic acid,9AA,positive,8
6,0.0,3.2718834156687406,MLP,Serine,9AA,positive,8
7,0.0,3.2607904259042932,MLP,Serotonin,9AA,positive,8
8,0.0,3.003019884614861,MLP,Succinic acid,9AA,positive,8
9,0.0,3.153302657732497,MLP,Sulfo GalCer 18:0(2S-OH),9AA,positive,8
10,0.0,3.270396915799854,MLP,Taurine,9AA,positive,8
11,0.0,3.420775097158569,MLP,Uridine,9AA,positive,8
12,0.0,2.998092855220794,MLP,Uridine diphosphate,9AA,positive,8
13,0.0,3.1994429899391714,MLP,Uridine diphosphate glucose,9AA,positive,8
14,0.0,2.9498637029044277,MLP,Uridine diphosphate glucuronic acid,9AA,positive,8
0,4.877271833226356,3.1811065992133822,MLP,Riboflavin,9AA,positive,9
1,4.986752623858816,3.213934027071018,MLP,SM d18:1-16:0,9AA,positive,9
2,1.2166864004219589,3.1766363415028267,MLP,TG 15:0-18:1-15:0,9AA,positive,9
3,3.3934654839929106,3.070632874189053,MLP,Thiamine,9AA,positive,9
4,1.5879780805726433,3.1733122117268766,MLP,Tryptophan,9AA,positive,9
5,2.2062301335015757,3.226938209280767,MLP,Urocanic acid,9AA,positive,9
6,0.0,3.5044791402241695,MLP,Taurocholic acid,9AA,positive,9
7,0.0,3.1734938232506162,MLP,Tyrosine,9AA,positive,9
8,0.0,2.9422965121801545,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,positive,9
9,0.0,3.1758511536751173,MLP,Valine,9AA,positive,9
10,0.0,3.3288943481493942,MLP,Xanthine,9AA,positive,9
11,0.0,3.1828346938251397,MLP,alpha-tocopherol,9AA,positive,9
12,0.0,3.229617548573657,MLP,cis-Aconitic acid,9AA,positive,9
13,0.0,3.164862293040967,MLP,gamma-Aminobutyric acid,9AA,positive,9
14,0.0,2.9930774688412085,MLP,myo-Inositol,9AA,positive,9
0,3.173298237829419,2.8786660076771415,MLP,2-Oxoglutaric acid,CHCA,negative,0
1,3.273381570635653,2.906895233241787,MLP,3-Phosphoglyceric acid,CHCA,negative,0
2,3.4525978690783834,2.961935256742234,MLP,"4,5-Dihydroorotic acid",CHCA,negative,0
3,2.941372351658768,3.1640135067744333,MLP,6-Phosphogluconic acid,CHCA,negative,0
4,3.992240545175011,2.973463247857188,MLP,Acetyl-CoA,CHCA,negative,0
5,4.526201599728994,2.849413250499716,MLP,Adenosine diphosphate,CHCA,negative,0
6,1.3894938972636084,2.9466363346350035,MLP,Arginine,CHCA,negative,0
7,1.7074449790562414,3.2080956578360964,MLP,Argininosuccinic acid,CHCA,negative,0
8,0.0,3.00599680017246,MLP,3-Hydroxyanthranilic acid,CHCA,negative,0
9,0.0,3.4074811277595423,MLP,3-Hydroxymethylglutaric acid,CHCA,negative,0
10,0.0,3.0578967802374564,MLP,4-Hydroxyproline,CHCA,negative,0
11,0.0,2.859779857972973,MLP,5-Hydroxyindoleacetic acid,CHCA,negative,0
12,0.0,2.8572072363101086,MLP,Acetoacetic acid,CHCA,negative,0
13,0.0,2.8391614405036454,MLP,Acetylcarnitine,CHCA,negative,0
14,0.0,2.899730973493301,MLP,Adenine,CHCA,negative,0
15,0.0,3.1652098773144095,MLP,Adenosine monophosphate,CHCA,negative,0
16,0.0,2.9323493918985597,MLP,Agmatine,CHCA,negative,0
0,3.2472035399054384,2.9433826833385774,MLP,Ascorbic acid,CHCA,negative,1
1,2.326739689901946,3.0989796733029102,MLP,Aspartic acid,CHCA,negative,1
2,2.685492641827759,3.3556007992937458,MLP,Cardiolipin 18:1,CHCA,negative,1
3,2.5388301381479095,2.9427879110581703,MLP,Carnosine,CHCA,negative,1
4,1.2088435106976922,2.9187524499924455,MLP,Cholic acid,CHCA,negative,1
5,4.474266817092202,2.9390158193889144,MLP,Citric acid,CHCA,negative,1
6,1.7382379459310495,3.1873367717872756,MLP,Citrulline,CHCA,negative,1
7,4.432684935238046,2.922923230642645,MLP,Coenzyme A,CHCA,negative,1
8,0.0,3.1226756083047484,MLP,Acetylcholine,CHCA,negative,1
9,0.0,2.9965633562313574,MLP,Asparagine,CHCA,negative,1
10,0.0,2.9643365601685376,MLP,Biotin,CHCA,negative,1
