,prediction,observed_value,classifier,name_short,matrix,polarity,fold
14,0.9901966,False,pytorch_NN,Ascorbic acid,CMBT,positive,1
15,0.00044248241,False,pytorch_NN,Butyric acid,CMBT,positive,1
16,0.88678396,False,pytorch_NN,Cholecalciferol,CMBT,positive,1
0,0.1525736,True,pytorch_NN,Coenzyme A,CMBT,positive,2
1,0.30264038,True,pytorch_NN,Creatine,CMBT,positive,2
2,0.99859685,True,pytorch_NN,Creatinine,CMBT,positive,2
3,0.9988637,True,pytorch_NN,Cyclic adenosine monophosphate,CMBT,positive,2
4,0.9997545,True,pytorch_NN,Cytidine,CMBT,positive,2
5,0.87115866,True,pytorch_NN,Cytidine monophosphate,CMBT,positive,2
6,0.99883705,True,pytorch_NN,Cytosine,CMBT,positive,2
7,0.99999404,True,pytorch_NN,DG 18:0-22:6,CMBT,positive,2
8,0.68582934,True,pytorch_NN,Dopamine,CMBT,positive,2
9,0.20262228,True,pytorch_NN,Epinephrine,CMBT,positive,2
10,0.2526294,True,pytorch_NN,Flavin adenine dinucleotide,CMBT,positive,2
11,0.9033002,True,pytorch_NN,Flavin mononucleotide,CMBT,positive,2
12,0.9739779,False,pytorch_NN,Cholesterol,CMBT,positive,2
13,0.9978695,False,pytorch_NN,Cholesteryl acetate,CMBT,positive,2
14,0.004955495,False,pytorch_NN,Cysteine,CMBT,positive,2
15,0.9959586,False,pytorch_NN,Cystine,CMBT,positive,2
16,0.99802715,False,pytorch_NN,Dihydroxyacetone,CMBT,positive,2
0,0.999962,True,pytorch_NN,Folic acid,CMBT,positive,3
1,0.49354228,True,pytorch_NN,Fumaric acid,CMBT,positive,3
2,0.999998,True,pytorch_NN,GM3 Ganglioside 18:0,CMBT,positive,3
3,0.99999726,True,pytorch_NN,GlcCer d18:1/18:0,CMBT,positive,3
4,0.5079333,True,pytorch_NN,Gluconic acid,CMBT,positive,3
5,0.99990785,True,pytorch_NN,Glucosamine,CMBT,positive,3
6,0.4291362,True,pytorch_NN,Glucosamine 6-phosphate,CMBT,positive,3
7,0.4893604,True,pytorch_NN,Glucosyl cholesterol,CMBT,positive,3
8,0.99905354,True,pytorch_NN,Glutamic acid,CMBT,positive,3
9,0.9989594,True,pytorch_NN,Glutamine,CMBT,positive,3
10,0.99918157,True,pytorch_NN,Glutathione,CMBT,positive,3
11,0.91972905,True,pytorch_NN,Glycerophosphocholine,CMBT,positive,3
12,0.0001397176,False,pytorch_NN,Dihydroxyacetone phosphate,CMBT,positive,3
13,0.04374347,False,pytorch_NN,Estradiol,CMBT,positive,3
14,0.010388368,False,pytorch_NN,"Fructose 1,6-bisphosphate",CMBT,positive,3
15,0.9987901,False,pytorch_NN,Glucose,CMBT,positive,3
16,0.0020562361,False,pytorch_NN,Glucose 6-phosphate,CMBT,positive,3
0,0.9999558,True,pytorch_NN,Guanine,CMBT,positive,4
1,0.99995625,True,pytorch_NN,Histamine,CMBT,positive,4
2,0.99755293,True,pytorch_NN,Histidine,CMBT,positive,4
3,0.9963288,True,pytorch_NN,Hypoxanthine,CMBT,positive,4
4,0.72774416,True,pytorch_NN,Kynurenic acid,CMBT,positive,4
5,0.60098416,True,pytorch_NN,Kynurenine,CMBT,positive,4
6,0.99722975,True,pytorch_NN,Lyso PA 18:1,CMBT,positive,4
7,0.99974805,True,pytorch_NN,Lyso PC 15:0,CMBT,positive,4
8,0.99740916,True,pytorch_NN,Lyso PE 18:0,CMBT,positive,4
9,0.94483566,True,pytorch_NN,Lyso PG 16:0,CMBT,positive,4
10,0.9975406,True,pytorch_NN,Lyso PI 17:1,CMBT,positive,4
11,0.9895644,True,pytorch_NN,Lyso PS 17:1,CMBT,positive,4
12,0.64213187,False,pytorch_NN,Glycerol 3-phosphate,CMBT,positive,4
13,0.9237019,False,pytorch_NN,Glycine,CMBT,positive,4
14,0.55591065,False,pytorch_NN,Homocysteine,CMBT,positive,4
15,0.060926583,False,pytorch_NN,L-Dopa,CMBT,positive,4
16,0.10753137,False,pytorch_NN,Lactic acid,CMBT,positive,4
0,0.9999821,True,pytorch_NN,MG 18:1,CMBT,positive,5
1,0.97443527,True,pytorch_NN,Malic acid,CMBT,positive,5
2,0.99989116,True,pytorch_NN,Melatonin,CMBT,positive,5
3,0.10492014,True,pytorch_NN,Methionine,CMBT,positive,5
4,0.58679456,True,pytorch_NN,N-Acetylaspartic acid,CMBT,positive,5
5,0.9986395,True,pytorch_NN,N-Acetylaspartylglutamic acid,CMBT,positive,5
6,0.0073140278,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,CMBT,positive,5
7,0.0010174162,True,pytorch_NN,N-Acetylglucosamine,CMBT,positive,5
8,0.99999845,True,pytorch_NN,"N6,N6,N6-Trimethyllysine",CMBT,positive,5
9,0.999164,True,pytorch_NN,Niacinamide,CMBT,positive,5
10,0.7313738,True,pytorch_NN,Nicotinamide riboside,CMBT,positive,5
11,0.25042173,True,pytorch_NN,Nicotinic acid,CMBT,positive,5
12,0.89932925,False,pytorch_NN,Malonic acid,CMBT,positive,5
13,0.9990227,False,pytorch_NN,Mevalonic acid,CMBT,positive,5
14,0.9619489,False,pytorch_NN,Myo-inositol 1-phosphate,CMBT,positive,5
15,3.7509282e-05,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),CMBT,positive,5
0,0.9957288,True,pytorch_NN,Ornithine,CMBT,positive,6
1,0.9982072,True,pytorch_NN,Oxidized glutathione,CMBT,positive,6
2,0.99928814,True,pytorch_NN,PA 16:0-18:1,CMBT,positive,6
3,0.99999845,True,pytorch_NN,PC (O) C16-18:1,CMBT,positive,6
4,0.999998,True,pytorch_NN,PC 15:0-18:1,CMBT,positive,6
5,0.99998903,True,pytorch_NN,PE 18:0-20:4,CMBT,positive,6
6,0.99978966,True,pytorch_NN,PG 16:0-18:1,CMBT,positive,6
7,0.99687505,True,pytorch_NN,PI 16:0-18:1,CMBT,positive,6
8,0.99748504,True,pytorch_NN,PI(5)P 18:1,CMBT,positive,6
9,0.99956447,True,pytorch_NN,PS (POPS) 16:0-18:1,CMBT,positive,6
10,0.09223563,True,pytorch_NN,Palmitoyl-CoA,CMBT,positive,6
11,0.999816,True,pytorch_NN,Pantetheine,CMBT,positive,6
12,0.00425979,False,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",CMBT,positive,6
13,0.81876695,False,pytorch_NN,Nicotinamide ribotide,CMBT,positive,6
14,0.88173014,False,pytorch_NN,Orotic acid,CMBT,positive,6
15,2.545089e-05,False,pytorch_NN,Oxalacetic acid,CMBT,positive,6
0,0.99978036,True,pytorch_NN,Pantothenic acid,CMBT,positive,7
1,0.011473457,True,pytorch_NN,Phenylalanine,CMBT,positive,7
2,6.043747e-12,True,pytorch_NN,Phosphoenolpyruvic acid,CMBT,positive,7
3,0.9997899,True,pytorch_NN,Phylloquinone,CMBT,positive,7
4,0.9944037,True,pytorch_NN,Proline,CMBT,positive,7
5,0.9996387,True,pytorch_NN,Propionylcarnitine,CMBT,positive,7
6,0.9996624,True,pytorch_NN,Prostaglandin E1,CMBT,positive,7
7,0.9975459,True,pytorch_NN,Putrescine,CMBT,positive,7
8,0.99677545,True,pytorch_NN,Pyridoxine,CMBT,positive,7
9,0.9921321,True,pytorch_NN,Retinoic acid,CMBT,positive,7
10,1.0,True,pytorch_NN,Riboflavin,CMBT,positive,7
11,0.00012838666,True,pytorch_NN,Ribulose 5-phosphate,CMBT,positive,7
12,0.8961055,False,pytorch_NN,Palmitic acid,CMBT,positive,7
13,0.9832782,False,pytorch_NN,Phosphocreatine,CMBT,positive,7
14,3.690595e-05,False,pytorch_NN,Pyruvic acid,CMBT,positive,7
15,0.9285536,False,pytorch_NN,Quinolinic acid,CMBT,positive,7
0,0.9962799,True,pytorch_NN,S-Adenosylhomocysteine,CMBT,positive,8
1,0.999874,True,pytorch_NN,S-Adenosylmethionine,CMBT,positive,8
2,0.99993014,True,pytorch_NN,SM d18:1-16:0,CMBT,positive,8
3,0.026290152,True,pytorch_NN,Serine,CMBT,positive,8
4,0.99999,True,pytorch_NN,Serotonin,CMBT,positive,8
5,0.9999789,True,pytorch_NN,Spermidine,CMBT,positive,8
6,0.0044210935,True,pytorch_NN,Succinic acid,CMBT,positive,8
7,0.9998203,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),CMBT,positive,8
8,0.99988794,True,pytorch_NN,TG 15:0-18:1-15:0,CMBT,positive,8
9,0.24041758,True,pytorch_NN,Taurine,CMBT,positive,8
10,0.999589,True,pytorch_NN,Taurocholic acid,CMBT,positive,8
11,0.99998355,True,pytorch_NN,Tetrahydrofolic acid,CMBT,positive,8
12,0.0043377974,False,pytorch_NN,Ribulose,CMBT,positive,8
13,0.3104124,False,pytorch_NN,Tyrosine,CMBT,positive,8
14,0.9912436,False,pytorch_NN,Uric acid,CMBT,positive,8
15,3.1629207e-07,False,pytorch_NN,Uridine diphosphate,CMBT,positive,8
0,0.9998745,True,pytorch_NN,Thiamine,CMBT,positive,9
1,0.38508427,True,pytorch_NN,Thymine,CMBT,positive,9
2,0.9999813,True,pytorch_NN,Tryptophan,CMBT,positive,9
3,0.005472642,True,pytorch_NN,Uracil,CMBT,positive,9
4,0.9979662,True,pytorch_NN,Ureidosuccinic acid,CMBT,positive,9
5,0.9667867,True,pytorch_NN,Uridine,CMBT,positive,9
6,0.9992079,True,pytorch_NN,Urocanic acid,CMBT,positive,9
7,0.98188365,True,pytorch_NN,Xanthine,CMBT,positive,9
8,0.025035417,True,pytorch_NN,alpha-tocopherol,CMBT,positive,9
9,0.10510398,True,pytorch_NN,cis-Aconitic acid,CMBT,positive,9
10,0.99053895,True,pytorch_NN,gamma-Aminobutyric acid,CMBT,positive,9
11,0.0049283463,True,pytorch_NN,myo-Inositol,CMBT,positive,9
12,0.09574944,False,pytorch_NN,Uridine diphosphate glucose,CMBT,positive,9
13,0.48292187,False,pytorch_NN,Uridine diphosphate glucuronic acid,CMBT,positive,9
14,0.6471795,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,CMBT,positive,9
15,0.99484926,False,pytorch_NN,Valine,CMBT,positive,9
0,0.0046367156,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,negative,0
1,0.02432246,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,negative,0
2,0.98510724,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,negative,0
3,0.04216294,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,negative,0
4,0.9989165,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,negative,0
5,0.9999943,True,pytorch_NN,Acetyl-CoA,ClCCA,negative,0
6,0.018823426,False,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,negative,0
7,0.00030478468,False,pytorch_NN,4-Hydroxyproline,ClCCA,negative,0
8,0.0070130704,False,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,negative,0
9,0.05471722,False,pytorch_NN,Acetoacetic acid,ClCCA,negative,0
10,0.00025097348,False,pytorch_NN,Acetylcarnitine,ClCCA,negative,0
11,1.5483874e-06,False,pytorch_NN,Acetylcholine,ClCCA,negative,0
12,0.0015976325,False,pytorch_NN,Adenine,ClCCA,negative,0
13,0.0005583006,False,pytorch_NN,Agmatine,ClCCA,negative,0
14,0.81239414,False,pytorch_NN,Arginine,ClCCA,negative,0
15,0.9981993,False,pytorch_NN,Argininosuccinic acid,ClCCA,negative,0
0,0.9044253,True,pytorch_NN,Adenosine diphosphate,ClCCA,negative,1
1,0.018440275,True,pytorch_NN,Adenosine monophosphate,ClCCA,negative,1
2,0.078059636,True,pytorch_NN,Ascorbic acid,ClCCA,negative,1
3,0.0038616373,True,pytorch_NN,Carnosine,ClCCA,negative,1
4,0.008414258,True,pytorch_NN,Cholic acid,ClCCA,negative,1
5,0.99984694,True,pytorch_NN,Citric acid,ClCCA,negative,1
6,0.0025414107,False,pytorch_NN,Asparagine,ClCCA,negative,1
7,0.817372,False,pytorch_NN,Aspartic acid,ClCCA,negative,1
8,0.5427848,False,pytorch_NN,Biotin,ClCCA,negative,1
9,5.787546e-05,False,pytorch_NN,Butyric acid,ClCCA,negative,1
10,0.0010465841,False,pytorch_NN,CAR 16:0,ClCCA,negative,1
11,0.9999224,False,pytorch_NN,Cardiolipin 18:1,ClCCA,negative,1
12,0.0016817277,False,pytorch_NN,Carnitine,ClCCA,negative,1
13,0.06916641,False,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,negative,1
14,1.1699081e-05,False,pytorch_NN,Cholecalciferol,ClCCA,negative,1
15,6.5381673e-06,False,pytorch_NN,Cholesterol,ClCCA,negative,1
0,0.0013946806,True,pytorch_NN,Citrulline,ClCCA,negative,2
1,0.9989814,True,pytorch_NN,Coenzyme A,ClCCA,negative,2
2,0.00010044957,True,pytorch_NN,Cysteine,ClCCA,negative,2
3,0.022893956,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,negative,2
4,0.13052538,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,negative,2
5,0.77594304,True,pytorch_NN,Fumaric acid,ClCCA,negative,2
6,1.8252626e-09,False,pytorch_NN,Choline,ClCCA,negative,2
7,0.00057607505,False,pytorch_NN,Creatine,ClCCA,negative,2
8,0.0034519369,False,pytorch_NN,Creatinine,ClCCA,negative,2
9,0.018944176,False,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,negative,2
10,0.045769844,False,pytorch_NN,Cystine,ClCCA,negative,2
11,2.2239543e-05,False,pytorch_NN,Cytidine,ClCCA,negative,2
12,0.0012388162,False,pytorch_NN,Cytidine monophosphate,ClCCA,negative,2
13,7.539776e-05,False,pytorch_NN,Cytosine,ClCCA,negative,2
14,1.1922657e-05,False,pytorch_NN,Dihydroxyacetone,ClCCA,negative,2
15,0.18369552,False,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,negative,2
0,0.16282167,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,negative,3
1,0.9994104,True,pytorch_NN,Gluconic acid,ClCCA,negative,3
2,0.03220011,True,pytorch_NN,Glutamic acid,ClCCA,negative,3
3,0.99787915,True,pytorch_NN,Glutathione,ClCCA,negative,3
4,0.2917246,True,pytorch_NN,Lyso PE 18:0,ClCCA,negative,3
5,0.41350466,True,pytorch_NN,Lyso PG 16:0,ClCCA,negative,3
6,0.00049077644,False,pytorch_NN,Dopamine,ClCCA,negative,3
7,0.0009441854,False,pytorch_NN,Epinephrine,ClCCA,negative,3
8,0.001156044,False,pytorch_NN,Estradiol,ClCCA,negative,3
9,0.99997425,False,pytorch_NN,Flavin mononucleotide,ClCCA,negative,3
10,0.2295501,False,pytorch_NN,Folic acid,ClCCA,negative,3
11,0.9999808,False,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,negative,3
12,0.039202508,False,pytorch_NN,Glucosamine,ClCCA,negative,3
13,0.9393914,False,pytorch_NN,Glucosamine 6-phosphate,ClCCA,negative,3
14,0.67312443,False,pytorch_NN,Glucose,ClCCA,negative,3
15,0.9974401,False,pytorch_NN,Glucose 6-phosphate,ClCCA,negative,3
0,0.9213986,True,pytorch_NN,Lyso PI 17:1,ClCCA,negative,4
1,0.91030765,True,pytorch_NN,Lyso PS 17:1,ClCCA,negative,4
2,0.25386053,True,pytorch_NN,Malic acid,ClCCA,negative,4
3,0.0009006981,True,pytorch_NN,Malonic acid,ClCCA,negative,4
4,0.49625152,True,pytorch_NN,Myo-inositol 1-phosphate,ClCCA,negative,4
5,0.755075,True,pytorch_NN,N-Acetylaspartic acid,ClCCA,negative,4
6,0.93946093,False,pytorch_NN,Glutamine,ClCCA,negative,4
7,0.5133373,False,pytorch_NN,Glycerol 3-phosphate,ClCCA,negative,4
8,0.00029405247,False,pytorch_NN,Glycerophosphocholine,ClCCA,negative,4
9,0.0001695596,False,pytorch_NN,Glycine,ClCCA,negative,4
10,0.0006157151,False,pytorch_NN,Guanine,ClCCA,negative,4
11,0.040127113,False,pytorch_NN,Histamine,ClCCA,negative,4
12,0.72491574,False,pytorch_NN,Histidine,ClCCA,negative,4
13,0.6996901,False,pytorch_NN,Homocysteine,ClCCA,negative,4
14,0.004122672,False,pytorch_NN,Hypoxanthine,ClCCA,negative,4
15,0.15196112,False,pytorch_NN,Kynurenic acid,ClCCA,negative,4
0,0.99301153,True,pytorch_NN,N-Acetylaspartylglutamic acid,ClCCA,negative,5
1,0.8532132,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,ClCCA,negative,5
2,0.000694836,True,pytorch_NN,N-Acetylglucosamine,ClCCA,negative,5
3,0.9870389,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,negative,5
4,0.6562523,True,pytorch_NN,Orotic acid,ClCCA,negative,5
5,0.9646013,True,pytorch_NN,Oxidized glutathione,ClCCA,negative,5
6,0.00018202749,False,pytorch_NN,Kynurenine,ClCCA,negative,5
7,0.0032140438,False,pytorch_NN,L-Dopa,ClCCA,negative,5
8,0.6050814,False,pytorch_NN,Lactic acid,ClCCA,negative,5
9,0.08096878,False,pytorch_NN,Lyso PC 15:0,ClCCA,negative,5
10,0.044604667,False,pytorch_NN,MG 18:1,ClCCA,negative,5
11,0.0014717065,False,pytorch_NN,Melatonin,ClCCA,negative,5
12,0.0042958762,False,pytorch_NN,Methionine,ClCCA,negative,5
13,0.969957,False,pytorch_NN,Mevalonic acid,ClCCA,negative,5
14,5.1348943e-05,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",ClCCA,negative,5
15,1.0218967e-05,False,pytorch_NN,Niacinamide,ClCCA,negative,5
0,0.010758603,True,pytorch_NN,PA 16:0-18:1,ClCCA,negative,6
1,0.093152925,True,pytorch_NN,PG 16:0-18:1,ClCCA,negative,6
2,0.78034383,True,pytorch_NN,PI 16:0-18:1,ClCCA,negative,6
3,0.53790826,True,pytorch_NN,PI(5)P 18:1,ClCCA,negative,6
4,0.45691866,True,pytorch_NN,PS (POPS) 16:0-18:1,ClCCA,negative,6
5,0.99999416,True,pytorch_NN,Palmitoyl-CoA,ClCCA,negative,6
6,0.99607676,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),ClCCA,negative,6
7,0.004018207,False,pytorch_NN,Nicotinamide riboside,ClCCA,negative,6
8,0.015287061,False,pytorch_NN,Nicotinamide ribotide,ClCCA,negative,6
9,0.001097515,False,pytorch_NN,Nicotinic acid,ClCCA,negative,6
10,0.30718645,False,pytorch_NN,Ornithine,ClCCA,negative,6
11,0.9997441,False,pytorch_NN,Oxalacetic acid,ClCCA,negative,6
12,0.000623832,False,pytorch_NN,PC (O) C16-18:1,ClCCA,negative,6
13,0.0005574493,False,pytorch_NN,Palmitic acid,ClCCA,negative,6
14,0.99839765,False,pytorch_NN,Pantetheine,ClCCA,negative,6
15,4.7061003e-05,False,pytorch_NN,Phenylalanine,ClCCA,negative,6
0,0.1938253,True,pytorch_NN,Pantothenic acid,ClCCA,negative,7
1,0.9862353,True,pytorch_NN,Phosphoenolpyruvic acid,ClCCA,negative,7
2,0.0069659427,True,pytorch_NN,Quinolinic acid,ClCCA,negative,7
3,0.0010311012,True,pytorch_NN,Riboflavin,ClCCA,negative,7
4,0.3856913,True,pytorch_NN,Ribulose 5-phosphate,ClCCA,negative,7
5,0.014000381,True,pytorch_NN,S-Adenosylhomocysteine,ClCCA,negative,7
6,0.99996746,False,pytorch_NN,Phosphocreatine,ClCCA,negative,7
7,4.223521e-05,False,pytorch_NN,Proline,ClCCA,negative,7
8,0.0010437727,False,pytorch_NN,Propionylcarnitine,ClCCA,negative,7
9,0.41783914,False,pytorch_NN,Prostaglandin E1,ClCCA,negative,7
10,5.538169e-07,False,pytorch_NN,Putrescine,ClCCA,negative,7
11,0.00018787856,False,pytorch_NN,Pyridoxine,ClCCA,negative,7
12,0.020547576,False,pytorch_NN,Pyruvic acid,ClCCA,negative,7
13,0.6943035,False,pytorch_NN,Retinoic acid,ClCCA,negative,7
14,0.0019400673,False,pytorch_NN,Ribulose,ClCCA,negative,7
0,0.9997074,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),ClCCA,negative,8
1,2.6372276e-05,True,pytorch_NN,Taurine,ClCCA,negative,8
2,0.99094534,True,pytorch_NN,Taurocholic acid,ClCCA,negative,8
3,0.99758506,True,pytorch_NN,Ureidosuccinic acid,ClCCA,negative,8
4,0.0069721895,True,pytorch_NN,Uric acid,ClCCA,negative,8
5,0.24135809,True,pytorch_NN,Uridine diphosphate,ClCCA,negative,8
6,0.9874965,False,pytorch_NN,S-Adenosylmethionine,ClCCA,negative,8
7,0.012726057,False,pytorch_NN,Serine,ClCCA,negative,8
8,3.0644802e-05,False,pytorch_NN,Serotonin,ClCCA,negative,8
9,1.7854421e-06,False,pytorch_NN,Spermidine,ClCCA,negative,8
10,0.9995407,False,pytorch_NN,Succinic acid,ClCCA,negative,8
11,0.00085157854,False,pytorch_NN,TG 15:0-18:1-15:0,ClCCA,negative,8
12,0.015109723,False,pytorch_NN,Tetrahydrofolic acid,ClCCA,negative,8
13,0.00033492135,False,pytorch_NN,Thiamine,ClCCA,negative,8
14,0.0011691344,False,pytorch_NN,Thymine,ClCCA,negative,8
0,0.9996811,True,pytorch_NN,Uridine diphosphate glucose,ClCCA,negative,9
1,0.99991906,True,pytorch_NN,Uridine diphosphate glucuronic acid,ClCCA,negative,9
2,0.9999516,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,ClCCA,negative,9
3,0.97762805,True,pytorch_NN,Urocanic acid,ClCCA,negative,9
4,0.9946807,True,pytorch_NN,cis-Aconitic acid,ClCCA,negative,9
5,0.00066532654,False,pytorch_NN,Tryptophan,ClCCA,negative,9
6,0.0024688507,False,pytorch_NN,Tyrosine,ClCCA,negative,9
7,0.025342474,False,pytorch_NN,Uracil,ClCCA,negative,9
8,0.96917266,False,pytorch_NN,Uridine,ClCCA,negative,9
9,0.0009867742,False,pytorch_NN,Valine,ClCCA,negative,9
10,0.8700181,False,pytorch_NN,Xanthine,ClCCA,negative,9
11,0.00018382102,False,pytorch_NN,alpha-tocopherol,ClCCA,negative,9
12,0.13498436,False,pytorch_NN,gamma-Aminobutyric acid,ClCCA,negative,9
13,0.2166285,False,pytorch_NN,myo-Inositol,ClCCA,negative,9
0,0.004373105,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,positive,0
1,0.99786407,True,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,positive,0
2,0.03395513,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,positive,0
3,0.99988806,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,positive,0
4,0.059253126,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,positive,0
5,0.98430705,True,pytorch_NN,4-Hydroxyproline,ClCCA,positive,0
6,0.99827504,True,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,positive,0
7,0.99991786,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,positive,0
8,0.99996686,True,pytorch_NN,Acetyl-CoA,ClCCA,positive,0
9,0.99302787,True,pytorch_NN,Acetylcarnitine,ClCCA,positive,0
10,0.9892413,True,pytorch_NN,Acetylcholine,ClCCA,positive,0
11,0.99984086,True,pytorch_NN,Adenine,ClCCA,positive,0
12,0.99970776,True,pytorch_NN,Adenosine diphosphate,ClCCA,positive,0
13,0.9994778,True,pytorch_NN,Adenosine monophosphate,ClCCA,positive,0
14,0.99997485,True,pytorch_NN,Agmatine,ClCCA,positive,0
15,0.20014358,False,pytorch_NN,Acetoacetic acid,ClCCA,positive,0
16,0.03282233,False,pytorch_NN,Butyric acid,ClCCA,positive,0
0,0.9989415,True,pytorch_NN,Arginine,ClCCA,positive,1
1,0.99990046,True,pytorch_NN,Argininosuccinic acid,ClCCA,positive,1
2,0.9951008,True,pytorch_NN,Ascorbic acid,ClCCA,positive,1
3,0.99566525,True,pytorch_NN,Asparagine,ClCCA,positive,1
4,0.9972174,True,pytorch_NN,Aspartic acid,ClCCA,positive,1
5,0.9981516,True,pytorch_NN,Biotin,ClCCA,positive,1
6,0.9927125,True,pytorch_NN,CAR 16:0,ClCCA,positive,1
7,0.9993975,True,pytorch_NN,Cardiolipin 18:1,ClCCA,positive,1
8,0.9912298,True,pytorch_NN,Carnitine,ClCCA,positive,1
9,0.9998543,True,pytorch_NN,Carnosine,ClCCA,positive,1
10,0.7864987,True,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,positive,1
11,0.99558395,True,pytorch_NN,Cholecalciferol,ClCCA,positive,1
12,0.9867748,True,pytorch_NN,Cholesteryl ester 17:0,ClCCA,positive,1
13,0.9975447,True,pytorch_NN,Cholic acid,ClCCA,positive,1
14,0.0007348358,True,pytorch_NN,Choline,ClCCA,positive,1
15,0.989302,False,pytorch_NN,Cholesterol,ClCCA,positive,1
16,0.9894627,False,pytorch_NN,Cholesteryl acetate,ClCCA,positive,1
0,0.98320746,True,pytorch_NN,Citric acid,ClCCA,positive,2
1,0.9955427,True,pytorch_NN,Citrulline,ClCCA,positive,2
2,0.99920267,True,pytorch_NN,Coenzyme A,ClCCA,positive,2
3,0.99519426,True,pytorch_NN,Creatine,ClCCA,positive,2
4,0.96338826,True,pytorch_NN,Creatinine,ClCCA,positive,2
5,0.88436836,True,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,positive,2
6,0.99319357,True,pytorch_NN,Cysteine,ClCCA,positive,2
7,0.8676701,True,pytorch_NN,Cytidine,ClCCA,positive,2
8,0.9826397,True,pytorch_NN,Cytidine monophosphate,ClCCA,positive,2
9,0.9993687,True,pytorch_NN,Cytosine,ClCCA,positive,2
10,0.9977324,True,pytorch_NN,DG 18:0-22:6,ClCCA,positive,2
11,0.9757338,True,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,positive,2
12,0.99944574,True,pytorch_NN,Dopamine,ClCCA,positive,2
13,0.9992428,True,pytorch_NN,Epinephrine,ClCCA,positive,2
14,0.32266635,True,pytorch_NN,Estradiol,ClCCA,positive,2
15,0.99428755,False,pytorch_NN,Cystine,ClCCA,positive,2
16,0.76966035,False,pytorch_NN,Dihydroxyacetone,ClCCA,positive,2
0,0.9999089,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,positive,3
1,0.99981683,True,pytorch_NN,Flavin mononucleotide,ClCCA,positive,3
2,0.9997408,True,pytorch_NN,Folic acid,ClCCA,positive,3
3,0.9996486,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,positive,3
4,0.9999292,True,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,positive,3
5,0.99949265,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,positive,3
6,0.9783891,True,pytorch_NN,Gluconic acid,ClCCA,positive,3
7,0.99907684,True,pytorch_NN,Glucosamine,ClCCA,positive,3
8,0.99989283,True,pytorch_NN,Glucosamine 6-phosphate,ClCCA,positive,3
9,0.9184135,True,pytorch_NN,Glucose,ClCCA,positive,3
10,0.9993718,True,pytorch_NN,Glucose 6-phosphate,ClCCA,positive,3
11,0.78326553,True,pytorch_NN,Glucosyl cholesterol,ClCCA,positive,3
12,0.9989555,True,pytorch_NN,Glutamic acid,ClCCA,positive,3
13,0.99923885,True,pytorch_NN,Glutamine,ClCCA,positive,3
14,0.9997317,True,pytorch_NN,Glutathione,ClCCA,positive,3
15,0.98054606,False,pytorch_NN,Fumaric acid,ClCCA,positive,3
16,0.92459506,False,pytorch_NN,Lactic acid,ClCCA,positive,3
0,0.99350184,True,pytorch_NN,Glycerol 3-phosphate,ClCCA,positive,4
1,0.99851185,True,pytorch_NN,Glycerophosphocholine,ClCCA,positive,4
2,0.96597177,True,pytorch_NN,Glycine,ClCCA,positive,4
3,0.97174835,True,pytorch_NN,Guanine,ClCCA,positive,4
