,mean_abs_shap_value,std_abs_shap_value,feature_name,matrix,polarity
982,0.0020681745879778,0.0133040391566635,1887,NOR,positive
983,0.0020658682293055,0.0107513089163917,1416,NOR,positive
984,0.0019829369899966,0.0094586853400226,592,NOR,positive
985,0.001978755927253,0.0095433910471787,1027,NOR,positive
986,0.00197686936322,0.0093827930314258,795,NOR,positive
987,0.0019742165551041,0.0252823077478566,490,NOR,positive
988,0.0019606802180174,0.0095241238994491,1691,NOR,positive
989,0.0019371375318907,0.011260137766243,1028,NOR,positive
990,0.0019306666103954,0.0094478673785682,370,NOR,positive
991,0.0018969398430878,0.0092897661201574,2001,NOR,positive
992,0.0018777367876089,0.0087911768747554,1294,NOR,positive
993,0.0017762328963616,0.0076043279556415,998,NOR,positive
994,0.001774609717076,0.0063302104601752,303,NOR,positive
995,0.0017135864354134,0.008568782078551,1440,NOR,positive
996,0.0016702075799306,0.0213890932731956,1742,NOR,positive
997,0.0016618944181325,0.0080219941375428,1773,NOR,positive
998,0.0016601809949585,0.0212606903346894,1389,NOR,positive
999,0.0016199244172612,0.0059351098534961,1154,NOR,positive
1000,0.001616421955116,0.0073858849048078,141,NOR,positive
1001,0.0015860926433698,0.0060991499715703,802,NOR,positive
1002,0.0015359827966401,0.0196701773468923,887,NOR,positive
1003,0.0015344197099859,0.0196501600708108,106,NOR,positive
1004,0.0015289882022292,0.0073545688270298,1536,NOR,positive
1005,0.001505481057007,0.0072089101685816,528,NOR,positive
1006,0.0014937995374683,0.0071902201542071,1065,NOR,positive
1007,0.0014876040407559,0.0069440581496503,1228,NOR,positive
1008,0.0014708644643123,0.0042890788895413,1035,NOR,positive
1009,0.001454763400629,0.006820612145615,727,NOR,positive
1010,0.0014101977276692,0.0068339267867981,322,NOR,positive
1011,0.0013659690639818,0.0067299667226855,142,NOR,positive
1012,0.0013412580266545,0.0073139107827657,892,NOR,positive
1013,0.0013336053400328,0.0170784813518686,971,NOR,positive
1014,0.0013325429165364,0.0060465343608182,202,NOR,positive
1015,0.0012916206410436,0.0165408148644708,432,NOR,positive
1016,0.0012900238446876,0.0063294507328134,305,NOR,positive
1017,0.0012338098581356,0.0058526452797155,89,NOR,positive
1018,0.0012250958970098,0.0156888824626469,1308,NOR,positive
1019,0.0011882652233823,0.00504185070307,457,NOR,positive
1020,0.001183759895238,0.0151595233529989,890,NOR,positive
1021,0.0011597533117641,0.0148520890799995,1942,NOR,positive
1022,0.0011040830299338,0.0020125009150157,252,NOR,positive
1023,0.0010863505529634,0.0139120751120581,395,NOR,positive
1024,0.0010460155479835,0.0133955350160504,781,NOR,positive
1025,0.0010301930486961,0.0049648639007736,841,NOR,positive
1026,0.000994421313121,0.0018860546144966,785,NOR,positive
1027,0.0009940034512317,0.0127294551813478,2034,NOR,positive
1028,0.000963492166911,0.006343798713959,1451,NOR,positive
1029,0.0009262230713802,0.0031566184563885,829,NOR,positive
1030,0.00091219902932,0.0041086708710385,1003,NOR,positive
1031,0.0009085864731759,0.0116355841363934,1041,NOR,positive
1032,0.0009059128436175,0.0116013449719381,1604,NOR,positive
1033,0.0008525758981704,0.0109182987956528,1022,NOR,positive
1034,0.0008436452855297,0.0041679396066834,264,NOR,positive
1035,0.000837060267275,0.0107196017711615,1949,NOR,positive
1036,0.0008203261729442,0.0105053008011599,636,NOR,positive
1037,0.000818838946747,0.0104862550129401,1733,NOR,positive
1038,0.0008153350029157,0.0038908944098603,361,NOR,positive
1039,0.0007924349527015,0.0097306942936321,115,NOR,positive
1040,0.000783023238182,0.0100275901497535,394,NOR,positive
1041,0.0007664466446096,0.0098153061735979,179,NOR,positive
1042,0.0007639966227791,0.009783930585268,1835,NOR,positive
1043,0.0007627492625991,0.0037119831845004,255,NOR,positive
1044,0.0007474095532388,0.0095715124512649,810,NOR,positive
1045,0.0007470622658729,0.0095670650029652,1319,NOR,positive
1046,0.0007384465410868,0.0032887191106755,1715,NOR,positive
1047,0.0007039110768925,0.0090144601548957,837,NOR,positive
1048,0.000690525273482,0.0088430382303851,479,NOR,positive
1049,0.0006035254567147,0.0031697369750976,953,NOR,positive
1050,0.0005939278737114,0.0039644122017597,470,NOR,positive
1051,0.0005894361432293,0.0005612540359137,228,NOR,positive
1052,0.0005772876092702,0.0010371493447496,1977,NOR,positive
1053,0.000569787505492,0.001425342399537,45,NOR,positive
1054,0.0005654488549087,0.0072412785357903,1734,NOR,positive
1055,0.0005621319918921,0.007198801963842,1904,NOR,positive
1056,0.0005486851246325,0.0015672985763441,323,NOR,positive
1057,0.000537190654061,0.0068793969942815,184,NOR,positive
1058,0.0005112617127736,0.0015300660709058,1137,NOR,positive
1059,0.0005095482156133,0.0024768212205363,237,NOR,positive
1060,0.0005050669566378,0.0014544137496841,1991,NOR,positive
1061,0.0004947355299284,0.0063357061256086,297,NOR,positive
1062,0.0004898279453768,0.0062728583784293,2018,NOR,positive
1063,0.0004862154071981,0.0062265953168872,1134,NOR,positive
1064,0.0004668146371841,0.0059781442354844,498,NOR,positive
1065,0.000462307126233,0.0059204199302418,1567,NOR,positive
1066,0.0004463935440236,0.0057166266423432,1727,NOR,positive
1067,0.0004347644520528,0.0055677016010274,259,NOR,positive
1068,0.000432132906986,0.0055340013810288,1831,NOR,positive
1069,0.0004307810104254,0.0039023325203678,1168,NOR,positive
1070,0.0004045246912681,0.0023116497350301,62,NOR,positive
1071,0.0003940859978849,0.0050467632093797,35,NOR,positive
1072,0.0003689736402542,0.0017009401921519,1946,NOR,positive
1073,0.0003420966555984,0.0015600488787113,1992,NOR,positive
1074,0.0003288782885213,0.0005203725260495,1128,NOR,positive
1075,0.000311314961457,0.0005188017333352,898,NOR,positive
1076,0.0003067734115051,0.0039286165332171,2044,NOR,positive
1077,0.0002951575951142,0.0037798615022772,352,NOR,positive
1078,0.0002941057311766,0.0037663910713296,221,NOR,positive
1079,0.0002925304320823,0.0017665361092358,1070,NOR,positive
1080,0.0002845359851182,0.0006400351106106,269,NOR,positive
1081,0.0002691217399456,0.0008414121155288,1004,NOR,positive
1082,0.0002417534589767,0.0030959548653144,26,NOR,positive
1083,0.0002380234725547,0.0030481877323865,1508,NOR,positive
1084,0.0002373165070763,0.0010993724307209,191,NOR,positive
1085,0.0002090785539511,0.002677511912664,1144,NOR,positive
1086,0.0002084658001408,0.0026696648351153,92,NOR,positive
1087,7.841693745418029e-05,0.0010042267856762,679,NOR,positive
1088,7.34965345173171e-05,0.0009412148830703,478,NOR,positive
1089,5.903739030614044e-05,0.000756047489568,1328,NOR,positive
1090,4.398938776417212e-05,0.0005633390299652,1576,NOR,positive
1091,1.5712190758098256e-05,0.0002012142189326,1685,NOR,positive
1092,1.293206728543296e-05,0.0001656112669509,444,NOR,positive
1093,2.9887097436144497e-06,3.827415959597879e-05,336,NOR,positive
1094,0.0,0.0,1511,NOR,positive
1095,0.1087785905639399,0.1055398569347231,donor_count,NOR,negative
1096,0.0956410599918746,0.0998613758986835,physiological_charge,NOR,negative
1097,0.0944618584995985,0.0901631784441004,polar_surface_area,NOR,negative
1098,0.0887033197918895,0.0808073433699715,polarizability,NOR,negative
1099,0.0753713029245874,0.0580980869902677,1564,NOR,negative
1100,0.0313442894633604,0.019354168027889,1057,NOR,negative
1101,0.0273376147375552,0.0260218063386835,acceptor_count,NOR,negative
1102,0.0260026989452633,0.0291353552090682,694,NOR,negative
1103,0.0220737370925591,0.022793872050695,1152,NOR,negative
1104,0.0215400121043152,0.029113117732063,1819,NOR,negative
1105,0.0200279380443581,0.018880171995131,1114,NOR,negative
1106,0.0197519871785149,0.0237127763728642,222,NOR,negative
1107,0.0196735134741626,0.0206744351835549,1917,NOR,negative
1108,0.0183390575144382,0.0137478335663667,1171,NOR,negative
1109,0.0181159549942297,0.0212884765448703,1750,NOR,negative
1110,0.0173869479922302,0.0195324452080565,pka_strongest_basic,NOR,negative
1111,0.0173811295260646,0.017983630742924,1487,NOR,negative
1112,0.0172397636082486,0.040709306751119,1385,NOR,negative
1113,0.0172089798150364,0.0277809132923369,650,NOR,negative
1114,0.0170396641836796,0.022559157680144,980,NOR,negative
1115,0.0170199216889566,0.0134118476506799,1,NOR,negative
1116,0.0169177215433569,0.0148202712238,695,NOR,negative
1117,0.0165346583694231,0.0304453702278735,806,NOR,negative
1118,0.0162607504849655,0.0165189621919979,739,NOR,negative
1119,0.0153395363906259,0.0238580084617893,80,NOR,negative
1120,0.0152095221785643,0.023071570926487,147,NOR,negative
1121,0.0150863571379547,0.0134866571369689,486,NOR,negative
1122,0.0143443079620472,0.0166646237165518,610,NOR,negative
1123,0.0138685582834729,0.011905090900262,1716,NOR,negative
1124,0.0135414371533053,0.0189984361548545,1457,NOR,negative
1125,0.0130321969834383,0.0132403510164965,1737,NOR,negative
1126,0.0128231829667524,0.0109914626009767,1838,NOR,negative
1127,0.0124974081316067,0.0231581716930983,715,NOR,negative
1128,0.012083765768908,0.0193307913851178,283,NOR,negative
1129,0.0119931492969406,0.0092013848365144,1380,NOR,negative
1130,0.0114749605202163,0.0123903285898253,1849,NOR,negative
1131,0.0114463093236934,0.0219372908168367,pka_strongest_acidic,NOR,negative
1132,0.0112339072920747,0.0088069779220237,389,NOR,negative
1133,0.0108620613742538,0.0277519651547513,456,NOR,negative
1134,0.0104961900513399,0.0214153633357734,1535,NOR,negative
1135,0.0103119308196199,0.0164146267919055,2038,NOR,negative
1136,0.0099765212559889,0.0095373231434366,1257,NOR,negative
1137,0.0099708520803394,0.0316568828395985,745,NOR,negative
1138,0.0098588928954114,0.0137838632365081,926,NOR,negative
1139,0.0098520142325599,0.0184914170332886,482,NOR,negative
1140,0.0098512445566365,0.0226046578950317,1290,NOR,negative
1141,0.009837599746342,0.0204972109943716,1602,NOR,negative
1142,0.0098108754562711,0.0195073187571757,1724,NOR,negative
1143,0.0097265196277222,0.0173698383913516,117,NOR,negative
1144,0.0094686402684013,0.0127642698719177,1911,NOR,negative
1145,0.0093704588271631,0.0150949337138086,401,NOR,negative
1146,0.0085252506527558,0.0168633393257671,1274,NOR,negative
1147,0.0083027992611577,0.0168889534454235,1693,NOR,negative
1148,0.0081030970196361,0.0080027642405061,227,NOR,negative
1149,0.0079473936612145,0.0174405906900327,125,NOR,negative
1150,0.0076978410140796,0.0280714972918763,446,NOR,negative
1151,0.0073598955862942,0.0090310108068141,1452,NOR,negative
1152,0.0070524995275975,0.0221645770303015,116,NOR,negative
1153,0.0069461628103996,0.0180288984585269,2004,NOR,negative
1154,0.0068425690359002,0.0123422204276497,1088,NOR,negative
1155,0.0067804699520701,0.0196096684763001,463,NOR,negative
1156,0.0067710737681149,0.0142722551901066,414,NOR,negative
1157,0.006769959687585,0.0205424978735857,1226,NOR,negative
1158,0.0067515137720338,0.0111657700132292,1356,NOR,negative
1159,0.0067148119553212,0.0127496114564311,875,NOR,negative
1160,0.0067105226965096,0.0167764465589411,807,NOR,negative
1161,0.0066920624842891,0.0072965808285929,192,NOR,negative
1162,0.0065240428197262,0.0140854951653692,713,NOR,negative
1163,0.0063039920240733,0.0225334974939652,1528,NOR,negative
1164,0.0060324398855601,0.0121017200741044,197,NOR,negative
1165,0.0060165952359537,0.0059380795803458,1019,NOR,negative
1166,0.0058095131499833,0.0086431841037993,1459,NOR,negative
1167,0.0057000630420939,0.007887683178952,794,NOR,negative
1168,0.0056544120477003,0.0126415359568101,628,NOR,negative
1169,0.0055535637675234,0.0114716043467338,231,NOR,negative
1170,0.0054529593373151,0.0059244383672129,1844,NOR,negative
1171,0.0053330443568834,0.013765175495846,1879,NOR,negative
1172,0.0052638692414006,0.017700499211511,1243,NOR,negative
1173,0.0052225621379564,0.0136408784560251,1357,NOR,negative
1174,0.0051808913593738,0.0112453697560625,69,NOR,negative
1175,0.0051458224452459,0.0175470617197777,309,NOR,negative
1176,0.0049851067065585,0.0107182988550517,1722,NOR,negative
1177,0.0049780285307691,0.010467680038289,667,NOR,negative
1178,0.0046372066384774,0.0086296376804733,41,NOR,negative
1179,0.0046078190965807,0.0049397714203459,378,NOR,negative
1180,0.0045659545137499,0.0085939740614716,1732,NOR,negative
1181,0.0044391329843645,0.010225685742801,981,NOR,negative
1182,0.0044124840237515,0.0053579454465172,314,NOR,negative
1183,0.0043856721589781,0.0065486291850113,1745,NOR,negative
1184,0.004288242209373,0.0087950030635173,8,NOR,negative
1185,0.0042470457264249,0.0143952582276865,785,NOR,negative
1186,0.0042094780553908,0.0109994153611449,563,NOR,negative
1187,0.0041736294363584,0.0117015321963876,976,NOR,negative
1188,0.0041623169956482,0.0154490010626637,473,NOR,negative
1189,0.0039642467099895,0.0051740899180943,294,NOR,negative
1190,0.0039358522547032,0.0059909183653546,118,NOR,negative
1191,0.0038743253547108,0.0084022491491074,1325,NOR,negative
1192,0.0038545625710929,0.0079478409688445,1847,NOR,negative
1193,0.0036908188868771,0.0059002561933454,1060,NOR,negative
1194,0.0033911777297944,0.0051717159271835,1176,NOR,negative
1195,0.0033332507956593,0.0080165589074223,1840,NOR,negative
1196,0.0032669178693349,0.0159529186035749,1664,NOR,negative
1197,0.0032573703895012,0.0066076300834367,1696,NOR,negative
1198,0.0031722218578432,0.0062088798098267,1950,NOR,negative
1199,0.0031688396418882,0.0092443077548121,81,NOR,negative
1200,0.0031194661137503,0.0139778442977544,1416,NOR,negative
1201,0.0031107185701409,0.0147421848163435,1308,NOR,negative
1202,0.0031041572410629,0.0034353649014666,1873,NOR,negative
1203,0.0030658972344393,0.0080252159614947,79,NOR,negative
1204,0.0029692297990611,0.0098471686256264,1738,NOR,negative
1205,0.0029673619827471,0.008200869603685,913,NOR,negative
1206,0.0029382421152978,0.0139870960261883,1093,NOR,negative
1207,0.002926128923474,0.0047788490658834,489,NOR,negative
1208,0.002779173213176,0.0067233189620701,114,NOR,negative
1209,0.0027607858220045,0.0086993324848343,350,NOR,negative
1210,0.0026359288178979,0.0085092095813166,1028,NOR,negative
1211,0.0026236639223556,0.0087712539109537,1101,NOR,negative
1212,0.0025874208060587,0.0071935311466416,1104,NOR,negative
1213,0.0025721461234577,0.0029660127230582,786,NOR,negative
1214,0.0025593149350489,0.0114580387854325,1366,NOR,negative
1215,0.0025312292448205,0.0047376202768097,935,NOR,negative
1216,0.0025254961870837,0.0030344944211795,1386,NOR,negative
1217,0.0024574838361139,0.0088693644456192,953,NOR,negative
1218,0.002453463232674,0.0082281936132325,134,NOR,negative
1219,0.0024356875588151,0.0088386996011072,1932,NOR,negative
1220,0.00242865711189,0.0116534993657094,89,NOR,negative
1221,0.002367329173759,0.005902327126012,229,NOR,negative
1222,0.002335140762416,0.004754120666528,1477,NOR,negative
1223,0.0022572026712182,0.0070681075142654,245,NOR,negative
1224,0.0022547946410465,0.0056703563834421,750,NOR,negative
1225,0.0022290713889091,0.0039693750734418,1136,NOR,negative
1226,0.0022265859494825,0.0038248414357282,643,NOR,negative
1227,0.0022138185849615,0.0038229871051362,932,NOR,negative
1228,0.0021794069746743,0.0059445010601868,504,NOR,negative
1229,0.0021666111133406,0.0059984657314008,13,NOR,negative
1230,0.0021552609522592,0.0057830631942868,1516,NOR,negative
1231,0.002047345812034,0.0066045491688797,1061,NOR,negative
1232,0.0020165618443288,0.0040750714284779,1323,NOR,negative
1233,0.0019952148730663,0.0108683740385704,1991,NOR,negative
1234,0.0019899683874955,0.0048621349330841,1251,NOR,negative
1235,0.0019804905461558,0.0069423743143727,1190,NOR,negative
1236,0.0019601759096466,0.0040111494697458,1017,NOR,negative
1237,0.0019346405150267,0.0033327996372731,656,NOR,negative
1238,0.0019274130582907,0.0060494571119293,1603,NOR,negative
1239,0.0019061430319435,0.0047854549372343,299,NOR,negative
1240,0.0018909459613065,0.0091143872716429,1773,NOR,negative
1241,0.0018610723362946,0.0186455821083954,1024,NOR,negative
1242,0.0018605449976636,0.0064218744866235,1163,NOR,negative
1243,0.0018519879651298,0.0054315415824083,1866,NOR,negative
1244,0.0017375426613347,0.0035795900451531,119,NOR,negative
1245,0.0017283981715025,0.0030152244852353,1921,NOR,negative
1246,0.001664394546486,0.0080269512308571,325,NOR,negative
1247,0.001644810373889,0.0058676776932748,1476,NOR,negative
1248,0.0016420175401838,0.0043226884966266,1431,NOR,negative
1249,0.0016019362177655,0.0070333134648596,576,NOR,negative
1250,0.001586608995957,0.007622992104658,1944,NOR,negative
1251,0.0015764525512693,0.0034603761172693,623,NOR,negative
1252,0.0015731933817473,0.005712787062987,829,NOR,negative
1253,0.0015704064653498,0.0070622527045967,1182,NOR,negative
1254,0.0015442605544332,0.007418956677781,663,NOR,negative
1255,0.0015063071344382,0.0071962067233322,898,NOR,negative
1256,0.0015024614021402,0.0022480840043231,577,NOR,negative
1257,0.0014550894037547,0.0070261504895173,255,NOR,negative
1258,0.001441717360163,0.0047813681766951,1908,NOR,negative
1259,0.001378313499168,0.0044487123703681,1003,NOR,negative
1260,0.001357113648353,0.0040038046278795,1399,NOR,negative
1261,0.0013083058479586,0.0061876339032638,259,NOR,negative
1262,0.0012842748195857,0.0037007767534535,1302,NOR,negative
1263,0.001266971533478,0.0060677283522836,395,NOR,negative
1264,0.0012639823959261,0.0031619637034034,736,NOR,negative
1265,0.0012352325225405,0.003993924486566,362,NOR,negative
1266,0.0012167292971747,0.0023487970915236,1162,NOR,negative
1267,0.0012073552459291,0.0057804150865903,727,NOR,negative
1268,0.0011674841650914,0.0028343225720217,1624,NOR,negative
1269,0.0011357283373009,0.0038449603649233,31,NOR,negative
1270,0.0011302624705122,0.0053745106359516,1567,NOR,negative
1271,0.001123299464644,0.0038606370491293,301,NOR,negative
1272,0.0011153598647612,0.0036607549531529,1884,NOR,negative
1273,0.0010886714588786,0.003180455500177,622,NOR,negative
1274,0.001077066783856,0.0051668864597492,766,NOR,negative
1275,0.0010745738233838,0.0135924031835542,1992,NOR,negative
1276,0.0010432741164596,0.0027011690538359,1530,NOR,negative
1277,0.0009960028691852,0.0051934213042213,62,NOR,negative
1278,0.0009923015545652,0.0016964947090622,392,NOR,negative
1279,0.0009840138619376,0.0021451676352859,1349,NOR,negative
1280,0.0009634695003193,0.004395511116705,724,NOR,negative
1281,0.000949124814871,0.0042849863959298,191,NOR,negative
1282,0.0009474131798467,0.0043931888618227,1328,NOR,negative
1283,0.0009436514825064,0.0045597120354556,966,NOR,negative
1284,0.0009421520536795,0.0044466389639681,26,NOR,negative
1285,0.0009396159306819,0.0044934323207405,1576,NOR,negative
1286,0.0009179188522246,0.0044038166985458,67,NOR,negative
1287,0.0009001841275117,0.0017205832995704,140,NOR,negative
1288,0.0008898751111249,0.0032594744890354,675,NOR,negative
1289,0.000889708862758,0.0018414228891055,319,NOR,negative
1290,0.000886876461785,0.004270536080042,457,NOR,negative
1291,0.0008867674212366,0.0031685303965776,334,NOR,negative
1292,0.000842591472686,0.0027299993458574,143,NOR,negative
1293,0.0008261411292708,0.0039559395181431,890,NOR,negative
1294,0.0008082458360234,0.0027725674325223,1974,NOR,negative
1295,0.0007991078977995,0.0039625009256764,2034,NOR,negative
1296,0.0007912843867269,0.0045646202733053,1432,NOR,negative
1297,0.0007899373339264,0.0023504092135973,758,NOR,negative
1298,0.0007872264815123,0.0037957412198545,1734,NOR,negative
1299,0.0007816539835712,0.0037607464851353,432,NOR,negative
1300,0.0007705269669139,0.0036714344093966,1742,NOR,negative
1301,0.0007508295602869,0.0030392348489198,1411,NOR,negative
1302,0.0007388087810936,0.0093452740143552,810,NOR,negative
1303,0.0007230328616344,0.0016315084072395,519,NOR,negative
1304,0.0007011596924926,0.0033717285466855,479,NOR,negative
1305,0.000701156679935,0.0023734593113466,423,NOR,negative
1306,0.0006930151417883,0.0021357392618435,598,NOR,negative
1307,0.0006894464749729,0.0012038533213466,1855,NOR,negative
1308,0.0006884676116868,0.0032787327435298,1550,NOR,negative
1309,0.0006742884752892,0.0016575283202464,590,NOR,negative
1310,0.0006661132490944,0.0022590613622016,881,NOR,negative
1311,0.0006501132212878,0.0032041589092769,1715,NOR,negative
1312,0.0006405693832544,0.0043124831044092,1451,NOR,negative
1313,0.0006362998425984,0.0019089966472843,1781,NOR,negative
1314,0.00062181184543,0.0030481574200497,352,NOR,negative
1315,0.0006212890848551,0.0030974023155497,398,NOR,negative
1316,0.0006137134865944,0.0077629297936066,1454,NOR,negative
1317,0.0006034268650713,0.0023419002334936,1714,NOR,negative
1318,0.0006032482271142,0.003485122910388,1711,NOR,negative
1319,0.0005990449915561,0.0022043994840867,960,NOR,negative
1320,0.0005965065418393,0.0028804188495552,35,NOR,negative
1321,0.0005904398364256,0.0017181029838315,849,NOR,negative
1322,0.0005889699201723,0.0028160678966987,322,NOR,negative
1323,0.0005725743531912,0.0028431134470066,106,NOR,negative
1324,0.0005649035381686,0.0027123987926664,1575,NOR,negative
1325,0.000561473698968,0.0018767460141553,1898,NOR,negative
1326,0.0005610759795723,0.0016529825571543,573,NOR,negative
1327,0.000557682779904,0.0026538343956456,854,NOR,negative
1328,0.0005523765124149,0.0069870716208456,221,NOR,negative
1329,0.000552140231175,0.0026935425149824,1727,NOR,negative
1330,0.0005504615395994,0.0022665748493983,323,NOR,negative
1331,0.0005482070946199,0.002613117053525,528,NOR,negative
1332,0.0005481617523169,0.002337707022203,1126,NOR,negative
1333,0.0005480537640764,0.0020146748357684,697,NOR,negative
1334,0.0005402334049967,0.0026727723999818,27,NOR,negative
1335,0.0005274170783425,0.0018940278949509,1154,NOR,negative
1336,0.0005205666858974,0.0007973233714739,371,NOR,negative
1337,0.0005196632805818,0.006573278331975,444,NOR,negative
1338,0.0005124353482659,0.0037702435236397,1035,NOR,negative
1339,0.0004874617505,0.0022732218253213,1582,NOR,negative
1340,0.0004735851420834,0.0020726172527627,45,NOR,negative
1341,0.0004635720704653,0.0058637744092419,1294,NOR,negative
1342,0.0004617181253729,0.0058403236526466,275,NOR,negative
1343,0.0004596831978595,0.001904057873462,1391,NOR,negative
1344,0.0004544516329612,0.0021767440484221,1389,NOR,negative
1345,0.0004454903930398,0.0022230032673763,303,NOR,negative
1346,0.0004422574553318,0.0020861680320059,1228,NOR,negative
1347,0.0004353300676718,0.0020874367480975,1430,NOR,negative
1348,0.0004330162973491,0.0010756705246646,1963,NOR,negative
1349,0.0004314100949386,0.0017865070684221,1097,NOR,negative
1350,0.0004311782436761,0.0019309314424016,1381,NOR,negative
1351,0.0004296926145227,0.0054352294225789,1904,NOR,negative
1352,0.0004282227423945,0.0018576632183941,1922,NOR,negative
1353,0.0004148647140055,0.0014434026378729,1526,NOR,negative
1354,0.0004141797084066,0.001231872576226,1120,NOR,negative
1355,0.0004079152416993,0.0020645329739117,1507,NOR,negative
1356,0.0004032807112719,0.0020187719287137,841,NOR,negative
1357,0.0004005769881697,0.0016016138907599,1607,NOR,negative
1358,0.0003446658687924,0.0010288078056308,1754,NOR,negative
1359,0.0003348211506563,0.0014393188610411,802,NOR,negative
1360,0.0003320571058285,0.0042002270706467,252,NOR,negative
1361,0.0003317602725558,0.0015488037738008,183,NOR,negative
1362,0.0003198354730735,0.0015940896166236,837,NOR,negative
1363,0.0003155766542671,0.0013160010463602,887,NOR,negative
1364,0.0003015896193492,0.0013969371268706,1319,NOR,negative
1365,0.0003008893916406,0.0013260443044477,396,NOR,negative
1366,0.0003002773976042,0.0014547644793139,228,NOR,negative
1367,0.0002896779720087,0.0036641687181042,361,NOR,negative
1368,0.0002860144296447,0.0013283460305623,971,NOR,negative
1369,0.0002856230282265,0.0036128772855614,1942,NOR,negative
1370,0.0002838380412111,0.0010750586723931,755,NOR,negative
1371,0.0002727198264569,0.0009363275938817,115,NOR,negative
1372,0.0002717643538343,0.0004213638046057,835,NOR,negative
1373,0.0002714900160406,0.001158574324931,490,NOR,negative
1374,0.0002708514984073,0.0012337995106947,387,NOR,negative
1375,0.0002691023345274,0.001169554480193,1949,NOR,negative
1376,0.0002660850018988,0.001008885551492,652,NOR,negative
1377,0.0002591194859214,0.0009415541281955,321,NOR,negative
1378,0.0002587143566202,0.0014689002668204,1887,NOR,negative
1379,0.0002555301981872,0.0012208456257317,1365,NOR,negative
1380,0.0002515532972134,0.0012576686642563,1362,NOR,negative
1381,0.0002496649335689,0.0012715572540048,1995,NOR,negative
1382,0.0002490941625297,0.0008658614126489,892,NOR,negative
1383,0.0002424815878697,0.0010262535842379,1145,NOR,negative
1384,0.0002396313530472,0.0012433228939021,470,NOR,negative
1385,0.0002365768625877,0.0010828750904009,1828,NOR,negative
1386,0.0002315317228622,0.0011144581417225,823,NOR,negative
1387,0.0002312392073724,0.001142377862357,431,NOR,negative
1388,0.0002285039387874,0.0028903716035524,336,NOR,negative
1389,0.0002228919162143,0.0028193845091065,1725,NOR,negative
1390,0.0002221957021746,0.0015753732658495,599,NOR,negative
1391,0.0002158284650085,0.0027300381333003,1832,NOR,negative
1392,0.000211121828328,0.0010919928427974,141,NOR,negative
1393,0.0002091447851672,0.0026454955275006,394,NOR,negative
1394,0.0002075931395986,0.0007158054079056,832,NOR,negative
1395,0.0001955716487651,0.0009943121277005,370,NOR,negative
1396,0.000192805272969,0.0009394527814461,264,NOR,negative
1397,0.0001908205178914,0.0004775698731645,888,NOR,negative
1398,0.0001895608153647,0.0012352816668127,592,NOR,negative
1399,0.0001894122226626,0.0008617958455252,478,NOR,negative
1400,0.0001625568831559,0.0020562000004423,297,NOR,negative
1401,0.0001620724599985,0.000822241741091,1128,NOR,negative
1402,0.0001567950861625,0.0003344948291943,1168,NOR,negative
1403,0.0001555113873866,0.0019670807449387,1137,NOR,negative
1404,0.0001539878434687,0.0005231671681452,640,NOR,negative
1405,0.0001532468489017,0.0004729539376938,179,NOR,negative
1406,0.0001517860665616,0.0005665641335321,1614,NOR,negative
1407,0.0001515479642515,0.0009162842346987,1923,NOR,negative
1408,0.000150388188215,0.0007354764687949,1134,NOR,negative
1409,0.0001482908492502,0.0018757473591664,1282,NOR,negative
1410,0.0001445170689355,0.000703273770112,269,NOR,negative
1411,0.0001443959078433,0.0018264798143708,1144,NOR,negative
1412,0.0001419137075821,0.0017950821886342,1691,NOR,negative
1413,0.0001405314297008,0.0006652925930341,1536,NOR,negative
1414,0.0001402743620717,0.0006129612851159,606,NOR,negative
1415,0.0001370424624555,0.0017334652700707,1004,NOR,negative
1416,0.000127944755031,0.0003841992206675,202,NOR,negative
1417,0.000125735593999,0.0006009801235514,92,NOR,negative
1418,0.0001188599683853,0.0015034728908531,795,NOR,negative
1419,0.0001181180475605,0.0003182419271159,1835,NOR,negative
1420,0.000117158922461,0.0002853454668517,1292,NOR,negative
1421,0.0001168658009855,0.0005593979583968,142,NOR,negative
1422,0.0001123924104345,0.0002432506195272,487,NOR,negative
1423,0.0001104867537014,0.0013975591718981,900,NOR,negative
1424,0.0001097926667527,0.0009872853858195,1375,NOR,negative
1425,0.0001044635608884,0.0013213711395971,2044,NOR,negative
1426,0.0001023549852909,0.0006976193955594,1440,NOR,negative
1427,9.994388135693828e-05,0.0012642012131422,1236,NOR,negative
1428,9.830786403394344e-05,0.0006560203997161,600,NOR,negative
1429,9.480869594197837e-05,0.001199245684668,455,NOR,negative
1430,9.17554618964284e-05,0.0008209795682934,481,NOR,negative
1431,9.051277345424214e-05,0.0004129736228828,760,NOR,negative
1432,8.912356743901413e-05,0.0011273338652276,781,NOR,negative
1433,8.82780120275866e-05,0.0003399745623047,237,NOR,negative
1434,8.552287537686595e-05,0.0004013283963119,1413,NOR,negative
1435,8.458604170727741e-05,0.0004056367712358,1685,NOR,negative
1436,8.093483094156235e-05,0.0004027994901096,1065,NOR,negative
1437,8.033869928865151e-05,0.0002282533180831,1070,NOR,negative
1438,7.214014380597235e-05,0.0001281968425179,2001,NOR,negative
1439,6.900296216795904e-05,0.0008728261029967,1508,NOR,negative
1440,6.897992205730877e-05,0.0008725346660879,1604,NOR,negative
