,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.3968998239380745,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.88184094179567,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,5.141607426593933,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.640210065333249,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.6711316205533464,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.708205352071591,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.425437522895332,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.676743812984283,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.438015282942193,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.513630556948218,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.1572110082480895,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.5361190870302655,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.177556892604256,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.7957881866754395,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.413162973159935,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,2.5068544164112936,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,2.388827794014822,MLP,Agmatine,9AA,negative,0
17,0.0,0.9261382684849923,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.191454123504985,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.501479414011561,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.185816690066396,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,5.955954576487377,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,2.7161534143346175,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,3.005751428246542,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,1.7718435471798528,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.6719187608894055,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.990700163348821,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.69805166013175,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.81796225458166,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.918587954042591,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.55658810044505,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,2.055876248035137,MLP,Acetylcholine,9AA,negative,1
14,0.0,3.403722969538988,MLP,Biotin,9AA,negative,1
15,0.0,4.7941366866046256,MLP,Butyric acid,9AA,negative,1
16,0.0,1.3402559146415371,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,5.244101547356216,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,3.6255193377172517,MLP,Creatine,9AA,negative,2
2,3.328813314275123,3.331642323958886,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,2.908796434593543,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,4.074525332831722,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.6401197652034782,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,5.4634124334303635,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.701355624494118,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.0464695857351765,MLP,Glucose,9AA,negative,2
9,5.087413863450058,5.161537360490434,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.612610110237263,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.595971803231873,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,1.5375305825297167,MLP,CAR 16:0,9AA,negative,2
13,0.0,0.6274533048758922,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,1.9874172431687889,MLP,Choline,9AA,negative,2
15,0.0,4.539416542590276,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,3.8115173568476175,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,2.6542477393066797,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,2.605580290107753,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,4.8405431104945915,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,3.483311078858759,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.254325464090834,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,2.9805877403357774,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.49249574474126,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,2.9364207765448604,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.637337645182712,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.785655354675196,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.700371321751868,MLP,Malic acid,9AA,negative,3
12,0.0,5.1529329199912075,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.226603798870731,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.817137097222268,MLP,Fumaric acid,9AA,negative,3
15,0.0,3.162912569026544,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.8371828359275377,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,3.4055694307966156,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.886142413809027,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,4.272910152698279,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,3.3511235341661894,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,3.7951259384178986,MLP,Histamine,9AA,negative,4
6,4.851807597865303,5.377294044818025,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.199119632403508,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,3.476700422332318,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,5.119273858224292,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.5626355618092225,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,4.795523169415671,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,2.5617401135121542,MLP,Estradiol,9AA,negative,4
13,0.0,4.585854078945383,MLP,Folic acid,9AA,negative,4
14,0.0,4.479563293276018,MLP,Lactic acid,9AA,negative,4
15,0.0,2.473477187651329,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,3.2527469859077773,MLP,Histidine,9AA,negative,5
1,3.588718548033654,2.9847812966805938,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,3.335425052282001,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,3.5796538124445143,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,3.785988645930735,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,4.723345668148762,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.57310071147615,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.1922287871456674,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,2.576697418574352,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,2.9468910283052754,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.279730101329487,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,5.127210692407375,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,3.723797316611055,MLP,Glucosamine,9AA,negative,5
13,0.0,2.9800512748136154,MLP,Homocysteine,9AA,negative,5
14,0.0,2.99248628213228,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,4.882834480786291,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,2.8939159769234677,MLP,Methionine,9AA,negative,6
1,4.488955451051042,5.15406830756151,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,3.436743176580761,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,2.295499602515169,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,5.357293667558711,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,5.452623752072823,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,3.0212505549530806,MLP,Ornithine,9AA,negative,6
7,4.745119296674954,4.432414997064754,MLP,PI(5)P 18:1,9AA,negative,6
8,3.099428103824812,3.460764520811146,MLP,Pantetheine,9AA,negative,6
9,3.828050696850258,4.251425172722892,MLP,Pantothenic acid,9AA,negative,6
10,5.197866060993347,4.852959821479775,MLP,Phosphoenolpyruvic acid,9AA,negative,6
11,3.659129094916607,3.776498253251833,MLP,Prostaglandin E1,9AA,negative,6
12,0.0,3.4686370515611524,MLP,Niacinamide,9AA,negative,6
13,0.0,3.9084545111704974,MLP,Nicotinic acid,9AA,negative,6
14,0.0,4.898936333734739,MLP,Oxalacetic acid,9AA,negative,6
15,0.0,1.8629658841256511,MLP,Palmitic acid,9AA,negative,6
0,5.544729838944959,4.658060058523127,MLP,Oxidized glutathione,9AA,negative,7
1,2.9170905417548116,4.705641649120141,MLP,PE 18:0-20:4,9AA,negative,7
2,5.004369745474085,5.15691791008287,MLP,PS (POPS) 16:0-18:1,9AA,negative,7
3,5.3150044901945455,4.4171023675147145,MLP,Palmitoyl-CoA,9AA,negative,7
4,3.1226056211198427,2.6852475559554514,MLP,Phenylalanine,9AA,negative,7
5,3.488606621266416,6.111516689976546,MLP,Phosphocreatine,9AA,negative,7
6,2.8448850221755446,2.502206254491368,MLP,Proline,9AA,negative,7
7,4.467389056433673,4.116735215912793,MLP,Riboflavin,9AA,negative,7
8,2.514232555669227,3.7797588275409804,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,4.860176042621245,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,5.0168111735286836,MLP,Succinic acid,9AA,negative,7
11,4.270315973022902,3.502711109888374,MLP,Thymine,9AA,negative,7
12,0.0,-0.035892958074228265,MLP,Phylloquinone,9AA,negative,7
13,0.0,1.7899874385181842,MLP,Propionylcarnitine,9AA,negative,7
14,0.0,2.0732496074163445,MLP,Putrescine,9AA,negative,7
15,0.0,4.1998325712860245,MLP,S-Adenosylmethionine,9AA,negative,7
0,3.824465344853523,2.90705892865162,MLP,Pyridoxine,9AA,negative,8
1,4.404749585288414,4.082770647411649,MLP,Quinolinic acid,9AA,negative,8
2,4.30198961384967,4.310482735911393,MLP,S-Adenosylhomocysteine,9AA,negative,8
3,3.2399092583674163,4.154997261852412,MLP,SM d18:1-16:0,9AA,negative,8
4,3.60146760068405,2.9057390565903245,MLP,Serine,9AA,negative,8
5,5.533163212938402,7.314140928620526,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
6,5.31997602897959,1.8000193140943284,MLP,Taurine,9AA,negative,8
7,4.510950415783443,3.878439392604174,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,5.055192313570561,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.9520618226943895,3.759997672019778,MLP,Uric acid,9AA,negative,8
10,3.3019065026843375,3.221617144725227,MLP,Uridine,9AA,negative,8
11,5.935435495502642,5.482246731133731,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,4.1900346634383805,MLP,Pyruvic acid,9AA,negative,8
13,0.0,2.992257646466547,MLP,Retinoic acid,9AA,negative,8
14,0.0,3.2383001553191586,MLP,Serotonin,9AA,negative,8
15,0.0,2.0635940801294215,MLP,Spermidine,9AA,negative,8
0,5.992546007079303,4.890599788466269,MLP,Taurocholic acid,9AA,negative,9
1,2.41442478840722,3.4584558836973045,MLP,Tryptophan,9AA,negative,9
2,2.131818765774426,3.3806849128778795,MLP,Tyrosine,9AA,negative,9
3,5.630456576161583,5.323798027283224,MLP,Uridine diphosphate glucose,9AA,negative,9
4,5.077807537596156,5.402359355570686,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9
5,6.029128849135831,5.2511012781175515,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9
6,4.532083482186899,3.663703550229126,MLP,Urocanic acid,9AA,negative,9
7,3.1713776789954284,2.6885416564579776,MLP,Valine,9AA,negative,9
8,4.873407036419803,3.742589590508297,MLP,Xanthine,9AA,negative,9
9,4.852406059687796,5.523317184964499,MLP,cis-Aconitic acid,9AA,negative,9
10,2.9715890912775222,2.7311945241462015,MLP,gamma-Aminobutyric acid,9AA,negative,9
11,2.8644638578656383,3.56628129497627,MLP,myo-Inositol,9AA,negative,9
12,0.0,-0.5911348542629424,MLP,TG 15:0-18:1-15:0,9AA,negative,9
13,0.0,4.567155669164678,MLP,Tetrahydrofolic acid,9AA,negative,9
14,0.0,1.1244090482240463,MLP,Thiamine,9AA,negative,9
15,0.0,1.1144716265218746,MLP,alpha-tocopherol,9AA,negative,9
0,2.3378258507457588,2.860361433413737,MLP,4-Hydroxyproline,9AA,positive,0
1,4.886191877946075,5.139843889320102,MLP,Acetylcarnitine,9AA,positive,0
2,5.2850299174302515,6.305320379925542,MLP,Acetylcholine,9AA,positive,0
3,2.8477399012549363,3.513164922441217,MLP,Adenosine monophosphate,9AA,positive,0
4,4.369543585782956,2.1375409280280393,MLP,Agmatine,9AA,positive,0
5,3.69311947904992,2.9617369926282233,MLP,Arginine,9AA,positive,0
6,1.2014110816106518,3.6058164603021194,MLP,Argininosuccinic acid,9AA,positive,0
7,0.0,2.010305702083264,MLP,2-Oxoglutaric acid,9AA,positive,0
8,0.0,2.2241374548530133,MLP,3-Hydroxyanthranilic acid,9AA,positive,0
9,0.0,2.6169686546285624,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0
10,0.0,2.9241422318670987,MLP,3-Phosphoglyceric acid,9AA,positive,0
11,0.0,2.712699568791308,MLP,"4,5-Dihydroorotic acid",9AA,positive,0
12,0.0,2.732810704260649,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0
13,0.0,3.851017301893379,MLP,Acetoacetic acid,9AA,positive,0
14,0.0,3.5842864875258185,MLP,Acetyl-CoA,9AA,positive,0
15,0.0,2.3988338358636447,MLP,Adenine,9AA,positive,0
0,5.9376349305790495,4.649354585938832,MLP,CAR 16:0,9AA,positive,1
1,5.115115150204343,4.504572679178787,MLP,Carnitine,9AA,positive,1
2,2.84879006028283,3.351507560940726,MLP,Carnosine,9AA,positive,1
3,2.562091102683384,2.586149701819901,MLP,Cer d8:1/22:0 Cer,9AA,positive,1
4,2.880629292318222,3.3008678959129365,MLP,Cholic acid,9AA,positive,1
5,5.666215272916145,4.642066320341876,MLP,Choline,9AA,positive,1
6,2.30605354157181,2.1515588591148656,MLP,Citrulline,9AA,positive,1
7,0.0,2.994485166506481,MLP,Adenosine diphosphate,9AA,positive,1
8,0.0,2.63528045702804,MLP,Ascorbic acid,9AA,positive,1
9,0.0,2.7737809291355573,MLP,Asparagine,9AA,positive,1
10,0.0,2.423280021828777,MLP,Aspartic acid,9AA,positive,1
11,0.0,2.1647318366148833,MLP,Biotin,9AA,positive,1
12,0.0,4.507328009366542,MLP,Butyric acid,9AA,positive,1
13,0.0,1.258308301649709,MLP,Cardiolipin 18:1,9AA,positive,1
14,0.0,3.0930815065547064,MLP,Cholecalciferol,9AA,positive,1
15,0.0,3.206750111006532,MLP,Cholesteryl acetate,9AA,positive,1
0,2.6874666930122495,2.4548491840202917,MLP,Creatine,9AA,positive,2
1,2.8916154419314215,2.0750606764157196,MLP,Creatinine,9AA,positive,2
2,2.484365861328573,2.832766514192942,MLP,Cyclic adenosine monophosphate,9AA,positive,2
3,2.791869269386008,3.172472059949555,MLP,Cytidine,9AA,positive,2
4,3.4023905055806605,3.1831901566312157,MLP,Flavin mononucleotide,9AA,positive,2
5,2.8992784995883603,3.991196294281059,MLP,Glucosyl cholesterol,9AA,positive,2
6,4.153401046926821,4.449632753465179,MLP,Glycerophosphocholine,9AA,positive,2
7,0.0,4.352089836492111,MLP,Cholesterol,9AA,positive,2
8,0.0,3.907753019860364,MLP,Cholesteryl ester 17:0,9AA,positive,2
9,0.0,3.2230386645846454,MLP,Citric acid,9AA,positive,2
10,0.0,3.2629706401908187,MLP,Coenzyme A,9AA,positive,2
11,0.0,2.227084693948139,MLP,Cysteine,9AA,positive,2
12,0.0,1.8052803369811532,MLP,DG 18:0-22:6,9AA,positive,2
13,0.0,2.8891502323116165,MLP,Dihydroxyacetone,9AA,positive,2
14,0.0,3.2149243474662312,MLP,Dihydroxyacetone phosphate,9AA,positive,2
15,0.0,2.3599429871203266,MLP,Dopamine,9AA,positive,2
0,4.171703915963149,2.608868895084679,MLP,Cytidine monophosphate,9AA,positive,3
1,1.8834350888853608,2.754099663532747,MLP,Cytosine,9AA,positive,3
2,4.407864386932945,3.5127511029045944,MLP,Folic acid,9AA,positive,3
3,4.446442436277514,3.894536433418882,MLP,GlcCer d18:1/18:0,9AA,positive,3
4,2.6502238429436455,2.3356768534314485,MLP,Lyso PA 18:1,9AA,positive,3
5,5.5556957076743,4.362102406686477,MLP,Lyso PC 15:0,9AA,positive,3
6,3.046217876551199,2.6484372411312727,MLP,Lyso PG 16:0,9AA,positive,3
7,0.0,2.969272832367421,MLP,Epinephrine,9AA,positive,3
8,0.0,3.489000281749924,MLP,Flavin adenine dinucleotide,9AA,positive,3
9,0.0,3.691682873379277,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3
10,0.0,4.589620330610958,MLP,Fumaric acid,9AA,positive,3
11,0.0,2.9613482793663444,MLP,GM3 Ganglioside 18:0,9AA,positive,3
12,0.0,3.0906226499772376,MLP,Gluconic acid,9AA,positive,3
13,0.0,3.4395193792444148,MLP,Glucosamine,9AA,positive,3
14,0.0,2.2246591312035,MLP,Glucosamine 6-phosphate,9AA,positive,3
15,0.0,2.808143905841138,MLP,Glucose,9AA,positive,3
0,2.484553848680711,2.296485282521795,MLP,Glutamine,9AA,positive,4
1,3.0739521833663166,1.956301938140214,MLP,Glutathione,9AA,positive,4
2,2.496968262604692,2.408489505668938,MLP,Guanine,9AA,positive,4
3,2.827603205578959,2.5469812227168145,MLP,Histamine,9AA,positive,4
4,1.5751231001930148,3.2025307310499533,MLP,Lyso PI 17:1,9AA,positive,4
5,2.0344707907417185,1.9762215259323497,MLP,MG 18:1,9AA,positive,4
6,2.1969204545772105,2.938481122944971,MLP,Mevalonic acid,9AA,positive,4
7,0.0,2.059588985390782,MLP,Glutamic acid,9AA,positive,4
8,0.0,3.785647088542931,MLP,Glycerol 3-phosphate,9AA,positive,4
9,0.0,3.6932093653611835,MLP,Glycine,9AA,positive,4
10,0.0,2.1895980622370352,MLP,Homocysteine,9AA,positive,4
11,0.0,3.9556924403433396,MLP,Kynurenic acid,9AA,positive,4
12,0.0,2.1989748012573047,MLP,L-Dopa,9AA,positive,4
13,0.0,4.192816781678215,MLP,Lactic acid,9AA,positive,4
14,0.0,3.657302317348427,MLP,Malic acid,9AA,positive,4
15,0.0,4.46539214548736,MLP,Malonic acid,9AA,positive,4
0,2.8135492325418614,2.4428960343432804,MLP,Histidine,9AA,positive,5
