,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.443207803507242,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,4.040245123040778,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,5.334075102917433,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.46372671231606,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.6628093725754693,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.091572591198654,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.2075473486319765,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.671259274116823,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.4851623161041245,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.746129300220016,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.461922152251649,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.7066317803019144,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.111642302254182,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.759465691553011,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.418415461700173,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,2.0111320604200507,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,2.0496695330899444,MLP,Agmatine,9AA,negative,0
17,0.0,1.3084354043352064,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.256976417102444,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.5871895693931033,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.254604934868828,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,5.742978220210394,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,2.9428413147160453,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,3.3495276065352306,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,1.274944985131027,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.2848335489379994,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,5.08240751321546,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.750419698924605,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.899167089862341,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.950459238209835,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,5.089113600172096,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,1.0152623452880296,MLP,Acetylcholine,9AA,negative,1
14,0.0,3.4227827456757667,MLP,Biotin,9AA,negative,1
15,0.0,4.606368643716873,MLP,Butyric acid,9AA,negative,1
16,0.0,0.022262966996697685,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,5.330757276048552,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,3.766953654474093,MLP,Creatine,9AA,negative,2
2,3.328813314275123,3.022057585587872,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,3.097793095374541,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,3.9935976333984935,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.3435768725456594,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,5.890326823846252,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.215424022013729,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.0745668043177243,MLP,Glucose,9AA,negative,2
9,5.087413863450058,5.067278352946242,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.6210413011827605,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.688908149637992,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,2.3799151635858853,MLP,CAR 16:0,9AA,negative,2
13,0.0,0.7852741949045484,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,1.5686759979086016,MLP,Choline,9AA,negative,2
15,0.0,4.271577297223932,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,3.9923995036403976,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,2.8810456340945154,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,3.094696086704036,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,5.174499891692869,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,2.9354237145696485,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.037765673342843,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,3.1371851424002433,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.065875392424279,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.1554914859831396,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.528746066217183,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,5.014580077102824,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.6456668873114495,MLP,Malic acid,9AA,negative,3
12,0.0,5.221088424944384,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.206124985479589,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.771020085878543,MLP,Fumaric acid,9AA,negative,3
15,0.0,3.5294402448791855,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,4.11472715052995,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,3.2934955391382736,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.799711275311293,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,4.0745499659866855,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,3.2050754856859003,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,3.2885551851971906,MLP,Histamine,9AA,negative,4
6,4.851807597865303,5.530071350112216,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.3103041784408482,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,3.6835389418631346,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,5.246453994572228,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.6985076958526,MLP,N-Acetylaspartic acid,9AA,negative,4
