,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.035946205057764,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.7545966663791495,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,4.060897356385226,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.035472414350429,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,3.852761024177728,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,3.8406319043256025,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,3.7759698000583173,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.055780643973328,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.7327239528263236,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.219142729144264,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.034385718668384,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,4.037534399022223,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.137516963853196,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.035685979797335,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.044070214926367,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,3.9087211342716106,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,4.0371761528421715,MLP,Agmatine,9AA,negative,0
17,0.0,3.9897598338035856,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.095731339536078,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,4.1132217930875905,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.181692414710087,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,4.104995100318132,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.940496564287292,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,4.064633370527675,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,3.8833977663579664,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.7198326086375895,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.3301566581652144,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,4.084533733438296,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.0684208058897395,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.1162882705506245,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.098318762264226,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,4.062655975686622,MLP,Acetylcholine,9AA,negative,1
14,0.0,4.144883492912654,MLP,Biotin,9AA,negative,1
15,0.0,4.058680184370478,MLP,Butyric acid,9AA,negative,1
16,0.0,4.121438847472704,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,4.2329397431658,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,4.293928673253969,MLP,Creatine,9AA,negative,2
2,3.328813314275123,4.241885794975628,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,4.236639850539282,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,4.432588383723006,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.978089191863684,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,4.226408253298869,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.221880455220387,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.9607805011402166,MLP,Glucose,9AA,negative,2
9,5.087413863450058,4.875815350752255,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.218145547169736,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.24448739420084,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,4.21672786841163,MLP,CAR 16:0,9AA,negative,2
13,0.0,3.933830100034694,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,3.743803030535818,MLP,Choline,9AA,negative,2
15,0.0,4.482999376506943,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,4.270510191202495,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,3.886511289742955,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,4.071875462960008,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,3.834603671354951,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,4.090418951842846,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.107928731776393,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,4.0467016141864764,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.05490298842517,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.915868535907309,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.052432341936593,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.079093989987732,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.059341769383742,MLP,Malic acid,9AA,negative,3
12,0.0,3.758804274951892,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.087663458196311,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.0885236806203835,MLP,Fumaric acid,9AA,negative,3
15,0.0,4.088744108860404,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.940330835871158,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,4.173869095520244,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.15865567314758,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,3.838504048204928,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,4.423730613282979,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,4.113488235318853,MLP,Histamine,9AA,negative,4
6,4.851807597865303,3.824821726335331,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.9503031517387392,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,4.161276881164746,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,4.426403916470228,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.140905332645532,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,3.961583195195124,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,3.877880565631284,MLP,Estradiol,9AA,negative,4
13,0.0,4.114650146690448,MLP,Folic acid,9AA,negative,4
14,0.0,3.7840407116766404,MLP,Lactic acid,9AA,negative,4
15,0.0,4.114645419755749,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,4.155818527231797,MLP,Histidine,9AA,negative,5
1,3.588718548033654,4.204561405003214,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,4.077058955384121,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,4.167103890469892,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,4.233188171519528,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,3.7141404624682672,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.170401915859521,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.9468514152099536,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,3.7140493246150528,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,3.707538082469515,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.156535277978265,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,4.16420800194699,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,4.167618116894886,MLP,Glucosamine,9AA,negative,5
13,0.0,4.089368142258621,MLP,Homocysteine,9AA,negative,5
14,0.0,4.004314397978828,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,3.84155741411868,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,3.9642315460807773,MLP,Methionine,9AA,negative,6
1,4.488955451051042,3.9714075953042767,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,4.138347616540248,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,4.550940062176824,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,4.153679186287428,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,3.7137066841085145,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,4.209068715203975,MLP,Ornithine,9AA,negative,6
7,4.745119296674954,4.222734667550539,MLP,PI(5)P 18:1,9AA,negative,6
8,3.099428103824812,3.870783764394138,MLP,Pantetheine,9AA,negative,6
9,3.828050696850258,4.124042916440805,MLP,Pantothenic acid,9AA,negative,6
10,5.197866060993347,3.768148146461732,MLP,Phosphoenolpyruvic acid,9AA,negative,6
11,3.659129094916607,3.841488697302795,MLP,Prostaglandin E1,9AA,negative,6
12,0.0,4.166994355348489,MLP,Niacinamide,9AA,negative,6
13,0.0,3.9402908329090613,MLP,Nicotinic acid,9AA,negative,6
14,0.0,4.169894182627538,MLP,Oxalacetic acid,9AA,negative,6
15,0.0,4.163726082741834,MLP,Palmitic acid,9AA,negative,6
0,5.544729838944959,4.037014409595244,MLP,Oxidized glutathione,9AA,negative,7
1,2.9170905417548116,3.6655089590416745,MLP,PE 18:0-20:4,9AA,negative,7
2,5.004369745474085,4.06168978774813,MLP,PS (POPS) 16:0-18:1,9AA,negative,7
3,5.3150044901945455,4.1614759595871345,MLP,Palmitoyl-CoA,9AA,negative,7
4,3.1226056211198427,3.7716442836721664,MLP,Phenylalanine,9AA,negative,7
5,3.488606621266416,4.054230360919166,MLP,Phosphocreatine,9AA,negative,7
6,2.8448850221755446,3.771226303869438,MLP,Proline,9AA,negative,7
7,4.467389056433673,4.095963519142919,MLP,Riboflavin,9AA,negative,7
8,2.514232555669227,3.9095647832422036,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,3.8944429454923966,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,3.6721749343103682,MLP,Succinic acid,9AA,negative,7
