,observed_value,prediction,regressor,name_short,matrix,polarity,fold,iter_index
4657,2.568214635332642,2.1796599488737227,MLP,Uridine diphosphate glucuronic acid,ClCCA,negative,9,1
4658,3.1747197943007976,2.1626435906695263,MLP,Uridine diphosphate-N-acetylglucosamine,ClCCA,negative,9,1
4659,1.816641992103477,2.4313480914671413,MLP,Urocanic acid,ClCCA,negative,9,1
4660,3.255426097549614,2.5046733715046,MLP,cis-Aconitic acid,ClCCA,negative,9,1
4661,0.0,2.1940023862708053,MLP,Tryptophan,ClCCA,negative,9,1
4662,0.0,2.122421856854181,MLP,Tyrosine,ClCCA,negative,9,1
4663,0.0,2.1216999899697964,MLP,Uracil,ClCCA,negative,9,1
4664,0.0,2.4654526944365487,MLP,Uridine,ClCCA,negative,9,1
4665,0.0,2.19739643826375,MLP,Valine,ClCCA,negative,9,1
4666,0.0,2.199604248978499,MLP,Xanthine,ClCCA,negative,9,1
4667,0.0,2.1133097526154536,MLP,alpha-tocopherol,ClCCA,negative,9,1
4668,0.0,2.108522412707018,MLP,gamma-Aminobutyric acid,ClCCA,negative,9,1
4669,0.0,2.8151557523884168,MLP,myo-Inositol,ClCCA,negative,9,1
4670,1.745005033287048,3.1788118259050067,MLP,2-Oxoglutaric acid,ClCCA,positive,0,1
4671,2.11534785882126,3.197818647437586,MLP,3-Hydroxyanthranilic acid,ClCCA,positive,0,1
4672,3.826293641049597,3.1820673637645203,MLP,3-Hydroxymethylglutaric acid,ClCCA,positive,0,1
4673,2.692821705680497,3.2342477648701684,MLP,3-Phosphoglyceric acid,ClCCA,positive,0,1
4674,2.0032701203172167,3.1860235652243003,MLP,"4,5-Dihydroorotic acid",ClCCA,positive,0,1
4675,3.731051703283684,3.1753522016026845,MLP,4-Hydroxyproline,ClCCA,positive,0,1
4676,3.3085479164599767,3.177874822938237,MLP,5-Hydroxyindoleacetic acid,ClCCA,positive,0,1
4677,2.478115824879965,3.189073147614813,MLP,6-Phosphogluconic acid,ClCCA,positive,0,1
4678,3.0275817892613524,3.2247554077921863,MLP,Acetyl-CoA,ClCCA,positive,0,1
4679,4.428264626401542,3.162270399373455,MLP,Acetylcarnitine,ClCCA,positive,0,1
4680,2.4451679775100605,3.2772349504989404,MLP,Adenine,ClCCA,positive,0,1
4681,3.3912366428674385,3.2668854944032675,MLP,Adenosine diphosphate,ClCCA,positive,0,1
4682,3.923317252747366,3.1668589349743947,MLP,Adenosine monophosphate,ClCCA,positive,0,1
4683,4.209839991297088,3.197171432787046,MLP,Agmatine,ClCCA,positive,0,1
4684,4.148970382902825,3.194643671982217,MLP,Arginine,ClCCA,positive,0,1
4685,0.0,3.2037544494727377,MLP,Acetoacetic acid,ClCCA,positive,0,1
4686,0.0,3.216234788459034,MLP,Butyric acid,ClCCA,positive,0,1
4687,4.78518421515501,3.133678249571195,MLP,Acetylcholine,ClCCA,positive,1,1
4688,3.860846456353073,3.1663564728907305,MLP,Argininosuccinic acid,ClCCA,positive,1,1
4689,2.433158622825923,3.2010051225099647,MLP,Ascorbic acid,ClCCA,positive,1,1
4690,3.3627129101245807,3.1381498903299216,MLP,Asparagine,ClCCA,positive,1,1
4691,2.519447484883192,3.203574226697049,MLP,Aspartic acid,ClCCA,positive,1,1
4692,3.0176802358360844,3.175321852960004,MLP,Biotin,ClCCA,positive,1,1
4693,5.687296124994779,3.130136649111821,MLP,CAR 16:0,ClCCA,positive,1,1
4694,2.334454804715896,3.1259582870965974,MLP,Cardiolipin 18:1,ClCCA,positive,1,1
4695,4.487732657459128,3.172935175772009,MLP,Carnitine,ClCCA,positive,1,1
4696,3.9501336430105938,3.1232293795452364,MLP,Carnosine,ClCCA,positive,1,1
4697,4.324021458526564,3.1604367556435577,MLP,Cer d8:1/22:0 Cer,ClCCA,positive,1,1
4698,1.323143626479225,3.20538323509243,MLP,Cholecalciferol,ClCCA,positive,1,1
4699,2.737933230673725,3.1215952655879597,MLP,Cholesteryl ester 17:0,ClCCA,positive,1,1
4700,4.303008695645636,3.1556395513267863,MLP,Cholic acid,ClCCA,positive,1,1
4701,4.085303053757605,3.210587740489842,MLP,Citrulline,ClCCA,positive,1,1
4702,0.0,3.197991091686403,MLP,Cholesteryl acetate,ClCCA,positive,1,1
4703,0.0,3.186103470351348,MLP,Dihydroxyacetone,ClCCA,positive,1,1
4704,4.500679849218761,3.1545529528192096,MLP,Choline,ClCCA,positive,2,1
4705,2.6301854547847108,3.3008473284234774,MLP,Citric acid,ClCCA,positive,2,1
4706,3.2747689090408296,3.2038501294669586,MLP,Coenzyme A,ClCCA,positive,2,1
4707,3.65532047269464,3.231291564454322,MLP,Creatine,ClCCA,positive,2,1
4708,3.2163264295685723,3.2372988468358,MLP,Creatinine,ClCCA,positive,2,1
4709,3.975032201098023,3.2929424969720062,MLP,Cyclic adenosine monophosphate,ClCCA,positive,2,1
4710,2.919294433818394,3.237910829533146,MLP,Cysteine,ClCCA,positive,2,1
4711,3.465143883592769,3.1820159253198024,MLP,Cytidine,ClCCA,positive,2,1
4712,4.415962609105335,3.1530580906446577,MLP,Cytidine monophosphate,ClCCA,positive,2,1
4713,3.3780141985889127,3.243753603780003,MLP,Cytosine,ClCCA,positive,2,1
4714,2.481929367454209,3.1669323377561605,MLP,DG 18:0-22:6,ClCCA,positive,2,1
4715,2.325986449312609,3.198563875064551,MLP,Dihydroxyacetone phosphate,ClCCA,positive,2,1
4716,4.107747860276825,3.181681568688796,MLP,Flavin mononucleotide,ClCCA,positive,2,1
4717,1.0648846797923204,3.1902112281935304,MLP,"Fructose 1,6-bisphosphate",ClCCA,positive,2,1
4718,3.19551624461594,3.199280869452896,MLP,GM3 Ganglioside 18:0,ClCCA,positive,2,1
4719,0.0,3.1703040727390945,MLP,Fumaric acid,ClCCA,positive,2,1
4720,0.0,3.196249809705661,MLP,Lactic acid,ClCCA,positive,2,1
4721,3.122499089801968,3.225785678739376,MLP,Dopamine,ClCCA,positive,3,1
4722,2.8539369655237685,3.152819145147074,MLP,Epinephrine,ClCCA,positive,3,1
4723,1.739801036385994,3.226894695252496,MLP,Estradiol,ClCCA,positive,3,1
4724,2.6264180714145544,3.226871214526133,MLP,Flavin adenine dinucleotide,ClCCA,positive,3,1
4725,4.434526279451813,3.152169810802285,MLP,Folic acid,ClCCA,positive,3,1
4726,5.203963357326411,3.1815121133415944,MLP,GlcCer d18:1/18:0,ClCCA,positive,3,1
4727,2.732184318265552,3.146491911910119,MLP,Gluconic acid,ClCCA,positive,3,1
4728,3.065420428651913,3.1568855335273813,MLP,Glucosamine,ClCCA,positive,3,1
4729,2.8504786754513347,3.196103382587955,MLP,Glucosamine 6-phosphate,ClCCA,positive,3,1
4730,2.118433614946245,3.229403952013043,MLP,Glucose,ClCCA,positive,3,1
4731,2.5830352647708263,3.703453778017432,MLP,Glucose 6-phosphate,ClCCA,positive,3,1
4732,4.023014545181323,3.149458099258398,MLP,Glucosyl cholesterol,ClCCA,positive,3,1
4733,2.8779603599048182,3.212893131593293,MLP,Glycerol 3-phosphate,ClCCA,positive,3,1
4734,3.951009920713536,3.1844643272197874,MLP,Glycerophosphocholine,ClCCA,positive,3,1
4735,2.889853046475071,3.151936617597048,MLP,Kynurenic acid,ClCCA,positive,3,1
4736,0.0,3.1796537093886528,MLP,Mevalonic acid,ClCCA,positive,3,1
4737,0.0,3.1455460538116133,MLP,Orotic acid,ClCCA,positive,3,1
4738,3.16024649016047,3.146640997587087,MLP,Glutamic acid,ClCCA,positive,4,1
4739,3.3552391217583923,3.1716440145174034,MLP,Glutamine,ClCCA,positive,4,1
4740,4.599651103428111,3.138073232627805,MLP,Glutathione,ClCCA,positive,4,1
4741,2.6995291189317365,3.139436382415401,MLP,Glycine,ClCCA,positive,4,1
4742,1.6191989369509128,3.5111707783847828,MLP,Guanine,ClCCA,positive,4,1
4743,3.761535513638339,3.107536780303337,MLP,Histamine,ClCCA,positive,4,1
4744,3.349210487434666,3.121753716003888,MLP,Histidine,ClCCA,positive,4,1
4745,2.544770072046693,3.1077738752381445,MLP,Homocysteine,ClCCA,positive,4,1
4746,4.156254943479566,3.1256603791327984,MLP,Lyso PA 18:1,ClCCA,positive,4,1
4747,5.228630271137234,3.146637051640256,MLP,Lyso PC 15:0,ClCCA,positive,4,1
4748,4.699543363446877,3.129644891875539,MLP,Lyso PG 16:0,ClCCA,positive,4,1
4749,4.040772830514418,3.106171487579101,MLP,Lyso PI 17:1,ClCCA,positive,4,1
4750,3.2665154883225336,3.1227663129760206,MLP,MG 18:1,ClCCA,positive,4,1
4751,2.686327331348815,3.1184596677491285,MLP,Malic acid,ClCCA,positive,4,1
4752,1.830926991477888,3.1427820525423846,MLP,Malonic acid,ClCCA,positive,4,1
4753,0.0,3.2796902654567472,MLP,Cholesterol,ClCCA,positive,4,1
4754,0.0,3.1374244426366933,MLP,Oxalacetic acid,ClCCA,positive,4,1
4755,3.311156609193442,3.2001520127197525,MLP,Hypoxanthine,ClCCA,positive,5,1
4756,2.828684808472966,3.149606991098437,MLP,Kynurenine,ClCCA,positive,5,1
4757,2.843111102521647,3.2309701369135158,MLP,L-Dopa,ClCCA,positive,5,1
4758,4.920073880719675,3.2237008357536032,MLP,Lyso PE 18:0,ClCCA,positive,5,1
4759,4.472187374594644,3.2588314058829164,MLP,Lyso PS 17:1,ClCCA,positive,5,1
4760,3.296173312399082,3.1417545023282187,MLP,Melatonin,ClCCA,positive,5,1
4761,2.4178304897553518,3.6103387440034735,MLP,Methionine,ClCCA,positive,5,1
4762,2.4849917412588125,3.298239446278541,MLP,Myo-inositol 1-phosphate,ClCCA,positive,5,1
4763,3.3051517781753827,3.2127685014488376,MLP,N-Acetylaspartic acid,ClCCA,positive,5,1
4764,4.604056936247344,3.1458885778357235,MLP,N-Acetylaspartylglutamic acid,ClCCA,positive,5,1
4765,3.1675655413951023,3.149065083825893,MLP,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5,1
4766,3.6529931184224536,3.2162673415059224,MLP,N-Acetylglucosamine,ClCCA,positive,5,1
4767,3.612747438011604,3.151204168253007,MLP,Nicotinamide riboside,ClCCA,positive,5,1
4768,2.6774194813488026,3.1232494045946586,MLP,Nicotinamide ribotide,ClCCA,positive,5,1
4769,3.861324132159591,3.151301459047408,MLP,PA 16:0-18:1,ClCCA,positive,5,1
4770,0.0,3.220736516674563,MLP,Cystine,ClCCA,positive,5,1
4771,0.0,3.2255860867811927,MLP,Palmitic acid,ClCCA,positive,5,1
4772,4.049170421153684,3.2989598941348874,MLP,"N6,N6,N6-Trimethyllysine",ClCCA,positive,6,1
4773,1.706256895620344,3.2030096261411494,MLP,Niacinamide,ClCCA,positive,6,1
4774,2.814687828398827,3.2112563217836,MLP,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,6,1
4775,2.321554986418128,3.056156397624332,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6,1
4776,3.33731577065291,3.155686271253901,MLP,Nicotinic acid,ClCCA,positive,6,1
4777,3.2289165542337126,3.1346195613880585,MLP,Ornithine,ClCCA,positive,6,1
4778,4.883151980963365,3.172505197696588,MLP,Oxidized glutathione,ClCCA,positive,6,1
4779,4.588337078091744,3.08299199405118,MLP,PC (O) C16-18:1,ClCCA,positive,6,1
4780,4.564412034203028,3.1132484225222576,MLP,PC 15:0-18:1,ClCCA,positive,6,1
4781,2.284051963198898,3.120130698870134,MLP,PE 18:0-20:4,ClCCA,positive,6,1
4782,4.080237411361321,3.210434568021852,MLP,PG 16:0-18:1,ClCCA,positive,6,1
4783,3.6593312659182384,3.1357486675224826,MLP,PI 16:0-18:1,ClCCA,positive,6,1
4784,3.1546382295168867,3.1408849431196195,MLP,PI(5)P 18:1,ClCCA,positive,6,1
4785,3.758773555141421,3.158386479466804,MLP,Pantetheine,ClCCA,positive,6,1
4786,3.5868976850360084,3.207964572961252,MLP,Pantothenic acid,ClCCA,positive,6,1
4787,0.0,3.1562361371489134,MLP,Pyruvic acid,ClCCA,positive,6,1
4788,4.0237968182934285,3.177046178251727,MLP,PS (POPS) 16:0-18:1,ClCCA,positive,7,1
4789,4.062906512171375,3.311353558497037,MLP,Palmitoyl-CoA,ClCCA,positive,7,1
4790,2.891899318366339,3.2336476249398887,MLP,Phenylalanine,ClCCA,positive,7,1
4791,1.337866498424921,3.171247640145204,MLP,Phosphocreatine,ClCCA,positive,7,1
4792,2.2237032262163785,3.208461715007614,MLP,Phosphoenolpyruvic acid,ClCCA,positive,7,1
4793,2.940272453451333,3.207557283495131,MLP,Phylloquinone,ClCCA,positive,7,1
4794,3.398023777735341,3.233816398282667,MLP,Proline,ClCCA,positive,7,1
4795,1.7311511078652937,3.288112383462537,MLP,Propionylcarnitine,ClCCA,positive,7,1
4796,4.247916954100597,3.389405691660655,MLP,Prostaglandin E1,ClCCA,positive,7,1
4797,2.834491463118705,3.530680744278893,MLP,Putrescine,ClCCA,positive,7,1
4798,2.9620584220555704,3.1746628386451925,MLP,Pyridoxine,ClCCA,positive,7,1
4799,2.727151023098232,3.212054853038249,MLP,Quinolinic acid,ClCCA,positive,7,1
4800,2.064991532823185,3.210991870937453,MLP,Retinoic acid,ClCCA,positive,7,1
4801,4.174558387903856,3.215797886495891,MLP,Riboflavin,ClCCA,positive,7,1
4802,2.8340980327586487,3.2052425697294757,MLP,Ribulose 5-phosphate,ClCCA,positive,7,1
4803,0.0,3.204594208668639,MLP,Ribulose,ClCCA,positive,7,1
4804,4.505349606106331,3.3581501480706986,MLP,S-Adenosylhomocysteine,ClCCA,positive,8,1
4805,4.040339468904235,3.193339519482907,MLP,S-Adenosylmethionine,ClCCA,positive,8,1
4806,4.547117205267054,3.1383743820532595,MLP,SM d18:1-16:0,ClCCA,positive,8,1
4807,3.195408255776974,3.8437181034310135,MLP,Serine,ClCCA,positive,8,1
4808,2.925337036926467,3.2580562420765267,MLP,Serotonin,ClCCA,positive,8,1
4809,3.5050352429208167,3.6566874615454736,MLP,Spermidine,ClCCA,positive,8,1
4810,1.97179381637578,3.355054579613228,MLP,Succinic acid,ClCCA,positive,8,1
4811,3.104829870631753,3.175230320633831,MLP,Sulfo GalCer 18:0(2S-OH),ClCCA,positive,8,1
4812,3.3995101814161264,3.15588262641297,MLP,TG 15:0-18:1-15:0,ClCCA,positive,8,1
4813,2.6984376413831184,3.139076191344475,MLP,Taurine,ClCCA,positive,8,1
4814,3.7775381763707374,3.15579581610078,MLP,Taurocholic acid,ClCCA,positive,8,1
4815,1.9426000468874711,3.212630938435398,MLP,Thymine,ClCCA,positive,8,1
4816,1.857470121845907,3.25457888315886,MLP,Uracil,ClCCA,positive,8,1
4817,3.0162653437274254,3.258133143993738,MLP,Ureidosuccinic acid,ClCCA,positive,8,1
4818,2.453780678654322,3.2440472790974524,MLP,Uridine diphosphate,ClCCA,positive,8,1
4819,0.0,3.1747972408206064,MLP,Uric acid,ClCCA,positive,8,1
4820,4.354756468548212,3.19535094277884,MLP,Tetrahydrofolic acid,ClCCA,positive,9,1
4821,3.605104556263623,3.167189281992005,MLP,Thiamine,ClCCA,positive,9,1
4822,3.2198794738672705,3.179325651923916,MLP,Tryptophan,ClCCA,positive,9,1
4823,1.546468679059805,3.268375490285075,MLP,Tyrosine,ClCCA,positive,9,1
4824,2.2135089913311448,3.207607587360219,MLP,Uridine diphosphate glucose,ClCCA,positive,9,1
4825,2.1214998003841203,3.2944685098885294,MLP,Uridine diphosphate glucuronic acid,ClCCA,positive,9,1
4826,2.545019471264524,3.163267579419719,MLP,Uridine diphosphate-N-acetylglucosamine,ClCCA,positive,9,1
4827,3.2991378917434613,3.328894929822243,MLP,Urocanic acid,ClCCA,positive,9,1
4828,2.992069126530137,3.181774493329568,MLP,Valine,ClCCA,positive,9,1
4829,1.6458088845946706,3.183511638743569,MLP,Xanthine,ClCCA,positive,9,1
4830,2.281867684066728,3.2082245374455227,MLP,alpha-tocopherol,ClCCA,positive,9,1
4831,2.764278347750284,3.376085818168593,MLP,cis-Aconitic acid,ClCCA,positive,9,1
4832,3.337066718145584,3.226759734085346,MLP,gamma-Aminobutyric acid,ClCCA,positive,9,1
4833,2.707989408484635,3.3742098112170447,MLP,myo-Inositol,ClCCA,positive,9,1
4834,0.0,3.3495129906695955,MLP,Uridine,ClCCA,positive,9,1
4835,3.829526267622287,3.5905098881701853,MLP,2-Oxoglutaric acid,DAN,negative,0,1
4836,2.5327275053940004,3.522541211579286,MLP,3-Phosphoglyceric acid,DAN,negative,0,1
4837,3.686153541016593,3.5907108346279264,MLP,"4,5-Dihydroorotic acid",DAN,negative,0,1
4838,3.628771513387972,3.545263596919276,MLP,4-Hydroxyproline,DAN,negative,0,1
4839,3.7905393314055487,3.542599255326362,MLP,5-Hydroxyindoleacetic acid,DAN,negative,0,1
4840,3.1584307071625304,3.555276615680623,MLP,Acetyl-CoA,DAN,negative,0,1
4841,3.817647857846288,3.5075910341696623,MLP,Adenine,DAN,negative,0,1
4842,3.7716557820957872,3.593067959396385,MLP,Arginine,DAN,negative,0,1
4843,3.138474802600664,3.413210515092012,MLP,Argininosuccinic acid,DAN,negative,0,1
4844,3.9063397834559312,3.380350264138787,MLP,Ascorbic acid,DAN,negative,0,1
4845,4.379120506979412,3.590375574163416,MLP,Asparagine,DAN,negative,0,1
4846,3.2936860664570604,3.5902079353253176,MLP,Cardiolipin 18:1,DAN,negative,0,1
4847,0.0,3.508418326809342,MLP,3-Hydroxyanthranilic acid,DAN,negative,0,1
4848,0.0,3.590191596137663,MLP,3-Hydroxymethylglutaric acid,DAN,negative,0,1
4849,0.0,3.523263825295363,MLP,6-Phosphogluconic acid,DAN,negative,0,1
4850,0.0,3.602401772652224,MLP,Acetoacetic acid,DAN,negative,0,1
4851,0.0,3.340231880508457,MLP,Adenosine diphosphate,DAN,negative,0,1
4852,4.322844437517708,3.609953165805992,MLP,Aspartic acid,DAN,negative,1,1
4853,4.432552401317577,3.3055414952986326,MLP,Carnosine,DAN,negative,1,1
4854,3.9029553782733033,3.527207802552735,MLP,Cer d8:1/22:0 Cer,DAN,negative,1,1
4855,4.623128415628153,3.421051414517269,MLP,Cholic acid,DAN,negative,1,1
4856,3.9526126844296186,3.387379429507833,MLP,Citric acid,DAN,negative,1,1
4857,3.8894873021582046,3.605783757033808,MLP,Citrulline,DAN,negative,1,1
4858,4.638271006586071,3.4691720867484657,MLP,Coenzyme A,DAN,negative,1,1
4859,2.7559572495197044,3.2871339535773965,MLP,Creatine,DAN,negative,1,1
4860,4.312143999988088,3.608853454853168,MLP,Fumaric acid,DAN,negative,1,1
4861,3.5552350815703893,3.5580847581889445,MLP,GM3 Ganglioside 18:0,DAN,negative,1,1
4862,3.948932585502616,3.565577946058497,MLP,Gluconic acid,DAN,negative,1,1
4863,3.422313090022221,3.5929341384582387,MLP,Glucose,DAN,negative,1,1
4864,0.0,3.596905349153225,MLP,Acetylcarnitine,DAN,negative,1,1
4865,0.0,3.5548186032827163,MLP,Acetylcholine,DAN,negative,1,1
4866,0.0,3.6048835329220994,MLP,Adenosine monophosphate,DAN,negative,1,1
4867,0.0,3.5789605029656504,MLP,Agmatine,DAN,negative,1,1
4868,0.0,3.606403472782252,MLP,Biotin,DAN,negative,1,1
4869,3.6131797633689495,3.414566673356882,MLP,Creatinine,DAN,negative,2,1
4870,3.538800881031721,3.420789945519515,MLP,Cysteine,DAN,negative,2,1
4871,3.411684424485116,3.4028685536082053,MLP,Cystine,DAN,negative,2,1
4872,3.40116776722832,3.641989631742955,MLP,Cytidine,DAN,negative,2,1
4873,3.3684671122596144,3.397828274031985,MLP,Cytosine,DAN,negative,2,1
4874,3.620400748122636,3.5836847285740845,MLP,Dopamine,DAN,negative,2,1
4875,3.213885728722586,3.4835435715768623,MLP,Epinephrine,DAN,negative,2,1
4876,3.0416965454893368,3.491044766882317,MLP,Glucose 6-phosphate,DAN,negative,2,1
4877,3.268584668764438,3.6338709430772473,MLP,Glucosyl cholesterol,DAN,negative,2,1
4878,2.7799113488088225,3.4125976960632824,MLP,Glycerol 3-phosphate,DAN,negative,2,1
4879,2.440593238301956,3.605644979126782,MLP,Lyso PC 15:0,DAN,negative,2,1
4880,3.936850793064908,3.659489753628397,MLP,Lyso PG 16:0,DAN,negative,2,1
4881,0.0,3.5399896838153198,MLP,Butyric acid,DAN,negative,2,1
4882,0.0,3.4453932537072065,MLP,CAR 16:0,DAN,negative,2,1
4883,0.0,3.5711557829381557,MLP,Carnitine,DAN,negative,2,1
4884,0.0,3.668999504066116,MLP,Cholecalciferol,DAN,negative,2,1
4885,0.0,3.39754103960789,MLP,Cholesterol,DAN,negative,2,1
4886,2.4817440360562117,3.4683168772791597,MLP,Estradiol,DAN,negative,3,1
4887,4.067792428082012,3.4683011363056773,MLP,Flavin adenine dinucleotide,DAN,negative,3,1
4888,3.875516963946079,3.44622946905385,MLP,GlcCer d18:1/18:0,DAN,negative,3,1
4889,1.307466021350899,3.478083433546276,MLP,Glucosamine,DAN,negative,3,1
4890,3.810170293659689,3.4284290710747194,MLP,Glucosamine 6-phosphate,DAN,negative,3,1
4891,4.809297892841613,3.488033490630646,MLP,Glutamic acid,DAN,negative,3,1
4892,4.323275059610259,3.416431552276689,MLP,Glutamine,DAN,negative,3,1
4893,5.05876017734664,3.5819061362513898,MLP,Lyso PI 17:1,DAN,negative,3,1
4894,4.667852226821702,3.617103167434332,MLP,Malic acid,DAN,negative,3,1
4895,3.4119072382714117,3.4918664416636256,MLP,Melatonin,DAN,negative,3,1
4896,3.391241194478022,3.448877639260642,MLP,Mevalonic acid,DAN,negative,3,1
4897,2.1405904003400056,3.4854504625566003,MLP,Myo-inositol 1-phosphate,DAN,negative,3,1
4898,0.0,3.4906428055250966,MLP,Cholesteryl acetate,DAN,negative,3,1
4899,0.0,3.616865710831488,MLP,Cholesteryl ester 17:0,DAN,negative,3,1
4900,0.0,3.4807418904826224,MLP,Choline,DAN,negative,3,1
4901,0.0,3.464553209798725,MLP,Cyclic adenosine monophosphate,DAN,negative,3,1
4902,0.0,3.47472515934794,MLP,Cytidine monophosphate,DAN,negative,3,1
4903,4.2110903853236525,3.5119268659392366,MLP,Glutathione,DAN,negative,4,1
4904,2.232590528756423,3.3319235458387824,MLP,Guanine,DAN,negative,4,1
4905,2.1368126151510403,3.683306684693041,MLP,Histamine,DAN,negative,4,1
4906,4.261250184828705,3.671991165417393,MLP,Histidine,DAN,negative,4,1
4907,3.5037000980249027,3.6572469196879727,MLP,Homocysteine,DAN,negative,4,1
4908,4.007954850405585,3.323100028076881,MLP,Hypoxanthine,DAN,negative,4,1
4909,3.639525753292885,3.64800256253674,MLP,Kynurenine,DAN,negative,4,1
4910,4.6602983155965445,3.5710887612160525,MLP,N-Acetylaspartic acid,DAN,negative,4,1
4911,4.268292053050013,3.561617467008314,MLP,N-Acetylaspartylglutamic acid,DAN,negative,4,1
4912,1.658871049691417,3.614312418412896,MLP,Nicotinamide riboside,DAN,negative,4,1
4913,2.456064610180857,3.529004012357869,MLP,Orotic acid,DAN,negative,4,1
4914,4.188098501574698,3.580961610210208,MLP,PA 16:0-18:1,DAN,negative,4,1
4915,0.0,3.6593073867514345,MLP,Dihydroxyacetone,DAN,negative,4,1
4916,0.0,3.6231182985333774,MLP,Dihydroxyacetone phosphate,DAN,negative,4,1
4917,0.0,3.687949389899941,MLP,Flavin mononucleotide,DAN,negative,4,1
4918,0.0,3.671096555772408,MLP,Folic acid,DAN,negative,4,1
4919,0.0,3.508937963138977,MLP,Glycine,DAN,negative,4,1
4920,3.611785803689496,3.5922249936427337,MLP,L-Dopa,DAN,negative,5,1
4921,5.047849002836382,3.5974456137879365,MLP,Lyso PS 17:1,DAN,negative,5,1
4922,3.706473152417061,3.776458473996995,MLP,Methionine,DAN,negative,5,1
4923,2.2382265865239552,3.64938803460022,MLP,N-Acetylgalactosamine 6-phosphate,DAN,negative,5,1
4924,3.202920932911145,3.6223877083445406,MLP,N-Acetylglucosamine,DAN,negative,5,1
4925,1.7809958800331225,3.41611747630611,MLP,"N6,N6,N6-Trimethyllysine",DAN,negative,5,1
4926,2.0821547370207565,3.5663237034952853,MLP,PC (O) C16-18:1,DAN,negative,5,1
4927,1.9700777906975564,3.5759983678229545,MLP,PC 15:0-18:1,DAN,negative,5,1
4928,4.168970589044038,3.635576045569808,MLP,PG 16:0-18:1,DAN,negative,5,1
4929,4.594152660753844,3.4877756438404943,MLP,PI 16:0-18:1,DAN,negative,5,1
4930,3.5616913130835446,3.470409048117143,MLP,PI(5)P 18:1,DAN,negative,5,1
4931,0.0,3.642184698277701,MLP,"Fructose 1,6-bisphosphate",DAN,negative,5,1
4932,0.0,3.645432918972285,MLP,Glycerophosphocholine,DAN,negative,5,1
4933,0.0,3.607967889141304,MLP,Kynurenic acid,DAN,negative,5,1
4934,0.0,3.4123587179837416,MLP,Lyso PE 18:0,DAN,negative,5,1
4935,0.0,3.56091110389327,MLP,Niacinamide,DAN,negative,5,1
4936,3.9967479306228806,3.604146352572682,MLP,Nicotinamide adenine dinucleotide (NAD),DAN,negative,6,1
4937,3.160926025046892,3.587564089448557,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,6,1
4938,3.8915028019317295,3.6163373586974816,MLP,Nicotinic acid,DAN,negative,6,1
4939,3.31608333124542,3.449417855637296,MLP,Ornithine,DAN,negative,6,1
4940,4.5088951536032456,3.623441549003286,MLP,Oxidized glutathione,DAN,negative,6,1
4941,2.9407955813417272,3.605260206935478,MLP,PE 18:0-20:4,DAN,negative,6,1
4942,3.809218905541896,3.6088699974064986,MLP,Pantetheine,DAN,negative,6,1
4943,3.7998930960427897,3.625333438392068,MLP,Pantothenic acid,DAN,negative,6,1
4944,3.376437485990202,3.5902213116536177,MLP,Phosphoenolpyruvic acid,DAN,negative,6,1
4945,1.7399269920934866,3.739563035334879,MLP,Prostaglandin E1,DAN,negative,6,1
4946,2.4884190263457557,3.585789035520877,MLP,Retinoic acid,DAN,negative,6,1
4947,0.0,3.606287856455272,MLP,Lactic acid,DAN,negative,6,1
4948,0.0,3.620939169848727,MLP,Lyso PA 18:1,DAN,negative,6,1
4949,0.0,3.622593122247348,MLP,MG 18:1,DAN,negative,6,1
4950,0.0,3.634649993160306,MLP,Phosphocreatine,DAN,negative,6,1
4951,0.0,3.984263156253861,MLP,Putrescine,DAN,negative,6,1
4952,4.455893249817897,3.609438528456833,MLP,PS (POPS) 16:0-18:1,DAN,negative,7,1
4953,4.338248647912539,3.3522382982753154,MLP,Palmitoyl-CoA,DAN,negative,7,1
4954,3.2925095278655725,3.498516210478112,MLP,Phenylalanine,DAN,negative,7,1
4955,4.264718272414816,3.4983732734551287,MLP,Proline,DAN,negative,7,1
4956,4.010670933320667,3.6111532711382415,MLP,Pyridoxine,DAN,negative,7,1
4957,3.884633903226109,3.587147191986654,MLP,Quinolinic acid,DAN,negative,7,1
4958,3.3418897510124235,3.583635027949235,MLP,Riboflavin,DAN,negative,7,1
4959,2.508697075261442,3.543887226353503,MLP,Ribulose,DAN,negative,7,1
4960,3.540062032267266,3.5392632628378387,MLP,Ribulose 5-phosphate,DAN,negative,7,1
4961,4.383899829837748,3.458108782481572,MLP,Succinic acid,DAN,negative,7,1
4962,4.162447244712657,3.4621634300934074,MLP,Thymine,DAN,negative,7,1
4963,0.0,3.5038275294250774,MLP,Malonic acid,DAN,negative,7,1
4964,0.0,3.5335104745316124,MLP,Nicotinamide ribotide,DAN,negative,7,1
4965,0.0,3.540166622410179,MLP,Oxalacetic acid,DAN,negative,7,1
4966,0.0,3.458054096888988,MLP,S-Adenosylhomocysteine,DAN,negative,7,1
4967,0.0,3.401838333624732,MLP,S-Adenosylmethionine,DAN,negative,7,1
4968,2.74421402433863,3.485078887946998,MLP,SM d18:1-16:0,DAN,negative,8,1
