,prediction,observed_value,classifier,name_short,matrix,polarity,fold
11,0.010628381,True,pytorch_NN,Ribulose 5-phosphate,CMBT,positive,7
12,0.99090004,False,pytorch_NN,Palmitic acid,CMBT,positive,7
13,0.9606643,False,pytorch_NN,Phosphocreatine,CMBT,positive,7
14,1.4289075e-05,False,pytorch_NN,Pyruvic acid,CMBT,positive,7
15,0.99766856,False,pytorch_NN,Quinolinic acid,CMBT,positive,7
0,0.99118996,True,pytorch_NN,S-Adenosylhomocysteine,CMBT,positive,8
1,0.9927295,True,pytorch_NN,S-Adenosylmethionine,CMBT,positive,8
2,0.9926946,True,pytorch_NN,SM d18:1-16:0,CMBT,positive,8
3,0.6290578,True,pytorch_NN,Serine,CMBT,positive,8
4,0.99972004,True,pytorch_NN,Serotonin,CMBT,positive,8
5,0.99983966,True,pytorch_NN,Spermidine,CMBT,positive,8
6,0.100074634,True,pytorch_NN,Succinic acid,CMBT,positive,8
7,0.997603,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),CMBT,positive,8
8,0.9995302,True,pytorch_NN,TG 15:0-18:1-15:0,CMBT,positive,8
9,0.9510503,True,pytorch_NN,Taurine,CMBT,positive,8
10,0.9974974,True,pytorch_NN,Taurocholic acid,CMBT,positive,8
11,0.99998474,True,pytorch_NN,Tetrahydrofolic acid,CMBT,positive,8
12,0.14008588,False,pytorch_NN,Ribulose,CMBT,positive,8
13,0.90291095,False,pytorch_NN,Tyrosine,CMBT,positive,8
14,0.9240839,False,pytorch_NN,Uric acid,CMBT,positive,8
15,0.002590638,False,pytorch_NN,Uridine diphosphate,CMBT,positive,8
0,0.9980326,True,pytorch_NN,Thiamine,CMBT,positive,9
1,0.953655,True,pytorch_NN,Thymine,CMBT,positive,9
2,0.9999758,True,pytorch_NN,Tryptophan,CMBT,positive,9
3,0.13636233,True,pytorch_NN,Uracil,CMBT,positive,9
4,0.88580424,True,pytorch_NN,Ureidosuccinic acid,CMBT,positive,9
5,0.9329671,True,pytorch_NN,Uridine,CMBT,positive,9
6,0.9998431,True,pytorch_NN,Urocanic acid,CMBT,positive,9
7,0.7251934,True,pytorch_NN,Xanthine,CMBT,positive,9
8,0.010918047,True,pytorch_NN,alpha-tocopherol,CMBT,positive,9
9,0.98780465,True,pytorch_NN,cis-Aconitic acid,CMBT,positive,9
10,0.9952478,True,pytorch_NN,gamma-Aminobutyric acid,CMBT,positive,9
11,0.025624799,True,pytorch_NN,myo-Inositol,CMBT,positive,9
12,0.011172183,False,pytorch_NN,Uridine diphosphate glucose,CMBT,positive,9
13,0.018002797,False,pytorch_NN,Uridine diphosphate glucuronic acid,CMBT,positive,9
14,0.51863354,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,CMBT,positive,9
15,0.9944587,False,pytorch_NN,Valine,CMBT,positive,9
0,0.0002459989,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,negative,0
1,0.1548943,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,negative,0
2,0.99206877,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,negative,0
3,0.0058931075,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,negative,0
4,0.99928856,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,negative,0
5,0.99774456,True,pytorch_NN,Acetyl-CoA,ClCCA,negative,0
6,0.41489166,False,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,negative,0
7,0.0066776928,False,pytorch_NN,4-Hydroxyproline,ClCCA,negative,0
8,0.006413024,False,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,negative,0
9,0.021594318,False,pytorch_NN,Acetoacetic acid,ClCCA,negative,0
10,0.0014586255,False,pytorch_NN,Acetylcarnitine,ClCCA,negative,0
11,5.5812117e-05,False,pytorch_NN,Acetylcholine,ClCCA,negative,0
12,0.0061871675,False,pytorch_NN,Adenine,ClCCA,negative,0
13,0.020399995,False,pytorch_NN,Agmatine,ClCCA,negative,0
14,0.28211126,False,pytorch_NN,Arginine,ClCCA,negative,0
15,0.9822223,False,pytorch_NN,Argininosuccinic acid,ClCCA,negative,0
0,0.99666756,True,pytorch_NN,Adenosine diphosphate,ClCCA,negative,1
1,0.45785466,True,pytorch_NN,Adenosine monophosphate,ClCCA,negative,1
2,0.0134744225,True,pytorch_NN,Ascorbic acid,ClCCA,negative,1
3,0.0029007073,True,pytorch_NN,Carnosine,ClCCA,negative,1
4,0.3286722,True,pytorch_NN,Cholic acid,ClCCA,negative,1
5,0.9997546,True,pytorch_NN,Citric acid,ClCCA,negative,1
6,0.0092966305,False,pytorch_NN,Asparagine,ClCCA,negative,1
7,0.9713917,False,pytorch_NN,Aspartic acid,ClCCA,negative,1
8,0.20161293,False,pytorch_NN,Biotin,ClCCA,negative,1
9,0.00074023154,False,pytorch_NN,Butyric acid,ClCCA,negative,1
10,0.006163995,False,pytorch_NN,CAR 16:0,ClCCA,negative,1
11,0.99913555,False,pytorch_NN,Cardiolipin 18:1,ClCCA,negative,1
12,0.015376239,False,pytorch_NN,Carnitine,ClCCA,negative,1
13,0.016355034,False,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,negative,1
14,0.00090182305,False,pytorch_NN,Cholecalciferol,ClCCA,negative,1
15,3.0878786e-05,False,pytorch_NN,Cholesterol,ClCCA,negative,1
0,0.019226916,True,pytorch_NN,Citrulline,ClCCA,negative,2
1,0.9997631,True,pytorch_NN,Coenzyme A,ClCCA,negative,2
2,0.000553516,True,pytorch_NN,Cysteine,ClCCA,negative,2
3,0.9736884,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,negative,2
4,0.97368944,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,negative,2
5,0.98156357,True,pytorch_NN,Fumaric acid,ClCCA,negative,2
6,1.8302735e-06,False,pytorch_NN,Choline,ClCCA,negative,2
7,0.00036360463,False,pytorch_NN,Creatine,ClCCA,negative,2
8,0.0020361529,False,pytorch_NN,Creatinine,ClCCA,negative,2
9,0.55133176,False,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,negative,2
10,0.13904126,False,pytorch_NN,Cystine,ClCCA,negative,2
11,0.0057597854,False,pytorch_NN,Cytidine,ClCCA,negative,2
12,0.34850463,False,pytorch_NN,Cytidine monophosphate,ClCCA,negative,2
13,0.0029214974,False,pytorch_NN,Cytosine,ClCCA,negative,2
14,0.0002121876,False,pytorch_NN,Dihydroxyacetone,ClCCA,negative,2
15,0.86954236,False,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,negative,2
0,0.07584442,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,negative,3
1,0.9921004,True,pytorch_NN,Gluconic acid,ClCCA,negative,3
2,0.008929987,True,pytorch_NN,Glutamic acid,ClCCA,negative,3
3,0.99847,True,pytorch_NN,Glutathione,ClCCA,negative,3
4,0.37888336,True,pytorch_NN,Lyso PE 18:0,ClCCA,negative,3
5,0.29996327,True,pytorch_NN,Lyso PG 16:0,ClCCA,negative,3
6,0.00042702834,False,pytorch_NN,Dopamine,ClCCA,negative,3
7,0.0002694761,False,pytorch_NN,Epinephrine,ClCCA,negative,3
8,0.00077075325,False,pytorch_NN,Estradiol,ClCCA,negative,3
9,0.99536777,False,pytorch_NN,Flavin mononucleotide,ClCCA,negative,3
10,0.08837365,False,pytorch_NN,Folic acid,ClCCA,negative,3
11,0.9999976,False,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,negative,3
12,0.0009583511,False,pytorch_NN,Glucosamine,ClCCA,negative,3
13,0.0685411,False,pytorch_NN,Glucosamine 6-phosphate,ClCCA,negative,3
14,0.11049252,False,pytorch_NN,Glucose,ClCCA,negative,3
15,0.9786931,False,pytorch_NN,Glucose 6-phosphate,ClCCA,negative,3
0,0.9835232,True,pytorch_NN,Lyso PI 17:1,ClCCA,negative,4
1,0.99570364,True,pytorch_NN,Lyso PS 17:1,ClCCA,negative,4
2,0.044752497,True,pytorch_NN,Malic acid,ClCCA,negative,4
3,0.00392949,True,pytorch_NN,Malonic acid,ClCCA,negative,4
4,0.96962947,True,pytorch_NN,Myo-inositol 1-phosphate,ClCCA,negative,4
5,0.26493683,True,pytorch_NN,N-Acetylaspartic acid,ClCCA,negative,4
6,0.9642933,False,pytorch_NN,Glutamine,ClCCA,negative,4
7,0.7857803,False,pytorch_NN,Glycerol 3-phosphate,ClCCA,negative,4
8,0.0016341157,False,pytorch_NN,Glycerophosphocholine,ClCCA,negative,4
9,0.00041205424,False,pytorch_NN,Glycine,ClCCA,negative,4
10,0.0010579636,False,pytorch_NN,Guanine,ClCCA,negative,4
11,0.00883358,False,pytorch_NN,Histamine,ClCCA,negative,4
12,0.7928111,False,pytorch_NN,Histidine,ClCCA,negative,4
13,0.051394224,False,pytorch_NN,Homocysteine,ClCCA,negative,4
14,0.0010892204,False,pytorch_NN,Hypoxanthine,ClCCA,negative,4
15,0.7285055,False,pytorch_NN,Kynurenic acid,ClCCA,negative,4
0,0.99991906,True,pytorch_NN,N-Acetylaspartylglutamic acid,ClCCA,negative,5
1,0.9498467,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,ClCCA,negative,5
2,0.003553532,True,pytorch_NN,N-Acetylglucosamine,ClCCA,negative,5
3,0.99576795,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,negative,5
4,0.36268124,True,pytorch_NN,Orotic acid,ClCCA,negative,5
5,0.99987984,True,pytorch_NN,Oxidized glutathione,ClCCA,negative,5
6,0.0006591791,False,pytorch_NN,Kynurenine,ClCCA,negative,5
7,0.008592583,False,pytorch_NN,L-Dopa,ClCCA,negative,5
8,0.9174619,False,pytorch_NN,Lactic acid,ClCCA,negative,5
9,0.0188918,False,pytorch_NN,Lyso PC 15:0,ClCCA,negative,5
10,0.104979105,False,pytorch_NN,MG 18:1,ClCCA,negative,5
11,0.0233731,False,pytorch_NN,Melatonin,ClCCA,negative,5
12,0.015336439,False,pytorch_NN,Methionine,ClCCA,negative,5
13,0.9827239,False,pytorch_NN,Mevalonic acid,ClCCA,negative,5
14,0.00013804108,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",ClCCA,negative,5
15,0.000145774,False,pytorch_NN,Niacinamide,ClCCA,negative,5
0,0.0030756916,True,pytorch_NN,PA 16:0-18:1,ClCCA,negative,6
1,0.14884739,True,pytorch_NN,PG 16:0-18:1,ClCCA,negative,6
2,0.8925746,True,pytorch_NN,PI 16:0-18:1,ClCCA,negative,6
3,0.98879576,True,pytorch_NN,PI(5)P 18:1,ClCCA,negative,6
4,0.4174654,True,pytorch_NN,PS (POPS) 16:0-18:1,ClCCA,negative,6
5,0.9999516,True,pytorch_NN,Palmitoyl-CoA,ClCCA,negative,6
6,0.9945161,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),ClCCA,negative,6
7,0.00091830204,False,pytorch_NN,Nicotinamide riboside,ClCCA,negative,6
8,0.05603532,False,pytorch_NN,Nicotinamide ribotide,ClCCA,negative,6
9,0.012008323,False,pytorch_NN,Nicotinic acid,ClCCA,negative,6
10,0.014602772,False,pytorch_NN,Ornithine,ClCCA,negative,6
11,0.9993248,False,pytorch_NN,Oxalacetic acid,ClCCA,negative,6
12,0.00021791915,False,pytorch_NN,PC (O) C16-18:1,ClCCA,negative,6
13,0.00042538997,False,pytorch_NN,Palmitic acid,ClCCA,negative,6
14,0.96054745,False,pytorch_NN,Pantetheine,ClCCA,negative,6
15,0.00017802806,False,pytorch_NN,Phenylalanine,ClCCA,negative,6
0,0.072656915,True,pytorch_NN,Pantothenic acid,ClCCA,negative,7
1,0.99104416,True,pytorch_NN,Phosphoenolpyruvic acid,ClCCA,negative,7
2,0.046214942,True,pytorch_NN,Quinolinic acid,ClCCA,negative,7
3,0.0003603651,True,pytorch_NN,Riboflavin,ClCCA,negative,7
4,0.2626931,True,pytorch_NN,Ribulose 5-phosphate,ClCCA,negative,7
5,0.57464814,True,pytorch_NN,S-Adenosylhomocysteine,ClCCA,negative,7
6,0.98665386,False,pytorch_NN,Phosphocreatine,ClCCA,negative,7
7,0.0002622486,False,pytorch_NN,Proline,ClCCA,negative,7
8,0.0026925502,False,pytorch_NN,Propionylcarnitine,ClCCA,negative,7
9,0.7143864,False,pytorch_NN,Prostaglandin E1,ClCCA,negative,7
10,0.00013927266,False,pytorch_NN,Putrescine,ClCCA,negative,7
11,0.001668277,False,pytorch_NN,Pyridoxine,ClCCA,negative,7
12,0.16675538,False,pytorch_NN,Pyruvic acid,ClCCA,negative,7
13,0.08790981,False,pytorch_NN,Retinoic acid,ClCCA,negative,7
14,0.22098719,False,pytorch_NN,Ribulose,ClCCA,negative,7
0,0.9997445,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),ClCCA,negative,8
1,0.17792118,True,pytorch_NN,Taurine,ClCCA,negative,8
2,0.99956053,True,pytorch_NN,Taurocholic acid,ClCCA,negative,8
3,0.9974185,True,pytorch_NN,Ureidosuccinic acid,ClCCA,negative,8
4,0.018578924,True,pytorch_NN,Uric acid,ClCCA,negative,8
5,0.5138097,True,pytorch_NN,Uridine diphosphate,ClCCA,negative,8
6,0.9974124,False,pytorch_NN,S-Adenosylmethionine,ClCCA,negative,8
7,0.0066428683,False,pytorch_NN,Serine,ClCCA,negative,8
8,0.00032957975,False,pytorch_NN,Serotonin,ClCCA,negative,8
9,0.00013078627,False,pytorch_NN,Spermidine,ClCCA,negative,8
10,0.9968479,False,pytorch_NN,Succinic acid,ClCCA,negative,8
11,0.846875,False,pytorch_NN,TG 15:0-18:1-15:0,ClCCA,negative,8
12,0.011106369,False,pytorch_NN,Tetrahydrofolic acid,ClCCA,negative,8
13,6.603804e-05,False,pytorch_NN,Thiamine,ClCCA,negative,8
14,0.0012458883,False,pytorch_NN,Thymine,ClCCA,negative,8
0,0.9999676,True,pytorch_NN,Uridine diphosphate glucose,ClCCA,negative,9
1,0.99998796,True,pytorch_NN,Uridine diphosphate glucuronic acid,ClCCA,negative,9
2,0.9999274,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,ClCCA,negative,9
3,0.17223167,True,pytorch_NN,Urocanic acid,ClCCA,negative,9
4,0.98882604,True,pytorch_NN,cis-Aconitic acid,ClCCA,negative,9
5,0.00033558728,False,pytorch_NN,Tryptophan,ClCCA,negative,9
6,0.0025889974,False,pytorch_NN,Tyrosine,ClCCA,negative,9
7,0.00045527684,False,pytorch_NN,Uracil,ClCCA,negative,9
8,0.6801183,False,pytorch_NN,Uridine,ClCCA,negative,9
9,0.06047452,False,pytorch_NN,Valine,ClCCA,negative,9
10,0.76148826,False,pytorch_NN,Xanthine,ClCCA,negative,9
11,0.00039519148,False,pytorch_NN,alpha-tocopherol,ClCCA,negative,9
12,0.008600496,False,pytorch_NN,gamma-Aminobutyric acid,ClCCA,negative,9
13,0.050416846,False,pytorch_NN,myo-Inositol,ClCCA,negative,9
0,0.00064277276,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,positive,0
1,0.9925373,True,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,positive,0
2,0.01259731,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,positive,0
3,0.9972556,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,positive,0
4,0.020060996,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,positive,0
5,0.98484725,True,pytorch_NN,4-Hydroxyproline,ClCCA,positive,0
6,0.9811715,True,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,positive,0
7,0.99949753,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,positive,0
8,0.99998677,True,pytorch_NN,Acetyl-CoA,ClCCA,positive,0
9,0.977011,True,pytorch_NN,Acetylcarnitine,ClCCA,positive,0
10,0.9772321,True,pytorch_NN,Acetylcholine,ClCCA,positive,0
11,0.995876,True,pytorch_NN,Adenine,ClCCA,positive,0
12,0.99952805,True,pytorch_NN,Adenosine diphosphate,ClCCA,positive,0
13,0.9991665,True,pytorch_NN,Adenosine monophosphate,ClCCA,positive,0
14,0.9987184,True,pytorch_NN,Agmatine,ClCCA,positive,0
15,0.0069118785,False,pytorch_NN,Acetoacetic acid,ClCCA,positive,0
16,0.11377686,False,pytorch_NN,Butyric acid,ClCCA,positive,0
0,0.9956878,True,pytorch_NN,Arginine,ClCCA,positive,1
1,0.99930894,True,pytorch_NN,Argininosuccinic acid,ClCCA,positive,1
2,0.9950553,True,pytorch_NN,Ascorbic acid,ClCCA,positive,1
3,0.9919335,True,pytorch_NN,Asparagine,ClCCA,positive,1
4,0.99546415,True,pytorch_NN,Aspartic acid,ClCCA,positive,1
5,0.9995129,True,pytorch_NN,Biotin,ClCCA,positive,1
6,0.99178606,True,pytorch_NN,CAR 16:0,ClCCA,positive,1
7,0.9979492,True,pytorch_NN,Cardiolipin 18:1,ClCCA,positive,1
8,0.99618405,True,pytorch_NN,Carnitine,ClCCA,positive,1
9,0.9998647,True,pytorch_NN,Carnosine,ClCCA,positive,1
10,0.16102892,True,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,positive,1
11,0.9908342,True,pytorch_NN,Cholecalciferol,ClCCA,positive,1
12,0.9992675,True,pytorch_NN,Cholesteryl ester 17:0,ClCCA,positive,1
13,0.999506,True,pytorch_NN,Cholic acid,ClCCA,positive,1
14,5.5597295e-05,True,pytorch_NN,Choline,ClCCA,positive,1
15,0.9971583,False,pytorch_NN,Cholesterol,ClCCA,positive,1
16,0.99978703,False,pytorch_NN,Cholesteryl acetate,ClCCA,positive,1
0,0.9803345,True,pytorch_NN,Citric acid,ClCCA,positive,2
1,0.9986389,True,pytorch_NN,Citrulline,ClCCA,positive,2
2,0.9998299,True,pytorch_NN,Coenzyme A,ClCCA,positive,2
3,0.9960561,True,pytorch_NN,Creatine,ClCCA,positive,2
4,0.96365464,True,pytorch_NN,Creatinine,ClCCA,positive,2
5,0.97421694,True,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,positive,2
6,0.99473554,True,pytorch_NN,Cysteine,ClCCA,positive,2
7,0.78835386,True,pytorch_NN,Cytidine,ClCCA,positive,2
8,0.9896187,True,pytorch_NN,Cytidine monophosphate,ClCCA,positive,2
9,0.99656016,True,pytorch_NN,Cytosine,ClCCA,positive,2
10,0.993131,True,pytorch_NN,DG 18:0-22:6,ClCCA,positive,2
11,0.99195623,True,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,positive,2
12,0.9997124,True,pytorch_NN,Dopamine,ClCCA,positive,2
13,0.99841774,True,pytorch_NN,Epinephrine,ClCCA,positive,2
14,0.5946213,True,pytorch_NN,Estradiol,ClCCA,positive,2
15,0.99889684,False,pytorch_NN,Cystine,ClCCA,positive,2
16,0.5788958,False,pytorch_NN,Dihydroxyacetone,ClCCA,positive,2
0,0.99998844,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,positive,3
1,0.9999337,True,pytorch_NN,Flavin mononucleotide,ClCCA,positive,3
2,0.9998865,True,pytorch_NN,Folic acid,ClCCA,positive,3
3,0.9983827,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,positive,3
4,0.9995129,True,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,positive,3
5,0.9943672,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,positive,3
6,0.9862575,True,pytorch_NN,Gluconic acid,ClCCA,positive,3
7,0.99937904,True,pytorch_NN,Glucosamine,ClCCA,positive,3
8,0.9985695,True,pytorch_NN,Glucosamine 6-phosphate,ClCCA,positive,3
9,0.8668933,True,pytorch_NN,Glucose,ClCCA,positive,3
10,0.9958936,True,pytorch_NN,Glucose 6-phosphate,ClCCA,positive,3
11,0.018487895,True,pytorch_NN,Glucosyl cholesterol,ClCCA,positive,3
12,0.9990355,True,pytorch_NN,Glutamic acid,ClCCA,positive,3
13,0.9986089,True,pytorch_NN,Glutamine,ClCCA,positive,3
14,0.9998723,True,pytorch_NN,Glutathione,ClCCA,positive,3
15,0.9975721,False,pytorch_NN,Fumaric acid,ClCCA,positive,3
16,0.98860776,False,pytorch_NN,Lactic acid,ClCCA,positive,3
0,0.99571157,True,pytorch_NN,Glycerol 3-phosphate,ClCCA,positive,4
1,0.99982303,True,pytorch_NN,Glycerophosphocholine,ClCCA,positive,4
2,0.9898756,True,pytorch_NN,Glycine,ClCCA,positive,4
3,0.99061114,True,pytorch_NN,Guanine,ClCCA,positive,4
4,0.9983145,True,pytorch_NN,Histamine,ClCCA,positive,4
5,0.9991461,True,pytorch_NN,Histidine,ClCCA,positive,4
6,0.9940982,True,pytorch_NN,Homocysteine,ClCCA,positive,4
7,0.992126,True,pytorch_NN,Hypoxanthine,ClCCA,positive,4
8,0.87557834,True,pytorch_NN,Kynurenic acid,ClCCA,positive,4
9,0.9988343,True,pytorch_NN,Kynurenine,ClCCA,positive,4
10,0.9986908,True,pytorch_NN,L-Dopa,ClCCA,positive,4
11,0.9974759,True,pytorch_NN,Lyso PA 18:1,ClCCA,positive,4
12,0.99969363,True,pytorch_NN,Lyso PC 15:0,ClCCA,positive,4
13,0.998623,True,pytorch_NN,Lyso PE 18:0,ClCCA,positive,4
14,0.99617577,True,pytorch_NN,Lyso PG 16:0,ClCCA,positive,4
15,0.9931819,False,pytorch_NN,Mevalonic acid,ClCCA,positive,4
16,0.49910766,False,pytorch_NN,Orotic acid,ClCCA,positive,4
0,0.9985191,True,pytorch_NN,Lyso PI 17:1,ClCCA,positive,5
1,0.99952805,True,pytorch_NN,Lyso PS 17:1,ClCCA,positive,5
2,0.9909112,True,pytorch_NN,MG 18:1,ClCCA,positive,5
3,0.987145,True,pytorch_NN,Malic acid,ClCCA,positive,5
4,0.90017885,True,pytorch_NN,Malonic acid,ClCCA,positive,5
5,0.9958652,True,pytorch_NN,Melatonin,ClCCA,positive,5
6,0.9970408,True,pytorch_NN,Methionine,ClCCA,positive,5
7,0.9982747,True,pytorch_NN,Myo-inositol 1-phosphate,ClCCA,positive,5
8,0.98360205,True,pytorch_NN,N-Acetylaspartic acid,ClCCA,positive,5
9,0.998722,True,pytorch_NN,N-Acetylaspartylglutamic acid,ClCCA,positive,5
10,0.9949852,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
11,0.89530975,True,pytorch_NN,N-Acetylglucosamine,ClCCA,positive,5
12,0.9999455,True,pytorch_NN,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
13,0.99879646,True,pytorch_NN,Niacinamide,ClCCA,positive,5
14,0.99955446,True,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
15,0.98569703,False,pytorch_NN,Oxalacetic acid,ClCCA,positive,5
16,0.8187102,False,pytorch_NN,Palmitic acid,ClCCA,positive,5
0,0.9994205,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
1,0.9984806,True,pytorch_NN,Nicotinamide riboside,ClCCA,positive,6
2,0.99981326,True,pytorch_NN,Nicotinamide ribotide,ClCCA,positive,6
3,0.9909843,True,pytorch_NN,Nicotinic acid,ClCCA,positive,6
4,0.996396,True,pytorch_NN,Ornithine,ClCCA,positive,6
5,0.528211,True,pytorch_NN,Oxidized glutathione,ClCCA,positive,6
6,0.99849725,True,pytorch_NN,PA 16:0-18:1,ClCCA,positive,6
7,0.9995173,True,pytorch_NN,PC (O) C16-18:1,ClCCA,positive,6
8,0.9997243,True,pytorch_NN,PC 15:0-18:1,ClCCA,positive,6
9,0.99989593,True,pytorch_NN,PE 18:0-20:4,ClCCA,positive,6
10,0.9992711,True,pytorch_NN,PG 16:0-18:1,ClCCA,positive,6
11,0.9998288,True,pytorch_NN,PI 16:0-18:1,ClCCA,positive,6
12,0.999949,True,pytorch_NN,PI(5)P 18:1,ClCCA,positive,6
13,0.99962187,True,pytorch_NN,PS (POPS) 16:0-18:1,ClCCA,positive,6
14,0.9997348,True,pytorch_NN,Palmitoyl-CoA,ClCCA,positive,6
15,1.8704257e-05,False,pytorch_NN,Pyruvic acid,ClCCA,positive,6
0,0.9946384,True,pytorch_NN,Pantetheine,ClCCA,positive,7
1,0.990642,True,pytorch_NN,Pantothenic acid,ClCCA,positive,7
2,0.99835724,True,pytorch_NN,Phenylalanine,ClCCA,positive,7
3,0.9991035,True,pytorch_NN,Phosphocreatine,ClCCA,positive,7
4,0.9901215,True,pytorch_NN,Phosphoenolpyruvic acid,ClCCA,positive,7
5,0.24144407,True,pytorch_NN,Phylloquinone,ClCCA,positive,7
6,0.99849784,True,pytorch_NN,Proline,ClCCA,positive,7
7,0.9986401,True,pytorch_NN,Propionylcarnitine,ClCCA,positive,7
8,0.97153777,True,pytorch_NN,Prostaglandin E1,ClCCA,positive,7
9,0.9961792,True,pytorch_NN,Putrescine,ClCCA,positive,7
10,0.9980551,True,pytorch_NN,Pyridoxine,ClCCA,positive,7
11,0.99828476,True,pytorch_NN,Quinolinic acid,ClCCA,positive,7
12,0.38545966,True,pytorch_NN,Retinoic acid,ClCCA,positive,7
13,0.99855965,True,pytorch_NN,Riboflavin,ClCCA,positive,7
14,0.994532,True,pytorch_NN,Ribulose 5-phosphate,ClCCA,positive,7
15,0.9788279,False,pytorch_NN,Ribulose,ClCCA,positive,7
0,0.15563984,True,pytorch_NN,S-Adenosylhomocysteine,ClCCA,positive,8
1,0.9959092,True,pytorch_NN,S-Adenosylmethionine,ClCCA,positive,8
2,0.99988127,True,pytorch_NN,SM d18:1-16:0,ClCCA,positive,8
3,0.99738413,True,pytorch_NN,Serine,ClCCA,positive,8
4,0.9999864,True,pytorch_NN,Serotonin,ClCCA,positive,8
5,0.99897027,True,pytorch_NN,Spermidine,ClCCA,positive,8
6,0.9631093,True,pytorch_NN,Succinic acid,ClCCA,positive,8
7,0.9937868,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),ClCCA,positive,8
8,0.97032726,True,pytorch_NN,TG 15:0-18:1-15:0,ClCCA,positive,8
9,0.99840873,True,pytorch_NN,Taurine,ClCCA,positive,8
10,0.99577445,True,pytorch_NN,Taurocholic acid,ClCCA,positive,8
11,0.99998844,True,pytorch_NN,Tetrahydrofolic acid,ClCCA,positive,8
12,0.9994598,True,pytorch_NN,Thiamine,ClCCA,positive,8
13,0.99627376,True,pytorch_NN,Thymine,ClCCA,positive,8
14,0.9999765,True,pytorch_NN,Tryptophan,ClCCA,positive,8
15,0.050743915,False,pytorch_NN,Uric acid,ClCCA,positive,8
0,0.99850357,True,pytorch_NN,Tyrosine,ClCCA,positive,9
1,0.3220098,True,pytorch_NN,Uracil,ClCCA,positive,9
2,0.998207,True,pytorch_NN,Ureidosuccinic acid,ClCCA,positive,9
3,0.9961713,True,pytorch_NN,Uridine diphosphate,ClCCA,positive,9
4,0.99711525,True,pytorch_NN,Uridine diphosphate glucose,ClCCA,positive,9
5,0.9994553,True,pytorch_NN,Uridine diphosphate glucuronic acid,ClCCA,positive,9
6,0.99574137,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,ClCCA,positive,9
7,0.96389824,True,pytorch_NN,Urocanic acid,ClCCA,positive,9
8,0.83551306,True,pytorch_NN,Valine,ClCCA,positive,9
9,0.9200294,True,pytorch_NN,Xanthine,ClCCA,positive,9
10,0.9652407,True,pytorch_NN,alpha-tocopherol,ClCCA,positive,9
11,0.9642156,True,pytorch_NN,cis-Aconitic acid,ClCCA,positive,9
12,0.99547946,True,pytorch_NN,gamma-Aminobutyric acid,ClCCA,positive,9
13,0.23192704,True,pytorch_NN,myo-Inositol,ClCCA,positive,9
14,0.9781796,False,pytorch_NN,Uridine,ClCCA,positive,9
0,0.23576051,True,pytorch_NN,2-Oxoglutaric acid,DAN,negative,0
1,0.96548736,True,pytorch_NN,3-Phosphoglyceric acid,DAN,negative,0
