,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.617372206893845,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.9760208297066923,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,5.074971266229787,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.539653577349628,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.8861686619388003,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.5561344200691,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.33919151019582,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.7894267893878535,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.219436986768978,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.347472576355297,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.1630513054262295,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.560205319311469,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.113263672927596,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.933132602878371,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.2492656184037125,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,1.7969525912643642,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,3.0163609856375437,MLP,Agmatine,9AA,negative,0
17,0.0,1.1408532221231713,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.267122698427709,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.729319057700557,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.104701736244531,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,6.05497219117963,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.003729487088688,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,3.154382900780731,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,0.9571821720180451,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.377948713866589,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,5.030933631389516,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.849444150324622,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.84170259146123,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.851224489026565,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,5.178627851026451,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,0.06368917266485663,MLP,Acetylcholine,9AA,negative,1
14,0.0,3.47097178803944,MLP,Biotin,9AA,negative,1
15,0.0,4.30262115303287,MLP,Butyric acid,9AA,negative,1
16,0.0,-0.22751654461098714,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,5.5369747361594595,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,3.536736396899949,MLP,Creatine,9AA,negative,2
2,3.328813314275123,3.1752801153157235,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,2.8035946780013257,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,3.9348850242070075,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.250541105332927,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,5.7708943008770115,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.38966519076975,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,2.851214456962447,MLP,Glucose,9AA,negative,2
9,5.087413863450058,5.007763865620279,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.381661420744989,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.078348562228209,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,1.1262480980697211,MLP,CAR 16:0,9AA,negative,2
13,0.0,-1.6331770298120354,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,0.05315324944219346,MLP,Choline,9AA,negative,2
15,0.0,4.674575963707887,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,3.9041426343773815,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,2.774713121578597,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,3.177802495246323,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,5.095414381872526,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,3.8997246423340663,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,3.941629333479601,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,3.013150334335405,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.309674672427568,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.1416528694165495,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.667524342426791,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.817265147033728,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.476122125522197,MLP,Malic acid,9AA,negative,3
12,0.0,5.17926134423983,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.185774753902576,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.701860041049197,MLP,Fumaric acid,9AA,negative,3
15,0.0,3.565595684772182,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.7370099433713198,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,3.54087969912677,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.720887598706668,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,4.242206083006151,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,3.645570175921343,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,2.809416744378892,MLP,Histamine,9AA,negative,4
6,4.851807597865303,5.730381207298317,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,2.1796735942935968,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,3.624286662757863,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,5.242929493725288,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.35334031341477,MLP,N-Acetylaspartic acid,9AA,negative,4
