,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.501145248536036,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.9897714226176966,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,4.97748974763038,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.691640077734083,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.8084168633250606,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.266156758445829,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.24825142424469,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.765916618414852,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.2398669997253453,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.367073237755225,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.222407861000133,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.8553832979074354,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.4809474208276585,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.976888847379124,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.144271904120771,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,2.0916213348958763,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,2.6626110393354745,MLP,Agmatine,9AA,negative,0
17,0.0,1.692031137832505,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.598748545997493,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.5022341121974288,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.273520458512829,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,5.426791189430848,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,2.838994040017183,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,2.9325235955461126,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,1.1585980476592208,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.603270194731098,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.808836137376681,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.354377525112662,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,5.153838767819135,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.661948575047396,MLP,Flavin mononucleotide,9AA,negative,1
