,observed_value,prediction,regressor,name_short,matrix,polarity,fold
8,2.514232555669227,3.9030288250106198,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,3.884875920969522,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,3.7030451922198417,MLP,Succinic acid,9AA,negative,7
11,4.270315973022902,3.724010421353842,MLP,Thymine,9AA,negative,7
12,0.0,3.9623122018837096,MLP,Phylloquinone,9AA,negative,7
13,0.0,4.159128024030758,MLP,Propionylcarnitine,9AA,negative,7
14,0.0,3.7517540837057446,MLP,Putrescine,9AA,negative,7
15,0.0,4.114092429505448,MLP,S-Adenosylmethionine,9AA,negative,7
0,3.824465344853523,4.0271727029819635,MLP,Pyridoxine,9AA,negative,8
1,4.404749585288414,4.02371866835859,MLP,Quinolinic acid,9AA,negative,8
2,4.30198961384967,3.628357634539357,MLP,S-Adenosylhomocysteine,9AA,negative,8
3,3.2399092583674163,3.7002369655601037,MLP,SM d18:1-16:0,9AA,negative,8
4,3.60146760068405,3.664910214644847,MLP,Serine,9AA,negative,8
5,5.533163212938402,3.9497894230103703,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
6,5.31997602897959,3.6979850149578914,MLP,Taurine,9AA,negative,8
7,4.510950415783443,4.024279926368361,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,4.031288236222397,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.9520618226943895,3.948862395827295,MLP,Uric acid,9AA,negative,8
10,3.3019065026843375,4.257276051812702,MLP,Uridine,9AA,negative,8
11,5.935435495502642,4.072022779338242,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,3.9409311886316822,MLP,Pyruvic acid,9AA,negative,8
13,0.0,4.030790394767298,MLP,Retinoic acid,9AA,negative,8
14,0.0,4.030841787502463,MLP,Serotonin,9AA,negative,8
15,0.0,3.6414068078339192,MLP,Spermidine,9AA,negative,8
0,5.992546007079303,3.888264518670234,MLP,Taurocholic acid,9AA,negative,9
1,2.41442478840722,4.087371659927754,MLP,Tryptophan,9AA,negative,9
2,2.131818765774426,4.0618116859645585,MLP,Tyrosine,9AA,negative,9
3,5.630456576161583,4.071694933164705,MLP,Uridine diphosphate glucose,9AA,negative,9
4,5.077807537596156,3.8814511645609473,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9
5,6.029128849135831,4.121071524027944,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9
6,4.532083482186899,4.155099079905501,MLP,Urocanic acid,9AA,negative,9
7,3.1713776789954284,4.084544299778695,MLP,Valine,9AA,negative,9
8,4.873407036419803,4.0832294503484,MLP,Xanthine,9AA,negative,9
9,4.852406059687796,4.2268864710244145,MLP,cis-Aconitic acid,9AA,negative,9
10,2.9715890912775222,4.1265245132296915,MLP,gamma-Aminobutyric acid,9AA,negative,9
11,2.8644638578656383,3.8547157585760123,MLP,myo-Inositol,9AA,negative,9
12,0.0,3.6842417003225494,MLP,TG 15:0-18:1-15:0,9AA,negative,9
13,0.0,4.136267956431173,MLP,Tetrahydrofolic acid,9AA,negative,9
14,0.0,4.124010593891963,MLP,Thiamine,9AA,negative,9
15,0.0,4.1373804159761205,MLP,alpha-tocopherol,9AA,negative,9
0,2.3378258507457588,3.1553033157475685,MLP,4-Hydroxyproline,9AA,positive,0
1,4.886191877946075,3.057539245338711,MLP,Acetylcarnitine,9AA,positive,0
2,5.2850299174302515,2.89375837551884,MLP,Acetylcholine,9AA,positive,0
3,2.8477399012549363,2.8765426279868014,MLP,Adenosine monophosphate,9AA,positive,0
4,4.369543585782956,2.879073615587622,MLP,Agmatine,9AA,positive,0
5,3.69311947904992,2.8824271048172463,MLP,Arginine,9AA,positive,0
6,1.2014110816106518,3.053720985276799,MLP,Argininosuccinic acid,9AA,positive,0
7,0.0,2.868093350057125,MLP,2-Oxoglutaric acid,9AA,positive,0
8,0.0,3.4013769515419225,MLP,3-Hydroxyanthranilic acid,9AA,positive,0
9,0.0,2.8667377359333344,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0
10,0.0,2.9244066102970567,MLP,3-Phosphoglyceric acid,9AA,positive,0
11,0.0,2.866188785102827,MLP,"4,5-Dihydroorotic acid",9AA,positive,0
12,0.0,3.1793067393055825,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0
13,0.0,2.900585734229165,MLP,Acetoacetic acid,9AA,positive,0
14,0.0,2.9098283800246554,MLP,Acetyl-CoA,9AA,positive,0
15,0.0,3.574041583996362,MLP,Adenine,9AA,positive,0
0,5.9376349305790495,2.8763579285664256,MLP,CAR 16:0,9AA,positive,1
1,5.115115150204343,3.174249638002671,MLP,Carnitine,9AA,positive,1
2,2.84879006028283,2.870846323014287,MLP,Carnosine,9AA,positive,1
3,2.562091102683384,3.211514441622931,MLP,Cer d8:1/22:0 Cer,9AA,positive,1
4,2.880629292318222,3.40910805862197,MLP,Cholic acid,9AA,positive,1
5,5.666215272916145,3.303115239513034,MLP,Choline,9AA,positive,1
6,2.30605354157181,3.0866509460098555,MLP,Citrulline,9AA,positive,1
7,0.0,3.0521893805999807,MLP,Adenosine diphosphate,9AA,positive,1
8,0.0,2.9355882680957706,MLP,Ascorbic acid,9AA,positive,1
9,0.0,2.9798660816392677,MLP,Asparagine,9AA,positive,1
10,0.0,3.029898376970411,MLP,Aspartic acid,9AA,positive,1
11,0.0,2.985031477899563,MLP,Biotin,9AA,positive,1
12,0.0,2.927507419693002,MLP,Butyric acid,9AA,positive,1
13,0.0,2.9803516116323445,MLP,Cardiolipin 18:1,9AA,positive,1
14,0.0,3.038634399643158,MLP,Cholecalciferol,9AA,positive,1
15,0.0,3.1341832750691205,MLP,Cholesteryl acetate,9AA,positive,1
0,2.6874666930122495,3.0792084048309545,MLP,Creatine,9AA,positive,2
1,2.8916154419314215,3.027731112941789,MLP,Creatinine,9AA,positive,2
2,2.484365861328573,3.3311583066959174,MLP,Cyclic adenosine monophosphate,9AA,positive,2
3,2.791869269386008,3.1871089050833192,MLP,Cytidine,9AA,positive,2
4,3.4023905055806605,2.99361406459215,MLP,Flavin mononucleotide,9AA,positive,2
5,2.8992784995883603,2.9896876930928724,MLP,Glucosyl cholesterol,9AA,positive,2
6,4.153401046926821,3.0830051655115915,MLP,Glycerophosphocholine,9AA,positive,2
7,0.0,3.1204860465100315,MLP,Cholesterol,9AA,positive,2
8,0.0,2.990564535906485,MLP,Cholesteryl ester 17:0,9AA,positive,2
9,0.0,3.3770914246957626,MLP,Citric acid,9AA,positive,2
10,0.0,2.992875218634549,MLP,Coenzyme A,9AA,positive,2
11,0.0,3.0250209858958717,MLP,Cysteine,9AA,positive,2
12,0.0,3.3398797020619,MLP,DG 18:0-22:6,9AA,positive,2
13,0.0,3.0370882080334183,MLP,Dihydroxyacetone,9AA,positive,2
14,0.0,2.9888865405248137,MLP,Dihydroxyacetone phosphate,9AA,positive,2
15,0.0,3.310513964593197,MLP,Dopamine,9AA,positive,2
0,4.171703915963149,3.1646933404618345,MLP,Cytidine monophosphate,9AA,positive,3
1,1.8834350888853608,3.099476163729703,MLP,Cytosine,9AA,positive,3
2,4.407864386932945,2.9285609463774493,MLP,Folic acid,9AA,positive,3
3,4.446442436277514,2.934143548772864,MLP,GlcCer d18:1/18:0,9AA,positive,3
4,2.6502238429436455,2.9284420278743273,MLP,Lyso PA 18:1,9AA,positive,3
5,5.5556957076743,3.055487129821385,MLP,Lyso PC 15:0,9AA,positive,3
6,3.046217876551199,2.928304206063043,MLP,Lyso PG 16:0,9AA,positive,3
7,0.0,2.9210908257197055,MLP,Epinephrine,9AA,positive,3
8,0.0,3.1059688857988768,MLP,Flavin adenine dinucleotide,9AA,positive,3
9,0.0,2.928692015870144,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3
10,0.0,2.943810780441523,MLP,Fumaric acid,9AA,positive,3
11,0.0,2.9250700409637655,MLP,GM3 Ganglioside 18:0,9AA,positive,3
12,0.0,2.9260020327505734,MLP,Gluconic acid,9AA,positive,3
13,0.0,2.9218205416647534,MLP,Glucosamine,9AA,positive,3
14,0.0,2.943831785070264,MLP,Glucosamine 6-phosphate,9AA,positive,3
15,0.0,3.0296547591500342,MLP,Glucose,9AA,positive,3
0,2.484553848680711,3.138023443741532,MLP,Glutamine,9AA,positive,4
1,3.0739521833663166,3.133030801044362,MLP,Glutathione,9AA,positive,4
2,2.496968262604692,3.353407150778432,MLP,Guanine,9AA,positive,4
3,2.827603205578959,3.145971021114003,MLP,Histamine,9AA,positive,4
4,1.5751231001930148,3.1485987505378357,MLP,Lyso PI 17:1,9AA,positive,4
5,2.0344707907417185,3.147464595111329,MLP,MG 18:1,9AA,positive,4
6,2.1969204545772105,3.136060956740862,MLP,Mevalonic acid,9AA,positive,4
7,0.0,3.2444345832608663,MLP,Glutamic acid,9AA,positive,4
8,0.0,3.1380373311781464,MLP,Glycerol 3-phosphate,9AA,positive,4
9,0.0,3.308936905441679,MLP,Glycine,9AA,positive,4
10,0.0,3.159362913153546,MLP,Homocysteine,9AA,positive,4
11,0.0,3.1572652382920765,MLP,Kynurenic acid,9AA,positive,4
12,0.0,3.157523697384139,MLP,L-Dopa,9AA,positive,4
13,0.0,3.4886107896888023,MLP,Lactic acid,9AA,positive,4
14,0.0,3.1446030465079398,MLP,Malic acid,9AA,positive,4
15,0.0,3.327687914286441,MLP,Malonic acid,9AA,positive,4
0,2.8135492325418614,3.0652236482795807,MLP,Histidine,9AA,positive,5
1,2.6921040150610835,3.1993172428495305,MLP,Hypoxanthine,9AA,positive,5
2,1.7439860749977387,3.1398511399567672,MLP,Kynurenine,9AA,positive,5
3,2.642937010970972,3.2453445094451308,MLP,Lyso PE 18:0,9AA,positive,5
4,3.7156266645514244,3.2801271167254447,MLP,N-Acetylaspartylglutamic acid,9AA,positive,5
5,2.4786075712722377,3.20187734146998,MLP,Nicotinamide riboside,9AA,positive,5
6,2.8868424740218557,3.3678201181340492,MLP,Nicotinamide ribotide,9AA,positive,5
7,0.0,3.297396036363139,MLP,Melatonin,9AA,positive,5
8,0.0,3.869496913420705,MLP,Methionine,9AA,positive,5
9,0.0,3.016519947659315,MLP,N-Acetylaspartic acid,9AA,positive,5
10,0.0,3.1617020795631774,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5
11,0.0,3.038308518801455,MLP,Niacinamide,9AA,positive,5
12,0.0,3.187512988676499,MLP,Nicotinic acid,9AA,positive,5
13,0.0,2.994186930423493,MLP,Orotic acid,9AA,positive,5
14,0.0,3.032784801562677,MLP,Oxalacetic acid,9AA,positive,5
15,0.0,2.9880414442035548,MLP,PI 16:0-18:1,9AA,positive,5
0,2.332565295780774,3.428514744460483,MLP,Lyso PS 17:1,9AA,positive,6
1,2.617136168031702,3.1339142558334965,MLP,N-Acetylglucosamine,9AA,positive,6
2,5.06130744676179,2.815389909191501,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,6
3,1.9363460543438888,3.139172786558851,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6
4,2.2584431954377955,3.211540311572882,MLP,PA 16:0-18:1,9AA,positive,6
5,4.777583767375446,3.3623229134586263,MLP,PC (O) C16-18:1,9AA,positive,6
6,4.635371635511165,3.3930397432706596,MLP,PC 15:0-18:1,9AA,positive,6
7,0.0,2.963344487289435,MLP,Ornithine,9AA,positive,6
8,0.0,3.3977946870583393,MLP,PE 18:0-20:4,9AA,positive,6
9,0.0,2.941553471997643,MLP,PI(5)P 18:1,9AA,positive,6
10,0.0,3.135835569455906,MLP,Palmitic acid,9AA,positive,6
11,0.0,2.8470081398550504,MLP,Palmitoyl-CoA,9AA,positive,6
12,0.0,3.127726464474003,MLP,Pantothenic acid,9AA,positive,6
13,0.0,3.321800720041682,MLP,Phenylalanine,9AA,positive,6
14,0.0,3.2945461427300518,MLP,Phosphoenolpyruvic acid,9AA,positive,6
15,0.0,3.1652924555846185,MLP,Pyruvic acid,9AA,positive,6
0,1.432026056628531,3.4883189095205007,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,7
1,3.354504771992124,3.2252777933921895,MLP,Oxidized glutathione,9AA,positive,7
2,2.4888701861266345,3.1636112107522347,MLP,PG 16:0-18:1,9AA,positive,7
3,2.332154358619539,3.1895551220603684,MLP,PS (POPS) 16:0-18:1,9AA,positive,7
4,1.6394397303685135,3.320641259345793,MLP,Pantetheine,9AA,positive,7
5,1.0793084756925895,3.1941721425221834,MLP,Pyridoxine,9AA,positive,7
6,0.0,3.5026090708420794,MLP,Proline,9AA,positive,7
7,0.0,4.217293563252744,MLP,Putrescine,9AA,positive,7
8,0.0,3.1627428970137315,MLP,Quinolinic acid,9AA,positive,7
9,0.0,3.154786071018909,MLP,Retinoic acid,9AA,positive,7
10,0.0,3.3764146074373356,MLP,Ribulose,9AA,positive,7
11,0.0,4.278368925091764,MLP,Serine,9AA,positive,7
12,0.0,3.7609000396596706,MLP,Succinic acid,9AA,positive,7
13,0.0,3.6314414135649313,MLP,Thymine,9AA,positive,7
14,0.0,3.1626558976236865,MLP,Uracil,9AA,positive,7
0,5.007917180811387,2.9694777121535885,MLP,Propionylcarnitine,9AA,positive,8
1,3.536423146343019,4.194898454834762,MLP,Prostaglandin E1,9AA,positive,8
2,3.7775962294452268,4.017726512101381,MLP,S-Adenosylhomocysteine,9AA,positive,8
3,3.0956653149805335,2.9604153081596363,MLP,S-Adenosylmethionine,9AA,positive,8
4,4.986752623858816,3.3818784745561152,MLP,SM d18:1-16:0,9AA,positive,8
5,3.2822390738927743,4.744243025838254,MLP,Spermidine,9AA,positive,8
6,0.0,2.9328759350825346,MLP,Serotonin,9AA,positive,8
7,0.0,3.0324878535204793,MLP,Sulfo GalCer 18:0(2S-OH),9AA,positive,8
8,0.0,3.3866595677625733,MLP,Taurine,9AA,positive,8
9,0.0,3.176322409189074,MLP,Taurocholic acid,9AA,positive,8
10,0.0,2.9336145760044845,MLP,Ureidosuccinic acid,9AA,positive,8
11,0.0,3.0342389111930017,MLP,Uric acid,9AA,positive,8
12,0.0,2.985698949854071,MLP,Uridine,9AA,positive,8
13,0.0,2.9440080645336653,MLP,Uridine diphosphate,9AA,positive,8
14,0.0,2.9481028248473584,MLP,Uridine diphosphate glucose,9AA,positive,8
0,4.877271833226356,2.9431081456305854,MLP,Riboflavin,9AA,positive,9
1,1.2166864004219589,3.5340770866859277,MLP,TG 15:0-18:1-15:0,9AA,positive,9
2,4.079660655618825,2.9429688569033354,MLP,Tetrahydrofolic acid,9AA,positive,9
3,3.3934654839929106,2.9608469463222775,MLP,Thiamine,9AA,positive,9
4,1.5879780805726433,2.978981001686565,MLP,Tryptophan,9AA,positive,9
5,2.2062301335015757,3.1202630305512704,MLP,Urocanic acid,9AA,positive,9
6,0.0,3.045905696392805,MLP,Tyrosine,9AA,positive,9
7,0.0,3.262908691099182,MLP,Uridine diphosphate glucuronic acid,9AA,positive,9
8,0.0,2.964933986262465,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,positive,9
9,0.0,2.9814294970912707,MLP,Valine,9AA,positive,9
10,0.0,2.9830173698195805,MLP,Xanthine,9AA,positive,9
11,0.0,2.9510427882451116,MLP,alpha-tocopherol,9AA,positive,9
12,0.0,3.1821329708638126,MLP,cis-Aconitic acid,9AA,positive,9
13,0.0,2.9719170317741552,MLP,gamma-Aminobutyric acid,9AA,positive,9
14,0.0,3.883016035432652,MLP,myo-Inositol,9AA,positive,9
0,3.173298237829419,3.1111917193392262,MLP,2-Oxoglutaric acid,CHCA,negative,0
1,3.273381570635653,2.976390075293936,MLP,3-Phosphoglyceric acid,CHCA,negative,0
2,3.4525978690783834,3.0939275496134435,MLP,"4,5-Dihydroorotic acid",CHCA,negative,0
3,2.941372351658768,2.833627974866409,MLP,6-Phosphogluconic acid,CHCA,negative,0
4,3.992240545175011,2.992007232190878,MLP,Acetyl-CoA,CHCA,negative,0
5,4.526201599728994,3.141849746472369,MLP,Adenosine diphosphate,CHCA,negative,0
6,1.3894938972636084,3.0599849866224553,MLP,Arginine,CHCA,negative,0
7,3.2472035399054384,3.0324369032721163,MLP,Ascorbic acid,CHCA,negative,0
8,0.0,2.7293476689673213,MLP,3-Hydroxyanthranilic acid,CHCA,negative,0
9,0.0,3.1014040567205443,MLP,3-Hydroxymethylglutaric acid,CHCA,negative,0
10,0.0,2.97633522941842,MLP,4-Hydroxyproline,CHCA,negative,0
11,0.0,2.9597265078184716,MLP,5-Hydroxyindoleacetic acid,CHCA,negative,0
12,0.0,3.035174718618525,MLP,Acetoacetic acid,CHCA,negative,0
13,0.0,3.0310976738436897,MLP,Acetylcarnitine,CHCA,negative,0
14,0.0,2.601461016177617,MLP,Adenine,CHCA,negative,0
15,0.0,3.133151316496622,MLP,Adenosine monophosphate,CHCA,negative,0
16,0.0,3.066292979095294,MLP,Agmatine,CHCA,negative,0
0,1.7074449790562414,3.113233492503219,MLP,Argininosuccinic acid,CHCA,negative,1
1,2.326739689901946,3.172723636072647,MLP,Aspartic acid,CHCA,negative,1
2,2.685492641827759,3.1335304025779656,MLP,Cardiolipin 18:1,CHCA,negative,1
3,2.5388301381479095,3.051873033912197,MLP,Carnosine,CHCA,negative,1
4,1.2088435106976922,2.7870242325092716,MLP,Cholic acid,CHCA,negative,1
5,4.474266817092202,3.347578698376379,MLP,Citric acid,CHCA,negative,1
6,2.4816384611876354,3.076514184101821,MLP,Dihydroxyacetone phosphate,CHCA,negative,1
7,3.2697890537098453,3.121685555481814,MLP,"Fructose 1,6-bisphosphate",CHCA,negative,1
8,0.0,3.0660440223765417,MLP,Acetylcholine,CHCA,negative,1
9,0.0,3.146074462999947,MLP,Asparagine,CHCA,negative,1
10,0.0,3.181723567189526,MLP,Biotin,CHCA,negative,1
11,0.0,3.0548382828003735,MLP,Butyric acid,CHCA,negative,1
