,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.040343186581657,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.7167978847183742,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,4.051013418866802,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.043736016803392,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,3.869441179972926,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,3.85470489973625,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,3.7748463808140507,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.048917334014001,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.678899260079102,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.218429241527037,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.036498206371245,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,4.048337995186449,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.107361361547213,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.042206667891804,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.047292817311715,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,3.925732655423423,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,4.0480861880069146,MLP,Agmatine,9AA,negative,0
17,0.0,4.010586700617742,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.101387194692101,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,4.136191717639357,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.098956137037645,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,4.129614171008087,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.9053499510095806,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,4.092762516500259,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,3.8708961706676384,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.721707592593485,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.246964180416265,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,4.009283412993965,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.098136562789048,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.138276825824635,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.121514431446397,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,4.100137038824208,MLP,Acetylcholine,9AA,negative,1
14,0.0,4.145323186525597,MLP,Biotin,9AA,negative,1
15,0.0,4.098323353360592,MLP,Butyric acid,9AA,negative,1
16,0.0,4.11217297269775,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,4.183235147715028,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,4.354539690970443,MLP,Creatine,9AA,negative,2
2,3.328813314275123,4.28156603913907,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,4.274131960058543,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,4.487132320429865,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.980173287630642,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,4.1558221938126945,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.151747326494266,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.964488226418088,MLP,Glucose,9AA,negative,2
9,5.087413863450058,4.864316010970197,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.1492221857879406,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.285252790802332,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,4.245449018955637,MLP,CAR 16:0,9AA,negative,2
13,0.0,3.9398342262448387,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,3.7518787715459063,MLP,Choline,9AA,negative,2
15,0.0,4.539411915699823,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,4.298217419148,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,3.8826086018811288,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,4.0952451524842735,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,3.829699123545917,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,4.119339817256921,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.1344245798781145,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,4.032947026856442,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.037189625859136,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.912281123526503,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.0366718474745955,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.0581928001201115,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.040999109873916,MLP,Malic acid,9AA,negative,3
12,0.0,3.7540973729557034,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.0643605736128245,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.064981718936215,MLP,Fumaric acid,9AA,negative,3
15,0.0,4.0604781297007175,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.9244849349387683,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,4.118069263079136,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.097413643942977,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,3.782493492924218,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,4.484045663287405,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,4.180969624972511,MLP,Histamine,9AA,negative,4
6,4.851807597865303,3.761267736277895,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.9401219850497626,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,4.1031510527154085,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,4.487409883878483,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.1306775951579775,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,3.9575837418767157,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,3.8359654957834537,MLP,Estradiol,9AA,negative,4
13,0.0,4.17365843427569,MLP,Folic acid,9AA,negative,4
14,0.0,3.7024336891075915,MLP,Lactic acid,9AA,negative,4
15,0.0,4.17343707019041,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,4.125720622538102,MLP,Histidine,9AA,negative,5
1,3.588718548033654,4.231200161799945,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,4.040400594078355,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,4.154571350203758,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,4.247824158182604,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,3.7311401117364484,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.172913900445651,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.942967913846635,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,3.7584004907841733,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,3.7394815347115835,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.126268827937285,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,4.175453154596419,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,4.17405514541219,MLP,Glucosamine,9AA,negative,5
13,0.0,4.058855096334158,MLP,Homocysteine,9AA,negative,5
14,0.0,3.9827491269888182,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,3.8587904030964526,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,3.9475808880991954,MLP,Methionine,9AA,negative,6
1,4.488955451051042,3.999140820621888,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,4.130037258741935,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,4.522709762436792,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,4.142311073670468,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,3.724717503245668,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,4.226341226099416,MLP,Ornithine,9AA,negative,6
7,4.745119296674954,4.242619050916487,MLP,PI(5)P 18:1,9AA,negative,6
8,3.099428103824812,3.892124930197529,MLP,Pantetheine,9AA,negative,6
9,3.828050696850258,4.123871366527837,MLP,Pantothenic acid,9AA,negative,6
10,5.197866060993347,3.7814283472540313,MLP,Phosphoenolpyruvic acid,9AA,negative,6
11,3.659129094916607,3.7617239334279837,MLP,Prostaglandin E1,9AA,negative,6
12,0.0,4.1640136196890065,MLP,Niacinamide,9AA,negative,6
13,0.0,3.9651560927909624,MLP,Nicotinic acid,9AA,negative,6
14,0.0,4.168990984733949,MLP,Oxalacetic acid,9AA,negative,6
15,0.0,4.158353908711431,MLP,Palmitic acid,9AA,negative,6
0,5.544729838944959,4.075419591175239,MLP,Oxidized glutathione,9AA,negative,7
1,2.9170905417548116,3.740702543580463,MLP,PE 18:0-20:4,9AA,negative,7
2,5.004369745474085,4.090305064204804,MLP,PS (POPS) 16:0-18:1,9AA,negative,7
3,5.3150044901945455,4.168609537777916,MLP,Palmitoyl-CoA,9AA,negative,7
4,3.1226056211198427,3.7654349458534115,MLP,Phenylalanine,9AA,negative,7
5,3.488606621266416,4.089586043238225,MLP,Phosphocreatine,9AA,negative,7
6,2.8448850221755446,3.765309049029441,MLP,Proline,9AA,negative,7
7,4.467389056433673,4.10377832535783,MLP,Riboflavin,9AA,negative,7
8,2.514232555669227,3.8746788903370875,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,3.8532187015126356,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,3.7221756453760744,MLP,Succinic acid,9AA,negative,7
11,4.270315973022902,3.7429637593176013,MLP,Thymine,9AA,negative,7
12,0.0,3.9469499354936444,MLP,Phylloquinone,9AA,negative,7
13,0.0,4.141241115253427,MLP,Propionylcarnitine,9AA,negative,7
14,0.0,3.686051723473036,MLP,Putrescine,9AA,negative,7
15,0.0,4.116968943443738,MLP,S-Adenosylmethionine,9AA,negative,7
0,3.824465344853523,4.011382145537064,MLP,Pyridoxine,9AA,negative,8
1,4.404749585288414,4.058662912128607,MLP,Quinolinic acid,9AA,negative,8
2,4.30198961384967,3.725964382851595,MLP,S-Adenosylhomocysteine,9AA,negative,8
3,3.2399092583674163,3.6993002691011894,MLP,SM d18:1-16:0,9AA,negative,8
4,3.60146760068405,3.941063204850515,MLP,Serine,9AA,negative,8
5,5.533163212938402,3.910473333561697,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
6,5.31997602897959,3.6987338701908063,MLP,Taurine,9AA,negative,8
7,4.510950415783443,4.060050341006734,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,4.075072123227062,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.9520618226943895,3.90917091700646,MLP,Uric acid,9AA,negative,8
10,3.3019065026843375,4.294059703609839,MLP,Uridine,9AA,negative,8
11,5.935435495502642,4.072040236849829,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,3.897713990114055,MLP,Pyruvic acid,9AA,negative,8
13,0.0,4.074454488806296,MLP,Retinoic acid,9AA,negative,8
14,0.0,4.074518247904477,MLP,Serotonin,9AA,negative,8
15,0.0,3.823252324564525,MLP,Spermidine,9AA,negative,8
0,5.992546007079303,3.8809610482275483,MLP,Taurocholic acid,9AA,negative,9
1,2.41442478840722,4.076405056925104,MLP,Tryptophan,9AA,negative,9
2,2.131818765774426,4.116495830611909,MLP,Tyrosine,9AA,negative,9
3,5.630456576161583,4.061363069311603,MLP,Uridine diphosphate glucose,9AA,negative,9
4,5.077807537596156,3.8731000343072584,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9
5,6.029128849135831,4.106540384663714,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9
6,4.532083482186899,4.133442481920758,MLP,Urocanic acid,9AA,negative,9
7,3.1713776789954284,4.074634862860638,MLP,Valine,9AA,negative,9
8,4.873407036419803,4.073483362108487,MLP,Xanthine,9AA,negative,9
9,4.852406059687796,4.196835531467551,MLP,cis-Aconitic acid,9AA,negative,9
10,2.9715890912775222,4.190943483483196,MLP,gamma-Aminobutyric acid,9AA,negative,9
11,2.8644638578656383,3.73802574879298,MLP,myo-Inositol,9AA,negative,9
12,0.0,3.722579407220589,MLP,TG 15:0-18:1-15:0,9AA,negative,9
13,0.0,4.1352917207555695,MLP,Tetrahydrofolic acid,9AA,negative,9
14,0.0,4.112278044533391,MLP,Thiamine,9AA,negative,9
15,0.0,4.163261652602269,MLP,alpha-tocopherol,9AA,negative,9
0,2.3378258507457588,3.1046962969421363,MLP,4-Hydroxyproline,9AA,positive,0
1,4.886191877946075,3.0340933265275556,MLP,Acetylcarnitine,9AA,positive,0
2,5.2850299174302515,2.8935299758456003,MLP,Acetylcholine,9AA,positive,0
3,2.8477399012549363,2.8771213460706937,MLP,Adenosine monophosphate,9AA,positive,0
