,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.4007559517214965,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,4.152880934304491,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,5.3441206552714915,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.567744734684945,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.553408509670897,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.120189684432138,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.366030313780589,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.750940437262066,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.4605160851299055,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.6372900157768875,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.587796724624897,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.636692171075207,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.241064611879926,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.6283456443698965,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.332556882057054,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,2.357583743651649,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,3.2594507654126756,MLP,Agmatine,9AA,negative,0
17,0.0,1.3878791800348045,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.519708672265137,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.4112749438797154,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.32722841924023,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,5.7037593793937145,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,2.7231837170069215,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,2.9223340126237436,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,1.211132627981768,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.5107648772552134,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,5.127726690816635,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.655436566634919,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.841449861672495,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.641736691050262,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.811622044899089,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,1.4193837084326462,MLP,Acetylcholine,9AA,negative,1
14,0.0,3.453059059209728,MLP,Biotin,9AA,negative,1
15,0.0,4.686451411915489,MLP,Butyric acid,9AA,negative,1
16,0.0,0.1898911648720831,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,5.400911740924996,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,3.7832973637004628,MLP,Creatine,9AA,negative,2
2,3.328813314275123,3.224676672440936,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,2.4700051734748305,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,3.8682787503684497,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.2161463195240168,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,6.057341201967707,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.305387943049364,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.0658324496999776,MLP,Glucose,9AA,negative,2
9,5.087413863450058,5.015517563258359,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.447218842240611,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.504787600977081,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,1.8459942804116978,MLP,CAR 16:0,9AA,negative,2
13,0.0,-0.07133706626514132,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,1.7663324142143506,MLP,Choline,9AA,negative,2
15,0.0,4.787690150217628,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,3.8683183872667275,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,2.3253423642479047,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,2.4281349100311354,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,4.852853168229531,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,3.6610394575030267,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.022637372455482,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,3.2328507314310793,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.598578997628051,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,2.94911710304173,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.4713130185372245,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.889235778114895,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.5826809974742755,MLP,Malic acid,9AA,negative,3
12,0.0,5.046830890079775,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.1320617873815335,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.81611145508599,MLP,Fumaric acid,9AA,negative,3
15,0.0,3.5683867240325973,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.7653911597343668,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,3.499205162147891,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.4423000140795255,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,4.452844963618966,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,3.250607082046756,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,2.6883996825244503,MLP,Histamine,9AA,negative,4
6,4.851807597865303,5.7316900205322945,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,2.7165476603073446,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,3.753498389746302,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,5.3338861584236845,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.348243130369249,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,4.665446524484703,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,2.2966558814992553,MLP,Estradiol,9AA,negative,4
13,0.0,4.537695698148364,MLP,Folic acid,9AA,negative,4
14,0.0,5.211317981796701,MLP,Lactic acid,9AA,negative,4
15,0.0,2.0754425446315956,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,3.04008176937127,MLP,Histidine,9AA,negative,5
1,3.588718548033654,3.1050060918178737,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,3.271286754109445,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,3.3145365816769465,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,3.563915012839062,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,4.354866867478966,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.853136648493764,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.5221831971440243,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,2.326690529992859,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,2.781720278584421,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.199199640373414,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,5.006790051018689,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,3.1213808919405452,MLP,Glucosamine,9AA,negative,5
13,0.0,2.784447410455735,MLP,Homocysteine,9AA,negative,5
14,0.0,3.457227298103409,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,5.563222241643697,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,2.971102365155735,MLP,Methionine,9AA,negative,6
1,4.488955451051042,4.867293394457843,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,3.508055780412022,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,1.6288964597816251,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,5.828728569372483,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,5.45494107275235,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,2.6580001200399366,MLP,Ornithine,9AA,negative,6
