,observed_value,prediction,regressor,name_short,matrix,polarity,fold,iter_index
3347,3.2504831412088606,3.520325762073715,MLP,Phosphoenolpyruvic acid,pNA,negative,7,0
3348,2.251817837666885,2.8988602814772264,MLP,Ribulose,pNA,negative,7,0
3349,2.626974302962787,2.5827974045311204,MLP,Ribulose 5-phosphate,pNA,negative,7,0
3350,0.0,0.9804316763383686,MLP,Phylloquinone,pNA,negative,7,0
3351,0.0,1.222921004942048,MLP,Propionylcarnitine,pNA,negative,7,0
3352,0.0,2.6420415314260937,MLP,Prostaglandin E1,pNA,negative,7,0
3353,0.0,3.043692017818638,MLP,Pyruvic acid,pNA,negative,7,0
3354,0.0,3.515096720459417,MLP,S-Adenosylhomocysteine,pNA,negative,7,0
3355,0.0,3.5516171808510357,MLP,S-Adenosylmethionine,pNA,negative,7,0
3356,0.0,1.773177485927621,MLP,Serotonin,pNA,negative,7,0
3357,2.8665247475867592,2.2926488839779577,MLP,Phenylalanine,pNA,negative,8,0
3358,3.0437750742137286,2.414733493532983,MLP,Proline,pNA,negative,8,0
3359,2.6651110515934904,2.083363224564222,MLP,Pyridoxine,pNA,negative,8,0
3360,3.0538385619074693,3.7519008944684473,MLP,Quinolinic acid,pNA,negative,8,0
3361,2.1054124149293427,2.55803687786987,MLP,SM d18:1-16:0,pNA,negative,8,0
3362,2.952606968899838,2.9071197152760404,MLP,Serine,pNA,negative,8,0
3363,3.53619076527081,3.75430344944284,MLP,Succinic acid,pNA,negative,8,0
3364,2.894413020290508,3.258809655420305,MLP,Ureidosuccinic acid,pNA,negative,8,0
3365,3.420263196092703,2.903484956857199,MLP,Uridine diphosphate glucose,pNA,negative,8,0
3366,0.0,2.017925042054633,MLP,Retinoic acid,pNA,negative,8,0
3367,0.0,2.6009538749151946,MLP,Riboflavin,pNA,negative,8,0
3368,0.0,1.2383148039546712,MLP,Spermidine,pNA,negative,8,0
3369,0.0,3.782235976420712,MLP,Taurocholic acid,pNA,negative,8,0
3370,0.0,2.4903520659021856,MLP,Tetrahydrofolic acid,pNA,negative,8,0
3371,0.0,3.031642270599028,MLP,Thymine,pNA,negative,8,0
3372,0.0,3.240244447681055,MLP,Uracil,pNA,negative,8,0
3373,4.511438535967887,4.623745212516266,MLP,Sulfo GalCer 18:0(2S-OH),pNA,negative,9,0
3374,3.769061165770848,2.826182706524573,MLP,Taurine,pNA,negative,9,0
3375,2.527945261980068,2.722275421833707,MLP,Tyrosine,pNA,negative,9,0
3376,3.4718120185700703,3.222868579253633,MLP,Uridine diphosphate-N-acetylglucosamine,pNA,negative,9,0
3377,2.7848092240654867,2.5279149044377047,MLP,Valine,pNA,negative,9,0
3378,3.3385311937994806,2.4407905249733437,MLP,Xanthine,pNA,negative,9,0
3379,4.500440438265868,3.812187853517539,MLP,cis-Aconitic acid,pNA,negative,9,0
3380,2.461099915488308,2.499146160826394,MLP,gamma-Aminobutyric acid,pNA,negative,9,0
3381,2.1199895766773262,2.6272894363891357,MLP,myo-Inositol,pNA,negative,9,0
3382,0.0,1.2248021075066395,MLP,Thiamine,pNA,negative,9,0
3383,0.0,2.668540805037954,MLP,Tryptophan,pNA,negative,9,0
3384,0.0,2.5010349036484727,MLP,Uric acid,pNA,negative,9,0
3385,0.0,2.35151369217161,MLP,Uridine,pNA,negative,9,0
3386,0.0,2.896660288001329,MLP,Uridine diphosphate,pNA,negative,9,0
3387,0.0,3.016102413936927,MLP,Uridine diphosphate glucuronic acid,pNA,negative,9,0
3388,0.0,3.04726896779768,MLP,Urocanic acid,pNA,negative,9,0
3389,1.5918157319895412,1.7761630108655355,MLP,"4,5-Dihydroorotic acid",pNA,positive,0,0
3390,3.539157021904196,2.9104166345471865,MLP,4-Hydroxyproline,pNA,positive,0,0
3391,2.548993275591529,2.264483416806341,MLP,5-Hydroxyindoleacetic acid,pNA,positive,0,0
3392,2.8339942053632585,4.074004839724355,MLP,Acetyl-CoA,pNA,positive,0,0
3393,4.9911496282609455,5.315657912770165,MLP,Acetylcarnitine,pNA,positive,0,0
3394,5.772044462073681,4.781003352934723,MLP,Acetylcholine,pNA,positive,0,0
3395,3.7332284232130784,4.074684852181781,MLP,Adenine,pNA,positive,0,0
3396,2.841687401652808,3.186182362098943,MLP,Adenosine monophosphate,pNA,positive,0,0
3397,4.638973751098538,3.1454797911015557,MLP,Agmatine,pNA,positive,0,0
3398,4.855069577264004,3.958712950380373,MLP,Arginine,pNA,positive,0,0
3399,3.2949655143830223,3.709571819970518,MLP,Argininosuccinic acid,pNA,positive,0,0
3400,2.11796872284439,2.428914300939617,MLP,Ascorbic acid,pNA,positive,0,0
3401,3.3327405429914108,2.904236984519229,MLP,Biotin,pNA,positive,0,0
3402,0.0,2.68740917034017,MLP,2-Oxoglutaric acid,pNA,positive,0,0
3403,0.0,2.250783518996468,MLP,3-Hydroxyanthranilic acid,pNA,positive,0,0
3404,0.0,3.2126699884135013,MLP,3-Hydroxymethylglutaric acid,pNA,positive,0,0
3405,0.0,2.0288068756483795,MLP,3-Phosphoglyceric acid,pNA,positive,0,0
3406,3.511007867492608,2.546219947505109,MLP,Asparagine,pNA,positive,1,0
3407,2.7972888325135283,2.354869206702197,MLP,Aspartic acid,pNA,positive,1,0
3408,5.732582664177399,4.2389524752415415,MLP,CAR 16:0,pNA,positive,1,0
3409,2.8096592879541946,3.628751909078095,MLP,Cardiolipin 18:1,pNA,positive,1,0
3410,4.858113146266022,4.077152063115441,MLP,Carnitine,pNA,positive,1,0
3411,4.414167569285758,4.275577190396635,MLP,Carnosine,pNA,positive,1,0
3412,4.564033955681879,3.024488787457416,MLP,Cer d8:1/22:0 Cer,pNA,positive,1,0
3413,2.9073364492659453,2.3361289471540623,MLP,Cholesteryl ester 17:0,pNA,positive,1,0
3414,4.601010195518255,4.329188388664768,MLP,Cholic acid,pNA,positive,1,0
3415,5.609053103291734,3.3374621593909586,MLP,Choline,pNA,positive,1,0
3416,3.0182707380734195,3.311050357713028,MLP,Citric acid,pNA,positive,1,0
3417,3.8380494369409393,3.199710128145276,MLP,Citrulline,pNA,positive,1,0
3418,3.6968687400105993,3.8336165324024174,MLP,Coenzyme A,pNA,positive,1,0
3419,0.0,2.0944281061750023,MLP,6-Phosphogluconic acid,pNA,positive,1,0
3420,0.0,3.429814525930534,MLP,Acetoacetic acid,pNA,positive,1,0
3421,0.0,3.164364335818749,MLP,Adenosine diphosphate,pNA,positive,1,0
3422,0.0,3.431889944621368,MLP,Butyric acid,pNA,positive,1,0
3423,3.800177561207723,3.652142676734203,MLP,Creatine,pNA,positive,2,0
3424,4.442300683144994,3.567915972163301,MLP,Creatinine,pNA,positive,2,0
3425,1.837493931029026,3.113637173113729,MLP,Cyclic adenosine monophosphate,pNA,positive,2,0
3426,2.6422354610158885,2.6293122117213943,MLP,Cysteine,pNA,positive,2,0
3427,4.056225193700768,3.814216492959488,MLP,Cytidine,pNA,positive,2,0
3428,4.649521340165021,2.2179369658313317,MLP,Cytidine monophosphate,pNA,positive,2,0
3429,4.084740395937082,3.0577718763544808,MLP,Cytosine,pNA,positive,2,0
3430,4.320164659080349,3.0167589002123187,MLP,Flavin mononucleotide,pNA,positive,2,0
3431,3.702820842585612,3.007270131420803,MLP,GM3 Ganglioside 18:0,pNA,positive,2,0
3432,1.5397439717292527,1.3429485602748406,MLP,Gluconic acid,pNA,positive,2,0
3433,3.3004391706114435,2.83083932113473,MLP,Glucose,pNA,positive,2,0
3434,1.605176387551353,1.4487248019173746,MLP,Glucose 6-phosphate,pNA,positive,2,0
3435,4.116238976374955,4.552665159786724,MLP,Glucosyl cholesterol,pNA,positive,2,0
3436,0.0,1.929284221121741,MLP,Cholecalciferol,pNA,positive,2,0
3437,0.0,2.744418826720442,MLP,Cholesteryl acetate,pNA,positive,2,0
3438,0.0,3.24193874556128,MLP,DG 18:0-22:6,pNA,positive,2,0
3439,0.0,2.897743234182968,MLP,Dihydroxyacetone,pNA,positive,2,0
3440,3.071336147476602,3.6528404090856927,MLP,Dopamine,pNA,positive,3,0
3441,2.94138747704068,3.863205661949394,MLP,Epinephrine,pNA,positive,3,0
3442,1.239252417578499,3.08122931845502,MLP,Estradiol,pNA,positive,3,0
3443,4.1399147993598335,3.5584084601243404,MLP,Flavin adenine dinucleotide,pNA,positive,3,0
3444,4.081738084482446,3.692981135045884,MLP,Folic acid,pNA,positive,3,0
3445,5.247340728361264,5.538578473626217,MLP,GlcCer d18:1/18:0,pNA,positive,3,0
3446,2.4557198813121004,4.336766973364323,MLP,Glucosamine,pNA,positive,3,0
3447,2.3225401694227696,3.082620509682362,MLP,Glucosamine 6-phosphate,pNA,positive,3,0
3448,4.474130365832695,3.670556776023517,MLP,Glycerophosphocholine,pNA,positive,3,0
3449,3.190966886455486,3.1780935035840465,MLP,Kynurenic acid,pNA,positive,3,0
3450,3.937701921666194,3.80709074499775,MLP,Lyso PA 18:1,pNA,positive,3,0
3451,5.7522737121266285,4.345966770521319,MLP,Lyso PC 15:0,pNA,positive,3,0
3452,4.559597986251495,3.968920370226418,MLP,Lyso PG 16:0,pNA,positive,3,0
3453,0.0,2.8575340014848507,MLP,Cholesterol,pNA,positive,3,0
3454,0.0,1.7958841298140624,MLP,Dihydroxyacetone phosphate,pNA,positive,3,0
3455,0.0,2.878691861847764,MLP,"Fructose 1,6-bisphosphate",pNA,positive,3,0
3456,0.0,2.5156645668414543,MLP,Fumaric acid,pNA,positive,3,0
3457,3.0185868766942465,2.898363677699816,MLP,Glutamic acid,pNA,positive,4,0
3458,3.40083207034999,3.151360045234524,MLP,Glutamine,pNA,positive,4,0
3459,3.0974186838116933,3.7678485862211937,MLP,Glutathione,pNA,positive,4,0
3460,1.0883961975028953,3.571137255801621,MLP,Glycine,pNA,positive,4,0
3461,3.1447503055557533,3.2259353375849766,MLP,Guanine,pNA,positive,4,0
3462,4.429744379322824,3.604211178493269,MLP,Histamine,pNA,positive,4,0
3463,3.595176256021864,3.161987608834815,MLP,Histidine,pNA,positive,4,0
3464,2.498596510788734,2.84683591361287,MLP,Homocysteine,pNA,positive,4,0
3465,3.960303487239752,3.296072607431103,MLP,Lyso PI 17:1,pNA,positive,4,0
3466,2.615073297286476,2.721897949115683,MLP,Malic acid,pNA,positive,4,0
3467,2.648918013545049,2.8923677410556685,MLP,Melatonin,pNA,positive,4,0
3468,3.662261609492176,3.048889817615573,MLP,N-Acetylaspartic acid,pNA,positive,4,0
3469,4.109543953819358,3.3991714453167323,MLP,N-Acetylaspartylglutamic acid,pNA,positive,4,0
3470,0.0,3.6508568673835833,MLP,Cystine,pNA,positive,4,0
3471,0.0,1.8532972349970944,MLP,Glycerol 3-phosphate,pNA,positive,4,0
3472,0.0,3.4848067569522887,MLP,Lactic acid,pNA,positive,4,0
3473,0.0,3.20815826788224,MLP,MG 18:1,pNA,positive,4,0
3474,3.1984900595406005,3.936622475422782,MLP,Hypoxanthine,pNA,positive,5,0
3475,3.3748445141811123,3.7865689959447897,MLP,Kynurenine,pNA,positive,5,0
3476,2.710974694394324,3.824836970867909,MLP,L-Dopa,pNA,positive,5,0
3477,5.014325900559925,3.4914333752626066,MLP,Lyso PE 18:0,pNA,positive,5,0
3478,4.521047898062378,3.4204673970349475,MLP,Lyso PS 17:1,pNA,positive,5,0
3479,2.680073905946025,3.239521832695738,MLP,Methionine,pNA,positive,5,0
3480,1.587441214688527,2.7438404899038416,MLP,N-Acetylgalactosamine 6-phosphate,pNA,positive,5,0
3481,3.829570225641908,3.672216613755256,MLP,Nicotinamide riboside,pNA,positive,5,0
3482,3.1466078892385507,2.885874474509489,MLP,Nicotinamide ribotide,pNA,positive,5,0
3483,3.758625578305179,3.5610962990431894,MLP,PA 16:0-18:1,pNA,positive,5,0
3484,4.303726546374941,5.871819879828284,MLP,PC (O) C16-18:1,pNA,positive,5,0
3485,4.669643964406813,5.91804199690659,MLP,PC 15:0-18:1,pNA,positive,5,0
3486,0.0,1.6561071124022488,MLP,Malonic acid,pNA,positive,5,0
3487,0.0,2.9089615513672014,MLP,Mevalonic acid,pNA,positive,5,0
3488,0.0,1.1918094297759267,MLP,Myo-inositol 1-phosphate,pNA,positive,5,0
3489,0.0,4.806893694754028,MLP,Niacinamide,pNA,positive,5,0
3490,3.886192015119544,3.5281823314177085,MLP,N-Acetylglucosamine,pNA,positive,6,0
3491,4.85415224760076,5.262479961772502,MLP,"N6,N6,N6-Trimethyllysine",pNA,positive,6,0
3492,3.47742798990105,3.400430568756518,MLP,Nicotinamide adenine dinucleotide (NAD),pNA,positive,6,0
3493,3.483807027185235,4.357879264823846,MLP,Ornithine,pNA,positive,6,0
3494,4.776489058498166,3.838486796266421,MLP,Oxidized glutathione,pNA,positive,6,0
3495,2.603618231457122,5.067990987278745,MLP,PE 18:0-20:4,pNA,positive,6,0
3496,3.849050841810203,4.243080613829258,MLP,PG 16:0-18:1,pNA,positive,6,0
3497,3.534506773734386,3.8586164196837034,MLP,PI 16:0-18:1,pNA,positive,6,0
3498,2.4459944695058127,3.340014091949522,MLP,PI(5)P 18:1,pNA,positive,6,0
3499,4.062888589401048,4.408228963987282,MLP,PS (POPS) 16:0-18:1,pNA,positive,6,0
3500,3.552385613799984,3.7443783393718473,MLP,Pantetheine,pNA,positive,6,0
3501,3.627433501908344,3.360877085217944,MLP,Pantothenic acid,pNA,positive,6,0
3502,0.0,3.3394169495642902,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",pNA,positive,6,0
3503,0.0,1.5965188166977955,MLP,Orotic acid,pNA,positive,6,0
3504,0.0,2.056101823866324,MLP,Oxalacetic acid,pNA,positive,6,0
3505,0.0,2.2455308982773423,MLP,Palmitic acid,pNA,positive,6,0
3506,4.5214524331268775,3.7389435708245817,MLP,Palmitoyl-CoA,pNA,positive,7,0
3507,3.3054757189625183,3.237790111429565,MLP,Phenylalanine,pNA,positive,7,0
3508,3.512727502873656,3.0685527133508166,MLP,Proline,pNA,positive,7,0
3509,4.86028845883118,5.391672860904399,MLP,Propionylcarnitine,pNA,positive,7,0
3510,4.848933565893086,4.204427002345033,MLP,Prostaglandin E1,pNA,positive,7,0
3511,3.4152152968417675,4.3801515510336735,MLP,Putrescine,pNA,positive,7,0
3512,3.8844311734250825,3.229133822943997,MLP,Pyridoxine,pNA,positive,7,0
3513,1.4100744741638682,3.2009359146757865,MLP,Quinolinic acid,pNA,positive,7,0
3514,1.7794035913745707,3.7090487589792263,MLP,Retinoic acid,pNA,positive,7,0
3515,4.63954730615934,3.798133582152816,MLP,Riboflavin,pNA,positive,7,0
3516,1.715105849361155,1.3714350859381017,MLP,Ribulose 5-phosphate,pNA,positive,7,0
3517,4.317144900710337,3.636662373531707,MLP,S-Adenosylhomocysteine,pNA,positive,7,0
3518,0.0,3.909952204658133,MLP,Nicotinic acid,pNA,positive,7,0
3519,0.0,0.95956362231004,MLP,Phosphoenolpyruvic acid,pNA,positive,7,0
3520,0.0,3.486668163495144,MLP,Phylloquinone,pNA,positive,7,0
3521,0.0,2.78375262998312,MLP,Pyruvic acid,pNA,positive,7,0
3522,4.45326680274964,4.55556384459868,MLP,S-Adenosylmethionine,pNA,positive,8,0
3523,5.182817497667564,4.879235714166732,MLP,SM d18:1-16:0,pNA,positive,8,0
3524,2.592498915484404,2.3235673449603635,MLP,Serine,pNA,positive,8,0
3525,4.011643895315859,5.327926532682088,MLP,Spermidine,pNA,positive,8,0
3526,2.5256999896458496,1.8282080645801049,MLP,Sulfo GalCer 18:0(2S-OH),pNA,positive,8,0
3527,3.229577243319436,4.36329963534925,MLP,TG 15:0-18:1-15:0,pNA,positive,8,0
3528,2.81893238703195,0.5155519979709546,MLP,Taurine,pNA,positive,8,0
3529,3.8844239826238303,2.79367376953418,MLP,Taurocholic acid,pNA,positive,8,0
3530,2.198837556532387,3.5772855952167264,MLP,Thymine,pNA,positive,8,0
3531,2.2750220664722978,2.582642784699867,MLP,Ureidosuccinic acid,pNA,positive,8,0
3532,3.055587361742416,3.695263177308331,MLP,Uridine,pNA,positive,8,0
3533,1.8522171415485769,2.331397997761971,MLP,Uridine diphosphate,pNA,positive,8,0
3534,0.0,-0.3953780038553136,MLP,Phosphocreatine,pNA,positive,8,0
3535,0.0,2.692424417686347,MLP,Ribulose,pNA,positive,8,0
3536,0.0,2.299110531264124,MLP,Succinic acid,pNA,positive,8,0
3537,0.0,3.381514123600241,MLP,Uracil,pNA,positive,8,0
3538,3.398997098518056,4.311510671595599,MLP,Tetrahydrofolic acid,pNA,positive,9,0
3539,4.664851119764772,3.781753187706493,MLP,Thiamine,pNA,positive,9,0
3540,2.55286407889561,3.630464638834666,MLP,Tryptophan,pNA,positive,9,0
3541,3.41072797399986,3.523937182921383,MLP,Tyrosine,pNA,positive,9,0
3542,1.5010664821322477,2.392514427278136,MLP,Uridine diphosphate glucose,pNA,positive,9,0
3543,1.695031519441597,2.5120434640658784,MLP,Uridine diphosphate-N-acetylglucosamine,pNA,positive,9,0
3544,3.150543924260273,2.9386200771560134,MLP,Valine,pNA,positive,9,0
3545,2.5265827772289264,2.7241001167558063,MLP,Xanthine,pNA,positive,9,0
3546,2.3130911852947955,2.867945044054985,MLP,alpha-tocopherol,pNA,positive,9,0
3547,2.5794520325337,1.934164035204853,MLP,cis-Aconitic acid,pNA,positive,9,0
3548,3.717720636161775,2.9728718091724886,MLP,gamma-Aminobutyric acid,pNA,positive,9,0
3549,2.7294245918416675,2.8376828394933966,MLP,myo-Inositol,pNA,positive,9,0
3550,0.0,3.339476527205784,MLP,Serotonin,pNA,positive,9,0
3551,0.0,1.6377039499014252,MLP,Uric acid,pNA,positive,9,0
3552,0.0,2.606235147716736,MLP,Uridine diphosphate glucuronic acid,pNA,positive,9,0
3553,0.0,3.2192329059083367,MLP,Urocanic acid,pNA,positive,9,0
3554,4.814306627793246,4.39098635366428,MLP,2-Oxoglutaric acid,9AA,negative,0,1
3555,3.754200406487889,4.158465136396512,MLP,3-Hydroxyanthranilic acid,9AA,negative,0,1
3556,5.164587787189345,5.171274633581991,MLP,3-Phosphoglyceric acid,9AA,negative,0,1
3557,4.971478312451223,4.648137348131536,MLP,"4,5-Dihydroorotic acid",9AA,negative,0,1
3558,3.3765543523528434,2.652503223462292,MLP,4-Hydroxyproline,9AA,negative,0,1
3559,2.4740469582469,4.719079247350393,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0,1
3560,5.012308835041252,5.2464520055028085,MLP,6-Phosphogluconic acid,9AA,negative,0,1
3561,5.311557557961862,4.721588407845253,MLP,Acetyl-CoA,9AA,negative,0,1
3562,3.40681419340028,3.245585365489627,MLP,Adenine,9AA,negative,0,1
3563,5.939249906533922,4.59716894921381,MLP,Adenosine diphosphate,9AA,negative,0,1
3564,5.608065874035438,4.388768023495905,MLP,Adenosine monophosphate,9AA,negative,0,1
3565,3.823916336254096,3.8838501651209167,MLP,Arginine,9AA,negative,0,1
3566,3.9789439936786417,4.160789112886736,MLP,Ascorbic acid,9AA,negative,0,1
3567,0.0,4.760351343158748,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0,1
3568,0.0,4.294354979902081,MLP,Acetoacetic acid,9AA,negative,0,1
3569,0.0,1.4955779474887247,MLP,Acetylcarnitine,9AA,negative,0,1
3570,0.0,2.7677001878816965,MLP,Agmatine,9AA,negative,0,1
3571,0.0,0.5386890557638968,MLP,Cholecalciferol,9AA,negative,0,1
3572,4.443890343962045,4.2523648280704425,MLP,Argininosuccinic acid,9AA,negative,1,1
3573,3.055972327319788,3.511749554891661,MLP,Asparagine,9AA,negative,1,1
3574,4.208115674739658,4.30463061892771,MLP,Aspartic acid,9AA,negative,1,1
3575,3.3752408900526563,5.825482305106687,MLP,Cardiolipin 18:1,9AA,negative,1,1
3576,1.879065013088656,2.62551389900748,MLP,Carnitine,9AA,negative,1,1
3577,5.079465529733637,3.3597953765713147,MLP,Carnosine,9AA,negative,1,1
3578,2.496652759332836,1.5818605366879943,MLP,Cer d8:1/22:0 Cer,9AA,negative,1,1
3579,4.2583717408536526,3.27635417372774,MLP,Cholic acid,9AA,negative,1,1
3580,5.206625379926532,5.137311224083764,MLP,Citric acid,9AA,negative,1,1
3581,4.08369265554015,3.7975261977968966,MLP,Citrulline,9AA,negative,1,1
3582,4.29330833634685,4.8992440196595295,MLP,Dihydroxyacetone phosphate,9AA,negative,1,1
3583,5.116510282418326,4.739265497802156,MLP,Flavin mononucleotide,9AA,negative,1,1
3584,5.577610157677287,4.827263030668617,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1,1
3585,0.0,1.806571929970678,MLP,Acetylcholine,9AA,negative,1,1
3586,0.0,3.364853385122788,MLP,Biotin,9AA,negative,1,1
3587,0.0,4.507181067491036,MLP,Butyric acid,9AA,negative,1,1
3588,0.0,1.4089554733082217,MLP,Cholesterol,9AA,negative,1,1
3589,3.8008710262539327,5.308168299221765,MLP,Coenzyme A,9AA,negative,2,1
3590,2.4591754069110547,3.589890178625433,MLP,Creatine,9AA,negative,2,1
3591,3.328813314275123,3.1797552052180964,MLP,Creatinine,9AA,negative,2,1
3592,2.641369768140955,3.0334623588345746,MLP,Cysteine,9AA,negative,2,1
3593,3.0412610344968245,4.0259881770574255,MLP,Cystine,9AA,negative,2,1
3594,3.0660730662818927,3.2053908465164977,MLP,Cytidine,9AA,negative,2,1
3595,4.124395821511017,5.224865574030156,MLP,GM3 Ganglioside 18:0,9AA,negative,2,1
3596,4.714115980594938,4.476207999140782,MLP,Gluconic acid,9AA,negative,2,1
3597,3.5630380761253044,3.125132602983657,MLP,Glucose,9AA,negative,2,1
3598,5.087413863450058,5.084964887474058,MLP,Glucose 6-phosphate,9AA,negative,2,1
3599,2.8102276674499054,4.733027034582413,MLP,Glucosyl cholesterol,9AA,negative,2,1
3600,4.724261056382808,4.439889695681235,MLP,Glycerol 3-phosphate,9AA,negative,2,1
3601,0.0,1.7624631151118335,MLP,CAR 16:0,9AA,negative,2,1
3602,0.0,0.0391933500590253,MLP,Cholesteryl acetate,9AA,negative,2,1
3603,0.0,1.4953264968558293,MLP,Choline,9AA,negative,2,1
3604,0.0,4.476500364692438,MLP,Cyclic adenosine monophosphate,9AA,negative,2,1
3605,2.5329693079368925,4.11659452421029,MLP,Cytosine,9AA,negative,3,1
3606,2.6664941592236446,2.611536657632028,MLP,Dopamine,9AA,negative,3,1
3607,2.677103883488091,2.7697563510677785,MLP,Epinephrine,9AA,negative,3,1
3608,5.016272181276773,5.016820980952226,MLP,Flavin adenine dinucleotide,9AA,negative,3,1
3609,3.658273354701202,2.958282594665824,MLP,GlcCer d18:1/18:0,9AA,negative,3,1
3610,4.868475789298719,4.0779162288221,MLP,Glucosamine 6-phosphate,9AA,negative,3,1
3611,4.478279984472924,3.301587149678218,MLP,Kynurenic acid,9AA,negative,3,1
3612,2.9337644139328,4.348589092323827,MLP,Lyso PA 18:1,9AA,negative,3,1
3613,3.860524287932711,2.9529243453409544,MLP,Lyso PC 15:0,9AA,negative,3,1
3614,5.881912850711523,4.437694093094739,MLP,Lyso PG 16:0,9AA,negative,3,1
3615,5.641773056029051,4.739225892960547,MLP,Lyso PI 17:1,9AA,negative,3,1
3616,5.375443979142473,4.653034524104522,MLP,Malic acid,9AA,negative,3,1
3617,0.0,4.970612846130883,MLP,Cytidine monophosphate,9AA,negative,3,1
3618,0.0,4.026986145225461,MLP,Dihydroxyacetone,9AA,negative,3,1
3619,0.0,4.767824328082667,MLP,Fumaric acid,9AA,negative,3,1
3620,0.0,3.7007762859674656,MLP,Glycerophosphocholine,9AA,negative,3,1
3621,4.543663747937896,3.99135826538702,MLP,Glutamic acid,9AA,negative,4,1
3622,4.051807045819844,3.493896522475218,MLP,Glutamine,9AA,negative,4,1
3623,3.836147576475278,4.749161816352775,MLP,Glutathione,9AA,negative,4,1
3624,1.7817697815048323,3.935298579938004,MLP,Glycine,9AA,negative,4,1
3625,3.4028146908018333,3.359981261114334,MLP,Guanine,9AA,negative,4,1
3626,2.4855340958804097,3.3071415010201237,MLP,Histamine,9AA,negative,4,1
3627,4.851807597865303,5.34273461220683,MLP,Malonic acid,9AA,negative,4,1
3628,1.7557578089672088,3.018121584617996,MLP,Melatonin,9AA,negative,4,1
3629,4.282931123625906,3.5821250680946077,MLP,Mevalonic acid,9AA,negative,4,1
3630,5.187259868417889,5.169959032361176,MLP,Myo-inositol 1-phosphate,9AA,negative,4,1
3631,5.44490784014757,4.526338043474329,MLP,N-Acetylaspartic acid,9AA,negative,4,1
3632,4.4439848341450245,5.101289448623944,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4,1
3633,0.0,2.4993895981878063,MLP,Estradiol,9AA,negative,4,1
3634,0.0,4.792084445638476,MLP,Folic acid,9AA,negative,4,1
3635,0.0,4.446518345378161,MLP,Lactic acid,9AA,negative,4,1
3636,0.0,2.1373611803726105,MLP,MG 18:1,9AA,negative,4,1
3637,4.078243606162822,3.27094234397847,MLP,Histidine,9AA,negative,5,1
3638,3.588718548033654,3.047800454105919,MLP,Hypoxanthine,9AA,negative,5,1
3639,2.4949832219523262,3.6502986077312234,MLP,Kynurenine,9AA,negative,5,1
3640,2.730207868451544,3.512129279986685,MLP,L-Dopa,9AA,negative,5,1
3641,5.33188795094239,3.6735438291169,MLP,Lyso PE 18:0,9AA,negative,5,1
3642,5.418025657165832,4.540939779128947,MLP,Lyso PS 17:1,9AA,negative,5,1
3643,3.602995538986097,4.524652182229292,MLP,Orotic acid,9AA,negative,5,1
3644,4.668582133388854,3.723553636030174,MLP,PA 16:0-18:1,9AA,negative,5,1
3645,2.391174556253051,2.9275996402510214,MLP,PC (O) C16-18:1,9AA,negative,5,1
3646,2.772209450568026,3.4044684975433537,MLP,PC 15:0-18:1,9AA,negative,5,1
3647,4.952913805825025,4.204565515189004,MLP,PG 16:0-18:1,9AA,negative,5,1
3648,4.987449242191788,4.844283445887951,MLP,PI 16:0-18:1,9AA,negative,5,1
3649,0.0,3.4095469163014807,MLP,Glucosamine,9AA,negative,5,1
3650,0.0,3.008879989716498,MLP,Homocysteine,9AA,negative,5,1
3651,0.0,3.182896032960832,MLP,Nicotinamide riboside,9AA,negative,5,1
3652,0.0,5.441479878142521,MLP,Nicotinamide ribotide,9AA,negative,5,1
3653,2.7870869198414447,2.7529850197811925,MLP,Methionine,9AA,negative,6,1
3654,4.488955451051042,5.063588027553008,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6,1
3655,3.7076340212092274,3.3162886812990284,MLP,N-Acetylglucosamine,9AA,negative,6,1
3656,1.729300509816929,1.846508109520121,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6,1
3657,3.601809244180417,5.722955526596434,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6,1
3658,5.15376747032566,5.493866266123983,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6,1
3659,2.254812102017839,2.7831216107352006,MLP,Ornithine,9AA,negative,6,1
3660,4.745119296674954,4.581570015217273,MLP,PI(5)P 18:1,9AA,negative,6,1
3661,3.099428103824812,3.091755982674285,MLP,Pantetheine,9AA,negative,6,1
3662,3.828050696850258,3.889076844807528,MLP,Pantothenic acid,9AA,negative,6,1
3663,5.197866060993347,5.490831685811927,MLP,Phosphoenolpyruvic acid,9AA,negative,6,1
3664,3.659129094916607,3.381635086334009,MLP,Prostaglandin E1,9AA,negative,6,1
3665,0.0,2.8565884501927,MLP,Niacinamide,9AA,negative,6,1
3666,0.0,3.2334138461361746,MLP,Nicotinic acid,9AA,negative,6,1
3667,0.0,4.829317276153236,MLP,Oxalacetic acid,9AA,negative,6,1
3668,0.0,3.3180090217899987,MLP,Palmitic acid,9AA,negative,6,1
3669,5.544729838944959,5.027339162033163,MLP,Oxidized glutathione,9AA,negative,7,1
