,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.023436322134943,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.724382099935918,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,4.077318740443206,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.036678747120732,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,3.8670477249361763,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,3.8555835823925766,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,3.7720090089627996,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.082449932421718,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.6923903489627126,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.194054996778494,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.006131962757073,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,4.064621410206425,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.099721755411098,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.03108469090155,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.0781113909786315,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,3.913015296499578,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,4.059351531203728,MLP,Agmatine,9AA,negative,0
17,0.0,3.972905590161535,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.102783320320018,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,4.123033722119013,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.124686882262103,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,4.1196314651637085,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.923906139565597,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,4.083864495076547,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,3.886000953019931,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.7362797293283507,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.250008824062403,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,4.037387595862546,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.091301207637647,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.123794224516123,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.115767623407755,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,4.082302594792936,MLP,Acetylcholine,9AA,negative,1
14,0.0,4.122125862660042,MLP,Biotin,9AA,negative,1
15,0.0,4.071613745036823,MLP,Butyric acid,9AA,negative,1
16,0.0,4.116858265993492,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,4.2575014875067385,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,4.309148075280249,MLP,Creatine,9AA,negative,2
2,3.328813314275123,4.27523226357707,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,4.273412935783466,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,4.425115271279984,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.9351630284991703,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,4.237955740914145,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.233220325135935,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.915260310187148,MLP,Glucose,9AA,negative,2
9,5.087413863450058,4.851942709664643,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.22885922514977,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.276134515180318,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,4.266253052062052,MLP,CAR 16:0,9AA,negative,2
13,0.0,3.8839769371697708,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,3.71890522969313,MLP,Choline,9AA,negative,2
15,0.0,4.482628818761106,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,4.27465742742307,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,3.8672749201516625,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,4.104373590794549,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,3.826315929312232,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,4.126595132761166,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.142735162727861,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,4.042194103343684,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.04068040158828,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.893074809260583,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.0412336021867645,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.032836198641514,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.039586800781034,MLP,Malic acid,9AA,negative,3
12,0.0,3.765234664216664,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.020351063596311,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.018821499472971,MLP,Fumaric acid,9AA,negative,3
15,0.0,3.999203548353672,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.9219720202143966,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,4.13877532548664,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.108004556553503,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,3.8228530168363233,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,4.470354751941536,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,4.172024003566319,MLP,Histamine,9AA,negative,4
6,4.851807597865303,3.8133067844077977,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.9322295862539156,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,4.115874798044663,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,4.473493837813546,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.1252664228211735,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,3.9451588673475,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,3.8579265188358813,MLP,Estradiol,9AA,negative,4
13,0.0,4.155840903320063,MLP,Folic acid,9AA,negative,4
14,0.0,3.753080033101296,MLP,Lactic acid,9AA,negative,4
15,0.0,4.155581889653825,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,4.152848238239322,MLP,Histidine,9AA,negative,5
1,3.588718548033654,4.192810048415053,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,4.113000803434004,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,4.150468941925011,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,4.229266738778652,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,3.6478248705245004,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.1232755546601725,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.9928798143501814,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,3.721121659013381,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,3.679268772200652,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.152709059162028,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,4.125623641176762,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,4.12402612369491,MLP,Glucosamine,9AA,negative,5
13,0.0,4.131086329661544,MLP,Homocysteine,9AA,negative,5
14,0.0,4.042498233087647,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,3.8877573571565494,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,4.004714595647505,MLP,Methionine,9AA,negative,6
1,4.488955451051042,3.9814608990009055,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,4.146833002104385,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,4.535199289777773,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,4.159608898284744,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,3.722186642650319,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,4.2218346462835,MLP,Ornithine,9AA,negative,6
7,4.745119296674954,4.234690843090513,MLP,PI(5)P 18:1,9AA,negative,6
8,3.099428103824812,3.859427223595596,MLP,Pantetheine,9AA,negative,6
9,3.828050696850258,4.134761986722551,MLP,Pantothenic acid,9AA,negative,6
10,5.197866060993347,3.766124617320631,MLP,Phosphoenolpyruvic acid,9AA,negative,6
11,3.659129094916607,3.8548436176878265,MLP,Prostaglandin E1,9AA,negative,6
12,0.0,4.169742088662824,MLP,Niacinamide,9AA,negative,6
13,0.0,3.947860744589479,MLP,Nicotinic acid,9AA,negative,6
14,0.0,4.170967686482105,MLP,Oxalacetic acid,9AA,negative,6
15,0.0,4.1675820741553355,MLP,Palmitic acid,9AA,negative,6
0,5.544729838944959,4.052249960575736,MLP,Oxidized glutathione,9AA,negative,7
1,2.9170905417548116,3.693408211289244,MLP,PE 18:0-20:4,9AA,negative,7
2,5.004369745474085,4.0678795478564975,MLP,PS (POPS) 16:0-18:1,9AA,negative,7
3,5.3150044901945455,4.179524451774492,MLP,Palmitoyl-CoA,9AA,negative,7
4,3.1226056211198427,3.7069846156113444,MLP,Phenylalanine,9AA,negative,7
5,3.488606621266416,4.063459622350512,MLP,Phosphocreatine,9AA,negative,7
6,2.8448850221755446,3.7067503770874732,MLP,Proline,9AA,negative,7
7,4.467389056433673,4.089442894845797,MLP,Riboflavin,9AA,negative,7
8,2.514232555669227,3.8470538658326783,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,3.8250276930514375,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,3.7609681334876255,MLP,Succinic acid,9AA,negative,7
11,4.270315973022902,3.6868453272696278,MLP,Thymine,9AA,negative,7
12,0.0,3.9228717823988206,MLP,Phylloquinone,9AA,negative,7
13,0.0,4.163952920921588,MLP,Propionylcarnitine,9AA,negative,7
14,0.0,3.9882718775508397,MLP,Putrescine,9AA,negative,7
15,0.0,4.150135009821353,MLP,S-Adenosylmethionine,9AA,negative,7
0,3.824465344853523,4.080988191164329,MLP,Pyridoxine,9AA,negative,8
1,4.404749585288414,4.069898195070347,MLP,Quinolinic acid,9AA,negative,8
2,4.30198961384967,3.6813903950890645,MLP,S-Adenosylhomocysteine,9AA,negative,8
3,3.2399092583674163,3.6531846396690835,MLP,SM d18:1-16:0,9AA,negative,8
4,3.60146760068405,3.955621852195289,MLP,Serine,9AA,negative,8
5,5.533163212938402,3.9608707347907086,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
6,5.31997602897959,3.6515577393117282,MLP,Taurine,9AA,negative,8
7,4.510950415783443,4.069348520139845,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,4.058515420792183,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.9520618226943895,3.9592564848356626,MLP,Uric acid,9AA,negative,8
10,3.3019065026843375,4.25874251150644,MLP,Uridine,9AA,negative,8
11,5.935435495502642,4.057663043113075,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,3.9453423237120515,MLP,Pyruvic acid,9AA,negative,8
13,0.0,4.059396291450927,MLP,Retinoic acid,9AA,negative,8
14,0.0,4.059305358178867,MLP,Serotonin,9AA,negative,8
15,0.0,3.8510773734564103,MLP,Spermidine,9AA,negative,8
0,5.992546007079303,3.882774653020581,MLP,Taurocholic acid,9AA,negative,9
1,2.41442478840722,4.1222263133941475,MLP,Tryptophan,9AA,negative,9
2,2.131818765774426,4.0182886455952564,MLP,Tyrosine,9AA,negative,9
3,5.630456576161583,4.120390555646653,MLP,Uridine diphosphate glucose,9AA,negative,9
4,5.077807537596156,3.8779700626079485,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9
5,6.029128849135831,4.115491822475847,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9
6,4.532083482186899,4.172767261367059,MLP,Urocanic acid,9AA,negative,9
7,3.1713776789954284,4.12209610860539,MLP,Valine,9AA,negative,9
8,4.873407036419803,4.122011411161647,MLP,Xanthine,9AA,negative,9
9,4.852406059687796,4.224790373569816,MLP,cis-Aconitic acid,9AA,negative,9
