,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.072750890142896,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.7560714205090617,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,3.9873546549187937,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.057869684839583,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,3.9143205864746626,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,3.9018703718413468,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,3.8078584643746325,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,3.9900902299877803,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.7085580821492865,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.234285996865542,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.061913544645027,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,4.031319715277597,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.132914229292184,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.065585472170916,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.002639715315802,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,3.961983087355059,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,4.03549422478184,MLP,Agmatine,9AA,negative,0
17,0.0,4.027458910173516,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.11286364407476,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,4.10303911749151,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.0077633617255914,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,4.113148091954952,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.870146866963767,MLP,Carnitine,9AA,negative,1
