,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.51793460623817,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,4.017067461642308,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,5.293873300074887,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.431966585909669,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,2.837110303352566,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,4.210067595958403,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,5.287952270231748,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.726695647274032,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.321714535626885,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.44734711686829,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.3202069855674,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,3.846441843402927,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.175065422509813,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.713306786743363,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.571256717409617,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,2.1289860764067243,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,2.05470950192677,MLP,Agmatine,9AA,negative,0
17,0.0,1.6671156806036447,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.077875179737946,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,3.5980035114870503,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.243404039118585,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,6.071612788717892,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,2.9129471212540063,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,3.142150968294385,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,1.338864249987811,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.7146932617729087,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,5.165411826332267,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,3.730084303717947,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.735127425696791,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.782062795948376,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.780168412705,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,0.5962593804461302,MLP,Acetylcholine,9AA,negative,1
14,0.0,3.401744861151469,MLP,Biotin,9AA,negative,1
15,0.0,4.701513887597414,MLP,Butyric acid,9AA,negative,1
16,0.0,0.8070019157751045,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,5.38907408475086,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,3.581858324908326,MLP,Creatine,9AA,negative,2
2,3.328813314275123,3.247848631820197,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,3.002817140950992,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,3.689065173999841,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.290799514386625,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,5.293294415184223,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.316081702385875,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,2.938820452427303,MLP,Glucose,9AA,negative,2
9,5.087413863450058,4.9549677417422275,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.216941013101678,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.4652087036422925,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,1.5137260120219422,MLP,CAR 16:0,9AA,negative,2
13,0.0,-0.9375811555804395,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,1.140555302820022,MLP,Choline,9AA,negative,2
15,0.0,4.642721308211175,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,3.8985228561040803,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,2.91952979695291,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,2.953094200031761,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,5.220734265535355,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,2.866456503210608,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,3.9910929251044123,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,2.9986437860157906,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.292340999675962,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,2.9705425226966606,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.501922527702227,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.801393170790636,MLP,Lyso PI 17:1,9AA,negative,3
