,observed_value,prediction,regressor,name_short,matrix,polarity,fold
0,4.814306627793246,4.033133631107786,MLP,2-Oxoglutaric acid,9AA,negative,0
1,3.754200406487889,3.7596413375689437,MLP,3-Hydroxyanthranilic acid,9AA,negative,0
2,5.164587787189345,4.065939080537949,MLP,3-Phosphoglyceric acid,9AA,negative,0
3,4.971478312451223,4.024766099078934,MLP,"4,5-Dihydroorotic acid",9AA,negative,0
4,3.3765543523528434,3.867882097946534,MLP,4-Hydroxyproline,9AA,negative,0
5,2.4740469582468996,3.8558373404647517,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0
6,5.012308835041252,3.7709306949707884,MLP,6-Phosphogluconic acid,9AA,negative,0
7,5.311557557961862,4.061075419334834,MLP,Acetyl-CoA,9AA,negative,0
8,3.4068141934002796,3.7504303783507664,MLP,Adenine,9AA,negative,0
9,5.939249906533922,4.208573373216551,MLP,Adenosine diphosphate,9AA,negative,0
10,5.608065874035438,4.039526358412698,MLP,Adenosine monophosphate,9AA,negative,0
11,3.8239163362540958,4.030788818724297,MLP,Arginine,9AA,negative,0
12,3.9789439936786417,4.122513407278205,MLP,Ascorbic acid,9AA,negative,0
13,0.0,4.027902269613298,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0
14,0.0,4.044797112239325,MLP,Acetoacetic acid,9AA,negative,0
15,0.0,3.9156531571237734,MLP,Acetylcarnitine,9AA,negative,0
16,0.0,4.029707996454605,MLP,Agmatine,9AA,negative,0
17,0.0,4.004827579822866,MLP,Cholecalciferol,9AA,negative,0
0,4.443890343962045,4.088281692472474,MLP,Argininosuccinic acid,9AA,negative,1
1,3.055972327319788,4.108303259388018,MLP,Asparagine,9AA,negative,1
2,4.208115674739658,4.066881755737062,MLP,Aspartic acid,9AA,negative,1
3,3.3752408900526563,4.107179654782811,MLP,Cardiolipin 18:1,9AA,negative,1
4,1.8790650130886557,3.944479988344581,MLP,Carnitine,9AA,negative,1
5,5.079465529733637,4.071650122383486,MLP,Carnosine,9AA,negative,1
6,2.4966527593328354,3.904097371026258,MLP,Cer d8:1/22:0 Cer,9AA,negative,1
7,4.2583717408536526,3.7542670589018776,MLP,Cholic acid,9AA,negative,1
8,5.206625379926532,4.327068772789957,MLP,Citric acid,9AA,negative,1
9,4.08369265554015,4.024444624579416,MLP,Citrulline,9AA,negative,1
10,4.29330833634685,4.095625980818934,MLP,Dihydroxyacetone phosphate,9AA,negative,1
11,5.116510282418326,4.108677627107537,MLP,Flavin mononucleotide,9AA,negative,1
12,5.577610157677287,4.105679573956845,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1
13,0.0,4.090845878298052,MLP,Acetylcholine,9AA,negative,1
14,0.0,4.100016416614999,MLP,Biotin,9AA,negative,1
15,0.0,4.077449249070029,MLP,Butyric acid,9AA,negative,1
16,0.0,4.099560446236788,MLP,Cholesterol,9AA,negative,1
0,3.8008710262539327,4.188416166612404,MLP,Coenzyme A,9AA,negative,2
1,2.4591754069110547,4.341436965920623,MLP,Creatine,9AA,negative,2
2,3.328813314275123,4.258986551100271,MLP,Creatinine,9AA,negative,2
3,2.641369768140955,4.252133043962611,MLP,Cysteine,9AA,negative,2
4,3.0412610344968245,4.528691109611665,MLP,Cystine,9AA,negative,2
5,3.0660730662818927,3.951855017576216,MLP,Cytidine,9AA,negative,2
6,4.124395821511017,4.17606775184898,MLP,GM3 Ganglioside 18:0,9AA,negative,2
7,4.714115980594938,4.173930489597556,MLP,Gluconic acid,9AA,negative,2
8,3.5630380761253044,3.9365962151647427,MLP,Glucose,9AA,negative,2
9,5.087413863450058,5.057714684071157,MLP,Glucose 6-phosphate,9AA,negative,2
10,2.8102276674499054,4.172245712414404,MLP,Glucosyl cholesterol,9AA,negative,2
11,4.724261056382808,4.263029305785384,MLP,Glycerol 3-phosphate,9AA,negative,2
12,0.0,4.227462269794482,MLP,CAR 16:0,9AA,negative,2
13,0.0,3.9126122145798474,MLP,Cholesteryl acetate,9AA,negative,2
14,0.0,3.790693555138329,MLP,Choline,9AA,negative,2
15,0.0,4.605722118477099,MLP,Cyclic adenosine monophosphate,9AA,negative,2
0,2.5329693079368925,4.284081826696981,MLP,Cytosine,9AA,negative,3
1,2.6664941592236446,3.886217222027857,MLP,Dopamine,9AA,negative,3
2,2.677103883488091,4.084122607116922,MLP,Epinephrine,9AA,negative,3
3,5.016272181276773,3.8340203629128458,MLP,Flavin adenine dinucleotide,9AA,negative,3
4,3.658273354701202,4.10915268435378,MLP,GlcCer d18:1/18:0,9AA,negative,3
5,4.868475789298719,4.124405967561867,MLP,Glucosamine 6-phosphate,9AA,negative,3
6,4.478279984472924,4.042048282458609,MLP,Kynurenic acid,9AA,negative,3
7,2.9337644139328,4.048172609757028,MLP,Lyso PA 18:1,9AA,negative,3
8,3.860524287932711,3.9134092189766827,MLP,Lyso PC 15:0,9AA,negative,3
9,5.881912850711523,4.046253909478596,MLP,Lyso PG 16:0,9AA,negative,3
10,5.641773056029051,4.065996536940221,MLP,Lyso PI 17:1,9AA,negative,3
11,5.375443979142473,4.051640036724586,MLP,Malic acid,9AA,negative,3
12,0.0,3.7435870071642596,MLP,Cytidine monophosphate,9AA,negative,3
13,0.0,4.0590582986115225,MLP,Dihydroxyacetone,9AA,negative,3
14,0.0,4.058099029077512,MLP,Fumaric acid,9AA,negative,3
15,0.0,4.039115798788008,MLP,Glycerophosphocholine,9AA,negative,3
0,4.543663747937896,3.902731994724131,MLP,Glutamic acid,9AA,negative,4
1,4.051807045819844,4.192398533201778,MLP,Glutamine,9AA,negative,4
2,3.836147576475278,4.182364048340237,MLP,Glutathione,9AA,negative,4
3,1.7817697815048323,3.8272690848444872,MLP,Glycine,9AA,negative,4
4,3.4028146908018333,4.403426851581684,MLP,Guanine,9AA,negative,4
5,2.4855340958804097,4.0995284691025065,MLP,Histamine,9AA,negative,4
6,4.851807597865303,3.813663353663163,MLP,Malonic acid,9AA,negative,4
7,1.7557578089672088,3.9111048711058616,MLP,Melatonin,9AA,negative,4
8,4.282931123625906,4.183177857456748,MLP,Mevalonic acid,9AA,negative,4
9,5.187259868417889,4.405990402498714,MLP,Myo-inositol 1-phosphate,9AA,negative,4
10,5.44490784014757,4.179472327323623,MLP,N-Acetylaspartic acid,9AA,negative,4
11,4.4439848341450245,3.9223604900354307,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4
12,0.0,3.8544666462954913,MLP,Estradiol,9AA,negative,4
13,0.0,4.132912750610061,MLP,Folic acid,9AA,negative,4
14,0.0,3.780746814688385,MLP,Lactic acid,9AA,negative,4
15,0.0,4.133609216015562,MLP,MG 18:1,9AA,negative,4
0,4.078243606162822,4.138098763160522,MLP,Histidine,9AA,negative,5
1,3.588718548033654,4.200923226915832,MLP,Hypoxanthine,9AA,negative,5
2,2.4949832219523262,4.059975583791471,MLP,Kynurenine,9AA,negative,5
3,2.730207868451544,4.1413386347584975,MLP,L-Dopa,9AA,negative,5
4,5.33188795094239,4.227511401219705,MLP,Lyso PE 18:0,9AA,negative,5
5,5.418025657165832,3.685662581563948,MLP,Lyso PS 17:1,9AA,negative,5
6,3.602995538986097,4.149525251465475,MLP,Orotic acid,9AA,negative,5
7,4.668582133388854,3.9752334715882376,MLP,PA 16:0-18:1,9AA,negative,5
8,2.391174556253051,3.7497574436377925,MLP,PC (O) C16-18:1,9AA,negative,5
9,2.772209450568026,3.71957442470108,MLP,PC 15:0-18:1,9AA,negative,5
10,4.952913805825025,4.1382881981062765,MLP,PG 16:0-18:1,9AA,negative,5
11,4.987449242191788,4.153998775855274,MLP,PI 16:0-18:1,9AA,negative,5
12,0.0,4.1510391419739205,MLP,Glucosamine,9AA,negative,5
13,0.0,4.081035053509548,MLP,Homocysteine,9AA,negative,5
14,0.0,4.00660875645054,MLP,Nicotinamide riboside,9AA,negative,5
15,0.0,3.8978680236487144,MLP,Nicotinamide ribotide,9AA,negative,5
0,2.7870869198414447,3.892464867581922,MLP,Methionine,9AA,negative,6
1,4.488955451051042,4.045069364842512,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6
2,3.7076340212092274,4.170794810568457,MLP,N-Acetylglucosamine,9AA,negative,6
3,1.729300509816929,4.554665054156783,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6
4,3.6018092441804175,4.1661412168001695,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6
5,5.15376747032566,3.7023759039744113,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6
6,2.254812102017839,4.169303595693389,MLP,Ornithine,9AA,negative,6
7,4.745119296674954,4.177012677963622,MLP,PI(5)P 18:1,9AA,negative,6
8,3.099428103824812,3.8921447050912397,MLP,Pantetheine,9AA,negative,6
9,3.828050696850258,4.173600518057652,MLP,Pantothenic acid,9AA,negative,6
10,5.197866060993347,3.737544483773851,MLP,Phosphoenolpyruvic acid,9AA,negative,6
11,3.659129094916607,3.770510573823975,MLP,Prostaglandin E1,9AA,negative,6
12,0.0,4.161285517773034,MLP,Niacinamide,9AA,negative,6
13,0.0,4.0083792168913295,MLP,Nicotinic acid,9AA,negative,6
14,0.0,4.159741096585202,MLP,Oxalacetic acid,9AA,negative,6
15,0.0,4.162513256875385,MLP,Palmitic acid,9AA,negative,6
0,5.544729838944959,4.011644555578258,MLP,Oxidized glutathione,9AA,negative,7
1,2.9170905417548116,3.744719430057531,MLP,PE 18:0-20:4,9AA,negative,7
2,5.004369745474085,4.059913287121149,MLP,PS (POPS) 16:0-18:1,9AA,negative,7
3,5.3150044901945455,4.217487650424674,MLP,Palmitoyl-CoA,9AA,negative,7
4,3.1226056211198427,3.803657610932923,MLP,Phenylalanine,9AA,negative,7
5,3.488606621266416,4.05402912030045,MLP,Phosphocreatine,9AA,negative,7
6,2.8448850221755446,3.8034284569409422,MLP,Proline,9AA,negative,7
7,4.467389056433673,4.075011557591564,MLP,Riboflavin,9AA,negative,7
8,2.514232555669227,3.884076895097545,MLP,Ribulose,9AA,negative,7
9,4.866126392151314,3.8740203706583065,MLP,Ribulose 5-phosphate,9AA,negative,7
10,4.78146499660177,3.7279329691753396,MLP,Succinic acid,9AA,negative,7
11,4.270315973022902,3.7475262415042985,MLP,Thymine,9AA,negative,7
12,0.0,3.92180191740567,MLP,Phylloquinone,9AA,negative,7
13,0.0,4.189029553639585,MLP,Propionylcarnitine,9AA,negative,7
14,0.0,3.7782528938686872,MLP,Putrescine,9AA,negative,7
15,0.0,4.1455916504171055,MLP,S-Adenosylmethionine,9AA,negative,7
0,3.824465344853523,4.054066253302579,MLP,Pyridoxine,9AA,negative,8
1,4.404749585288414,4.057135856896924,MLP,Quinolinic acid,9AA,negative,8
2,4.30198961384967,3.6298413723591882,MLP,S-Adenosylhomocysteine,9AA,negative,8
3,3.2399092583674163,3.710705399768902,MLP,SM d18:1-16:0,9AA,negative,8
4,3.60146760068405,3.8110378423637585,MLP,Serine,9AA,negative,8
5,5.533163212938402,3.9378395418687844,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8
6,5.31997602897959,3.7090325191351035,MLP,Taurine,9AA,negative,8
7,4.510950415783443,4.056445457639465,MLP,Uracil,9AA,negative,8
8,4.4688236998641875,4.046905298404541,MLP,Ureidosuccinic acid,9AA,negative,8
9,4.9520618226943895,3.936600458254461,MLP,Uric acid,9AA,negative,8
10,3.3019065026843375,4.274077976144626,MLP,Uridine,9AA,negative,8
11,5.935435495502642,4.044779593976565,MLP,Uridine diphosphate,9AA,negative,8
12,0.0,3.9259994434651215,MLP,Pyruvic acid,9AA,negative,8
13,0.0,4.047465489017476,MLP,Retinoic acid,9AA,negative,8
14,0.0,4.047383187815561,MLP,Serotonin,9AA,negative,8
15,0.0,3.7277661840768217,MLP,Spermidine,9AA,negative,8
