feature_name,mean_abs_shap,matrix,polarity
1290,0.022540888580856105,pNA,positive
275,0.0225293837841943,DHAP,negative
1991,0.022494972149389936,DHB,positive
573,0.022486754509824944,DHAP,negative
592,0.022473695411595558,DHAP,positive
577,0.02246120299670579,pNA,positive
482,0.022459737065480642,DHB,negative
1745,0.022448581137368598,CHCA,positive
745,0.022445793276704012,NEDC,positive
392,0.02244365661805737,DAN,positive
932,0.022428469861047344,DAN,positive
610,0.0223879927907767,NEDC,negative
1535,0.022377471840061912,CMBT,negative
1921,0.02235103286586298,MAPS,positive
1844,0.022349306968989725,NEDC,negative
1737,0.022339387055914893,MAPS,negative
319,0.02233217041285,MAPS,positive
125,0.022275320407101163,pNA,negative
622,0.02225893309110532,DHAP,negative
926,0.022178618229879772,ClCCA,positive
1991,0.022106578143643963,MAPS,negative
1411,0.022090990835800052,DHAP,negative
1274,0.022088811649794506,CMBT,positive
1879,0.022071280630109415,pNA,negative
1274,0.02206593995067174,DAN,negative
114,0.022065648435598245,DHAP,positive
935,0.02202763042684334,ClCCA,negative
1088,0.022025111076194055,ClCCA,negative
140,0.022016249746074454,DAN,positive
932,0.022001220307499875,pNA,positive
1104,0.021961108976040793,9AA,positive
119,0.021942897506982483,pNA,positive
829,0.02192986229207938,MAPS,negative
117,0.02192004989221018,DHAP,positive
1385,0.0218918949792224,pNA,positive
1162,0.02188313707132235,DHAP,negative
1060,0.02187273741625404,pNA,negative
1391,0.02185644677709647,NEDC,positive
806,0.021852526738486207,DHAP,negative
231,0.021839875887235394,pNA,negative
1226,0.02183338670423023,MAPS,positive
1477,0.021801180478051362,CMBT,positive
396,0.021790708614294732,DHAP,negative
829,0.021773521681748346,NOR,positive
1457,0.021745008930112376,ClCCA,positive
643,0.021739720990503517,MAPS,positive
1097,0.021720382719738127,NOR,positive
573,0.021678991798953006,pNA,negative
1724,0.02167769500271277,DHB,negative
309,0.021663014863032876,DAN,negative
114,0.021662376107944428,DHAP,negative
1879,0.02162593279132599,NOR,negative
1386,0.02158242309197302,DHB,positive
27,0.02157317426264688,CMBT,positive
713,0.021558739102670327,DAN,negative
1991,0.02151159886106586,ClCCA,negative
1145,0.021497517319174573,CMBT,negative
628,0.021491550667798783,DHB,positive
192,0.02147893509243273,ClCCA,positive
1840,0.021458454133630213,CHCA,positive
592,0.02145839016567069,NOR,positive
1614,0.02137464046731607,NOR,positive
114,0.021373371427056774,CMBT,positive
301,0.021370124429117236,9AA,negative
1126,0.021352038027096964,DHAP,negative
829,0.021335541726443065,DHB,negative
643,0.021326876306171146,CHCA,negative
473,0.021319976022873756,9AA,negative
1226,0.021304199877082115,NEDC,positive
1991,0.021225257927642703,NOR,positive
981,0.021224395233399595,ClCCA,positive
1866,0.021197467378674034,pNA,positive
1476,0.021181621736578757,CMBT,positive
736,0.02114983781531478,DHAP,positive
1602,0.021129500963777054,9AA,positive
319,0.02112015273175502,NEDC,negative
810,0.021107519831097016,DHAP,negative
1530,0.021097871567678426,CMBT,negative
807,0.02108681988112203,MAPS,positive
1950,0.021057790308540644,DHAP,negative
1950,0.021035161454480117,DHB,negative
1855,0.021032797380482162,DHB,negative
350,0.02102542230418432,NOR,positive
125,0.021022203101496086,CMBT,positive
1516,0.02102190152357089,ClCCA,negative
1060,0.02100932531661007,DAN,positive
829,0.02099750617656891,CHCA,negative
1732,0.020941799101234053,DHAP,negative
577,0.020909722347101763,NOR,positive
1476,0.020896294847978315,DHAP,positive
396,0.020885061171260075,DAN,negative
1459,0.020884171897380316,pNA,positive
117,0.020874962527625777,CHCA,negative
245,0.020872908152469886,DAN,negative
926,0.02082764610321596,MAPS,positive
1097,0.020813746602925676,pNA,positive
229,0.020800040173713796,pNA,negative
1530,0.02079592124978946,DHB,negative
1017,0.02067962126637929,NEDC,negative
1243,0.020675562103213765,9AA,negative
1724,0.020657878453476303,DAN,positive
888,0.020629461297088005,CMBT,negative
283,0.020611914005839383,NEDC,negative
314,0.02056089151123932,NEDC,negative
652,0.0204956461207158,NOR,positive
849,0.020478878961230462,9AA,negative
1136,0.020474589813243342,9AA,positive
1528,0.02043656703153271,DHAP,negative
623,0.020423536424716122,CHCA,negative
1385,0.020395437869239797,CMBT,positive
1349,0.020371024665192552,DHAP,positive
739,0.020339650544161543,NEDC,negative
1991,0.020334216959379387,ClCCA,positive
1773,0.02031127147673289,DHAP,negative
487,0.020310474971059495,NOR,positive
41,0.020301447022609196,NOR,negative
1451,0.020291196505190588,DHAP,negative
1349,0.020251227184614036,9AA,positive
1603,0.020235301548382267,DHAP,positive
392,0.02022558293698995,9AA,positive
1176,0.02020626003211074,DHB,positive
849,0.020188563367447593,DAN,negative
1476,0.02014984768041141,9AA,negative
1516,0.020101409843019325,DHB,negative
1693,0.020096795291553435,CMBT,positive
387,0.02008093056603964,ClCCA,negative
1093,0.020079807491592046,CMBT,positive
387,0.020063143680829766,CMBT,negative
387,0.02006116519862024,NOR,positive
1274,0.020040544433590428,9AA,positive
976,0.020009464210725678,pNA,positive
1693,0.019975457819281006,NEDC,positive
1737,0.019953389325779756,ClCCA,positive
1754,0.01992745119753393,NOR,negative
1722,0.019868727730789043,MAPS,positive
473,0.01985300082987977,DAN,negative
1349,0.019850432921751832,DAN,positive
1866,0.01984865755904607,DHAP,positive
392,0.019844423659585112,DAN,negative
245,0.01983962284660415,MAPS,negative
1060,0.019824420562314423,MAPS,positive
667,0.01981129687035919,DHAP,negative
119,0.019801283058158436,MAPS,negative
1477,0.019796809438624715,NOR,negative
1477,0.01979674115572362,9AA,positive
1114,0.01977535174589844,DHB,positive
1950,0.019772616068784814,ClCCA,negative
197,0.01976815334977194,pNA,positive
610,0.01974676038352658,ClCCA,positive
592,0.01974199854136152,ClCCA,negative
623,0.019737772049936184,DHAP,positive
667,0.019727734767632052,ClCCA,negative
1136,0.019720547869589856,DHB,positive
1516,0.01970782673332024,DHB,positive
231,0.01970677639935563,DAN,positive
1093,0.019703136078411482,9AA,positive
1722,0.01967415911882805,pNA,positive
1530,0.01966562421964199,pNA,positive
1724,0.01966238732539668,NOR,positive
1879,0.019640919947724236,ClCCA,negative
1302,0.019633984992150078,NOR,positive
713,0.019599007400383693,CHCA,negative
114,0.019595615724025166,CHCA,negative
1126,0.019583330977496698,DAN,negative
140,0.01956926944140815,MAPS,negative
1097,0.01956565197971421,MAPS,positive
119,0.01952939513731735,pNA,negative
1530,0.019517560109758934,CMBT,positive
1722,0.019508104387028706,NOR,positive
191,0.019488085898894964,9AA,negative
1950,0.019487023247591745,MAPS,negative
1693,0.01947279914928693,NOR,negative
786,0.01941175517245993,NEDC,negative
1487,0.01940764701121776,ClCCA,positive
1104,0.019386855883600954,DHAP,negative
1251,0.01936792018624787,NEDC,positive
2038,0.019364383133413352,ClCCA,negative
119,0.019360852849741532,DAN,negative
694,0.019347849086709796,CHCA,positive
392,0.01934389580519491,CMBT,negative
806,0.019324798047572613,CMBT,negative
1035,0.01930279544694992,DAN,negative
875,0.01924836136263016,ClCCA,negative
1356,0.019248237974984587,CHCA,positive
1097,0.019163783715367363,CHCA,negative
849,0.019161589009391432,NOR,negative
981,0.019158680142268916,MAPS,negative
1349,0.019132283599178634,MAPS,positive
1745,0.01910523723235008,NEDC,negative
745,0.019066800868470284,9AA,positive
888,0.019018021550481067,CMBT,positive
652,0.01900794304687815,9AA,positive
1879,0.018988597181492085,CHCA,negative
563,0.018948193444317255,9AA,positive
2004,0.018915617987445062,DHB,negative
1932,0.01890305036502111,9AA,negative
1535,0.018892490888680273,DAN,positive
69,0.01888999875768465,DHAP,negative
1693,0.018887579117178848,DHAP,negative
1162,0.01887622324441812,pNA,positive
1950,0.018815543687551547,DAN,positive
1754,0.01880285087933933,DAN,negative
31,0.01879474668986164,DAN,negative
1840,0.018785219780561007,DHB,positive
1879,0.0187842593670457,9AA,negative
1724,0.01878374193349886,ClCCA,negative
1162,0.018743670534939246,9AA,negative
794,0.018693760684250677,ClCCA,positive
1516,0.018688258659937836,CHCA,negative
667,0.018687749324266284,DAN,negative
1104,0.0186632906465635,MAPS,positive
1950,0.018655266573405563,CHCA,negative
456,0.018638591664103508,MAPS,negative
1093,0.018611304831398286,DHAP,positive
1819,0.01859597976778208,DHB,positive
643,0.01859319556035299,DHB,positive
1477,0.018536857092156866,pNA,positive
1349,0.01853376375630918,9AA,negative
1614,0.018504543150282354,DHAP,positive
1385,0.018500522412763832,9AA,positive
745,0.018427851437026577,DHAP,positive
456,0.018425447357472993,CMBT,negative
117,0.01841450945412913,CMBT,positive
231,0.018385660932891013,pNA,positive
1516,0.018356824960103883,DAN,positive
489,0.018333636543968992,CMBT,negative
202,0.018329297086562623,pNA,positive
1459,0.018327403558312375,ClCCA,negative
1325,0.018305025910345326,DAN,negative
1097,0.01829889591523776,DHAP,positive
1535,0.018254135311937113,9AA,positive
1950,0.018250838316188574,pNA,positive
1607,0.01824574945185718,NOR,positive
197,0.01824324655567191,MAPS,negative
1950,0.018217654470663546,pNA,negative
1724,0.018208576924834317,pNA,positive
1302,0.018185207831148516,CMBT,negative
758,0.018185075444559898,CMBT,negative
45,0.01816888939651041,DAN,negative
117,0.01816168557590269,DHB,positive
1035,0.018148116550676108,9AA,negative
563,0.01813408232967504,pNA,negative
1908,0.01812791860908087,DHAP,negative
623,0.018106257716506164,MAPS,positive
81,0.01810045952705907,CMBT,negative
667,0.018097973788939473,NOR,negative
140,0.01808691623064177,NOR,negative
1921,0.01808640317931625,NEDC,negative
667,0.01806739504091237,MAPS,positive
387,0.018025104912633805,CHCA,positive
504,0.01800128680797068,DHAP,negative
378,0.017999816015424476,ClCCA,positive
1457,0.017987604474381608,NEDC,negative
623,0.01794742154735129,9AA,negative
1849,0.017943515162077154,NEDC,negative
69,0.01789641835181299,ClCCA,negative
1136,0.017869821154188618,CHCA,positive
1754,0.017833977968631322,9AA,positive
229,0.01782775585908135,9AA,negative
577,0.01782079281147501,MAPS,positive
79,0.017804774970176525,DHAP,negative
1162,0.01773103707237169,CMBT,positive
1840,0.017724745626610732,DHAP,positive
675,0.017716476618534774,DHAP,negative
1624,0.017714919935133366,pNA,negative
482,0.017708437684455985,NEDC,negative
628,0.017692491687481094,DHB,negative
1399,0.017676960627943644,DHAP,negative
1136,0.017663780427249025,NOR,positive
1711,0.01764567485249333,CMBT,negative
736,0.017630693348591568,DHB,negative
1991,0.01763048145363516,CHCA,positive
13,0.017626463518809032,pNA,negative
750,0.017620573726388526,9AA,negative
1866,0.01761711400379709,CMBT,positive
1290,0.017594241624655435,DHB,negative
1855,0.0175667925174821,pNA,negative
2004,0.017562980553811353,CMBT,negative
1004,0.01750124059960073,NEDC,positive
981,0.017492878513875248,DHAP,positive
785,0.017492616326635717,9AA,positive
1251,0.017461953700522594,pNA,negative
1476,0.01745990187555435,DAN,positive
1693,0.017453049588760722,CMBT,negative
785,0.01744965516767513,MAPS,positive
1530,0.017444200379423253,MAPS,negative
1088,0.01743782248960625,NEDC,positive
245,0.017432484491754704,pNA,positive
849,0.017428151546085825,CMBT,positive
1088,0.017410340129043272,NOR,positive
976,0.017371633149608885,9AA,negative
652,0.01734200695548156,NEDC,positive
1391,0.017337979319867945,NOR,negative
299,0.01733598418522888,pNA,negative
1093,0.017316143727282796,pNA,positive
1855,0.01727163284742732,NEDC,positive
1451,0.017236238575120532,9AA,negative
1114,0.017230613708560476,ClCCA,positive
114,0.017229052677066647,DAN,positive
1614,0.01720603142075003,DAN,negative
350,0.017191919074844696,pNA,positive
1696,0.01717805727982317,CMBT,negative
414,0.017172330105324474,NEDC,negative
590,0.017151708775260205,DHAP,positive
1476,0.01714052251934415,MAPS,positive
1349,0.017139082927676567,NOR,negative
1101,0.017125554851130195,NEDC,positive
323,0.017063210823460285,NEDC,positive
694,0.017053510971428213,DHB,positive
1664,0.017046526103334764,DAN,negative
1991,0.017045240731022204,pNA,negative
1879,0.017041123387074537,DAN,negative
1385,0.017027858945832784,DHAP,positive
504,0.017019930091963474,CMBT,positive
750,0.01701938994623688,9AA,positive
623,0.016994136814923188,NOR,positive
1732,0.016979841873178497,NEDC,positive
456,0.016977633019517425,DAN,positive
849,0.016974604447078982,CHCA,negative
1104,0.016972200792864014,NEDC,positive
1922,0.016950831800519605,9AA,positive
1024,0.016935654340495328,CMBT,positive
456,0.016895412567607834,DHB,positive
1024,0.016893466628354156,DHAP,positive
1745,0.016886507697574528,DHB,positive
446,0.01685919509254892,CMBT,negative
414,0.01685590871999893,DHB,positive
392,0.01684983682540644,DHAP,negative
563,0.016837174274624424,DAN,negative
1724,0.016833905633649674,CHCA,negative
713,0.01682352339759896,9AA,positive
319,0.016822622707706725,DHB,positive
1754,0.016809270493423553,DAN,positive
2038,0.0167860691637249,CHCA,positive
1624,0.01677476796124416,CMBT,negative
309,0.016762075380897107,NOR,negative
1251,0.01674917459899268,NOR,negative
652,0.016743494676628216,DAN,negative
41,0.01673613479043442,NEDC,positive
1535,0.01671758286258244,NOR,positive
1879,0.01667696929961852,NEDC,negative
2004,0.016676774676615783,pNA,positive
1908,0.016668581980869082,DAN,negative
1866,0.01666799262180853,9AA,positive
1477,0.0166313768110492,NOR,positive
888,0.01662031037099391,ClCCA,negative
1357,0.016603641439437388,CMBT,positive
849,0.016594098928042606,MAPS,negative
667,0.01659396120769784,MAPS,negative
1781,0.016583398666312907,9AA,positive
622,0.01654489108761659,CHCA,positive
1104,0.016543059829229108,CMBT,negative
456,0.016495511968790816,DAN,negative
592,0.0164360648267257,DAN,negative
1516,0.01636825242381367,DAN,negative
1847,0.01633772669278764,CHCA,positive
463,0.01631182209325918,DHAP,negative
573,0.016284735907191088,ClCCA,negative
1088,0.016277479963297616,CHCA,positive
245,0.01627509393036951,NEDC,positive
1732,0.01627051539160162,ClCCA,negative
806,0.016257406580047158,DAN,positive
1879,0.016230064668378896,DAN,positive
1614,0.016215537156793317,CMBT,positive
1840,0.016209654044325384,MAPS,negative
736,0.01620805199141481,CHCA,positive
1602,0.01620726659241358,NOR,positive
31,0.016187164453285437,CMBT,negative
1477,0.01618610589483668,DAN,positive
1528,0.01616659453420928,CMBT,positive
69,0.016146188162976173,DHAP,positive
487,0.016140577936545223,DHAP,negative
1516,0.016132197351522114,pNA,positive
1004,0.01611044682413872,MAPS,positive
1290,0.016066537460816713,DHAP,positive
191,0.01602579303709126,DAN,negative
147,0.016022235017032926,CHCA,positive
456,0.016014761754988945,ClCCA,positive
489,0.01601348535676604,MAPS,negative
140,0.015998155711497476,pNA,negative
881,0.015996633237139603,DHAP,positive
976,0.015983610696124025,NOR,negative
1226,0.015958310451465316,9AA,positive
623,0.015952569591172507,pNA,negative
1855,0.015936630889327938,DAN,positive
140,0.015929772001585754,ClCCA,negative
2038,0.015904639881831495,CMBT,positive
806,0.015888157428404392,9AA,negative
446,0.01587672986479309,pNA,positive
628,0.015861715628012932,ClCCA,positive
2004,0.015852060910655188,CMBT,positive
1696,0.015759607739430345,CHCA,negative
1356,0.015759573892481775,DHB,positive
231,0.015756896292466772,DHAP,negative
1035,0.015742230534317937,NOR,negative
935,0.015721432034280787,NOR,positive
1088,0.015673994564018905,DHB,negative
1664,0.015616655576278308,DHAP,positive
27,0.015586306188978502,DAN,negative
1602,0.015539180384759235,NEDC,positive
1904,0.015514573678331438,DHAP,negative
482,0.015505024167661691,MAPS,positive
1060,0.015473719827183876,MAPS,negative
1724,0.015464599755090824,NEDC,positive
563,0.015456326364219973,NEDC,positive
387,0.015454430372864984,DAN,negative
1251,0.015441128667634028,9AA,negative
314,0.015418894845325585,ClCCA,positive
623,0.015350018034929015,NEDC,positive
802,0.015344868836332716,DHAP,negative
913,0.015330940847199985,NEDC,positive
849,0.015302905977207983,NOR,positive
119,0.015275787135109997,MAPS,positive
463,0.015250725775342673,NOR,negative
1754,0.015247938961781908,NOR,positive
981,0.015244164390782262,NEDC,negative
69,0.015215938660008815,CMBT,positive
1879,0.015207945217999843,DHB,negative
1060,0.015204168379082285,DHB,positive
1614,0.015197095766465142,ClCCA,negative
197,0.015192223292587136,MAPS,positive
643,0.015189995900960283,CHCA,positive
1391,0.015184975194829822,9AA,negative
1840,0.015176938154018781,ClCCA,positive
1004,0.015148203508565342,9AA,positive
487,0.015128083908767485,DAN,negative
727,0.01512489001573052,DHAP,negative
114,0.015124221420033912,pNA,negative
119,0.015107234123827699,DAN,positive
745,0.015057807951690138,DAN,positive
118,0.015026040599971594,ClCCA,positive
27,0.01502227402330997,DHAP,positive
396,0.015012754148634353,CHCA,positive
1932,0.014995365877759202,NOR,negative
116,0.01498238711189138,DAN,positive
41,0.014959333560156642,9AA,positive
489,0.014947482570675436,CHCA,positive
622,0.014946187178121005,pNA,positive
13,0.01494570344099209,DHAP,negative
1290,0.014945154365982379,DAN,positive
573,0.014933687891607405,pNA,positive
623,0.01492917305870101,DAN,positive
114,0.014922567435628146,DAN,negative
1614,0.014860686731492845,CMBT,negative
1922,0.014853450554752283,DHAP,negative
599,0.014850172943055653,DHAP,negative
1614,0.014819265512148665,CHCA,positive
1459,0.014774594850771395,CHCA,negative
81,0.014767200901459452,DHAP,negative
463,0.014747731986274748,9AA,negative
489,0.014738908814527376,NOR,positive
41,0.014713570488983708,CMBT,positive
229,0.014708290179364697,DHB,negative
1349,0.01470540110335997,ClCCA,negative
1097,0.014701593329851903,pNA,negative
1145,0.01468737175041971,DHAP,negative
1088,0.014671595305536847,CHCA,negative
81,0.014664367012502098,DAN,negative
231,0.014659948190958082,DAN,negative
2004,0.014647810770728072,CHCA,positive
1114,0.014639060761403005,MAPS,positive
1530,0.014587980583622462,CHCA,positive
576,0.01457430951116597,DHAP,positive
197,0.014559590161367781,CHCA,negative
1624,0.014550767057296594,NEDC,positive
245,0.014538343142239861,DHB,negative
976,0.014535084101507598,CMBT,negative
231,0.014529676765386919,NEDC,positive
8,0.014527466336342073,DAN,negative
1607,0.014515237053675916,9AA,negative
913,0.014498735119934736,CMBT,positive
229,0.01449039457884373,MAPS,positive
1097,0.014485675060760431,CMBT,positive
802,0.014480688451228409,NEDC,positive
913,0.014462612449881432,9AA,negative
976,0.01444600092695626,ClCCA,negative
1399,0.014426509452010988,CMBT,negative
229,0.014419664846465105,CMBT,positive
1357,0.01441469528486557,NEDC,positive
245,0.014393587253485189,ClCCA,negative
1375,0.0143848845489218,CMBT,negative
1451,0.014378056562106525,MAPS,positive
2038,0.014340953558690452,DHB,positive
1603,0.014336317128265474,ClCCA,positive
590,0.014313178355783374,9AA,positive
577,0.014308777945563081,MAPS,negative
1607,0.014298405618798889,9AA,positive
456,0.014295500384788483,CHCA,positive
628,0.014281381291091362,CMBT,positive
1182,0.014277574493521999,DHAP,negative
643,0.014275254260759209,NEDC,negative
1819,0.014274432319924505,CHCA,positive
1614,0.014270031597197886,pNA,negative
1061,0.014268932624097251,DAN,negative
652,0.01426890440996894,NOR,negative
1737,0.014248453008864697,NEDC,negative
829,0.014245687590494072,pNA,negative
1922,0.014240578465644948,9AA,negative
1251,0.014236978853885727,CMBT,negative
487,0.01422858853364949,DHAP,positive
573,0.014226646324643228,CHCA,negative
1104,0.014208708174445554,CMBT,positive
1530,0.014137752668819193,ClCCA,positive
1290,0.014136508150249938,pNA,negative
1476,0.014135185256423993,NOR,positive
1101,0.014121984539597641,9AA,positive
590,0.014117405267725832,CMBT,positive
309,0.014110555509780779,9AA,negative
1607,0.014098215608419196,pNA,negative
1603,0.014094587148627562,DHB,positive
319,0.014084510667169925,DHB,negative
482,0.014060614470331419,DAN,positive
1004,0.014047501890168453,DAN,negative
1290,0.014038300672334835,CHCA,positive
713,0.01403028067898346,DHB,negative
396,0.014026939327331175,DHB,positive
1932,0.013972577369552514,MAPS,negative
623,0.013953432702290486,DAN,negative
1855,0.013918316133625224,CHCA,positive
1162,0.013905810084278611,DHAP,positive
323,0.01388219039357518,DAN,negative
1386,0.013873373179693303,ClCCA,positive
1887,0.013868272431910513,9AA,positive
577,0.013865387963519646,CHCA,positive
1060,0.013857887770617102,ClCCA,negative
125,0.013853507693476366,ClCCA,negative
323,0.013850177965512649,MAPS,negative
2004,0.013818761602800432,CHCA,negative
849,0.013812847750677698,pNA,positive
1991,0.013806653165981212,CHCA,negative
202,0.013789231970369176,DAN,negative
1535,0.013784322473489773,DHB,negative
745,0.013780482067222032,ClCCA,negative
350,0.013776732174038638,DHB,negative
309,0.013748088177040204,pNA,positive
1060,0.013745276091968144,DHAP,negative
1060,0.013729363397270032,ClCCA,positive
504,0.013726983829733261,DHAP,positive
1607,0.013721083646029883,DHAP,positive
519,0.013680406964633749,CMBT,negative
1357,0.013668946014445283,pNA,negative
1385,0.013654295714557962,NOR,positive
45,0.013638742773231582,9AA,positive
590,0.013619463567735841,DAN,negative
1840,0.013600139134673967,NEDC,negative
715,0.01359718330470514,pNA,negative
414,0.013594045262996311,DHB,negative
785,0.01358864462345082,NEDC,positive
932,0.013587317813124338,NOR,positive
2004,0.013585131428892467,NOR,negative
414,0.013577403481437586,ClCCA,positive
299,0.013576268486998564,9AA,negative
1526,0.013526730217657074,DHAP,positive
519,0.013519743780926529,DAN,negative
319,0.01351556531079206,ClCCA,positive
829,0.0134846447879393,CHCA,positive
2004,0.013467016327191252,NEDC,positive
1302,0.013448297746560135,NOR,negative
13,0.013440881530861974,NEDC,positive
888,0.013421329278245162,CHCA,negative
806,0.013402148419158832,ClCCA,negative
401,0.013401110393416031,CHCA,positive
667,0.01338967886085949,pNA,positive
1477,0.013374779889732527,DAN,negative
140,0.013366534617386027,DHB,positive
1991,0.013365965660518779,DAN,positive
197,0.013361126930058935,DHB,negative
563,0.013354346798530444,DHAP,negative
1724,0.013327089822841146,CMBT,negative
350,0.013315087487950848,9AA,positive
392,0.013308816335968032,pNA,negative
1162,0.013306171327893714,NOR,negative
481,0.01330549403818652,CMBT,negative
1950,0.013304432994570533,NEDC,negative
1093,0.013275837274681356,CMBT,negative
1550,0.013269300092160066,DAN,negative
1323,0.013267380137029139,NOR,positive
1950,0.013262318860538273,MAPS,positive
829,0.013257796071191092,DHB,positive
31,0.013228763202567708,9AA,positive
1274,0.013175905233418399,NOR,positive
1349,0.013134118476869888,CMBT,negative
881,0.013115744936975248,CMBT,positive
1228,0.013113813466203907,DHAP,negative
1530,0.013110540850207752,9AA,positive
245,0.013105037809509668,CHCA,positive
1251,0.01310376131282696,DHAP,positive
1991,0.013060878746472512,DHB,negative
1097,0.013040770168004943,DHB,negative
1325,0.013037322943752504,NOR,negative
1136,0.013016094272108713,NEDC,positive
849,0.013011588771912625,DHAP,positive
1732,0.013010533285473922,DHB,negative
396,0.012975066044966737,NOR,negative
1526,0.012967911430053547,DHAP,negative
1061,0.012959058116550095,DHAP,negative
2004,0.012943275759113068,9AA,positive
197,0.012942664966623963,DHAP,positive
745,0.012889743721649333,9AA,negative
396,0.01286643425936204,9AA,negative
362,0.012864481763129085,NOR,positive
976,0.0128563880463017,CMBT,positive
245,0.012847240018322737,pNA,negative
1302,0.012828586047428675,MAPS,negative
1624,0.012826915675770963,NOR,negative
1477,0.012826105420015554,NEDC,positive
667,0.012813808623746864,NOR,positive
1921,0.0128066902517689,ClCCA,positive
1476,0.01280036450678546,NEDC,negative
573,0.012797799210205664,NOR,positive
622,0.012795499349198665,DAN,negative
1375,0.012788382916999809,DHAP,negative
519,0.012773130168315433,9AA,positive
1745,0.012770231982843445,ClCCA,positive
1476,0.012756942541105246,NEDC,positive
875,0.012755585623427244,MAPS,negative
736,0.012737364832036092,DAN,positive
41,0.012733503677317817,DHAP,positive
623,0.012731427563752125,pNA,positive
913,0.012729418377898438,9AA,positive
1693,0.012727681349330451,9AA,positive
81,0.012712396895486481,pNA,positive
229,0.012684153751936905,ClCCA,negative
576,0.012675421892664617,CHCA,positive
519,0.012667460669446441,pNA,positive
444,0.012654885668250406,DHAP,negative
802,0.01264651755873332,9AA,positive
1391,0.01263334454605608,9AA,positive
563,0.01262464993493385,CMBT,negative
481,0.012612601457900989,DHAP,positive
519,0.012598165867419128,CHCA,positive
643,0.012597111763193712,MAPS,negative
750,0.012586265472662813,MAPS,negative
1602,0.012585372556760633,ClCCA,negative
806,0.012575504240554768,CMBT,positive
1711,0.012573035398794685,9AA,positive
1451,0.012566161495586108,DAN,negative
1528,0.012560194585381485,DAN,positive
1476,0.01255803843723231,CHCA,negative
563,0.012547082084887543,NOR,negative
849,0.012535147258103913,NEDC,positive
598,0.012527201726619851,DAN,negative
1274,0.012523484748530654,pNA,positive
636,0.012505738034594338,DAN,negative
481,0.012476500907793689,DHAP,negative
1696,0.0124729819123097,NEDC,positive
1732,0.012455683412471526,pNA,positive
1097,0.012450072263707226,DAN,positive
456,0.01244796966618358,9AA,negative
1476,0.012441526514430734,pNA,negative
1866,0.01243242898688715,ClCCA,positive
1714,0.0124313770690633,pNA,positive
117,0.012424737338121552,NEDC,negative
2004,0.012424171928602115,9AA,negative
713,0.012411876891620304,MAPS,negative
713,0.012400004972909245,NOR,positive
1477,0.012397519115276815,9AA,negative
652,0.012393498667314035,MAPS,positive
473,0.012390927426167764,NOR,positive
576,0.012384718917087584,CMBT,positive
487,0.012382520403357277,pNA,negative
592,0.01235343711462451,CHCA,negative
392,0.012346913074550816,NEDC,positive
229,0.012332685650591561,MAPS,negative
835,0.012326178262286078,DAN,negative
456,0.012321582029153432,pNA,negative
323,0.012304933676311124,DHAP,negative
1477,0.012285172878560105,MAPS,negative
350,0.012280709139280756,MAPS,positive
628,0.012278996617994427,ClCCA,negative
117,0.012267069901424817,ClCCA,positive
1391,0.012260777338143052,MAPS,negative
1738,0.012256129120406552,DAN,negative
1476,0.012255764153263899,ClCCA,positive
1922,0.012197779273549612,NOR,negative
713,0.012196580431176917,9AA,negative
202,0.012194593274177401,9AA,negative
1528,0.012192206514393625,DAN,negative
623,0.012183925810616456,NOR,negative
1738,0.012151846230192337,pNA,positive
1732,0.012140803275007656,CHCA,negative
976,0.012125261862496075,9AA,positive
456,0.012114403183125021,NEDC,positive
750,0.012114170846801721,NOR,negative
245,0.012111075222935874,DAN,positive
1722,0.01210089142492147,DHB,negative
806,0.012100880408047488,pNA,negative
473,0.012097442147602454,pNA,positive
1866,0.012082823389792788,NOR,negative
1440,0.01208197959716214,9AA,positive
116,0.012072567641949338,DAN,negative
576,0.012067954759858725,NOR,positive
119,0.012053362542638118,NEDC,negative
1385,0.01203124830846553,ClCCA,positive
1226,0.01202947519216035,CMBT,negative
323,0.0120123634328138,pNA,negative
976,0.012005300069358783,pNA,negative
301,0.011986971970020476,pNA,negative
470,0.011955032152255162,DAN,negative
1451,0.011934603792029543,NOR,negative
1530,0.011924938067260303,NEDC,positive
1302,0.01190759692813806,DHAP,positive
1432,0.011898752071087119,DAN,negative
387,0.011865049945924626,9AA,positive
1024,0.011859430018534034,NOR,negative
387,0.011832466387764166,CHCA,negative
1476,0.011830596553409123,CHCA,positive
932,0.011823044929071564,CMBT,negative
275,0.011816322699781846,DHAP,positive
1097,0.01181288775047428,CHCA,positive
1932,0.011800803575247163,pNA,positive
147,0.011792379462963944,DHB,positive
1866,0.011763938468404024,CMBT,negative
599,0.011762665113576187,pNA,positive
1432,0.011759652063733344,DHAP,negative
2004,0.011756141923601545,MAPS,negative
227,0.011746698055015636,CHCA,positive
736,0.011745966590842727,pNA,negative
881,0.011732435083551837,9AA,negative
350,0.011725226227472837,9AA,negative
1477,0.011721706173885914,CMBT,negative
301,0.011719648812435413,DHAP,negative
1693,0.011702898966311513,9AA,negative
623,0.011696892374672994,DHB,negative
1725,0.011690684600094673,CMBT,positive
1357,0.011689610438071716,CMBT,negative
1274,0.011667154323154913,DAN,positive
573,0.011665700209155925,DAN,positive
622,0.011653482550217163,CMBT,positive
1088,0.011648315736819532,MAPS,negative
745,0.011645547456311078,CHCA,negative
598,0.01162760797223714,NOR,negative
