Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.06917380295631786,-0.05717016237778078,0.003539651226209859,1911,DHB,negative
0.06917214537304599,-0.23576160265493176,0.01590415519597492,197,NOR,negative
0.06903151009374114,-2.1083114399357066,0.1534426409766263,750,DAN,negative
0.06901660766190207,-2.1083114399357066,0.1534426409766263,1995,DAN,negative
0.06863982008579067,-3.2736978012739195,0.19194976148715953,1832,CHCA,negative
0.06860931178249804,-0.07337415088508896,0.0035519863088041125,1176,NEDC,positive
0.06858361840238003,-0.1474402129835345,0.009728882325533324,563,MAPS,positive
0.06850076139261052,-0.03167664016592271,0.0018252158976339139,1844,DHAP,positive
0.06849964763415922,0.28842066750985074,-0.020980644627278475,1950,ClCCA,positive
0.06844877059547565,-3.2736978012739195,0.19194976148715953,283,CHCA,negative
0.06844608766011216,-0.1474402129835345,0.009728882325533324,875,MAPS,positive
0.06843792971906947,-0.03167664016592271,0.0018252158976339139,378,DHAP,positive
0.06841982254195729,-0.20647789057970545,0.015533790874644808,694,CMBT,negative
0.06839588149228,-2.1083114399357066,0.1534426409766263,117,DAN,negative
0.06828788374364377,-0.05717016237778078,0.003539651226209859,656,DHB,negative
0.06824873644847032,-3.2736978012739195,0.19194976148715953,829,CHCA,negative
0.06820113163919406,0.10078693746284793,-0.0074169485862271445,1844,CHCA,positive
0.06813390930215751,-0.04115168554461992,0.0028552526536804778,222,DHAP,negative
0.06806424026419391,-0.1474402129835345,0.009728882325533324,140,MAPS,positive
0.06794929299473847,-2.1083114399357066,0.1534426409766263,334,DAN,negative
0.06787060871936912,0.28842066750985074,-0.020980644627278475,643,ClCCA,positive
0.06769645770528962,-0.13809443839128308,0.009834122248268115,1750,DAN,positive
0.06759292764616824,-0.20647789057970545,0.015533790874644808,197,CMBT,negative
0.06759195320024662,0.28842066750985074,-0.020980644627278475,932,ClCCA,positive
0.06732050092411532,-0.04115168554461992,0.0028552526536804778,physiological_charge,DHAP,negative
0.0673181223618676,-0.04115168554461992,0.0028552526536804778,1152,DHAP,negative
0.0671377259330973,-0.13809443839128308,0.009834122248268115,563,DAN,positive
0.06708670164043604,0.28842066750985074,-0.020980644627278475,888,ClCCA,positive
0.06689862400963781,-0.23576160265493176,0.01590415519597492,1176,NOR,negative
0.06688737656658866,-0.23576160265493176,0.01590415519597492,1274,NOR,negative
0.06677876155590759,0.28842066750985074,-0.020980644627278475,656,ClCCA,positive
0.06676665845557127,-0.4384454713298615,0.03589205464368373,766,9AA,positive
0.06657781390277728,-3.2736978012739195,0.19194976148715953,1614,CHCA,negative
0.06656155060045421,-0.2457744439001696,0.02437350898324032,713,9AA,negative
0.06649374854898092,-0.04115168554461992,0.0028552526536804778,1911,DHAP,negative
0.06645131282842694,-3.2736978012739195,0.19194976148715953,1664,CHCA,negative
0.06638168945102263,-0.2457744439001696,0.02437350898324032,519,9AA,negative
0.06632722679755723,-0.4821579574160819,0.033564299029648914,1251,CMBT,positive
0.06621170833928094,0.6113088309169158,-0.03908890355189892,760,pNA,positive
0.06620968760416075,-0.4384454713298615,0.03589205464368373,2038,9AA,positive
0.06596080502973575,0.7422035136772629,-0.04928860712331471,106,DHB,positive
0.06592606417615991,-0.03167664016592271,0.0018252158976339139,1356,DHAP,positive
0.06585264791534153,-0.4384454713298615,0.03589205464368373,652,9AA,positive
0.06580872082786533,-3.2736978012739195,0.19194976148715953,1950,CHCA,negative
0.06569218962066162,-0.4821579574160819,0.033564299029648914,1722,CMBT,positive
0.06563712230271047,-0.0257899918038622,0.002106556042908375,pka_strongest_basic,NEDC,negative
0.06553966632058211,-0.1682404025134837,0.011975878010973795,69,MAPS,negative
0.06538321781827615,-0.4384454713298615,0.03589205464368373,1182,9AA,positive
0.065284363001713,-0.1474402129835345,0.009728882325533324,1226,MAPS,positive
0.06519614030285176,-0.20647789057970545,0.015533790874644808,1724,CMBT,negative
0.06509963100985952,-2.1083114399357066,0.1534426409766263,191,DAN,negative
0.06499605678535741,-0.07337415088508896,0.0035519863088041125,117,NEDC,positive
0.06498387837143359,-0.03957055596067367,0.002985513657982361,245,pNA,negative
0.06485686608603303,-2.1083114399357066,0.1534426409766263,781,DAN,negative
0.06474672083121441,0.21210486611942886,-0.01481509168359437,1226,NOR,positive
0.06474401940407651,-2.1083114399357066,0.1534426409766263,849,DAN,negative
0.06467805233447221,-0.03957055596067367,0.002985513657982361,807,pNA,negative
0.06458928324693979,0.10078693746284793,-0.0074169485862271445,319,CHCA,positive
0.06457043434319017,0.10078693746284793,-0.0074169485862271445,1386,CHCA,positive
0.06456434294116609,-0.09836008480736716,0.006426844151032651,378,ClCCA,negative
0.06452036496531297,-0.4821579574160819,0.033564299029648914,1535,CMBT,positive
0.06450709671493678,-0.05717016237778078,0.003539651226209859,donor_count,DHB,negative
0.06447387291316409,-0.05717016237778078,0.003539651226209859,physiological_charge,DHB,negative
0.06436137386330976,-2.1083114399357066,0.1534426409766263,1028,DAN,negative
0.06421213330271765,-0.1682404025134837,0.011975878010973795,573,MAPS,negative
0.06413957588338977,0.10078693746284793,-0.0074169485862271445,1290,CHCA,positive
0.06402097530043843,-0.03957055596067367,0.002985513657982361,1873,pNA,negative
0.06394898796044067,-0.4384454713298615,0.03589205464368373,888,9AA,positive
0.0639164643408478,-0.1474402129835345,0.009728882325533324,888,MAPS,positive
0.06379514481775439,-0.0257899918038622,0.002106556042908375,1114,NEDC,negative
0.06378564529133975,-0.1474402129835345,0.009728882325533324,1457,MAPS,positive
