feature_name,mean_abs_shap,matrix,polarity
1154,0.9031639875596554,CHCA,negative
786,0.9030312616613847,CHCA,negative
667,0.9028459422212715,9AA,positive
1831,0.9013615349534114,pNA,positive
142,0.9008426524343944,MAPS,negative
1065,0.9003950483251915,CHCA,positive
pka_strongest_basic,0.8999212564191862,DHB,positive
414,0.8997608491605944,DHB,negative
35,0.8995748366273585,MAPS,negative
2018,0.899437950480552,MAPS,negative
387,0.898370619315208,9AA,negative
1745,0.8975100939786886,CHCA,negative
1366,0.8973279423319452,NEDC,negative
473,0.8969086980088109,9AA,negative
1732,0.895383430304971,pNA,positive
1101,0.8948149888858419,9AA,positive
309,0.894607904633241,NEDC,negative
1019,0.8937823785386574,NOR,negative
1065,0.8930895817188901,MAPS,negative
1126,0.8929578256777151,CHCA,positive
1061,0.892719104646572,MAPS,positive
932,0.8920650205364192,pNA,positive
504,0.8918453526367046,pNA,positive
1685,0.891587829293341,NOR,negative
486,0.8898415914603642,MAPS,positive
1781,0.8880245023272393,9AA,negative
489,0.886940538097933,DHB,negative
766,0.8867006668597242,NEDC,negative
1022,0.8855354807066315,CHCA,positive
456,0.885255467548746,DAN,positive
1840,0.8850241112117858,DHB,negative
1607,0.8847668573916333,NOR,positive
1828,0.8840805651852861,DHAP,negative
1430,0.8820147100802377,9AA,negative
2038,0.8783511870451981,MAPS,negative
350,0.8783092234886012,9AA,negative
89,0.877949467502293,DHB,positive
1035,0.8779271354673371,DHB,positive
309,0.8776073027611448,DHAP,negative
473,0.876207026594219,pNA,negative
1328,0.8760487663401988,pNA,positive
463,0.8736689916501442,MAPS,negative
760,0.8724283336944479,NEDC,negative
1432,0.8707245064944755,NEDC,positive
1884,0.8697371326741719,NOR,negative
745,0.8696402801247989,DHB,negative
252,0.8694692064194771,DHB,positive
1,0.8679777090096983,NEDC,positive
1028,0.8679578938699015,CHCA,negative
1887,0.8659417217520188,NEDC,negative
8,0.8651526483574473,NEDC,negative
829,0.8643683234386774,9AA,negative
1413,0.8642709351646678,DAN,negative
1022,0.8642452851210426,NEDC,positive
577,0.8631191946389514,DAN,positive
1575,0.8628398668382864,DHB,negative
457,0.8622404775505148,DAN,negative
294,0.8619944093348785,DAN,positive
387,0.8594474719001857,CMBT,positive
1057,0.8587005170020546,pNA,positive
1136,0.8584099652930107,9AA,negative
adduct_+K,0.8574612721487435,NOR,positive
27,0.8574003946767854,NEDC,negative
498,0.8564133609385312,NOR,negative
1152,0.8559657566699004,DHB,negative
1727,0.8558126295950398,9AA,negative
892,0.8556335465676399,DAN,negative
polar_surface_area,0.8550999053534016,DHB,positive
473,0.8545174420855585,ClCCA,negative
116,0.8540275670264078,DAN,positive
810,0.8539586885138257,DAN,positive
142,0.8538540588652742,pNA,positive
1061,0.8522099628258036,DHB,positive
528,0.8517799280859806,CHCA,positive
750,0.8516913973616134,pNA,negative
463,0.8513870916652436,NOR,negative
115,0.8513649214129848,CHCA,negative
81,0.8513292439257432,CMBT,negative
35,0.8501497732323348,NOR,negative
695,0.8501161966449434,NOR,positive
283,0.8483613121214241,CHCA,negative
45,0.8478145207030864,CHCA,negative
890,0.8464077939398778,CHCA,positive
252,0.8427313824032758,9AA,negative
1831,0.8418699557002637,CMBT,positive
750,0.8403810538923618,9AA,negative
713,0.838989674208002,CHCA,negative
1773,0.8385470213683007,DAN,negative
1832,0.8382598969366645,DHB,negative
89,0.8381661430925783,pNA,positive
142,0.8374873957823215,NOR,negative
823,0.8374659768172673,MAPS,positive
892,0.8369353060806815,NOR,positive
1190,0.8368099208704187,pNA,negative
1431,0.8358898412806006,9AA,negative
636,0.83533372382585,DAN,negative
319,0.8346043596962759,pNA,positive
1838,0.8328792137730563,NOR,negative
252,0.832847393010669,ClCCA,negative
1432,0.8320812503316186,DHAP,positive
628,0.8312718208231356,DHB,negative
1685,0.8308125438152809,CMBT,positive
1,0.8300078411187445,MAPS,positive
832,0.8286471555807761,ClCCA,negative
1019,0.8284690485437485,DHAP,positive
1302,0.8284121477793503,DAN,negative
89,0.8280739580008872,CMBT,positive
89,0.827238507503282,pNA,negative
1411,0.8268358553377153,DHAP,negative
623,0.8267152874651154,DHAP,positive
592,0.8244736648225717,CHCA,positive
1745,0.8222330327619586,CMBT,negative
577,0.8216684252803779,CHCA,positive
652,0.8213287297542741,CHCA,positive
577,0.8208401648125628,NOR,positive
1693,0.8207980156486685,DHAP,positive
adduct_-H,0.8197834265994883,NOR,negative
971,0.8197188123543985,pNA,positive
1290,0.819656146641869,DAN,negative
1714,0.8170323498163592,9AA,positive
1693,0.8166563204433048,ClCCA,positive
457,0.8161042116693834,CHCA,positive
1145,0.815587361244368,CHCA,positive
1061,0.8148673297769397,pNA,positive
786,0.81474425813608,CMBT,negative
628,0.8145767419066813,NEDC,negative
932,0.8135767223220833,ClCCA,positive
1451,0.8134216833156798,NOR,positive
781,0.8127755103027363,pNA,positive
2038,0.8121573753328389,DAN,negative
2004,0.8119297597145635,DAN,positive
504,0.8118344276987505,pNA,negative
1855,0.811103430977703,pNA,positive
352,0.8102087356165589,NEDC,positive
750,0.8098854716606539,DAN,positive
1819,0.8097030222212727,DHAP,positive
398,0.8095821683652632,NEDC,negative
1362,0.8090511342501583,DAN,positive
1134,0.8077727149292413,DHB,positive
adduct_-H,0.8068361247534908,MAPS,negative
463,0.8064854636224268,CMBT,positive
polar_surface_area,0.8052982175203007,NEDC,negative
259,0.8052856551355445,9AA,positive
456,0.8051811360887119,MAPS,positive
283,0.8050413112504001,9AA,positive
1391,0.8046817050342434,DHB,negative
1576,0.8038858485815581,NEDC,negative
463,0.8011470046833354,pNA,positive
89,0.8010716521167669,DAN,positive
1190,0.8009490517988092,MAPS,negative
926,0.8007627964433978,DHB,negative
387,0.8002191347593343,pNA,negative
336,0.799690558974232,MAPS,negative
1714,0.7992057302963766,CHCA,negative
1302,0.7989374599946377,pNA,positive
890,0.7985267966736533,CMBT,negative
1154,0.7977912278091979,DHB,positive
69,0.7967805979490469,CHCA,negative
932,0.7949213302641545,NOR,positive
713,0.7948001624534692,9AA,positive
1873,0.7945516946075378,NOR,positive
932,0.7938768153443284,DAN,positive
490,0.793701810778917,NEDC,negative
457,0.7906934273550692,DAN,positive
69,0.7906182505105371,ClCCA,negative
932,0.7889809144463096,CMBT,positive
2004,0.7882819506988118,CHCA,negative
2004,0.7870808009076811,CHCA,positive
1190,0.7867409025316456,DHB,positive
1440,0.7859679944813251,MAPS,positive
1614,0.7844702473994006,DHAP,positive
490,0.7828149436398673,CHCA,negative
592,0.7809220385693368,MAPS,negative
1732,0.7808144441599474,CHCA,negative
1781,0.7801657862219851,pNA,negative
2044,0.7794098246479465,NOR,positive
1431,0.7793020943784501,NOR,positive
314,0.7778466217709283,pNA,positive
2038,0.777048415381241,CHCA,positive
1282,0.7767886849996146,MAPS,negative
2034,0.7764123687740754,DHAP,positive
1024,0.7745447814586046,DHB,negative
1576,0.7740181696299436,pNA,negative
352,0.7735369967429766,MAPS,positive
259,0.7719708089129266,DHAP,negative
1136,0.7699674158578828,ClCCA,negative
1413,0.7693486292939762,ClCCA,positive
245,0.769248343524897,pNA,positive
183,0.7691568981662413,CHCA,positive
623,0.7690575372453045,NOR,negative
1162,0.7690497701861085,DHB,negative
41,0.7688887435616109,CMBT,negative
1722,0.767868997382496,DAN,negative
2018,0.7678325421043805,DAN,negative
1727,0.7669305721057661,CHCA,negative
1176,0.7651764324733189,MAPS,negative
1614,0.7640966715381932,NOR,positive
2034,0.7626985153176707,CHCA,positive
1832,0.7613312112140086,9AA,positive
27,0.7609089788895106,DHAP,negative
1349,0.7608852914228356,ClCCA,positive
1567,0.7607871777394051,DHB,negative
1431,0.7607612423793206,CHCA,positive
184,0.7603206287005118,MAPS,positive
695,0.7595415044485069,NEDC,positive
309,0.7572523616291287,ClCCA,negative
1685,0.7558849322724107,pNA,positive
1831,0.7558191065245591,CHCA,positive
1819,0.7557494333812169,MAPS,positive
1134,0.7555314984073122,pNA,negative
1022,0.7552927146750418,DHAP,positive
1236,0.7552073734377368,pNA,positive
1685,0.7551870461211884,CHCA,positive
694,0.7548714688613634,CHCA,negative
652,0.7541528068025681,DHAP,positive
adduct_+K,0.7534868943371943,MAPS,negative
1356,0.7532987442571626,MAPS,negative
1411,0.7524954264517874,MAPS,positive
1773,0.7514857221233325,pNA,positive
1228,0.7490633626597888,NEDC,negative
610,0.7461990726937556,ClCCA,positive
1738,0.7453869039408204,NOR,negative
1722,0.7453047721961811,CHCA,positive
794,0.7444555081383442,NEDC,negative
1282,0.7424215819226885,CHCA,negative
724,0.7421798484094093,ClCCA,negative
1362,0.7419576428042058,pNA,positive
592,0.7419401437700169,NOR,positive
976,0.7418845286592841,NOR,negative
1144,0.7399129288069112,ClCCA,positive
1995,0.7394394912502983,DHAP,positive
1732,0.7388879676591934,9AA,negative
832,0.7375629461945094,DHB,positive
1884,0.7374753120555557,NOR,positive
143,0.7373767592334352,CHCA,positive
636,0.7369307306319199,CHCA,positive
829,0.7359110925974806,DAN,positive
490,0.7356843380082987,DHB,positive
116,0.7345889108521598,MAPS,positive
1134,0.733766594694097,9AA,negative
1294,0.7330596991358143,9AA,positive
1781,0.7327251416761755,CMBT,negative
1003,0.7324506606617802,DHB,negative
829,0.7319955287805799,NOR,positive
781,0.7318981429395665,MAPS,negative
89,0.7318849152264496,NOR,positive
69,0.730366486850731,NEDC,negative
463,0.729343815840664,CHCA,positive
115,0.7289572914607895,DAN,positive
971,0.728401247237914,9AA,positive
650,0.7277851849760522,DHAP,positive
396,0.7277768545777258,pNA,positive
652,0.7272844139776491,NOR,positive
294,0.7264114759767972,NOR,positive
727,0.7252208782980839,CHCA,positive
2044,0.7240839374524958,CHCA,positive
2038,0.7240509248148759,pNA,negative
750,0.7225207906422888,CHCA,positive
1831,0.7218617599563706,CMBT,negative
695,0.7216656321299855,DHAP,positive
1070,0.7213570015943226,9AA,positive
398,0.7213183718755972,DHB,positive
1154,0.7209600649991081,pNA,negative
1171,0.7207131974953328,DHB,negative
1430,0.7205507292854453,NOR,positive
1781,0.7205122638877262,CMBT,positive
1154,0.71946961099428,9AA,positive
832,0.7194682569360903,CHCA,negative
1727,0.7181771986781516,ClCCA,negative
89,0.7174998041516982,CHCA,positive
387,0.7155144626723371,pNA,positive
781,0.715184617927073,DAN,positive
1356,0.7132076465680836,DAN,negative
1022,0.712553967322622,MAPS,positive
294,0.7115601913365363,CHCA,positive
1302,0.711446980520597,DAN,positive
976,0.7114077034436593,ClCCA,positive
2034,0.7111620368040336,DAN,positive
766,0.7111565869236995,CHCA,negative
1732,0.7105070801169553,CHCA,positive
115,0.7097263179573292,pNA,positive
781,0.709673913583495,CMBT,positive
932,0.7093367268416014,DHAP,positive
1614,0.709293571586737,CMBT,negative
245,0.7084115419788781,DAN,positive
191,0.7081434444460288,DHB,positive
1693,0.7075508267929157,NOR,positive
1773,0.7073942168305317,MAPS,negative
1126,0.7070779544966561,NOR,negative
1120,0.7054117119723874,DHB,negative
1831,0.7052070120448507,DAN,positive
932,0.704126806162736,9AA,positive
1992,0.7036998481081244,CMBT,negative
92,0.7030766748403218,9AA,positive
1171,0.7028601770544309,DHAP,negative
414,0.7024844061109771,DHAP,negative
486,0.7023114745141646,CHCA,positive
1991,0.7021600353347994,pNA,positive
1576,0.701799971806329,9AA,negative
142,0.7015915616091503,DAN,positive
577,0.7012630811049825,MAPS,negative
81,0.7011055647463401,9AA,negative
1602,0.7006078958011028,DHAP,negative
adduct_[M]-,0.6998449428422776,MAPS,positive
1991,0.6996296784555953,ClCCA,negative
900,0.6996004112297669,DHB,negative
890,0.6992906046997417,DHAP,positive
41,0.6990128142734094,9AA,positive
79,0.6979313237326485,NEDC,negative
387,0.6966053506512428,DAN,positive
1685,0.6965428848982208,DAN,negative
119,0.6960975067423922,NEDC,negative
1430,0.6954807625759122,CHCA,positive
184,0.6946334682586717,NEDC,positive
781,0.6926714193276307,CHCA,negative
888,0.6926475760912184,DHAP,positive
2038,0.6922104373472658,DHAP,positive
1019,0.6915812095820267,NEDC,positive
829,0.6914074675097496,CHCA,negative
1991,0.6895980294176769,CHCA,negative
1349,0.6885796373177852,MAPS,positive
755,0.6881199466981112,ClCCA,negative
1991,0.6880780360981743,DHB,positive
1413,0.6879125747474886,MAPS,negative
1057,0.6872798987797328,MAPS,positive
935,0.6869735943413723,CMBT,positive
577,0.6869380795346065,DHAP,positive
80,0.6864796317862712,9AA,positive
1022,0.6862412136233313,ClCCA,positive
adduct_+K,0.6853320280936631,DHAP,positive
1190,0.6847235926436138,CMBT,negative
785,0.6829470892022126,pNA,positive
650,0.6824504128086138,ClCCA,positive
663,0.6823297228275126,CHCA,negative
829,0.6814413116851749,DAN,negative
1228,0.6811739811793256,pNA,positive
1308,0.6805374571943984,9AA,positive
1290,0.6802935859986714,MAPS,positive
829,0.6800755950106951,CMBT,positive
695,0.6798964720135761,ClCCA,positive
504,0.6798428766256294,CHCA,positive
482,0.6791568159390866,pNA,positive
2018,0.6790726800225366,ClCCA,positive
1228,0.6783306374801374,CMBT,positive
252,0.6761633863433256,CMBT,positive
1536,0.675544985187024,DHB,negative
1840,0.6753555435745021,DHAP,negative
1302,0.6747476481167334,MAPS,positive
667,0.6746710135118795,DHAP,negative
adduct_[M]-,0.6745516272692554,NOR,negative
832,0.674320356555137,9AA,positive
1389,0.6734228578270487,ClCCA,negative
283,0.6733267504522311,NEDC,negative
1722,0.6732696996205164,NOR,positive
1992,0.6729428580637729,DHAP,negative
106,0.6727407845827644,CHCA,negative
498,0.6726880525145678,DAN,negative
1685,0.6725540073320792,DAN,positive
1302,0.6718292041947704,CHCA,positive
2044,0.6706716502085328,MAPS,negative
106,0.6702742657881962,MAPS,negative
1302,0.6691950404414589,NEDC,positive
398,0.6687842667585306,9AA,negative
398,0.6686837547989726,CMBT,negative
1328,0.6673773125846214,CHCA,positive
628,0.6662869792409152,9AA,negative
489,0.6652400212577745,DHAP,negative
1873,0.6650124751485702,NEDC,positive
398,0.6649179119329665,pNA,negative
755,0.6635191040865732,DAN,negative
823,0.6634037584236204,CHCA,positive
755,0.6634017600731835,CMBT,positive
1228,0.662021419217057,CHCA,negative
adduct_[M]-,0.6619050574067625,MAPS,negative
971,0.6615243167505706,DAN,positive
183,0.6613811250972275,NOR,positive
1114,0.6610409813205691,pNA,positive
606,0.6595509061508142,CMBT,negative
1126,0.6592789155955926,ClCCA,positive
888,0.6589366501969535,NEDC,positive
252,0.65883570711849,pNA,positive
1575,0.657549534108113,DHAP,negative
1991,0.6533954678022343,DAN,positive
1325,0.6531514619693052,DHB,negative
1773,0.6525986949772044,DAN,positive
1898,0.6524424050335101,DAN,positive
1567,0.6524104946384499,DHAP,negative
89,0.652059246863549,CMBT,negative
pka_strongest_basic,0.6518125124398226,CMBT,negative
1685,0.6517767492321194,pNA,negative
1732,0.6508411280862804,NEDC,negative
115,0.650661680727665,MAPS,positive
221,0.6506355957480728,DHB,negative
1,0.65056046071928,DHAP,positive
2034,0.6505147546609524,ClCCA,positive
1070,0.6485197126670438,ClCCA,negative
1356,0.6475471489359989,DHB,positive
650,0.6472224647244602,CMBT,negative
1019,0.6461025849383857,MAPS,positive
1430,0.6459376301537813,DAN,negative
1389,0.6454847299039436,DAN,positive
519,0.64502735139195,DAN,positive
336,0.6449500251906989,NOR,positive
81,0.6444805254922384,pNA,negative
1128,0.6443396175071003,DHB,negative
adduct_-H,0.6437615408585922,ClCCA,positive
1389,0.6429771647517439,CHCA,negative
463,0.6425746293611384,DAN,positive
303,0.6408054346690907,DHAP,negative
490,0.6389697116632376,pNA,negative
106,0.6376971077109581,DHB,positive
1028,0.6375297588682244,CMBT,negative
1992,0.6364274326759048,CHCA,negative
1134,0.6358605362714597,CMBT,positive
628,0.6337448467783043,DHAP,negative
106,0.6329818383982295,9AA,positive
628,0.6316356799668736,ClCCA,negative
1065,0.6315149461943657,DHAP,positive
1389,0.6314791263196317,DHB,positive
80,0.6310352341239563,DHAP,negative
45,0.6306656866506176,pNA,negative
489,0.6306614947246214,9AA,positive
1136,0.630116887370903,DHB,positive
1727,0.6290486694166535,CMBT,negative
482,0.6289608333646864,DAN,negative
118,0.6282796696833675,ClCCA,negative
1136,0.6264665241860137,CHCA,negative
1228,0.6260972880510731,ClCCA,negative
1,0.6250962998759186,ClCCA,positive
387,0.6249190650593776,CHCA,positive
1614,0.6237769430755375,ClCCA,positive
755,0.6225017867415181,pNA,positive
890,0.6223329802465661,ClCCA,positive
2044,0.6222133831430057,DHAP,positive
1781,0.6220495421420511,DAN,negative
781,0.6219370360164054,NOR,positive
pka_strongest_basic,0.6217236143240692,CMBT,positive
1732,0.6216547813430522,NOR,positive
663,0.6215143498173723,ClCCA,negative
221,0.6214131872952243,ClCCA,negative
810,0.6213503217873856,CHCA,positive
606,0.6212363430186796,DAN,negative
1884,0.620729731484538,MAPS,negative
829,0.6207266667613252,pNA,positive
1963,0.6199040936713923,9AA,negative
1182,0.6196339416249464,ClCCA,positive
350,0.6192634790918972,DHB,positive
663,0.6187898690707287,9AA,positive
1685,0.616408721516835,ClCCA,positive
1819,0.6163982067915459,ClCCA,positive
892,0.6161527785735036,DHAP,positive
81,0.616055740988279,DHB,positive
1134,0.6157416711073547,MAPS,negative
1855,0.6148358206463675,CHCA,positive
1024,0.6132076786478833,DHAP,negative
577,0.6128911836126186,ClCCA,positive
1362,0.6127540998225678,CHCA,negative
1866,0.6127165498336831,DHB,negative
1904,0.6126308625066932,9AA,positive
1732,0.6123471801739039,CMBT,negative
888,0.6120241332108026,NOR,positive
1061,0.6118651878286675,DAN,positive
1126,0.6115453496152027,DHAP,positive
179,0.6106754497890055,pNA,positive
456,0.6104241284300331,CHCA,positive
727,0.6102972306856295,NEDC,positive
1145,0.6102386249688591,CMBT,negative
1430,0.6098980079609247,CMBT,negative
1413,0.6093952808435421,NOR,positive
1362,0.6082594573963434,DHB,positive
142,0.606974788329431,MAPS,positive
1995,0.6064809790384844,NOR,positive
498,0.605610223770927,CHCA,positive
35,0.605516351668573,NEDC,positive
2004,0.6046394737572718,9AA,negative
1136,0.6036685588221777,9AA,positive
457,0.6031380095934894,NEDC,negative
1431,0.602797201500492,DAN,negative
479,0.6024539228798687,DHB,negative
1290,0.6018729853069681,CHCA,positive
191,0.6000533295320529,9AA,positive
1714,0.5998218074507479,NEDC,negative
892,0.5990984498695027,MAPS,negative
1835,0.5987947852134813,DHB,negative
750,0.5987926117397779,CMBT,negative
590,0.5977232665214958,DHB,negative
887,0.5954660271094968,CMBT,positive
504,0.5953188891979057,CMBT,negative
314,0.5952753789744146,CHCA,positive
498,0.5946889098414224,DAN,positive
1101,0.592243724788138,pNA,positive
116,0.5911796248220756,CHCA,positive
1693,0.5911150821484625,DAN,negative
2004,0.5909161426780426,ClCCA,positive
900,0.590510287189747,DHAP,negative
1003,0.5902076658205485,DHAP,negative
1389,0.5901203544442934,9AA,negative
1126,0.588832238178009,NOR,positive
463,0.5880745714429618,NOR,positive
1057,0.5865852216934642,DAN,positive
650,0.5862430287102628,pNA,negative
1282,0.5861621700984471,DHB,positive
810,0.5855648858206612,MAPS,positive
1389,0.5855289313029581,NEDC,negative
935,0.5855250633695591,pNA,positive
1035,0.5851304536991859,CHCA,negative
1190,0.5848027479649531,CMBT,positive
1308,0.5839624191670082,DHB,positive
106,0.5835041378205272,ClCCA,negative
1884,0.5831429050733674,DHAP,positive
1282,0.5825662873374349,9AA,positive
1831,0.5823275400880015,MAPS,negative
1134,0.5822730366663452,CMBT,negative
1101,0.5820260715274209,DHB,positive
89,0.5818668974883271,9AA,negative
1430,0.581764765300534,DHAP,positive
745,0.5811907610910935,DHAP,negative
650,0.5809685988329598,CHCA,negative
1732,0.580931818452935,pNA,negative
adduct_-H,0.5805586244378771,MAPS,positive
1733,0.5802894133828684,DHB,positive
1781,0.5801312453376918,pNA,positive
1831,0.5795976873385934,ClCCA,positive
1991,0.5784598607835267,CHCA,positive
832,0.5783644163239638,pNA,negative
143,0.5781187267019982,NEDC,positive
1022,0.5773693386336449,NOR,positive
1070,0.5763549022907037,CHCA,negative
1035,0.5762475768237242,ClCCA,negative
694,0.5761852373771418,9AA,negative
498,0.5760860288875145,CMBT,negative
1476,0.5747775799550471,MAPS,negative
45,0.5747293865225935,DHB,positive
1838,0.5725352930700026,ClCCA,positive
115,0.5721167074391685,NEDC,negative
1120,0.5719182305311894,9AA,positive
457,0.5713805546006445,ClCCA,positive
1516,0.5712913255471305,NEDC,positive
35,0.5712217021201338,MAPS,positive
1088,0.5709928541842416,DHB,negative
650,0.5707586450864457,ClCCA,negative
89,0.5703907288069339,ClCCA,positive
395,0.5701979268915898,DHB,negative
1144,0.5701786761837346,MAPS,positive
228,0.5685316858403182,DHB,negative
1362,0.5685000836448226,ClCCA,negative
1685,0.5683298723584732,NOR,positive
adduct_+K,0.5667310365765564,NOR,negative
81,0.5648447290569654,9AA,positive
1528,0.5640251884790326,DHB,negative
1691,0.5628888870644255,DHB,positive
1228,0.5625335471387386,DHB,positive
444,0.5620817905308787,DHB,negative
887,0.5620657534305272,MAPS,positive
802,0.5619509127115463,DHB,negative
766,0.5618658359397035,pNA,negative
1440,0.5613870189082079,CHCA,positive
197,0.561039296081997,CHCA,negative
1145,0.5598957258879884,DHAP,positive
89,0.559456164391542,DHAP,positive
766,0.5557603317129034,ClCCA,negative
2004,0.5545124166934069,NEDC,negative
396,0.553831855795662,CHCA,positive
504,0.5520085017590529,DHAP,positive
1035,0.5504013711855893,9AA,negative
463,0.5500994393851567,ClCCA,positive
932,0.5498355475520449,MAPS,positive
663,0.5488816403207595,DHB,positive
1536,0.5482983346215058,DHAP,negative
1781,0.5477864560693646,DAN,positive
283,0.5473594618714833,DHB,positive
1908,0.5468163754792287,DHB,negative
adduct_+K,0.5465481681390653,ClCCA,positive
713,0.5464736949635783,DHB,positive
887,0.5462568323040754,DAN,positive
197,0.5460502826197839,9AA,positive
1727,0.5459969925764243,pNA,negative
140,0.5458210378453352,DHB,negative
1828,0.5445986589076318,9AA,positive
652,0.5445571137455906,NEDC,positive
794,0.5440792085660433,DHAP,negative
1431,0.5438232339267746,DHAP,positive
1145,0.5435226444794622,NOR,positive
1693,0.5433957756474792,MAPS,negative
92,0.5432307886824544,NEDC,negative
577,0.5420215992418554,NOR,negative
1507,0.5413692015419396,DHAP,negative
119,0.5408646371147102,CMBT,positive
1362,0.5402166159375448,NOR,positive
652,0.539914679059404,NOR,negative
1732,0.539755158732453,ClCCA,negative
1228,0.5396878911487168,pNA,negative
1451,0.5394068206057078,NEDC,positive
498,0.5390943086957969,NOR,positive
1028,0.5388268447487758,9AA,negative
1294,0.5375953336014867,DHB,positive
781,0.5369481254435543,DAN,negative
2044,0.5366748636240001,NOR,negative
1714,0.5360166651639834,pNA,negative
750,0.5350524122664031,ClCCA,positive
1065,0.5349505398749215,ClCCA,positive
115,0.5348365053645272,pNA,negative
606,0.5343567190262817,DHB,positive
2038,0.5342849690486156,NOR,positive
1328,0.5342796890543914,NOR,positive
1176,0.5342150826052011,9AA,negative
387,0.534166112158889,DAN,negative
41,0.5339197073893831,DHB,positive
498,0.5337805356278872,9AA,positive
142,0.5337355530666893,CHCA,positive
2004,0.5336675915732371,NOR,positive
898,0.5330396980398159,DHB,negative
309,0.532827141647569,CHCA,negative
643,0.5327800639624735,pNA,negative
115,0.5319160764808195,CMBT,negative
1516,0.5312348423037856,NOR,negative
528,0.531220277751034,DHAP,positive
1101,0.5312144457113178,CHCA,positive
1991,0.5310484541568367,NOR,positive
636,0.5307076054074886,DHAP,positive
837,0.5305054517122106,DHAP,negative
1432,0.5301132835682083,NOR,positive
890,0.5296607732821208,DAN,negative
724,0.5295083267888095,DHAP,negative
610,0.5292794340955359,MAPS,positive
118,0.5292525925107446,9AA,positive
81,0.5291626050898303,ClCCA,negative
926,0.5288650800066534,DHAP,negative
31,0.527776678946952,ClCCA,negative
1004,0.5277699018107092,DHB,negative
1362,0.5276629973677072,DHAP,positive
387,0.5274051497368224,NOR,positive
89,0.5269628956357574,DAN,negative
336,0.5263851220391966,DHAP,positive
1349,0.5259101991030593,NEDC,positive
592,0.5250558147240769,DHAP,positive
713,0.5247003494625833,9AA,negative
1391,0.5245637252359139,DHAP,negative
663,0.5241919231453461,NEDC,negative
598,0.5238932059236547,DHB,positive
1781,0.5234404333146676,NOR,positive
785,0.5231791439219418,CHCA,positive
387,0.522613565444269,DHAP,positive
350,0.5221415109716601,DAN,negative
1028,0.5216339497344086,DHB,positive
643,0.5214635090655592,9AA,negative
1430,0.5214102331914806,MAPS,negative
1904,0.5213783567025135,9AA,negative
1887,0.5212015239036252,DHAP,negative
457,0.520994050513273,ClCCA,negative
1995,0.5209564223701806,NOR,negative
1,0.5207923468357573,NOR,positive
387,0.5205179834170495,NEDC,positive
1061,0.5203664127835318,CMBT,negative
1773,0.5203207944386772,MAPS,positive
1282,0.5203127093634314,DAN,negative
1575,0.5202200973087397,CHCA,negative
2004,0.519864029961425,pNA,negative
197,0.5197183703061282,MAPS,negative
1162,0.5189843724756122,DHAP,negative
1101,0.5185794184705147,CMBT,positive
473,0.5183149777771905,DHAP,positive
1714,0.5179342372208512,DHB,positive
1162,0.5173071239338491,9AA,positive
398,0.5172712852466194,CMBT,positive
482,0.5167287459376534,DAN,positive
336,0.5165701523295846,ClCCA,positive
1126,0.5162042320135232,NEDC,positive
1831,0.515103376180838,DAN,negative
297,0.5149621464053068,DHB,positive
715,0.5136422301643441,DHB,negative
935,0.5132446607061918,DAN,positive
336,0.5127468318733874,NOR,negative
1722,0.5126504531502724,DHAP,positive
79,0.5125903547479865,DHAP,negative
890,0.5122449407881161,NOR,positive
252,0.5113023964661187,DAN,positive
1366,0.5109379281462536,DHAP,negative
387,0.5104984640981873,ClCCA,positive
1530,0.5103466798580063,DHB,negative
457,0.5095467199073553,NOR,positive
1114,0.509506182113604,CHCA,positive
1302,0.5066108895032286,NOR,positive
473,0.506459655287408,CMBT,negative
142,0.5054955709514752,NOR,positive
41,0.5046175367767398,pNA,negative
1389,0.5046140852164437,pNA,negative
1302,0.5045669478204218,ClCCA,positive
1840,0.504167367023982,9AA,positive
1176,0.5035547364956487,DHB,positive
118,0.5035233153148165,CHCA,negative
713,0.5035004570621728,DAN,negative
1832,0.5033210308168062,DHAP,negative
115,0.502775271198746,9AA,negative
1838,0.5022665661626629,MAPS,positive
1134,0.5021970821679502,DAN,positive
pka_strongest_basic,0.5021319979402635,MAPS,negative
1722,0.501754034244332,ClCCA,positive
636,0.5015982386891066,NEDC,positive
1274,0.5015860298223308,DHB,negative
781,0.5011990032108379,CHCA,positive
695,0.5006036605562406,NOR,negative
1828,0.4993414536591964,NEDC,negative
573,0.49920711637558113,DHB,negative
89,0.4989767085361694,MAPS,positive
1732,0.49886144303801383,DHAP,positive
1431,0.49846026079990624,CMBT,negative
1819,0.498454771010296,NEDC,positive
1362,0.498183601619437,CHCA,positive
1302,0.4979736102859236,DHAP,positive
1152,0.49717062019158986,DHAP,negative
1725,0.496879846143597,DHB,negative
8,0.49680035290101626,DHAP,negative
1144,0.496294747347015,NEDC,positive
504,0.4961150476309594,ClCCA,positive
polar_surface_area,0.4958059144569501,CMBT,positive
610,0.49543011162531414,NOR,negative
1602,0.4953901581332092,9AA,positive
1101,0.4945181784023942,pNA,negative
1060,0.49435583803816646,DHB,negative
755,0.494353740232154,MAPS,negative
1356,0.4935727252256771,CMBT,positive
623,0.4926565504614479,ClCCA,positive
1431,0.49255485154433354,MAPS,negative
319,0.4921159762025874,DAN,positive
837,0.49072091023429365,NEDC,negative
adduct_[M]+,0.4906689032912254,MAPS,positive
361,0.49046403595379423,NEDC,negative
119,0.4889455936307578,DHB,positive
259,0.48861384698871657,MAPS,positive
