,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
7128,CMBT,positive,[M]-,Homocysteine,0,0.0
7129,CMBT,positive,[M]-,Hypoxanthine,0,0.0
7130,CMBT,positive,[M]-,Indole,0,0.0
7131,CMBT,positive,[M]-,Kynurenic acid,0,0.0
7132,CMBT,positive,[M]-,Kynurenine,0,0.0
7133,CMBT,positive,[M]-,L-Dopa,0,0.0
7134,CMBT,positive,[M]-,Lactic acid,0,0.0
7135,CMBT,positive,[M]-,Lyso PA 18:1,0,0.0
7136,CMBT,positive,[M]-,Lyso PC 15:0,0,0.0
7137,CMBT,positive,[M]-,Lyso PE 18:0,0,0.0
7138,CMBT,positive,[M]-,Lyso PG 16:0,0,0.0
7139,CMBT,positive,[M]-,Lyso PI 17:1,0,0.0
7140,CMBT,positive,[M]-,Lyso PS 17:1,0,0.0
7141,CMBT,positive,[M]-,MG 18:1,0,0.0
7142,CMBT,positive,[M]-,Malic acid,0,0.0
7143,CMBT,positive,[M]-,Malonic acid,0,0.0
7144,CMBT,positive,[M]-,Melatonin,0,0.0
7145,CMBT,positive,[M]-,Methionine,0,0.0
7146,CMBT,positive,[M]-,Mevalonic acid,0,0.0
7147,CMBT,positive,[M]-,Myo-inositol 1-phosphate,0,0.0
7148,CMBT,positive,[M]-,N-Acetylaspartic acid,0,0.0
7149,CMBT,positive,[M]-,N-Acetylaspartylglutamic acid,0,0.0
7150,CMBT,positive,[M]-,N-Acetylgalactosamine 6-phosphate,0,0.0
7151,CMBT,positive,[M]-,N-Acetylglucosamine,0,0.0
7152,CMBT,positive,[M]-,"N6,N6,N6-Trimethyllysine",0,0.0
7153,CMBT,positive,[M]-,Niacinamide,0,0.0
7154,CMBT,positive,[M]-,Nicotinamide adenine dinucleotide (NAD),0,0.0
7155,CMBT,positive,[M]-,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
7156,CMBT,positive,[M]-,Nicotinamide riboside,0,0.0
7157,CMBT,positive,[M]-,Nicotinamide ribotide,0,0.0
7158,CMBT,positive,[M]-,Nicotinic acid,0,0.0
7159,CMBT,positive,[M]-,Ornithine,0,0.0
7160,CMBT,positive,[M]-,Orotic acid,0,0.0
7161,CMBT,positive,[M]-,Oxalacetic acid,0,0.0
7162,CMBT,positive,[M]-,Oxidized glutathione,0,0.0
7163,CMBT,positive,[M]-,PA 16:0-18:1,0,0.0
7164,CMBT,positive,[M]-,PC (O) C16-18:1,0,0.0
7165,CMBT,positive,[M]-,PC 15:0-18:1,0,0.0
7166,CMBT,positive,[M]-,PE 18:0-20:4,0,0.0
7167,CMBT,positive,[M]-,PG 16:0-18:1,0,0.0
7168,CMBT,positive,[M]-,PI 16:0-18:1,0,0.0
7169,CMBT,positive,[M]-,PI(5)P 18:1,0,0.0
7170,CMBT,positive,[M]-,PS (POPS) 16:0-18:1,0,0.0
7171,CMBT,positive,[M]-,Palmitic acid,0,0.0
7172,CMBT,positive,[M]-,Palmitoyl-CoA,0,0.0
7173,CMBT,positive,[M]-,Pantetheine,0,0.0
7174,CMBT,positive,[M]-,Pantothenic acid,0,0.0
7175,CMBT,positive,[M]-,Phenylalanine,0,0.0
7176,CMBT,positive,[M]-,Phosphocreatine,0,0.0
7177,CMBT,positive,[M]-,Phosphoenolpyruvic acid,0,0.0
7178,CMBT,positive,[M]-,Phosphoserine,0,0.0
7179,CMBT,positive,[M]-,Phylloquinone,0,0.0
7180,CMBT,positive,[M]-,Proline,0,0.0
7181,CMBT,positive,[M]-,Propionylcarnitine,0,0.0
7182,CMBT,positive,[M]-,Prostaglandin E1,0,0.0
7183,CMBT,positive,[M]-,Putrescine,0,0.0
7184,CMBT,positive,[M]-,Pyridoxine,0,0.0
7185,CMBT,positive,[M]-,Pyruvic acid,0,0.0
7186,CMBT,positive,[M]-,Quinolinic acid,0,0.0
7187,CMBT,positive,[M]-,Retinoic acid,0,0.0
7188,CMBT,positive,[M]-,Riboflavin,0,0.0
7189,CMBT,positive,[M]-,Ribose 5-phosphate,0,0.0
7190,CMBT,positive,[M]-,Ribulose,0,0.0
7191,CMBT,positive,[M]-,Ribulose 5-phosphate,0,0.0
7192,CMBT,positive,[M]-,S-Adenosylhomocysteine,0,0.0
7193,CMBT,positive,[M]-,S-Adenosylmethionine,0,0.0
7194,CMBT,positive,[M]-,SM d18:1-16:0,0,0.0
7195,CMBT,positive,[M]-,Serine,0,0.0
7196,CMBT,positive,[M]-,Serotonin,0,0.0
7197,CMBT,positive,[M]-,Spermidine,0,0.0
7198,CMBT,positive,[M]-,Spermine,0,0.0
7199,CMBT,positive,[M]-,Succinic acid,0,0.0
7200,CMBT,positive,[M]-,Sulfo GalCer 18:0(2S-OH),0,0.0
7201,CMBT,positive,[M]-,TG 15:0-18:1-15:0,0,0.0
7202,CMBT,positive,[M]-,Taurine,0,0.0
7203,CMBT,positive,[M]-,Taurocholic acid,0,0.0
7204,CMBT,positive,[M]-,Tetrahydrofolic acid,0,0.0
7205,CMBT,positive,[M]-,Thiamine,0,0.0
7206,CMBT,positive,[M]-,Thymine,0,0.0
7207,CMBT,positive,[M]-,Tryptophan,0,0.0
7208,CMBT,positive,[M]-,Tyrosine,0,0.0
7209,CMBT,positive,[M]-,Uracil,0,0.0
7210,CMBT,positive,[M]-,Ureidosuccinic acid,0,0.0
7211,CMBT,positive,[M]-,Uric acid,0,0.0
7212,CMBT,positive,[M]-,Uridine,0,0.0
7213,CMBT,positive,[M]-,Uridine diphosphate,0,0.0
7214,CMBT,positive,[M]-,Uridine diphosphate glucose,0,0.0
7215,CMBT,positive,[M]-,Uridine diphosphate glucuronic acid,0,0.0
7216,CMBT,positive,[M]-,Uridine diphosphate-N-acetylglucosamine,0,0.0
7217,CMBT,positive,[M]-,Urocanic acid,0,0.0
7218,CMBT,positive,[M]-,Valine,0,0.0
7219,CMBT,positive,[M]-,Xanthine,0,0.0
7220,CMBT,positive,[M]-,alpha-tocopherol,0,0.0
7221,CMBT,positive,[M]-,cis-Aconitic acid,0,0.0
7222,CMBT,positive,[M]-,gamma-Aminobutyric acid,0,0.0
7223,CMBT,positive,[M]-,myo-Inositol,0,0.0
7224,ClCCA,negative,+Cl,2-Oxoglutaric acid,0,0.0
7225,ClCCA,negative,+Cl,3-Hydroxyanthranilic acid,0,0.0
7226,ClCCA,negative,+Cl,3-Hydroxymethylglutaric acid,0,0.0
7227,ClCCA,negative,+Cl,3-Phosphoglyceric acid,0,0.0
7228,ClCCA,negative,+Cl,"4,5-Dihydroorotic acid",0,0.0
7229,ClCCA,negative,+Cl,4-Hydroxyproline,0,0.0
7230,ClCCA,negative,+Cl,5-Hydroxyindoleacetic acid,0,0.0
7231,ClCCA,negative,+Cl,6-Phosphogluconic acid,0,0.0
7232,ClCCA,negative,+Cl,Acetoacetic acid,0,0.0
7233,ClCCA,negative,+Cl,Acetyl-CoA,0,0.0
7234,ClCCA,negative,+Cl,Acetylcarnitine,0,0.0
7235,ClCCA,negative,+Cl,Acetylcholine,0,0.0
7236,ClCCA,negative,+Cl,Adenine,0,0.0
7237,ClCCA,negative,+Cl,Adenosine diphosphate,0,0.0
7238,ClCCA,negative,+Cl,Adenosine monophosphate,0,0.0
7239,ClCCA,negative,+Cl,Adenosine triphosphate,0,0.0
7240,ClCCA,negative,+Cl,Agmatine,0,0.0
7241,ClCCA,negative,+Cl,Arachidonic acid,0,0.0
7242,ClCCA,negative,+Cl,Arginine,0,0.0
7243,ClCCA,negative,+Cl,Argininosuccinic acid,0,0.0
7244,ClCCA,negative,+Cl,Ascorbic acid,0,0.0
7245,ClCCA,negative,+Cl,Asparagine,0,0.0
7246,ClCCA,negative,+Cl,Aspartic acid,0,0.0
7247,ClCCA,negative,+Cl,Biotin,0,0.0
7248,ClCCA,negative,+Cl,Butyric acid,0,0.0
7249,ClCCA,negative,+Cl,CAR 16:0,0,0.0
7250,ClCCA,negative,+Cl,Carbamoyl phosphate,0,0.0
7251,ClCCA,negative,+Cl,Cardiolipin 18:1,0,0.0
7252,ClCCA,negative,+Cl,Carnitine,0,0.0
7253,ClCCA,negative,+Cl,Carnosine,1,9.54679
7254,ClCCA,negative,+Cl,Cer d8:1/22:0 Cer,0,0.0
7255,ClCCA,negative,+Cl,Cholecalciferol,0,0.0
7256,ClCCA,negative,+Cl,Cholesterol,0,0.0
7257,ClCCA,negative,+Cl,Cholesteryl acetate,0,0.0
7258,ClCCA,negative,+Cl,Cholesteryl ester 17:0,0,0.0
7259,ClCCA,negative,+Cl,Cholic acid,0,0.0
7260,ClCCA,negative,+Cl,Choline,0,0.0
7261,ClCCA,negative,+Cl,Citric acid,0,0.0
7262,ClCCA,negative,+Cl,Citrulline,1,20.203161
7263,ClCCA,negative,+Cl,Coenzyme A,0,0.0
7264,ClCCA,negative,+Cl,Creatine,0,0.0
7265,ClCCA,negative,+Cl,Creatinine,0,0.0
7266,ClCCA,negative,+Cl,Cyclic adenosine monophosphate,0,0.0
7267,ClCCA,negative,+Cl,Cysteine,0,0.0
7268,ClCCA,negative,+Cl,Cystine,0,0.0
7269,ClCCA,negative,+Cl,Cytidine,0,0.0
7270,ClCCA,negative,+Cl,Cytidine monophosphate,0,0.0
7271,ClCCA,negative,+Cl,Cytosine,0,0.0
7272,ClCCA,negative,+Cl,DG 18:0-22:6,0,0.0
7273,ClCCA,negative,+Cl,Dihydroxyacetone,0,0.0
7274,ClCCA,negative,+Cl,Dihydroxyacetone phosphate,0,0.0
7275,ClCCA,negative,+Cl,Dopamine,0,0.0
7276,ClCCA,negative,+Cl,Epinephrine,0,0.0
7277,ClCCA,negative,+Cl,Estradiol,0,0.0
7278,ClCCA,negative,+Cl,Flavin adenine dinucleotide,0,0.0
7279,ClCCA,negative,+Cl,Flavin mononucleotide,0,0.0
7280,ClCCA,negative,+Cl,Folic acid,0,0.0
7281,ClCCA,negative,+Cl,"Fructose 1,6-bisphosphate",0,0.0
7282,ClCCA,negative,+Cl,Fumaric acid,0,0.0
7283,ClCCA,negative,+Cl,GM3 Ganglioside 18:0,0,0.0
7284,ClCCA,negative,+Cl,GlcCer d18:1/18:0,0,0.0
7285,ClCCA,negative,+Cl,Gluconic acid,0,0.0
7286,ClCCA,negative,+Cl,Glucosamine,0,0.0
7287,ClCCA,negative,+Cl,Glucosamine 6-phosphate,0,0.0
7288,ClCCA,negative,+Cl,Glucose,0,0.0
7289,ClCCA,negative,+Cl,Glucose 6-phosphate,0,0.0
7290,ClCCA,negative,+Cl,Glucosyl cholesterol,0,0.0
7291,ClCCA,negative,+Cl,Glutamic acid,0,0.0
7292,ClCCA,negative,+Cl,Glutamine,0,0.0
7293,ClCCA,negative,+Cl,Glutathione,0,0.0
7294,ClCCA,negative,+Cl,Glycerol 3-phosphate,0,0.0
7295,ClCCA,negative,+Cl,Glycerophosphocholine,0,0.0
7296,ClCCA,negative,+Cl,Glycine,0,0.0
7297,ClCCA,negative,+Cl,Guanine,0,0.0
7298,ClCCA,negative,+Cl,Histamine,0,0.0
7299,ClCCA,negative,+Cl,Histidine,0,0.0
7300,ClCCA,negative,+Cl,Homocysteine,0,0.0
7301,ClCCA,negative,+Cl,Hypoxanthine,0,0.0
7302,ClCCA,negative,+Cl,Indole,0,0.0
7303,ClCCA,negative,+Cl,Kynurenic acid,0,0.0
7304,ClCCA,negative,+Cl,Kynurenine,0,0.0
7305,ClCCA,negative,+Cl,L-Dopa,0,0.0
7306,ClCCA,negative,+Cl,Lactic acid,0,0.0
7307,ClCCA,negative,+Cl,Lyso PA 18:1,0,0.0
7308,ClCCA,negative,+Cl,Lyso PC 15:0,0,0.0
7309,ClCCA,negative,+Cl,Lyso PE 18:0,0,0.0
7310,ClCCA,negative,+Cl,Lyso PG 16:0,0,0.0
7311,ClCCA,negative,+Cl,Lyso PI 17:1,0,0.0
7312,ClCCA,negative,+Cl,Lyso PS 17:1,0,0.0
7313,ClCCA,negative,+Cl,MG 18:1,0,0.0
7314,ClCCA,negative,+Cl,Malic acid,0,0.0
7315,ClCCA,negative,+Cl,Malonic acid,0,0.0
7316,ClCCA,negative,+Cl,Melatonin,0,0.0
7317,ClCCA,negative,+Cl,Methionine,0,0.0
7318,ClCCA,negative,+Cl,Mevalonic acid,0,0.0
7319,ClCCA,negative,+Cl,Myo-inositol 1-phosphate,0,0.0
7320,ClCCA,negative,+Cl,N-Acetylaspartic acid,0,0.0
7321,ClCCA,negative,+Cl,N-Acetylaspartylglutamic acid,0,0.0
7322,ClCCA,negative,+Cl,N-Acetylgalactosamine 6-phosphate,0,0.0
7323,ClCCA,negative,+Cl,N-Acetylglucosamine,1,19.800419
7324,ClCCA,negative,+Cl,"N6,N6,N6-Trimethyllysine",0,0.0
7325,ClCCA,negative,+Cl,Niacinamide,0,0.0
7326,ClCCA,negative,+Cl,Nicotinamide adenine dinucleotide (NAD),0,0.0
7327,ClCCA,negative,+Cl,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
7328,ClCCA,negative,+Cl,Nicotinamide riboside,0,0.0
7329,ClCCA,negative,+Cl,Nicotinamide ribotide,0,0.0
7330,ClCCA,negative,+Cl,Nicotinic acid,0,0.0
7331,ClCCA,negative,+Cl,Ornithine,0,0.0
7332,ClCCA,negative,+Cl,Orotic acid,0,0.0
7333,ClCCA,negative,+Cl,Oxalacetic acid,0,0.0
7334,ClCCA,negative,+Cl,Oxidized glutathione,0,0.0
7335,ClCCA,negative,+Cl,PA 16:0-18:1,0,0.0
7336,ClCCA,negative,+Cl,PC (O) C16-18:1,0,0.0
7337,ClCCA,negative,+Cl,PC 15:0-18:1,0,0.0
7338,ClCCA,negative,+Cl,PE 18:0-20:4,0,0.0
7339,ClCCA,negative,+Cl,PG 16:0-18:1,0,0.0
7340,ClCCA,negative,+Cl,PI 16:0-18:1,0,0.0
7341,ClCCA,negative,+Cl,PI(5)P 18:1,0,0.0
7342,ClCCA,negative,+Cl,PS (POPS) 16:0-18:1,0,0.0
7343,ClCCA,negative,+Cl,Palmitic acid,0,0.0
7344,ClCCA,negative,+Cl,Palmitoyl-CoA,0,0.0
7345,ClCCA,negative,+Cl,Pantetheine,0,0.0
7346,ClCCA,negative,+Cl,Pantothenic acid,0,0.0
7347,ClCCA,negative,+Cl,Phenylalanine,0,0.0
7348,ClCCA,negative,+Cl,Phosphocreatine,0,0.0
7349,ClCCA,negative,+Cl,Phosphoenolpyruvic acid,0,0.0
7350,ClCCA,negative,+Cl,Phosphoserine,0,0.0
7351,ClCCA,negative,+Cl,Phylloquinone,0,0.0
7352,ClCCA,negative,+Cl,Proline,0,0.0
7353,ClCCA,negative,+Cl,Propionylcarnitine,0,0.0
7354,ClCCA,negative,+Cl,Prostaglandin E1,0,0.0
7355,ClCCA,negative,+Cl,Putrescine,0,0.0
7356,ClCCA,negative,+Cl,Pyridoxine,0,0.0
7357,ClCCA,negative,+Cl,Pyruvic acid,0,0.0
7358,ClCCA,negative,+Cl,Quinolinic acid,0,0.0
7359,ClCCA,negative,+Cl,Retinoic acid,0,0.0
7360,ClCCA,negative,+Cl,Riboflavin,0,0.0
7361,ClCCA,negative,+Cl,Ribose 5-phosphate,0,0.0
7362,ClCCA,negative,+Cl,Ribulose,0,0.0
7363,ClCCA,negative,+Cl,Ribulose 5-phosphate,0,0.0
7364,ClCCA,negative,+Cl,S-Adenosylhomocysteine,0,0.0
7365,ClCCA,negative,+Cl,S-Adenosylmethionine,0,0.0
7366,ClCCA,negative,+Cl,SM d18:1-16:0,0,0.0
7367,ClCCA,negative,+Cl,Serine,0,0.0
7368,ClCCA,negative,+Cl,Serotonin,0,0.0
7369,ClCCA,negative,+Cl,Spermidine,0,0.0
7370,ClCCA,negative,+Cl,Spermine,0,0.0
7371,ClCCA,negative,+Cl,Succinic acid,0,0.0
7372,ClCCA,negative,+Cl,Sulfo GalCer 18:0(2S-OH),0,0.0
7373,ClCCA,negative,+Cl,TG 15:0-18:1-15:0,0,0.0
7374,ClCCA,negative,+Cl,Taurine,0,0.0
7375,ClCCA,negative,+Cl,Taurocholic acid,0,0.0
7376,ClCCA,negative,+Cl,Tetrahydrofolic acid,0,0.0
7377,ClCCA,negative,+Cl,Thiamine,0,0.0
7378,ClCCA,negative,+Cl,Thymine,0,0.0
7379,ClCCA,negative,+Cl,Tryptophan,0,0.0
7380,ClCCA,negative,+Cl,Tyrosine,0,0.0
7381,ClCCA,negative,+Cl,Uracil,0,0.0
7382,ClCCA,negative,+Cl,Ureidosuccinic acid,0,0.0
7383,ClCCA,negative,+Cl,Uric acid,0,0.0
7384,ClCCA,negative,+Cl,Uridine,0,0.0
7385,ClCCA,negative,+Cl,Uridine diphosphate,0,0.0
7386,ClCCA,negative,+Cl,Uridine diphosphate glucose,0,0.0
7387,ClCCA,negative,+Cl,Uridine diphosphate glucuronic acid,0,0.0
7388,ClCCA,negative,+Cl,Uridine diphosphate-N-acetylglucosamine,0,0.0
7389,ClCCA,negative,+Cl,Urocanic acid,0,0.0
7390,ClCCA,negative,+Cl,Valine,0,0.0
7391,ClCCA,negative,+Cl,Xanthine,0,0.0
7392,ClCCA,negative,+Cl,alpha-tocopherol,0,0.0
7393,ClCCA,negative,+Cl,cis-Aconitic acid,0,0.0
7394,ClCCA,negative,+Cl,gamma-Aminobutyric acid,0,0.0
7395,ClCCA,negative,+Cl,myo-Inositol,0,0.0
7396,ClCCA,negative,+H,2-Oxoglutaric acid,0,0.0
7397,ClCCA,negative,+H,3-Hydroxyanthranilic acid,0,0.0
7398,ClCCA,negative,+H,3-Hydroxymethylglutaric acid,0,0.0
7399,ClCCA,negative,+H,3-Phosphoglyceric acid,0,0.0
7400,ClCCA,negative,+H,"4,5-Dihydroorotic acid",0,0.0
7401,ClCCA,negative,+H,4-Hydroxyproline,0,0.0
7402,ClCCA,negative,+H,5-Hydroxyindoleacetic acid,0,0.0
7403,ClCCA,negative,+H,6-Phosphogluconic acid,0,0.0
7404,ClCCA,negative,+H,Acetoacetic acid,0,0.0
7405,ClCCA,negative,+H,Acetyl-CoA,0,0.0
7406,ClCCA,negative,+H,Acetylcarnitine,0,0.0
7407,ClCCA,negative,+H,Acetylcholine,0,0.0
7408,ClCCA,negative,+H,Adenine,0,0.0
7409,ClCCA,negative,+H,Adenosine diphosphate,0,0.0
7410,ClCCA,negative,+H,Adenosine monophosphate,0,0.0
7411,ClCCA,negative,+H,Adenosine triphosphate,0,0.0
7412,ClCCA,negative,+H,Agmatine,0,0.0
7413,ClCCA,negative,+H,Arachidonic acid,0,0.0
7414,ClCCA,negative,+H,Arginine,0,0.0
7415,ClCCA,negative,+H,Argininosuccinic acid,0,0.0
7416,ClCCA,negative,+H,Ascorbic acid,0,0.0
7417,ClCCA,negative,+H,Asparagine,0,0.0
7418,ClCCA,negative,+H,Aspartic acid,0,0.0
7419,ClCCA,negative,+H,Biotin,0,0.0
7420,ClCCA,negative,+H,Butyric acid,0,0.0
7421,ClCCA,negative,+H,CAR 16:0,0,0.0
7422,ClCCA,negative,+H,Carbamoyl phosphate,0,0.0
7423,ClCCA,negative,+H,Cardiolipin 18:1,0,0.0
7424,ClCCA,negative,+H,Carnitine,0,0.0
7425,ClCCA,negative,+H,Carnosine,0,0.0
7426,ClCCA,negative,+H,Cer d8:1/22:0 Cer,0,0.0
7427,ClCCA,negative,+H,Cholecalciferol,0,0.0
7428,ClCCA,negative,+H,Cholesterol,0,0.0
7429,ClCCA,negative,+H,Cholesteryl acetate,0,0.0
7430,ClCCA,negative,+H,Cholesteryl ester 17:0,0,0.0
7431,ClCCA,negative,+H,Cholic acid,0,0.0
7432,ClCCA,negative,+H,Choline,0,0.0
7433,ClCCA,negative,+H,Citric acid,0,0.0
7434,ClCCA,negative,+H,Citrulline,0,0.0
7435,ClCCA,negative,+H,Coenzyme A,0,0.0
7436,ClCCA,negative,+H,Creatine,0,0.0
7437,ClCCA,negative,+H,Creatinine,0,0.0
7438,ClCCA,negative,+H,Cyclic adenosine monophosphate,0,0.0
7439,ClCCA,negative,+H,Cysteine,0,0.0
7440,ClCCA,negative,+H,Cystine,0,0.0
7441,ClCCA,negative,+H,Cytidine,0,0.0
7442,ClCCA,negative,+H,Cytidine monophosphate,0,0.0
7443,ClCCA,negative,+H,Cytosine,0,0.0
7444,ClCCA,negative,+H,DG 18:0-22:6,0,0.0
7445,ClCCA,negative,+H,Dihydroxyacetone,0,0.0
7446,ClCCA,negative,+H,Dihydroxyacetone phosphate,0,0.0
7447,ClCCA,negative,+H,Dopamine,0,0.0
7448,ClCCA,negative,+H,Epinephrine,0,0.0
7449,ClCCA,negative,+H,Estradiol,0,0.0
7450,ClCCA,negative,+H,Flavin adenine dinucleotide,0,0.0
7451,ClCCA,negative,+H,Flavin mononucleotide,0,0.0
7452,ClCCA,negative,+H,Folic acid,0,0.0
7453,ClCCA,negative,+H,"Fructose 1,6-bisphosphate",0,0.0
7454,ClCCA,negative,+H,Fumaric acid,0,0.0
7455,ClCCA,negative,+H,GM3 Ganglioside 18:0,0,0.0
7456,ClCCA,negative,+H,GlcCer d18:1/18:0,0,0.0
7457,ClCCA,negative,+H,Gluconic acid,0,0.0
7458,ClCCA,negative,+H,Glucosamine,0,0.0
7459,ClCCA,negative,+H,Glucosamine 6-phosphate,0,0.0
7460,ClCCA,negative,+H,Glucose,0,0.0
7461,ClCCA,negative,+H,Glucose 6-phosphate,0,0.0
7462,ClCCA,negative,+H,Glucosyl cholesterol,0,0.0
7463,ClCCA,negative,+H,Glutamic acid,0,0.0
7464,ClCCA,negative,+H,Glutamine,0,0.0
7465,ClCCA,negative,+H,Glutathione,0,0.0
7466,ClCCA,negative,+H,Glycerol 3-phosphate,0,0.0
7467,ClCCA,negative,+H,Glycerophosphocholine,0,0.0
7468,ClCCA,negative,+H,Glycine,0,0.0
7469,ClCCA,negative,+H,Guanine,0,0.0
7470,ClCCA,negative,+H,Histamine,0,0.0
7471,ClCCA,negative,+H,Histidine,0,0.0
7472,ClCCA,negative,+H,Homocysteine,0,0.0
7473,ClCCA,negative,+H,Hypoxanthine,0,0.0
7474,ClCCA,negative,+H,Indole,0,0.0
7475,ClCCA,negative,+H,Kynurenic acid,0,0.0
7476,ClCCA,negative,+H,Kynurenine,0,0.0
7477,ClCCA,negative,+H,L-Dopa,0,0.0
7478,ClCCA,negative,+H,Lactic acid,0,0.0
7479,ClCCA,negative,+H,Lyso PA 18:1,0,0.0
7480,ClCCA,negative,+H,Lyso PC 15:0,0,0.0
7481,ClCCA,negative,+H,Lyso PE 18:0,0,0.0
7482,ClCCA,negative,+H,Lyso PG 16:0,0,0.0
7483,ClCCA,negative,+H,Lyso PI 17:1,0,0.0
7484,ClCCA,negative,+H,Lyso PS 17:1,0,0.0
7485,ClCCA,negative,+H,MG 18:1,0,0.0
7486,ClCCA,negative,+H,Malic acid,0,0.0
7487,ClCCA,negative,+H,Malonic acid,0,0.0
7488,ClCCA,negative,+H,Melatonin,0,0.0
7489,ClCCA,negative,+H,Methionine,0,0.0
7490,ClCCA,negative,+H,Mevalonic acid,0,0.0
7491,ClCCA,negative,+H,Myo-inositol 1-phosphate,0,0.0
7492,ClCCA,negative,+H,N-Acetylaspartic acid,0,0.0
7493,ClCCA,negative,+H,N-Acetylaspartylglutamic acid,0,0.0
7494,ClCCA,negative,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
7495,ClCCA,negative,+H,N-Acetylglucosamine,0,0.0
7496,ClCCA,negative,+H,"N6,N6,N6-Trimethyllysine",0,0.0
7497,ClCCA,negative,+H,Niacinamide,0,0.0
7498,ClCCA,negative,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
7499,ClCCA,negative,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
7500,ClCCA,negative,+H,Nicotinamide riboside,0,0.0
7501,ClCCA,negative,+H,Nicotinamide ribotide,0,0.0
7502,ClCCA,negative,+H,Nicotinic acid,0,0.0
7503,ClCCA,negative,+H,Ornithine,0,0.0
7504,ClCCA,negative,+H,Orotic acid,0,0.0
7505,ClCCA,negative,+H,Oxalacetic acid,0,0.0
7506,ClCCA,negative,+H,Oxidized glutathione,0,0.0
7507,ClCCA,negative,+H,PA 16:0-18:1,0,0.0
7508,ClCCA,negative,+H,PC (O) C16-18:1,0,0.0
7509,ClCCA,negative,+H,PC 15:0-18:1,0,0.0
7510,ClCCA,negative,+H,PE 18:0-20:4,0,0.0
7511,ClCCA,negative,+H,PG 16:0-18:1,0,0.0
7512,ClCCA,negative,+H,PI 16:0-18:1,0,0.0
7513,ClCCA,negative,+H,PI(5)P 18:1,0,0.0
7514,ClCCA,negative,+H,PS (POPS) 16:0-18:1,0,0.0
7515,ClCCA,negative,+H,Palmitic acid,0,0.0
7516,ClCCA,negative,+H,Palmitoyl-CoA,0,0.0
7517,ClCCA,negative,+H,Pantetheine,0,0.0
7518,ClCCA,negative,+H,Pantothenic acid,0,0.0
7519,ClCCA,negative,+H,Phenylalanine,0,0.0
7520,ClCCA,negative,+H,Phosphocreatine,0,0.0
7521,ClCCA,negative,+H,Phosphoenolpyruvic acid,0,0.0
7522,ClCCA,negative,+H,Phosphoserine,0,0.0
7523,ClCCA,negative,+H,Phylloquinone,0,0.0
7524,ClCCA,negative,+H,Proline,0,0.0
7525,ClCCA,negative,+H,Propionylcarnitine,0,0.0
7526,ClCCA,negative,+H,Prostaglandin E1,0,0.0
7527,ClCCA,negative,+H,Putrescine,0,0.0
7528,ClCCA,negative,+H,Pyridoxine,0,0.0
7529,ClCCA,negative,+H,Pyruvic acid,0,0.0
7530,ClCCA,negative,+H,Quinolinic acid,0,0.0
7531,ClCCA,negative,+H,Retinoic acid,0,0.0
7532,ClCCA,negative,+H,Riboflavin,0,0.0
7533,ClCCA,negative,+H,Ribose 5-phosphate,0,0.0
7534,ClCCA,negative,+H,Ribulose,0,0.0
7535,ClCCA,negative,+H,Ribulose 5-phosphate,0,0.0
7536,ClCCA,negative,+H,S-Adenosylhomocysteine,0,0.0
7537,ClCCA,negative,+H,S-Adenosylmethionine,0,0.0
7538,ClCCA,negative,+H,SM d18:1-16:0,0,0.0
7539,ClCCA,negative,+H,Serine,0,0.0
7540,ClCCA,negative,+H,Serotonin,0,0.0
7541,ClCCA,negative,+H,Spermidine,0,0.0
7542,ClCCA,negative,+H,Spermine,0,0.0
7543,ClCCA,negative,+H,Succinic acid,0,0.0
7544,ClCCA,negative,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
7545,ClCCA,negative,+H,TG 15:0-18:1-15:0,0,0.0
7546,ClCCA,negative,+H,Taurine,0,0.0
7547,ClCCA,negative,+H,Taurocholic acid,0,0.0
7548,ClCCA,negative,+H,Tetrahydrofolic acid,0,0.0
7549,ClCCA,negative,+H,Thiamine,0,0.0
7550,ClCCA,negative,+H,Thymine,0,0.0
7551,ClCCA,negative,+H,Tryptophan,0,0.0
7552,ClCCA,negative,+H,Tyrosine,0,0.0
7553,ClCCA,negative,+H,Uracil,0,0.0
7554,ClCCA,negative,+H,Ureidosuccinic acid,0,0.0
7555,ClCCA,negative,+H,Uric acid,0,0.0
7556,ClCCA,negative,+H,Uridine,0,0.0
7557,ClCCA,negative,+H,Uridine diphosphate,0,0.0
7558,ClCCA,negative,+H,Uridine diphosphate glucose,0,0.0
7559,ClCCA,negative,+H,Uridine diphosphate glucuronic acid,0,0.0
7560,ClCCA,negative,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
7561,ClCCA,negative,+H,Urocanic acid,0,0.0
7562,ClCCA,negative,+H,Valine,0,0.0
7563,ClCCA,negative,+H,Xanthine,0,0.0
7564,ClCCA,negative,+H,alpha-tocopherol,0,0.0
7565,ClCCA,negative,+H,cis-Aconitic acid,0,0.0
7566,ClCCA,negative,+H,gamma-Aminobutyric acid,0,0.0
