,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.9450335360179083,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.9037255735797256,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,3.9030961846376098,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.9791558276727503,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.8807218738456615,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.9559436662810636,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.9085138842372413,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.9049576156173873,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.9856603059958644,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.9020130293734945,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.977233833494707,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.9752310747743613,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.9043121076324194,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.9094087505632005,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.939479438485416,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.9024151914403484,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.9770518999957125,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.9066632720901935,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.9037883854568527,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.9703783849338983,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.939109285423695,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.9013648444427855,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.938169291411026,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.9633735024240284,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.892044157885486,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.886374289633836,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,3.903681567053616,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.9807484962931636,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,3.9249368661717177,MLP,Folic acid,-H,9AA,negative,0
29,0.0,3.9022220384667246,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.9233401319172647,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,3.9762460455749244,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.983133968564513,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.9813560854941685,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,3.932837814890714,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,3.957472830665422,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.921557949634419,MLP,Carnitine,-H,9AA,negative,0
37,0.0,3.9015488516317713,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,3.901843276449112,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.905957863587481,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.9051884159756893,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,3.908102279834431,MLP,Spermidine,-H,9AA,negative,0
42,0.0,3.9094601791368473,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,3.9044858534436764,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,4.076887609879292,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.7998086485670606,MLP,Uric acid,-H,9AA,negative,1
2,4.66198892224018,3.7133140495856787,MLP,PA 16:0-18:1,-H,9AA,negative,1
3,4.814306627793246,3.7131030408370136,MLP,2-Oxoglutaric acid,-H,9AA,negative,1
4,5.641773056029051,3.9861603032499193,MLP,Lyso PI 17:1,-H,9AA,negative,1
5,4.952913805825025,4.044851400724218,MLP,PG 16:0-18:1,-H,9AA,negative,1
6,5.577610157677287,3.9838027005452226,MLP,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,5.087021412007154,4.085222804426176,MLP,Glucose 6-phosphate,-H,9AA,negative,1
8,3.6014676006840505,3.986053286458643,MLP,Serine,-H,9AA,negative,1
9,2.971589091277522,3.98309602021838,MLP,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.508502825546985,3.992225285795349,MLP,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.40681419340028,4.08741697102395,MLP,Adenine,-H,9AA,negative,1
12,5.33188795094239,3.9903188972369983,MLP,Lyso PE 18:0,-H,9AA,negative,1
13,4.861136433937232,4.045302233905588,MLP,Xanthine,-H,9AA,negative,1
14,4.078243606162822,3.9012206404478444,MLP,Histidine,-H,9AA,negative,1
15,5.544729838944959,4.012309877189901,MLP,Oxidized glutathione,-H,9AA,negative,1
16,3.77568616081301,3.9797928007886427,MLP,Pyridoxine,-H,9AA,negative,1
17,0.0,3.9870451234907267,MLP,Retinoic acid,-H,9AA,negative,1
18,0.0,3.9838856370004443,MLP,Palmitic acid,-H,9AA,negative,1
19,0.0,3.9960653435467086,MLP,Agmatine,-H,9AA,negative,1
20,0.0,3.980895574589498,MLP,Choline,-H,9AA,negative,1
21,0.0,2.318946126744543,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.627413322813379,MLP,Oxalacetic acid,+Cl,9AA,negative,1
23,0.0,2.3855726680532414,MLP,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,0.0,2.28948470475432,MLP,Ascorbic acid,+Cl,9AA,negative,1
25,0.0,2.7568876086159526,MLP,cis-Aconitic acid,+Cl,9AA,negative,1
26,0.0,3.066393988762256,MLP,Citric acid,+Cl,9AA,negative,1
27,0.0,2.4941226766606883,MLP,Adenosine diphosphate,+Cl,9AA,negative,1
28,0.0,2.2998138398747936,MLP,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,0.0,2.3797871994313593,MLP,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,0.0,2.2808630370268648,MLP,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,0.0,2.3134473238732514,MLP,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,0.0,2.5069027881626016,MLP,Cholic acid,+Cl,9AA,negative,1
33,0.0,2.2564386394854172,MLP,Aspartic acid,+Cl,9AA,negative,1
34,0.0,2.917733902824392,MLP,Serine,+Cl,9AA,negative,1
35,0.0,2.639492720914436,MLP,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,0.0,2.544336166929859,MLP,Lyso PE 18:0,+Cl,9AA,negative,1
37,0.0,2.201347618765252,MLP,Histidine,+Cl,9AA,negative,1
38,0.0,2.4917943781593146,MLP,Oxidized glutathione,+Cl,9AA,negative,1
