,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.9309689853278016,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.931133103639397,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,3.9233514922157893,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.9601007429046797,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.886181194686329,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.879299560172082,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.935493364637333,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.928244465624519,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.9696698093330243,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.9222739135795797,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.95701628247318,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.953464268021003,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.935068891127993,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.9318624730827776,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,4.055647831878857,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.9239585879574355,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.9566936123426255,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.9110758391267724,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.9248487516563157,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.960041282468599,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.9140667788909846,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.933952541699802,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.9146492259471386,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.9330702990426567,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.897046445046107,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.8935972049136978,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,3.9311956965896733,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.967774097951264,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,3.917033203664925,MLP,Folic acid,-H,9AA,negative,0
29,0.0,3.922100817344123,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.92228164455287,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,3.9552643804936216,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.9659668709457,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.963354334301275,MLP,Niacinamide,-H,9AA,negative,0
