,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,fold
229,0.0024149283,0.0014531617,3.7651847e-05,0.00088340725,0.00016865855,0.0028945615,5.2813107e-06,0.0006140566,0.0031294208,0.0028183856,0.0003341266,0.005742139,6.9013267e-06,0.0039608683,0.0008945432,0.00012590062,0.0015400508,0.00039729453,0.0005520623,0.001981933,2
327,0.011554108,0.002242471,0.001071272,0.015317095,0.0040646926,0.006234514,0.00030770348,0.011586653,0.008259349,0.004893331,0.0019971775,0.0074735633,0.00041998067,0.017807757,0.0056459974,0.00068589783,0.009593464,0.0024829935,0.0053497707,0.008266319,2
248,0.0064153792,0.010123844,0.00046941862,0.01965987,0.00143969,0.026737392,0.00017682166,0.013282296,0.009075135,0.025397794,0.002308234,0.039377626,0.00017137796,0.052314695,0.0038303176,0.0026638564,0.004954204,0.0053719315,0.0030966057,0.023288714,2
633,0.0057576336,0.006809395,0.0013634696,0.39029488,0.0041214623,0.04293127,0.00084917765,0.24727376,0.003511929,0.026726829,0.0014107198,0.036655236,0.00093081,0.27550638,0.0036081208,0.0044209696,0.0047998414,0.021822775,0.0035041613,0.077353075,2
353,0.00058547215,0.82580626,0.00060697575,0.99564964,0.0013499837,0.9800182,0.0014987469,0.9920344,0.0009931414,0.96796924,0.0018838905,0.97173387,0.0006909644,0.99866354,0.0024019983,0.763619,0.00075806805,0.90538996,0.0007496025,0.9864531,2
264,0.012383015,0.0042120744,0.001874941,0.048554607,0.0062545943,0.01423443,0.00073492853,0.036084548,0.008840872,0.010313725,0.0027278673,0.015164118,0.0009421446,0.047040436,0.00709663,0.0018729371,0.010912807,0.006652059,0.007010235,0.019843066,2
251,0.0023421617,0.00063513586,4.262726e-05,0.0005213634,0.00022087386,0.0009086551,4.856589e-06,0.00033937764,0.0026464122,0.0010251753,0.00026965418,0.0017947885,7.273238e-06,0.0017041252,0.0006652837,4.1147483e-05,0.0018391502,0.00017362359,0.0006840631,0.000863094,2
592,0.9699573,0.019779889,0.36050338,0.013330867,0.29980963,0.014386501,0.19907494,0.013846552,0.9676004,0.015999055,0.67180955,0.014905362,0.32314134,0.0110546565,0.505279,0.017785339,0.94642055,0.017225986,0.9212039,0.013644483,2
307,0.034605622,0.008206293,0.0068935673,0.030628514,0.020030273,0.016721535,0.0030044946,0.02708261,0.029303413,0.014317946,0.011245918,0.018148556,0.00377527,0.03140469,0.02608151,0.0046787485,0.03154447,0.009648759,0.02097561,0.018537015,2
228,0.005963864,0.006447473,0.00026382325,0.0020492335,0.0009295661,0.010235551,6.73872e-05,0.001858748,0.008343239,0.00917094,0.001742671,0.015416517,7.3029136e-05,0.0072682975,0.0051303324,0.0015205614,0.004031103,0.0025158525,0.001795057,0.005109464,2
296,0.008657067,0.003179969,0.00096845796,0.07440451,0.003059048,0.015935902,0.00043272716,0.052510295,0.0062117483,0.010898178,0.0017760888,0.01655212,0.00054276333,0.075484365,0.0032889002,0.0013658167,0.007424113,0.0060897963,0.005255552,0.027272644,2
408,0.005195225,0.008931123,0.0017987527,0.49063337,0.00488756,0.06366129,0.0011509631,0.3645446,0.0029587608,0.031566076,0.0014259428,0.05061478,0.0014181911,0.3389231,0.0040462553,0.007609214,0.00485051,0.043662656,0.004108669,0.11508497,2
220,0.010528237,0.014479199,0.0010419536,0.027860396,0.0031713548,0.043523792,0.0004046624,0.022228613,0.0128627485,0.034528166,0.003846859,0.057407066,0.00040122928,0.06642707,0.009982666,0.0054305377,0.0076240236,0.01000662,0.004434603,0.032272037,2
379,0.0047084014,0.011746327,0.0017426693,0.57198966,0.0048240344,0.08459794,0.0012338838,0.43580508,0.0029072284,0.04236313,0.0015324828,0.06773034,0.0013592779,0.46140942,0.003861872,0.009788053,0.004469006,0.048944537,0.0036872171,0.14859353,2
322,0.038700942,0.0027790426,0.0019156712,0.009285991,0.006636471,0.0063904338,0.0005914597,0.009205751,0.024028823,0.005136664,0.0048782458,0.007063136,0.00088285736,0.010525034,0.02014773,0.001157751,0.02421432,0.0032153137,0.010400567,0.00745782,2
321,0.034440156,0.007807278,0.026641352,0.032765705,0.0713085,0.010961985,0.010381072,0.024392292,0.020008545,0.008402057,0.011080026,0.010397328,0.013207531,0.020202901,0.04866252,0.0057014157,0.036259666,0.012703999,0.022316393,0.011751266,2
419,0.43383113,0.015886683,0.03334076,0.017724466,0.06314143,0.020666063,0.016275896,0.019948198,0.41309395,0.019676736,0.12229614,0.023028724,0.02364301,0.020879546,0.17968008,0.012824172,0.34578726,0.014368925,0.24171025,0.01859026,2
326,0.85041696,0.009426453,0.03757663,0.0103242295,0.03957108,0.008982932,0.01713576,0.009355307,0.8809291,0.011253497,0.2798555,0.010934899,0.030605828,0.010377874,0.099805504,0.005752556,0.7588628,0.0070516816,0.7213612,0.010618923,2
287,0.059373364,0.0048632757,0.0051308167,0.011880143,0.018075356,0.0086516505,0.0018119024,0.012475934,0.03283243,0.0063254116,0.008102536,0.008755146,0.002599256,0.010565842,0.048149142,0.002867622,0.04067358,0.0068682516,0.016921464,0.00878194,2
283,0.0032827475,0.34244457,0.0023285698,0.9581857,0.00531412,0.8447368,0.00352739,0.9460183,0.0043712407,0.76894826,0.0059629395,0.79648405,0.0024813395,0.9829146,0.008049421,0.2744685,0.004138442,0.53723997,0.0038310892,0.8922989,2
281,0.0046528303,0.06962217,0.0018333172,0.8765641,0.0052201007,0.5244129,0.002117605,0.8469323,0.0041467203,0.3598669,0.003338801,0.43651435,0.0016927811,0.919669,0.0065543996,0.055024005,0.0047046198,0.18887918,0.0037484358,0.66066444,2
299,0.008197325,0.0016437325,0.0007229001,0.013906668,0.0028058365,0.00441555,0.0001871273,0.009038819,0.0058194823,0.003571712,0.0012751877,0.005623475,0.0002611298,0.015573737,0.0031521884,0.00040542847,0.0070432327,0.0017338168,0.003997336,0.0063833683,2
306,0.012943097,0.004779802,0.0021759619,0.051515684,0.0072380453,0.015895206,0.00084420067,0.039355237,0.009198886,0.011091003,0.0030117235,0.016767887,0.0010969834,0.049371675,0.008446545,0.0022423728,0.011559543,0.0078053866,0.0075241923,0.021103973,2
226,0.009035868,0.0063441466,0.0006686686,0.014293284,0.0022048077,0.016610134,0.00018727653,0.010374872,0.0103515545,0.0142259905,0.0025160117,0.024402851,0.00022648426,0.033023406,0.005544743,0.001493342,0.007043753,0.003938403,0.004121353,0.014846001,2
312,0.9613752,0.00840058,0.06338062,0.004526891,0.07186857,0.0057712896,0.028864361,0.0048240134,0.9603768,0.007258585,0.44545546,0.006770995,0.0536204,0.0041969973,0.30299744,0.0061141313,0.91268975,0.0057236133,0.85278994,0.005999326,2
231,0.007487927,0.0032441744,0.00027492293,0.0015566644,0.0011470092,0.005757003,5.5623444e-05,0.0015542072,0.008552968,0.005125095,0.0016096599,0.009112319,6.9789065e-05,0.005515179,0.005635014,0.0005935452,0.0052789496,0.0012168642,0.0020034104,0.0034996567,2
278,0.011141087,0.0023815562,0.001155816,0.02039237,0.004318248,0.006654426,0.00034209216,0.014596214,0.007566126,0.005069523,0.0017566008,0.0076058875,0.00047248724,0.020036273,0.0051097837,0.00075231364,0.00931659,0.003149265,0.0053446246,0.00938843,2
230,0.0019196905,0.0010804217,4.009641e-05,0.00045165987,0.00019991946,0.001357931,5.16373e-06,0.0003041461,0.002365162,0.0014259259,0.00025652733,0.0026003886,6.684131e-06,0.001617975,0.0007417345,8.4166095e-05,0.0013991012,0.00028238763,0.00049237616,0.00094383187,2
767,0.9986939,0.027406069,0.88318783,0.01645491,0.6606435,0.011486331,0.74735284,0.012300955,0.9988839,0.015562565,0.950558,0.011364992,0.8788775,0.008163801,0.6368699,0.027604988,0.99756706,0.024464378,0.9972681,0.011746643,2
241,0.0012897317,0.7848719,0.0018347944,0.9954827,0.0035279768,0.9772863,0.0040457095,0.99346817,0.001856975,0.96016824,0.0042127906,0.9666953,0.0024240378,0.99852425,0.0047027715,0.73572284,0.0018349331,0.897402,0.0017728878,0.9855091,2
435,0.0012660633,0.041750655,0.0004953284,0.9622563,0.00151084,0.5001554,0.00060034235,0.9402595,0.00097418495,0.29350546,0.0007231578,0.3669153,0.0005120307,0.9677807,0.0014203002,0.027892318,0.0013892422,0.19870247,0.0010624648,0.7283442,2
258,0.0058783735,0.0020055177,0.0018626428,0.020535974,0.007567817,0.003366326,0.00055476325,0.011108155,0.0026650704,0.0023133426,0.0007820377,0.0032837335,0.0006748832,0.009637484,0.0044535925,0.0009645412,0.005231191,0.0039077513,0.002708047,0.0043584653,2
252,0.0061627626,0.0011531756,0.0005425003,0.015930982,0.002372929,0.003113278,0.00014990458,0.010171122,0.0025398205,0.0018766839,0.00038270542,0.0028758282,0.0002053749,0.007856443,0.0024719846,0.0004515871,0.0040535196,0.002935426,0.0017081202,0.0046325494,2
546,0.056726933,0.005980965,0.0060210414,0.012300045,0.019638574,0.011208525,0.0023035377,0.013041022,0.03699679,0.008674551,0.012026214,0.01234376,0.0030391987,0.014134927,0.054598108,0.003726705,0.039739724,0.006312749,0.017730843,0.010196909,2
301,0.10140161,0.007295388,0.008934606,0.018763805,0.027142804,0.013664159,0.0037322468,0.019598788,0.062217683,0.010929479,0.017263297,0.014259449,0.00526638,0.01770834,0.07900631,0.005001976,0.06831556,0.009538316,0.030837743,0.014186617,2
233,0.009358666,0.007161812,0.0007128341,0.016952086,0.002317836,0.019902648,0.00020596362,0.012447297,0.0106774205,0.016505187,0.0026458611,0.028774897,0.00024620045,0.039037567,0.0060493196,0.0017824034,0.007166391,0.0046767793,0.0042315293,0.017549567,2
347,0.9955706,0.03066796,0.9791829,0.01631738,0.91734207,0.008846478,0.92929834,0.010566524,0.99585235,0.012313549,0.95958483,0.009102929,0.9721306,0.00768851,0.75803584,0.03098797,0.99579406,0.025222575,0.99602157,0.00860285,2
450,0.0027655922,0.0025051713,0.0005805591,0.29466045,0.0019851385,0.01591447,0.00027827814,0.14673866,0.0011947528,0.008299526,0.00031870825,0.0130358245,0.00033407722,0.12588924,0.0011146283,0.0014067487,0.0021918183,0.012525602,0.0015035807,0.035311975,2
288,0.0013399465,0.20994562,0.0007460756,0.97720057,0.0020404146,0.81591886,0.0011277711,0.9680112,0.0012507234,0.6509347,0.0013408726,0.7421826,0.00082955003,0.9869197,0.0027040283,0.18613641,0.0015475301,0.5279651,0.0012724076,0.8958495,2
265,0.025321024,0.006554713,0.004495524,0.029056186,0.014050199,0.01507059,0.001892597,0.025257718,0.020515088,0.012373408,0.007360953,0.016380306,0.0023082956,0.031385142,0.018397681,0.003433113,0.022692591,0.007742748,0.0141952485,0.017148975,2
429,0.014133538,0.0065533314,0.0016888042,0.13073103,0.004857558,0.040588487,0.0008839137,0.11781255,0.011203072,0.026455494,0.0040220865,0.039099954,0.0011524875,0.15905455,0.008005096,0.0036955911,0.012232094,0.014105938,0.009364246,0.06388236,2
240,0.0066760895,0.27230573,0.004731833,0.94269294,0.011395975,0.8006091,0.0070664543,0.932999,0.0065732915,0.6723102,0.008225845,0.7478078,0.005189794,0.9679046,0.015534618,0.27707896,0.0073014023,0.4976818,0.006491215,0.8570006,2
269,0.0006850228,0.24063243,0.00067183597,0.9966839,0.0013283575,0.8931485,0.0010434343,0.9942568,0.0006635405,0.7806457,0.001100059,0.81017613,0.0009459831,0.9980769,0.0012031937,0.16358952,0.0009943444,0.6600915,0.0008507034,0.95753324,2
387,0.0023232398,0.061739128,0.00090606883,0.9398705,0.0028129846,0.52537954,0.0011206613,0.9122926,0.0017364911,0.31302238,0.0012818518,0.41874525,0.0009094185,0.9445602,0.003043318,0.053071022,0.0022942831,0.24450544,0.0018960121,0.71185535,2
289,0.0025000565,0.060825992,0.00093267596,0.90719664,0.0029383698,0.48762187,0.0010915753,0.87198836,0.0019469758,0.29015863,0.001392754,0.39930254,0.0008690775,0.92272526,0.0032684808,0.05066255,0.0025213175,0.20706907,0.0019773366,0.6590038,2
374,0.00029242228,0.4244014,0.00030349378,0.9984964,0.0007192875,0.9529703,0.00056494604,0.99738365,0.00030382007,0.8929441,0.00056001457,0.9139343,0.00043124842,0.9993161,0.0007281257,0.3030938,0.00047251672,0.8090024,0.000386985,0.98286414,2
249,0.0106406575,0.0012461565,0.00011435103,0.0010738284,0.00031741374,0.001953509,2.0235746e-05,0.000767133,0.018249817,0.00267086,0.0019416192,0.0038165872,3.7277958e-05,0.0035756698,0.001142449,0.00011995183,0.008305679,0.00042034412,0.0052837343,0.0023113878,2
329,0.22835852,0.008738265,0.011455047,0.003412701,0.038310323,0.011779664,0.0036874537,0.005661457,0.15535054,0.009702748,0.051192213,0.014366812,0.005757093,0.00702553,0.32160544,0.005535041,0.14112514,0.005510141,0.0463885,0.0074682813,2
238,0.47037175,0.014489084,0.036318958,0.010829144,0.0851299,0.016850049,0.016654057,0.014042254,0.37587526,0.015107609,0.1160753,0.018753944,0.024251115,0.013025533,0.3354477,0.012502562,0.342123,0.012400013,0.17518643,0.013197113,2
244,0.04901148,0.010564984,0.009250634,0.013711662,0.02730345,0.016170016,0.0037378646,0.01490901,0.048118617,0.01519126,0.021537082,0.01912885,0.0047535305,0.020501325,0.05245505,0.0057186875,0.046414945,0.008116601,0.02849222,0.013999071,2
223,0.0024268841,0.0007295478,3.3980457e-05,0.00022659851,0.00019410856,0.0009627527,3.830464e-06,0.0001929858,0.002775585,0.001002543,0.00026881453,0.0018544684,5.2785967e-06,0.00096372457,0.0010171086,5.2771557e-05,0.0016689299,0.00016707616,0.0004794569,0.00064193556,2
360,0.00054298685,0.8124696,0.0005603235,0.9956176,0.0012484335,0.9789478,0.0013642489,0.99185735,0.00093084277,0.9663019,0.0017596947,0.96995026,0.0006300738,0.99866796,0.002201462,0.74024767,0.0007105163,0.89787745,0.0007034292,0.98591006,2
221,0.009583638,0.002070212,0.00012986925,0.0010599595,0.00045132762,0.0044243415,2.3264602e-05,0.0010738759,0.014029947,0.004409609,0.001879589,0.007860127,3.6533576e-05,0.0049188193,0.003070177,0.00027959104,0.0065069324,0.0006961895,0.0029706357,0.0032521219,2
290,0.00037544663,0.8966171,0.0004948893,0.9979715,0.0010549945,0.9902081,0.001364727,0.9965174,0.0006405056,0.9833345,0.0014705999,0.9857636,0.0006387058,0.9994703,0.0017357622,0.8553266,0.0005454877,0.9495666,0.00051135465,0.9937156,2
285,0.009348566,0.0019542824,0.00070908625,0.009037977,0.0027655251,0.004937852,0.00017529537,0.006791559,0.0075036497,0.0040744212,0.0017449935,0.0065702563,0.00024323726,0.01349601,0.0044283695,0.00047138685,0.007952742,0.0016324329,0.0043906686,0.0060513183,2
67,0.99992764,0.024990728,0.99803585,0.007182691,0.98262966,0.0043974505,0.9906647,0.004308788,0.99993265,0.006610124,0.996554,0.004621694,0.9972397,0.002753631,0.9426606,0.02629683,0.999912,0.016989395,0.9999155,0.004369137,2
250,0.0022832777,0.0005149897,2.8445338e-05,0.00078402465,0.00012572727,0.0010121935,2.905469e-06,0.00045094875,0.0028341287,0.0011048581,0.00025981484,0.0022026268,5.206771e-06,0.002936628,0.00037895498,2.7600787e-05,0.0018212361,0.00015303223,0.00083726586,0.0011466821,2
200,0.87596595,0.01278232,0.050215952,0.013090206,0.055855542,0.012327777,0.02560885,0.012807588,0.8901303,0.014906623,0.313411,0.014085774,0.04360744,0.012547407,0.16121499,0.009412923,0.7847979,0.010522739,0.72425437,0.013514299,2
237,0.0018082941,0.0011075838,3.4468223e-05,0.0004104365,0.00017358319,0.0014180689,4.4382296e-06,0.00028166085,0.0022656508,0.0014749848,0.00023719366,0.0027252068,5.618028e-06,0.0015589012,0.0007213479,8.584391e-05,0.0012688513,0.00027953563,0.00043091658,0.0009366321,2
273,0.05363412,0.003866275,0.0030418844,0.016695926,0.009292524,0.008830771,0.0010825451,0.015381951,0.03502411,0.0073262146,0.007188675,0.00954508,0.0016185628,0.016007291,0.022213075,0.0018359107,0.03578659,0.0052660354,0.017753696,0.011315162,2
300,0.010103374,0.0018985728,0.0008431025,0.0076331743,0.0033681407,0.0038579355,0.0002034004,0.0055681504,0.007879077,0.0034209006,0.0017215523,0.005115954,0.0002850311,0.009941186,0.004573923,0.0004372127,0.008875658,0.0015479008,0.004618619,0.0048439177,2
71,0.0021045434,0.83801275,0.0019651,0.97478217,0.0040306016,0.9679242,0.003832897,0.9607155,0.0033200933,0.9505181,0.004803357,0.9632386,0.0019095415,0.99105936,0.007660425,0.8030269,0.002108933,0.885229,0.0021633077,0.96777767,2
236,0.0022458504,0.0014906994,3.1329495e-05,0.00082006573,0.00014084911,0.003071685,4.397312e-06,0.0005745764,0.0029873233,0.002969286,0.00030510128,0.006160321,5.612951e-06,0.0039396808,0.0008389069,0.00012729515,0.0013738098,0.00039037698,0.0004771811,0.002003787,2
188,0.7004551,0.031303603,0.93178225,0.01065621,0.93221974,0.013217074,0.76373106,0.011775279,0.5872468,0.011996082,0.63776517,0.012900602,0.86155087,0.009194919,0.8619526,0.031179316,0.80125237,0.027740244,0.7200912,0.008709585,2
308,0.37766638,0.00592541,0.011512625,0.004903025,0.034180127,0.0076467316,0.00391697,0.006625014,0.24697132,0.0067829704,0.04661714,0.008666169,0.0067020697,0.0060632695,0.23887691,0.0036528804,0.22233625,0.0052851755,0.0823345,0.0067802146,2
234,0.0048078406,0.0339055,0.0005065734,0.04281498,0.0014027955,0.08073639,0.0002383755,0.026954975,0.007167476,0.06663043,0.002093401,0.11401794,0.00018975415,0.110179454,0.0047971816,0.012881962,0.0032499137,0.020176033,0.0021203787,0.053343013,2
227,0.0049843458,0.026974134,0.0004797468,0.03817787,0.0013576044,0.06882363,0.00021809665,0.024457254,0.0073449467,0.057475917,0.0020657994,0.097114876,0.00017846892,0.09974079,0.0045386706,0.009531571,0.0033966752,0.0160153,0.00218192,0.047584556,2
313,0.026441848,0.008250701,0.0041959076,0.04830422,0.01256728,0.024247741,0.0018218837,0.0430216,0.021352356,0.018274823,0.0075290543,0.025552068,0.0023286717,0.052462585,0.019503668,0.0045273593,0.022271002,0.011688839,0.015014156,0.029238405,2
292,0.0111695435,0.005059338,0.0025081425,0.057291847,0.008574234,0.01606705,0.0009953106,0.044524856,0.0070240633,0.010000697,0.0024476035,0.015473588,0.0012738925,0.04578954,0.0088930745,0.0027756933,0.010133185,0.010426359,0.006435358,0.020464655,2
422,0.004172968,0.0027295386,0.00064884464,0.22927384,0.002122353,0.016942061,0.00031593442,0.12239602,0.0020399613,0.009682316,0.0005192143,0.014567423,0.00038683412,0.11391733,0.0015586851,0.0014706916,0.0031718595,0.0110275615,0.002126695,0.035637453,2
449,0.002656985,0.0024012225,0.0005788104,0.27076447,0.001979404,0.015826158,0.00027093574,0.13742818,0.0011451076,0.0078090657,0.0003163962,0.013195871,0.00033064882,0.12234744,0.0011108969,0.0014000969,0.002138257,0.011975928,0.0014908073,0.03324587,2
280,0.027363192,0.0022713763,0.0013105234,0.007523665,0.0044034165,0.005271243,0.000363735,0.0071707657,0.021030907,0.0046109506,0.0043799113,0.0064475676,0.0005716586,0.010380983,0.010914845,0.0007240263,0.02012199,0.002198396,0.0104677025,0.0066395337,2
239,0.004845571,0.28656775,0.0031576063,0.94451094,0.007014236,0.829664,0.004723621,0.93655175,0.0052994457,0.713711,0.0065945867,0.7793067,0.0034964804,0.9742982,0.010349087,0.2752421,0.0053264927,0.5125066,0.0047065984,0.8751535,2
282,0.012944266,0.0033547126,0.0012311555,0.049743824,0.00370179,0.015004941,0.0005204947,0.038525917,0.010334158,0.010799951,0.003005303,0.016457597,0.0006792251,0.060377415,0.0046955054,0.001377293,0.01116262,0.0052673714,0.0081991665,0.024037767,2
291,0.9926766,0.028573135,0.9357872,0.013754263,0.8552366,0.010620056,0.82914215,0.011169122,0.99171525,0.012859667,0.9212483,0.010668201,0.9169479,0.0076752026,0.7977713,0.030716434,0.9912582,0.024383493,0.9890448,0.0094716335,2
297,0.0026930715,0.08966448,0.0016855451,0.93970656,0.0040010745,0.631538,0.002123148,0.9223921,0.0028225766,0.4782504,0.0031716349,0.51268446,0.0017509251,0.967506,0.0043313312,0.062662736,0.003445295,0.2545498,0.0027894753,0.7661627,2
247,0.0034008198,0.0007927423,8.222792e-05,0.0025706284,0.00030470858,0.00172902,1.2753228e-05,0.0014451541,0.004001336,0.0018054749,0.00053755735,0.003096809,2.1516338e-05,0.006351332,0.00056337425,6.634645e-05,0.0029986168,0.00039104387,0.0019730653,0.0025044899,2
295,0.0036616293,0.02771285,0.001147348,0.80716276,0.0034433848,0.29287204,0.0011153596,0.7494252,0.0029384857,0.17491868,0.0018601561,0.22331412,0.0009840248,0.84694564,0.0038046318,0.018680604,0.0036611317,0.09173499,0.0027554398,0.4534574,2
454,0.006184969,0.002572759,0.006957388,0.032389663,0.018552966,0.011651259,0.0022998631,0.017284384,0.007182174,0.0061519686,0.0034276731,0.010869904,0.0040474758,0.018352617,0.006991821,0.00081764185,0.010120881,0.005301847,0.011847933,0.012878723,3
701,0.0053438134,0.22823724,0.0063289613,0.96493083,0.00922938,0.8155306,0.008633764,0.95792353,0.0055257785,0.7160569,0.0079623675,0.77289826,0.006258371,0.9818939,0.014201436,0.22439869,0.004918915,0.5110394,0.0048551844,0.8936191,3
267,0.005183638,0.025537683,0.010492605,0.7255613,0.017356006,0.17994037,0.008148387,0.5601824,0.005107583,0.098476075,0.0054771574,0.14472511,0.009557242,0.6846036,0.010615592,0.012135754,0.006622908,0.097896785,0.0066013285,0.34590903,3
442,0.008944703,0.020978622,0.008228199,0.8478549,0.012339366,0.2187349,0.0060528154,0.7255983,0.00892622,0.12099699,0.0066771936,0.1709336,0.0066650505,0.8327215,0.009562402,0.015009509,0.008862111,0.08559536,0.00925469,0.46954435,3
464,0.008106676,0.015884237,0.0054477993,0.66390425,0.008931242,0.16380203,0.003994323,0.55302125,0.008272008,0.09330753,0.0054306327,0.14371262,0.004443671,0.658608,0.00843002,0.010230677,0.007920237,0.055335186,0.007613612,0.3619622,3
413,0.73685545,0.014949038,0.06330805,0.016346138,0.07664299,0.01599714,0.02658595,0.018370047,0.7450784,0.015443269,0.283972,0.019320287,0.04900606,0.012634541,0.19896491,0.018090902,0.62500525,0.013591512,0.5193121,0.020050524,3
437,0.0029691616,0.41069055,0.0039275177,0.98686266,0.00544105,0.9012312,0.0069057774,0.98239315,0.003180105,0.84592307,0.0046543833,0.8685897,0.004162224,0.9942273,0.00889149,0.31248024,0.00269702,0.71392953,0.0027015,0.9489775,3
371,0.023801833,0.0042160484,0.004999179,0.043314207,0.0074987896,0.014912331,0.0021039224,0.025649004,0.02318049,0.009201998,0.005146535,0.014344296,0.003210204,0.025101127,0.011230398,0.0014348822,0.016333263,0.0072924905,0.011636212,0.025294248,3
441,0.1589711,0.0025440739,0.006047585,0.031005966,0.0063656066,0.006890362,0.0020438957,0.01630995,0.16488776,0.0063647497,0.014254558,0.007825138,0.0038665065,0.013345004,0.014162277,0.0016264546,0.07528382,0.00408371,0.050590932,0.015941482,3
425,0.0047545475,0.003496068,0.0037723372,0.03275763,0.009910843,0.018138086,0.001550909,0.022151183,0.0053580664,0.008993874,0.002566642,0.016870433,0.002317674,0.023923852,0.0052136374,0.0009325414,0.006770992,0.00676094,0.0071490407,0.01998139,3
436,0.0063999696,0.019510595,0.0049803928,0.7899568,0.007907673,0.23147301,0.003985568,0.6976522,0.0064333794,0.12478419,0.004650848,0.18724553,0.004238388,0.80140704,0.0073709283,0.011764092,0.006345085,0.0775092,0.006055797,0.48471653,3
384,0.088665724,0.015149704,0.15300381,0.029410474,0.26847038,0.026220724,0.05392301,0.026971726,0.090444334,0.016458556,0.074260674,0.02660501,0.101450525,0.023762245,0.16380543,0.012549104,0.13897583,0.017853638,0.13512588,0.02207786,3
434,0.034249388,0.0027137913,0.004641762,0.02740962,0.006647237,0.007635154,0.0017595482,0.015805302,0.03463893,0.005974414,0.005836584,0.008181608,0.0029703209,0.013618895,0.009975655,0.0010854283,0.022190455,0.004509799,0.016315069,0.014722443,3
443,0.011232464,0.010204439,0.007314343,0.52804345,0.01182354,0.09690272,0.0043381434,0.34088758,0.01110794,0.055275634,0.0060523455,0.08133319,0.005881314,0.42817485,0.008801403,0.005692615,0.01105815,0.038825836,0.010920808,0.2111891,3
421,0.008259411,0.006314706,0.008340605,0.590769,0.0150807565,0.063885614,0.0043628854,0.31257755,0.008234154,0.03562563,0.0049488265,0.048398163,0.0061972383,0.39004308,0.007339772,0.00319901,0.009170328,0.030929161,0.010958885,0.1540757,3
334,0.01381534,0.048500855,0.013123135,0.10059025,0.02350497,0.13396241,0.0076979124,0.0955179,0.014196903,0.07489128,0.014584498,0.16813669,0.007970183,0.13118505,0.039303973,0.04163294,0.013954234,0.044237323,0.011038722,0.10238987,3
420,0.020756306,0.0015077952,0.0031410125,0.04919655,0.00470552,0.0067956713,0.0010689308,0.01897592,0.021179264,0.0048932494,0.0034736716,0.0069778534,0.0019041055,0.018574,0.0049929875,0.0004783415,0.014276087,0.003571724,0.012437318,0.0152535625,3
390,0.007252131,0.008471791,0.006684038,0.060079258,0.017729321,0.037530437,0.0033851117,0.048035514,0.0076306574,0.019916372,0.0050088675,0.033895135,0.00488804,0.051436294,0.011558258,0.0031331733,0.00990573,0.016470639,0.009363893,0.042834803,3
411,0.00203747,0.006152849,0.003895846,0.121001,0.012482439,0.047924913,0.002266731,0.083779685,0.0022794192,0.022988977,0.001780431,0.040068775,0.0032296698,0.10086727,0.003969618,0.0012115655,0.0041099642,0.018601313,0.004609712,0.06862576,3
462,0.031023076,0.0023099838,0.00411168,0.016796377,0.0061415983,0.0055595916,0.0014262912,0.010003029,0.032782126,0.0044535645,0.0057605226,0.0066206027,0.0024407022,0.0088753095,0.0100505175,0.000955122,0.020854995,0.0031536466,0.01543786,0.009569834,3
357,0.35961288,0.0034579919,0.009156194,0.010874396,0.009498944,0.0050219526,0.0030633616,0.008437879,0.3873735,0.005183102,0.039775513,0.0067013293,0.005659036,0.0058972235,0.03323442,0.0028633154,0.18955831,0.003342937,0.12095145,0.009267374,3
383,0.002755672,0.0048360904,0.0042752703,0.035658523,0.0138477115,0.023639625,0.0019042297,0.025655601,0.0030933851,0.010755061,0.0024732808,0.021167258,0.0027195143,0.029188897,0.006511567,0.0012483175,0.004809077,0.009243203,0.0052418243,0.022142524,3
457,0.005321352,0.44212252,0.007511267,0.96562904,0.011142458,0.8811226,0.012634213,0.9634982,0.0053897314,0.8236894,0.010143077,0.86127824,0.008020779,0.98534447,0.018810103,0.40758365,0.0049104895,0.6815652,0.0047528064,0.9175925,3
529,0.9845047,0.0049020876,0.104297265,0.004855106,0.07760998,0.00329405,0.036310866,0.004792601,0.98561066,0.0045026504,0.7208085,0.0042319633,0.084876925,0.0024745034,0.20459585,0.005906055,0.96007484,0.0037249066,0.94874203,0.0058500716,3
451,0.0045145308,0.027319456,0.006821473,0.8702408,0.010957934,0.26812094,0.0058536725,0.77436775,0.00450305,0.14462267,0.004829284,0.20848717,0.0058244807,0.8723224,0.0080247335,0.015437715,0.005072826,0.11407457,0.0053706244,0.5251159,3
431,0.9971378,0.0012132672,0.049399737,0.0011657481,0.01798941,0.00070874754,0.013811645,0.0011352034,0.99793977,0.0012989294,0.73057073,0.0010127645,0.036869694,0.0004373465,0.056382522,0.0013750121,0.9869632,0.0008199981,0.9832751,0.0016494186,3
463,0.0053228787,0.073152505,0.0057007154,0.9352843,0.008803708,0.5502097,0.0061121527,0.90452963,0.0055074245,0.3970959,0.006207611,0.4827029,0.005165025,0.95291805,0.009897119,0.060810048,0.0051354533,0.25177675,0.005367798,0.7586448,3
430,0.0029023036,0.70028096,0.00471716,0.9920053,0.0057966537,0.95817596,0.010296364,0.99053824,0.0031467092,0.93777704,0.005471301,0.9453955,0.0054155053,0.997323,0.012323343,0.594753,0.0025590032,0.8646307,0.0023620506,0.97460663,3
