,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.435850769238315,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.1251846774794974,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.632477779394182,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.284394971059485,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.1767551831579635,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,4.933620897350384,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,5.103206798200002,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.812370903055018,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.346687140520406,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,5.146984189066315,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.413973919549786,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.420739456600655,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.3389783335219945,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.3745750230048324,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.7675293954482476,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.8707090117596152,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.557039675012612,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.471067823341989,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.1228404613011653,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,5.186599713303844,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.25535124880092,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,4.86877268820385,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.2891890730612574,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.5096035696179793,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.9697933789752686,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,4.438280778691611,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,5.118885845348527,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,2.5125806143822333,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,4.444324469378506,MLP,Folic acid,-H,9AA,negative,0
29,0.0,4.564244760033108,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,2.104905091657669,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,5.264295822340602,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,4.056848858633149,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,2.6532037718939745,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,1.9511772890494241,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,1.9943234930786047,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.174053830998479,MLP,Carnitine,-H,9AA,negative,0
37,0.0,0.3050031543276245,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,0.036009622409273356,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.4341743347233007,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,2.49489058369008,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,1.6553204326517337,MLP,Spermidine,-H,9AA,negative,0
42,0.0,0.03092467613377098,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,1.683557715143433,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,4.889829249027823,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.503337886308516,MLP,Uric acid,-H,9AA,negative,1
