,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.861365294156818,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,4.019078381008359,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,3.9177957426437806,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.881763667848798,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.9521437042507674,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.9640084205639283,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.919323163253231,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.9022715519520785,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.878610562537724,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.861762056544639,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.865555908861099,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.9704725219559553,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.9067096511118873,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,4.049688753541906,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.859531074811547,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.862006739769697,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.8880983847263177,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.9292438960134715,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.8770124868974953,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.862005588732992,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.929345467268951,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.930983362206677,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.875475227036021,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.8881612826352847,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.9202147551838618,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.976157581276776,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,4.028364563569598,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.866255176074453,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,3.9260276464747736,MLP,Folic acid,-H,9AA,negative,0
29,0.0,3.90825718764457,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.912311824936295,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,3.9738902599437504,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.9540301975175716,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.944451328412706,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,3.877797118889646,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,3.965832338886326,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.887736077120212,MLP,Carnitine,-H,9AA,negative,0
37,0.0,3.9079101094427537,MLP,Acetylcholine,-H,9AA,negative,0
