,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.861672239232611,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.963121856584716,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,3.9391796273535618,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.9200804475349624,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.928920280638909,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.941334767049776,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.8883075330128634,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.9187824667764177,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.8618023392965184,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.8649789345887298,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.8468654307043764,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.974813629079142,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.873945470463642,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.988455947090345,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.8503828314704958,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.8468527182413483,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.8983978599612774,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.90065182130092,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.8825344272465476,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.8457765729286155,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.900778205600319,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.964069048031268,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.9103963127301977,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.8553203827837024,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.88941693370866,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.9581445106105093,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,3.970692079701891,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.8703401399740516,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,3.9602951526487757,MLP,Folic acid,-H,9AA,negative,0
29,0.0,3.941575116245046,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.9478480222515584,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,3.9665726137418913,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.985015348158873,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.974704480015987,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,3.851432115821317,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,4.00722160599902,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.8656122993872937,MLP,Carnitine,-H,9AA,negative,0
37,0.0,3.9411671533703023,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,3.8612163098204046,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.9625241563207503,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.9435653258557624,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,3.8459908593618914,MLP,Spermidine,-H,9AA,negative,0
42,0.0,3.9558783098248957,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,3.965771558618588,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,4.02095133976243,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,4.0200033942284845,MLP,Uric acid,-H,9AA,negative,1
2,4.66198892224018,4.040052275197141,MLP,PA 16:0-18:1,-H,9AA,negative,1
3,4.814306627793246,3.952718462017811,MLP,2-Oxoglutaric acid,-H,9AA,negative,1
4,5.641773056029051,3.977290470583094,MLP,Lyso PI 17:1,-H,9AA,negative,1
5,4.952913805825025,4.022899396168715,MLP,PG 16:0-18:1,-H,9AA,negative,1
6,5.577610157677287,3.941507295452477,MLP,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,5.087021412007154,3.912252872618511,MLP,Glucose 6-phosphate,-H,9AA,negative,1
8,3.6014676006840505,4.029775182485168,MLP,Serine,-H,9AA,negative,1
9,2.971589091277522,3.912149111778572,MLP,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.508502825546985,4.016855026204627,MLP,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.40681419340028,3.9822219460477455,MLP,Adenine,-H,9AA,negative,1
12,5.33188795094239,4.016295316665601,MLP,Lyso PE 18:0,-H,9AA,negative,1
13,4.861136433937232,3.953844538643216,MLP,Xanthine,-H,9AA,negative,1
14,4.078243606162822,4.017530899821096,MLP,Histidine,-H,9AA,negative,1
15,5.544729838944959,3.997107316855437,MLP,Oxidized glutathione,-H,9AA,negative,1
16,3.77568616081301,4.0226132399661765,MLP,Pyridoxine,-H,9AA,negative,1
17,0.0,3.9888638779983725,MLP,Retinoic acid,-H,9AA,negative,1
18,0.0,4.021159220780602,MLP,Palmitic acid,-H,9AA,negative,1
19,0.0,4.022379778492534,MLP,Agmatine,-H,9AA,negative,1
20,0.0,3.9578464240081197,MLP,Choline,-H,9AA,negative,1
21,0.0,2.1715148081029807,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.5213907314885207,MLP,Oxalacetic acid,+Cl,9AA,negative,1
