,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.270534394608968,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,2.978471600371367,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.25651414647285,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.191802618795048,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.225806385353161,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,4.718224574871192,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,4.9399988139636735,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.6793408180016356,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.227939578615926,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,4.929094938557187,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.026200656366054,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.343763389066607,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.237349993051343,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.445955890278786,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.557051113400894,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.6566829182290768,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.590728533186446,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.386699971181961,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.208091018301585,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,4.684144513035148,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.733388834229257,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,5.284480681472761,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.4867154183706144,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.014109324532414,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.7933151132291187,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,4.202142541194183,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,4.880005867902106,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.3855573234804637,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,4.790487066612604,MLP,Folic acid,-H,9AA,negative,0
29,0.0,4.23756032727311,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,2.9742745680520613,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,5.036587256439416,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,4.066225891767904,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,2.8561726298949055,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,2.078556087898945,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,1.9225658656096725,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.267714532813852,MLP,Carnitine,-H,9AA,negative,0
37,0.0,2.2984387971598945,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,1.310892893879606,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.000690259677816,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.0958036354471,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,1.7062848898098784,MLP,Spermidine,-H,9AA,negative,0
42,0.0,1.3137603409357885,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,1.9489379675491625,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,4.894231852340752,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.5527789621987207,MLP,Uric acid,-H,9AA,negative,1
2,4.66198892224018,4.0776167867879085,MLP,PA 16:0-18:1,-H,9AA,negative,1
3,4.814306627793246,4.660927885929596,MLP,2-Oxoglutaric acid,-H,9AA,negative,1
4,5.641773056029051,4.714405768421534,MLP,Lyso PI 17:1,-H,9AA,negative,1
5,4.952913805825025,3.9538477002482986,MLP,PG 16:0-18:1,-H,9AA,negative,1
6,5.577610157677287,5.384440324281347,MLP,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,5.087021412007154,5.010011569537486,MLP,Glucose 6-phosphate,-H,9AA,negative,1
8,3.6014676006840505,3.093141768897286,MLP,Serine,-H,9AA,negative,1
9,2.971589091277522,2.7857367643506437,MLP,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.508502825546985,3.152133090482837,MLP,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.40681419340028,3.236936001924633,MLP,Adenine,-H,9AA,negative,1
12,5.33188795094239,3.6838340731985846,MLP,Lyso PE 18:0,-H,9AA,negative,1
13,4.861136433937232,3.5705094967850646,MLP,Xanthine,-H,9AA,negative,1
14,4.078243606162822,3.2298272344167063,MLP,Histidine,-H,9AA,negative,1
15,5.544729838944959,4.7020827991642635,MLP,Oxidized glutathione,-H,9AA,negative,1
16,3.77568616081301,3.141356786012899,MLP,Pyridoxine,-H,9AA,negative,1
17,0.0,2.8833563282850645,MLP,Retinoic acid,-H,9AA,negative,1
18,0.0,2.950826141556898,MLP,Palmitic acid,-H,9AA,negative,1
19,0.0,2.7896120129915123,MLP,Agmatine,-H,9AA,negative,1
20,0.0,2.1123568486051116,MLP,Choline,-H,9AA,negative,1
21,0.0,2.0662068422991453,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.557358390487912,MLP,Oxalacetic acid,+Cl,9AA,negative,1
23,0.0,2.317778920928717,MLP,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,0.0,2.138153946564414,MLP,Ascorbic acid,+Cl,9AA,negative,1
25,0.0,2.855643085740977,MLP,cis-Aconitic acid,+Cl,9AA,negative,1
26,0.0,2.480540797061948,MLP,Citric acid,+Cl,9AA,negative,1
27,0.0,2.2604581204280727,MLP,Adenosine diphosphate,+Cl,9AA,negative,1
28,0.0,1.9829549680592014,MLP,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,0.0,2.116005230361161,MLP,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,0.0,2.5542522552980604,MLP,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,0.0,1.9937498691751314,MLP,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,0.0,2.422568627624995,MLP,Cholic acid,+Cl,9AA,negative,1
33,0.0,1.9881518489888281,MLP,Aspartic acid,+Cl,9AA,negative,1
34,0.0,1.633736135876406,MLP,Serine,+Cl,9AA,negative,1
35,0.0,1.7402773518467627,MLP,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,0.0,2.75815862586625,MLP,Lyso PE 18:0,+Cl,9AA,negative,1
37,0.0,2.0852504350925,MLP,Histidine,+Cl,9AA,negative,1
38,0.0,1.9029954591939295,MLP,Oxidized glutathione,+Cl,9AA,negative,1
39,0.0,2.0443960151093554,MLP,Argininosuccinic acid,+Cl,9AA,negative,1
40,0.0,1.9536392885912355,MLP,Quinolinic acid,+Cl,9AA,negative,1
41,0.0,2.384940829587265,MLP,Hypoxanthine,+Cl,9AA,negative,1
42,0.0,1.9431206565349373,MLP,Coenzyme A,+Cl,9AA,negative,1
43,0.0,2.0554880278841448,MLP,Creatinine,+Cl,9AA,negative,1
0,5.187259868417889,4.75842532975805,MLP,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.851807597865303,4.734408382434682,MLP,Malonic acid,-H,9AA,negative,2
