,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.512559881101008,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.413369917534773,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.260819451558075,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.239545881439098,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.473875587372974,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,4.936312317196261,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,5.175975793921887,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.922609608430034,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.295249791519435,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,5.11234255252479,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.316922683499969,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.738505288231785,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.2941274217995584,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.5927189895819036,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.9626960354603806,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,4.009032777647992,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.6052133689462256,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.377605766851789,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.278386473787874,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,5.264617018961518,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.809750321629919,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,4.8561508470199195,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.0326591606668263,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.160979631130266,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.863501380233381,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,4.207060092504876,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,5.023857023870001,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,2.8026504447988505,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,4.80915860108321,MLP,Folic acid,-H,9AA,negative,0
29,0.0,4.250509057612476,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,2.364803417242659,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,5.092211994547191,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.3904877623342853,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.1359772621129607,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,2.2677744557620247,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,1.9950218974340097,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,2.907198807512884,MLP,Carnitine,-H,9AA,negative,0
37,0.0,0.9680728227770429,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,0.5574039216590803,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,2.7766956788645767,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.196277138458677,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,1.4305478874853028,MLP,Spermidine,-H,9AA,negative,0
42,0.0,0.5537499832931667,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,1.7395977444506059,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,5.1472677488483,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.402974486502522,MLP,Uric acid,-H,9AA,negative,1
