,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.8982589876527944,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,4.040562178042093,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.106511726872547,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.89418293004954,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.8967310497898797,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.901649410663456,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.889359655489946,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,4.076790568146782,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.899020866322728,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.897610476921756,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.916662899118992,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.919316842025324,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.886510962778756,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,4.062004672223799,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.9026841595085844,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.9102100134520366,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,4.036068961383674,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.8916001987095576,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.9981223192627326,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.9136531007160196,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.891623138021932,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.919834187366827,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.8940388891744964,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.9285130732495754,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.8895610166497634,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.910082857831397,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
