,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,3.9062108471556964,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.966922213317978,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,3.9540865516961703,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,3.928632351574212,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,3.9222751772628954,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,3.924812202890817,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,3.91002735922382,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.9420415655628824,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,3.894760177758906,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,3.9065959611309276,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,3.897321000488237,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,3.9279822167162983,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.905124684002147,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.986093116533095,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.90363797493603,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.8992623119852126,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.925538467776132,MLP,Citrulline,-H,9AA,negative,0
17,0.0,3.9138921395198834,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.9094056003260254,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,3.8970582982882744,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,3.9139316168091094,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,3.938026592665751,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,3.9242003975447854,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.9049608125953497,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.9103828198574604,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,3.9252009930132576,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,3.9727380362689835,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.8981121995277217,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,3.93801814982497,MLP,Folic acid,-H,9AA,negative,0
29,0.0,3.938600276634383,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.9382644858237628,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,3.9253427027609322,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.936690520029564,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.9380442227981822,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,3.901178290018879,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,4.005667922088125,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.8977285544009552,MLP,Carnitine,-H,9AA,negative,0
37,0.0,3.938622115027031,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,3.9096663073223104,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.9250323419935036,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.9252680401013214,MLP,Acetylcarnitine,-H,9AA,negative,0
