,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
21,0.0,2.331505530858874,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.883116902235231,MLP,Oxalacetic acid,+Cl,9AA,negative,1
23,0.0,2.447650578489422,MLP,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,0.0,2.2541381447818796,MLP,Ascorbic acid,+Cl,9AA,negative,1
25,0.0,2.890384575485959,MLP,cis-Aconitic acid,+Cl,9AA,negative,1
26,0.0,2.2791180049180353,MLP,Citric acid,+Cl,9AA,negative,1
27,0.0,2.4719143088131466,MLP,Adenosine diphosphate,+Cl,9AA,negative,1
28,0.0,1.5189982262676138,MLP,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,0.0,2.0759937581991252,MLP,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,0.0,2.8034067424153912,MLP,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,0.0,2.3345775746987782,MLP,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,0.0,2.6207875297655416,MLP,Cholic acid,+Cl,9AA,negative,1
33,0.0,2.0313166423809705,MLP,Aspartic acid,+Cl,9AA,negative,1
34,0.0,1.7601035736995585,MLP,Serine,+Cl,9AA,negative,1
35,0.0,1.8483609495239266,MLP,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,0.0,2.958025717093035,MLP,Lyso PE 18:0,+Cl,9AA,negative,1
37,0.0,2.1317745357256923,MLP,Histidine,+Cl,9AA,negative,1
38,0.0,1.8446878411969063,MLP,Oxidized glutathione,+Cl,9AA,negative,1
39,0.0,1.8598953301261285,MLP,Argininosuccinic acid,+Cl,9AA,negative,1
40,0.0,1.9298957427126586,MLP,Quinolinic acid,+Cl,9AA,negative,1
41,0.0,2.563506529218304,MLP,Hypoxanthine,+Cl,9AA,negative,1
42,0.0,1.6430211119106088,MLP,Coenzyme A,+Cl,9AA,negative,1
43,0.0,2.292744268988523,MLP,Creatinine,+Cl,9AA,negative,1
0,5.187259868417889,5.090070191253114,MLP,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.851807597865303,5.103801297551043,MLP,Malonic acid,-H,9AA,negative,2
2,4.987449242191788,4.691968098079714,MLP,PI 16:0-18:1,-H,9AA,negative,2
3,4.78146499660177,5.006100045390705,MLP,Succinic acid,-H,9AA,negative,2
4,4.723556475765371,4.685498690937808,MLP,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.865973351827255,4.881723497879527,MLP,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.714115980594938,4.22613171900227,MLP,Gluconic acid,-H,9AA,negative,2
7,4.279287089640111,3.867576601608603,MLP,Mevalonic acid,-H,9AA,negative,2
8,4.443890343962045,4.856467530689157,MLP,Argininosuccinic acid,-H,9AA,negative,2
9,4.404749585288414,4.845346340682558,MLP,Quinolinic acid,-H,9AA,negative,2
10,4.8677908785114905,4.938552477971919,MLP,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.588718548033654,3.4822627426696906,MLP,Hypoxanthine,-H,9AA,negative,2
12,3.7815044163374036,3.8396341711383672,MLP,Arginine,-H,9AA,negative,2
13,3.8008710262539327,5.282156225563676,MLP,Coenzyme A,-H,9AA,negative,2
14,2.5329693079368925,3.730726712772871,MLP,Cytosine,-H,9AA,negative,2
15,3.328813314275123,3.049624698983795,MLP,Creatinine,-H,9AA,negative,2
16,3.4808243581367546,5.381446902296958,MLP,Phosphocreatine,-H,9AA,negative,2
17,0.0,2.4771840004764933,MLP,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,0.0,2.2688295491013855,MLP,Lyso PI 17:1,+Cl,9AA,negative,2
19,0.0,2.789002278818486,MLP,PG 16:0-18:1,+Cl,9AA,negative,2
20,0.0,2.080635965130052,MLP,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,0.0,2.4283419158323456,MLP,Malonic acid,+Cl,9AA,negative,2
22,0.0,2.3901145979682648,MLP,PI 16:0-18:1,+Cl,9AA,negative,2
23,0.0,2.5605807437805272,MLP,Fumaric acid,+Cl,9AA,negative,2
24,0.0,2.567476701394519,MLP,Succinic acid,+Cl,9AA,negative,2
25,0.0,1.8444021341041803,MLP,Gluconic acid,+Cl,9AA,negative,2
26,0.0,2.5577726727854038,MLP,Cardiolipin 18:1,+Cl,9AA,negative,2
27,0.0,2.131971508880036,MLP,PI(5)P 18:1,+Cl,9AA,negative,2
28,0.0,2.622961566809476,MLP,Lyso PG 16:0,+Cl,9AA,negative,2
29,0.0,2.2208670333847826,MLP,Ureidosuccinic acid,+Cl,9AA,negative,2
30,0.0,2.0714338754350705,MLP,Creatine,+Cl,9AA,negative,2
31,0.0,2.024576274436241,MLP,Nicotinic acid,+Cl,9AA,negative,2
32,0.0,2.4616717484552084,MLP,Acetyl-CoA,+Cl,9AA,negative,2
33,0.0,1.9891428319032398,MLP,Taurocholic acid,+Cl,9AA,negative,2
34,0.0,2.4543960694309415,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,0.0,2.4869682440275107,MLP,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,0.0,1.947498488509765,MLP,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,0.0,2.3957498725816317,MLP,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,0.0,2.1561430861018303,MLP,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,0.0,2.4158470675446466,MLP,Palmitoyl-CoA,+Cl,9AA,negative,2
40,0.0,2.389043865866925,MLP,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,0.0,2.2948203395450824,MLP,Thiamine,+Cl,9AA,negative,2
42,0.0,1.3105646750438429,MLP,Proline,+Cl,9AA,negative,2
43,0.0,1.7361551002675801,MLP,Valine,+Cl,9AA,negative,2
0,3.1003127042707233,5.208891930601258,MLP,Cardiolipin 18:1,-H,9AA,negative,3
1,4.6599629341036595,5.186005446387268,MLP,PI(5)P 18:1,-H,9AA,negative,3
2,5.881912850711523,4.539026463025104,MLP,Lyso PG 16:0,-H,9AA,negative,3
3,4.123799587817361,5.2134339865924195,MLP,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,4.4688236998641875,4.909486180055512,MLP,Ureidosuccinic acid,-H,9AA,negative,3
5,4.970731944203777,4.521553776536055,MLP,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,3.602995538986097,4.408011637670295,MLP,Orotic acid,-H,9AA,negative,3
7,5.077807537596156,5.583513326748156,MLP,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,2.4591754069110547,3.3764531577636756,MLP,Creatine,-H,9AA,negative,3
9,4.52963964824184,3.5635518277627987,MLP,Urocanic acid,-H,9AA,negative,3
10,2.2674771999350427,4.2167206030937985,MLP,SM d18:1-16:0,-H,9AA,negative,3
11,5.311557557961862,5.004995927837853,MLP,Acetyl-CoA,-H,9AA,negative,3
12,5.992546007079303,4.934854820341891,MLP,Taurocholic acid,-H,9AA,negative,3
13,5.15376747032566,5.416131816975292,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.443186028353215,3.194858411932584,MLP,N-Acetylglucosamine,-H,9AA,negative,3
15,4.488955451051042,4.934081793413978,MLP,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.3680306592855205,2.681232089915281,MLP,4-Hydroxyproline,-H,9AA,negative,3
17,0.0,2.168993857245358,MLP,Orotic acid,+Cl,9AA,negative,3
18,0.0,1.9739172306390553,MLP,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,0.0,2.076701370526997,MLP,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,0.0,2.0012992011907134,MLP,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,0.0,2.309708395727138,MLP,Uridine diphosphate,+Cl,9AA,negative,3
22,0.0,2.44506791017797,MLP,Thymine,+Cl,9AA,negative,3
23,0.0,2.3537916955137583,MLP,Flavin mononucleotide,+Cl,9AA,negative,3
24,0.0,2.6788309389675735,MLP,Pantetheine,+Cl,9AA,negative,3
25,0.0,3.0352067505472835,MLP,Guanine,+Cl,9AA,negative,3
26,0.0,2.4055557202699998,MLP,Butyric acid,+Cl,9AA,negative,3
27,0.0,2.516381767718127,MLP,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,0.0,3.3377215814739003,MLP,PE 18:0-20:4,+Cl,9AA,negative,3
29,0.0,1.9132390430797093,MLP,Nicotinamide ribotide,+Cl,9AA,negative,3
30,0.0,2.525075929955074,MLP,Ribulose,+Cl,9AA,negative,3
31,0.0,1.9713295253686296,MLP,Ornithine,+Cl,9AA,negative,3
32,0.0,1.7740738942222767,MLP,Glycine,+Cl,9AA,negative,3
33,0.0,2.380751028389387,MLP,Asparagine,+Cl,9AA,negative,3
34,0.0,2.061829308498803,MLP,Tyrosine,+Cl,9AA,negative,3
35,0.0,2.577613639532156,MLP,Folic acid,+Cl,9AA,negative,3
36,0.0,2.423285697442826,MLP,Acetoacetic acid,+Cl,9AA,negative,3
37,0.0,2.6448109264355883,MLP,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
38,0.0,2.196968139352216,MLP,Serotonin,+Cl,9AA,negative,3
39,0.0,2.2807276716109195,MLP,Tryptophan,+Cl,9AA,negative,3
40,0.0,2.0668764227900582,MLP,Glutathione,+Cl,9AA,negative,3
41,0.0,2.0649676254582046,MLP,Cytidine monophosphate,+Cl,9AA,negative,3
42,0.0,1.7362290122758428,MLP,Methionine,+Cl,9AA,negative,3
43,0.0,2.839140722377632,MLP,S-Adenosylmethionine,+Cl,9AA,negative,3
0,5.630456576161583,4.571152700451946,MLP,Uridine diphosphate glucose,-H,9AA,negative,4
1,2.4740469582468996,4.218503151440902,MLP,5-Hydroxyindoleacetic acid,-H,9AA,negative,4
2,4.476663614735782,3.3046288240832498,MLP,Kynurenic acid,-H,9AA,negative,4
3,6.029128849135831,4.5651388496042955,MLP,Uridine diphosphate-N-acetylglucosamine,-H,9AA,negative,4
4,5.935435495502642,4.829212146107871,MLP,Uridine diphosphate,-H,9AA,negative,4
5,3.828050696850258,4.30289962936804,MLP,Pantothenic acid,-H,9AA,negative,4
6,4.270315973022902,3.8110682706853978,MLP,Thymine,-H,9AA,negative,4
7,4.4439848341450245,5.307284965939447,MLP,N-Acetylaspartylglutamic acid,-H,9AA,negative,4
8,5.533163212938402,6.555329278728214,MLP,Sulfo GalCer 18:0(2S-OH),-H,9AA,negative,4
9,5.2857251437669275,4.859249478226929,MLP,Palmitoyl-CoA,-H,9AA,negative,4
10,4.940991757315216,4.870686524061359,MLP,Flavin adenine dinucleotide,-H,9AA,negative,4
11,4.042163229224686,3.449932083370732,MLP,Glutamine,-H,9AA,negative,4
12,2.8448850221755446,2.246348963070404,MLP,Proline,-H,9AA,negative,4
13,3.1713776789954284,2.6111258437032236,MLP,Valine,-H,9AA,negative,4
14,3.4028146908018333,3.585374526351132,MLP,Guanine,-H,9AA,negative,4
15,3.751006390785782,3.7322594603949026,MLP,3-Hydroxyanthranilic acid,-H,9AA,negative,4
16,2.905473757203187,4.204470299466539,MLP,PE 18:0-20:4,-H,9AA,negative,4
17,0.0,2.83961286562359,MLP,Dihydroxyacetone,+Cl,9AA,negative,4
18,0.0,2.35102951116205,MLP,Pyruvic acid,+Cl,9AA,negative,4
19,0.0,1.4994320232523521,MLP,Cholesteryl acetate,+Cl,9AA,negative,4
20,0.0,2.1950719803397383,MLP,Melatonin,+Cl,9AA,negative,4
21,0.0,2.6449410269253346,MLP,Biotin,+Cl,9AA,negative,4
22,0.0,1.2943075429091786,MLP,alpha-tocopherol,+Cl,9AA,negative,4
23,0.0,2.317772703000496,MLP,Cystine,+Cl,9AA,negative,4
24,0.0,1.7469725047609248,MLP,Homocysteine,+Cl,9AA,negative,4
25,0.0,3.012865500419974,MLP,Cytidine,+Cl,9AA,negative,4
26,0.0,2.479346401417659,MLP,Niacinamide,+Cl,9AA,negative,4
27,0.0,1.7205423468310028,MLP,Cysteine,+Cl,9AA,negative,4
28,0.0,1.9617028928473628,MLP,MG 18:1,+Cl,9AA,negative,4
29,0.0,1.6888354141278554,MLP,Acetylcholine,+Cl,9AA,negative,4
30,0.0,1.2227286561188255,MLP,Phylloquinone,+Cl,9AA,negative,4
31,0.0,1.264368387030217,MLP,Cholecalciferol,+Cl,9AA,negative,4
32,0.0,2.724583094521656,MLP,Nicotinamide riboside,+Cl,9AA,negative,4
33,0.0,1.6680164021919899,MLP,Estradiol,+Cl,9AA,negative,4
34,0.0,2.3127508362481533,MLP,Retinoic acid,+Cl,9AA,negative,4
35,0.0,2.3130820206305316,MLP,Palmitic acid,+Cl,9AA,negative,4
36,0.0,1.853120344196987,MLP,Propionylcarnitine,+Cl,9AA,negative,4
