,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.241721008412015,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.2808560311474726,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.2177514387509225,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.180563563749933,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.035749331197098,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,4.615499325308226,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,5.266466797799068,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.8381565945538494,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.008439126164897,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,4.760338688692063,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.2481744924160045,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.3473935721473245,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.229540667611546,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.2782841072370723,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.691704725246444,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.726048446353809,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.5171221629213743,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.641310619012624,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.344107747326005,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,4.843457942968533,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.645856379515805,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,4.908528872258729,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.564823936240336,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.39343214130051,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,4.395188650558404,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,4.104971755633918,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,5.442075246781978,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,2.7684735343066955,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,4.6379955791487415,MLP,Folic acid,-H,9AA,negative,0
29,0.0,4.76069771359068,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,2.2665792123067847,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,5.308727131139164,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,3.9391539921222445,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,2.793946360561089,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,2.3307331766079415,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,2.1048444308321046,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.3615047037975576,MLP,Carnitine,-H,9AA,negative,0
37,0.0,2.1228716414934206,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,0.7831957680491042,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,3.473334623808856,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.4300296315526704,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,2.040191035597932,MLP,Spermidine,-H,9AA,negative,0
42,0.0,0.7777384881244108,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,1.9626478106440213,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,5.157644933692747,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.813667653033009,MLP,Uric acid,-H,9AA,negative,1
2,4.66198892224018,4.0759205235816856,MLP,PA 16:0-18:1,-H,9AA,negative,1
3,4.814306627793246,4.8545551189641545,MLP,2-Oxoglutaric acid,-H,9AA,negative,1
4,5.641773056029051,4.905067816654918,MLP,Lyso PI 17:1,-H,9AA,negative,1
5,4.952913805825025,4.0337938792789005,MLP,PG 16:0-18:1,-H,9AA,negative,1
6,5.577610157677287,4.936191150466159,MLP,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,5.087021412007154,5.034195422131701,MLP,Glucose 6-phosphate,-H,9AA,negative,1
8,3.6014676006840505,2.9441578365967476,MLP,Serine,-H,9AA,negative,1
9,2.971589091277522,2.906510539016797,MLP,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.508502825546985,3.1005413493686995,MLP,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.40681419340028,3.3087199564131096,MLP,Adenine,-H,9AA,negative,1
12,5.33188795094239,3.592671773799488,MLP,Lyso PE 18:0,-H,9AA,negative,1
13,4.861136433937232,3.2764067584196623,MLP,Xanthine,-H,9AA,negative,1
14,4.078243606162822,3.0505546902781773,MLP,Histidine,-H,9AA,negative,1
15,5.544729838944959,5.066881699267523,MLP,Oxidized glutathione,-H,9AA,negative,1
16,3.77568616081301,2.894666962543428,MLP,Pyridoxine,-H,9AA,negative,1
17,0.0,3.3075117961768483,MLP,Retinoic acid,-H,9AA,negative,1
18,0.0,3.348904309210751,MLP,Palmitic acid,-H,9AA,negative,1
19,0.0,3.3460552306286915,MLP,Agmatine,-H,9AA,negative,1
20,0.0,2.532654459930192,MLP,Choline,-H,9AA,negative,1
21,0.0,2.230570622802304,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.4057871465237732,MLP,Oxalacetic acid,+Cl,9AA,negative,1
23,0.0,2.5051473160066684,MLP,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,0.0,2.537019416553569,MLP,Ascorbic acid,+Cl,9AA,negative,1
25,0.0,2.0267416673052256,MLP,cis-Aconitic acid,+Cl,9AA,negative,1
26,0.0,2.1479619256696934,MLP,Citric acid,+Cl,9AA,negative,1
27,0.0,2.473369008028016,MLP,Adenosine diphosphate,+Cl,9AA,negative,1
28,0.0,1.7647060905333283,MLP,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,0.0,1.7749739570711642,MLP,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,0.0,2.1452672204298007,MLP,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,0.0,1.9309410026039884,MLP,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,0.0,2.765675449393947,MLP,Cholic acid,+Cl,9AA,negative,1
33,0.0,1.8873501600665437,MLP,Aspartic acid,+Cl,9AA,negative,1
34,0.0,1.7207345166507182,MLP,Serine,+Cl,9AA,negative,1
35,0.0,1.8412559182994095,MLP,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,0.0,2.5369282320750393,MLP,Lyso PE 18:0,+Cl,9AA,negative,1
37,0.0,2.048696327100376,MLP,Histidine,+Cl,9AA,negative,1
38,0.0,2.448367217688068,MLP,Oxidized glutathione,+Cl,9AA,negative,1
39,0.0,2.254078223837007,MLP,Argininosuccinic acid,+Cl,9AA,negative,1
40,0.0,2.0143983618366974,MLP,Quinolinic acid,+Cl,9AA,negative,1
41,0.0,2.532450448866695,MLP,Hypoxanthine,+Cl,9AA,negative,1
42,0.0,1.8352626949138362,MLP,Coenzyme A,+Cl,9AA,negative,1
43,0.0,2.2359883754577683,MLP,Creatinine,+Cl,9AA,negative,1
0,5.187259868417889,4.933982457752942,MLP,Myo-inositol 1-phosphate,-H,9AA,negative,2
1,4.851807597865303,4.918665006590156,MLP,Malonic acid,-H,9AA,negative,2
2,4.987449242191788,4.686888089449623,MLP,PI 16:0-18:1,-H,9AA,negative,2
3,4.78146499660177,4.848422515369634,MLP,Succinic acid,-H,9AA,negative,2
4,4.723556475765371,4.631622489644296,MLP,Glycerol 3-phosphate,-H,9AA,negative,2
5,4.865973351827255,4.834564404799546,MLP,Ribulose 5-phosphate,-H,9AA,negative,2
6,4.714115980594938,4.232829272602272,MLP,Gluconic acid,-H,9AA,negative,2
7,4.279287089640111,4.115348587816407,MLP,Mevalonic acid,-H,9AA,negative,2
8,4.443890343962045,4.5427925032932395,MLP,Argininosuccinic acid,-H,9AA,negative,2
9,4.404749585288414,5.072930358123796,MLP,Quinolinic acid,-H,9AA,negative,2
10,4.8677908785114905,4.609983504771778,MLP,Glucosamine 6-phosphate,-H,9AA,negative,2
11,3.588718548033654,3.427863945041449,MLP,Hypoxanthine,-H,9AA,negative,2
12,3.7815044163374036,3.3704135736415646,MLP,Arginine,-H,9AA,negative,2
13,3.8008710262539327,5.435607968856411,MLP,Coenzyme A,-H,9AA,negative,2
14,2.5329693079368925,3.7425514230525145,MLP,Cytosine,-H,9AA,negative,2
15,3.328813314275123,3.031289607295498,MLP,Creatinine,-H,9AA,negative,2
16,3.4808243581367546,4.930123443603564,MLP,Phosphocreatine,-H,9AA,negative,2
17,0.0,2.5495860258608176,MLP,2-Oxoglutaric acid,+Cl,9AA,negative,2
18,0.0,2.3928979295443487,MLP,Lyso PI 17:1,+Cl,9AA,negative,2
19,0.0,2.80779469712078,MLP,PG 16:0-18:1,+Cl,9AA,negative,2
20,0.0,2.2148574876305576,MLP,"Fructose 1,6-bisphosphate",+Cl,9AA,negative,2
21,0.0,2.6171305357256824,MLP,Malonic acid,+Cl,9AA,negative,2
22,0.0,2.6294399023031367,MLP,PI 16:0-18:1,+Cl,9AA,negative,2
23,0.0,2.669760317955487,MLP,Fumaric acid,+Cl,9AA,negative,2
24,0.0,2.652245947830715,MLP,Succinic acid,+Cl,9AA,negative,2
25,0.0,2.0349472066777334,MLP,Gluconic acid,+Cl,9AA,negative,2
26,0.0,2.5949871989211477,MLP,Cardiolipin 18:1,+Cl,9AA,negative,2
27,0.0,2.269920389989421,MLP,PI(5)P 18:1,+Cl,9AA,negative,2
28,0.0,2.742653715345188,MLP,Lyso PG 16:0,+Cl,9AA,negative,2
29,0.0,2.339212897164794,MLP,Ureidosuccinic acid,+Cl,9AA,negative,2
30,0.0,2.1299259259511762,MLP,Creatine,+Cl,9AA,negative,2
31,0.0,1.7804281507759845,MLP,Nicotinic acid,+Cl,9AA,negative,2
32,0.0,2.615660449188997,MLP,Acetyl-CoA,+Cl,9AA,negative,2
33,0.0,2.363040965478051,MLP,Taurocholic acid,+Cl,9AA,negative,2
34,0.0,2.405182174265943,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",+Cl,9AA,negative,2
35,0.0,2.441959169191408,MLP,Nicotinamide adenine dinucleotide (NAD),+Cl,9AA,negative,2
36,0.0,1.8947211619616116,MLP,N-Acetylgalactosamine 6-phosphate,+Cl,9AA,negative,2
37,0.0,2.8956020592746126,MLP,Sulfo GalCer 18:0(2S-OH),+Cl,9AA,negative,2
38,0.0,2.204649776086155,MLP,Tetrahydrofolic acid,+Cl,9AA,negative,2
39,0.0,2.5859411731578708,MLP,Palmitoyl-CoA,+Cl,9AA,negative,2
40,0.0,2.4126687611810427,MLP,Flavin adenine dinucleotide,+Cl,9AA,negative,2
41,0.0,2.6701218407584237,MLP,Thiamine,+Cl,9AA,negative,2
42,0.0,1.0625240627949997,MLP,Proline,+Cl,9AA,negative,2
43,0.0,1.6988781439952654,MLP,Valine,+Cl,9AA,negative,2
0,3.1003127042707233,5.322052916658207,MLP,Cardiolipin 18:1,-H,9AA,negative,3
1,4.6599629341036595,5.134024112112208,MLP,PI(5)P 18:1,-H,9AA,negative,3
2,5.881912850711523,4.472785101995999,MLP,Lyso PG 16:0,-H,9AA,negative,3
3,4.123799587817361,5.160078016482198,MLP,GM3 Ganglioside 18:0,-H,9AA,negative,3
4,4.4688236998641875,5.017021148624831,MLP,Ureidosuccinic acid,-H,9AA,negative,3
5,4.970731944203777,4.481397765337884,MLP,"4,5-Dihydroorotic acid",-H,9AA,negative,3
6,3.602995538986097,4.494638304502114,MLP,Orotic acid,-H,9AA,negative,3
7,5.077807537596156,5.579152422268455,MLP,Uridine diphosphate glucuronic acid,-H,9AA,negative,3
8,2.4591754069110547,3.3145421592537363,MLP,Creatine,-H,9AA,negative,3
9,4.52963964824184,3.6455744475202727,MLP,Urocanic acid,-H,9AA,negative,3
10,2.2674771999350427,3.9863349340930987,MLP,SM d18:1-16:0,-H,9AA,negative,3
11,5.311557557961862,5.142596976650747,MLP,Acetyl-CoA,-H,9AA,negative,3
12,5.992546007079303,4.9471114826426295,MLP,Taurocholic acid,-H,9AA,negative,3
13,5.15376747032566,5.360513700272574,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",-H,9AA,negative,3
14,3.443186028353215,3.2261994431365704,MLP,N-Acetylglucosamine,-H,9AA,negative,3
15,4.488955451051042,4.875018962191552,MLP,N-Acetylgalactosamine 6-phosphate,-H,9AA,negative,3
16,3.3680306592855205,2.8368572410090187,MLP,4-Hydroxyproline,-H,9AA,negative,3
17,0.0,2.2567063744862557,MLP,Orotic acid,+Cl,9AA,negative,3
18,0.0,2.3619582854870584,MLP,Uridine diphosphate glucose,+Cl,9AA,negative,3
19,0.0,2.1369835498477223,MLP,5-Hydroxyindoleacetic acid,+Cl,9AA,negative,3
20,0.0,2.4007059242516036,MLP,Uridine diphosphate-N-acetylglucosamine,+Cl,9AA,negative,3
21,0.0,2.45533167707813,MLP,Uridine diphosphate,+Cl,9AA,negative,3
22,0.0,2.4300305792671257,MLP,Thymine,+Cl,9AA,negative,3
23,0.0,2.409014458705852,MLP,Flavin mononucleotide,+Cl,9AA,negative,3
24,0.0,2.40445277878134,MLP,Pantetheine,+Cl,9AA,negative,3
25,0.0,3.0380661443211188,MLP,Guanine,+Cl,9AA,negative,3
26,0.0,2.4787305026020343,MLP,Butyric acid,+Cl,9AA,negative,3
27,0.0,2.3521380744988014,MLP,3-Hydroxymethylglutaric acid,+Cl,9AA,negative,3
28,0.0,2.698227918991368,MLP,PE 18:0-20:4,+Cl,9AA,negative,3
29,0.0,2.3203311846295134,MLP,Nicotinamide ribotide,+Cl,9AA,negative,3
30,0.0,2.655086417360562,MLP,Ribulose,+Cl,9AA,negative,3
31,0.0,2.150797014568951,MLP,Ornithine,+Cl,9AA,negative,3
32,0.0,1.3556200534295528,MLP,Glycine,+Cl,9AA,negative,3
33,0.0,2.3792742363805983,MLP,Asparagine,+Cl,9AA,negative,3
34,0.0,2.1311076930946293,MLP,Tyrosine,+Cl,9AA,negative,3
35,0.0,2.526319141339669,MLP,Folic acid,+Cl,9AA,negative,3
36,0.0,2.417764485863396,MLP,Acetoacetic acid,+Cl,9AA,negative,3
37,0.0,2.8672212674501716,MLP,Cyclic adenosine monophosphate,+Cl,9AA,negative,3
