,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.553450342808902,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,3.1198163731323874,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.568182296900722,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.2801467712295125,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.091033796520112,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,5.1259099582031356,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,5.009170737550715,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.6947675653847023,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.190572142755742,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,5.335010096294439,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.141939267547331,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.397495418009375,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.2329203320569473,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.4014183932002284,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.6777788165286047,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,4.088097742518777,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.581159273077627,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.5225102135275455,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.18193502963277,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,5.066364341288315,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.725442024350899,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,4.97110410363216,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.2976360688725657,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.384890026937152,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.4666967009134493,MLP,Glycerophosphocholine,-H,9AA,negative,0
25,0.0,4.485187871178828,MLP,3-Hydroxymethylglutaric acid,-H,9AA,negative,0
26,0.0,5.101393245912572,MLP,Nicotinamide ribotide,-H,9AA,negative,0
27,0.0,3.4222384693163415,MLP,PC 15:0-18:1,-H,9AA,negative,0
28,0.0,4.731946006030502,MLP,Folic acid,-H,9AA,negative,0
29,0.0,4.2557724860030195,MLP,Cyclic adenosine monophosphate,-H,9AA,negative,0
30,0.0,3.0973871093300493,MLP,PC (O) C16-18:1,-H,9AA,negative,0
31,0.0,5.128852767823836,MLP,Cytidine monophosphate,-H,9AA,negative,0
32,0.0,4.293151373828219,MLP,S-Adenosylmethionine,-H,9AA,negative,0
33,0.0,3.0846359075891834,MLP,Niacinamide,-H,9AA,negative,0
34,0.0,2.209444814054691,MLP,"N6,N6,N6-Trimethyllysine",-H,9AA,negative,0
35,0.0,2.0918554446050357,MLP,MG 18:1,-H,9AA,negative,0
36,0.0,3.038741949517228,MLP,Carnitine,-H,9AA,negative,0
37,0.0,2.5449334852255117,MLP,Acetylcholine,-H,9AA,negative,0
38,0.0,1.770529448505398,MLP,Cholecalciferol,-H,9AA,negative,0
39,0.0,2.9045634063123003,MLP,Nicotinamide riboside,-H,9AA,negative,0
40,0.0,3.2690291569763255,MLP,Acetylcarnitine,-H,9AA,negative,0
41,0.0,2.883650676048604,MLP,Spermidine,-H,9AA,negative,0
42,0.0,1.7657205124916722,MLP,Cholesterol,-H,9AA,negative,0
43,0.0,2.7495772454671457,MLP,Putrescine,-H,9AA,negative,0
0,4.29330833634685,4.8606138544222794,MLP,Dihydroxyacetone phosphate,-H,9AA,negative,1
1,4.951137084996772,3.2518086729392484,MLP,Uric acid,-H,9AA,negative,1
2,4.66198892224018,4.118288263946065,MLP,PA 16:0-18:1,-H,9AA,negative,1
3,4.814306627793246,4.761405853112528,MLP,2-Oxoglutaric acid,-H,9AA,negative,1
4,5.641773056029051,4.5335610457289395,MLP,Lyso PI 17:1,-H,9AA,negative,1
5,4.952913805825025,3.8970344939184063,MLP,PG 16:0-18:1,-H,9AA,negative,1
6,5.577610157677287,5.271011010890149,MLP,"Fructose 1,6-bisphosphate",-H,9AA,negative,1
7,5.087021412007154,5.033228897748279,MLP,Glucose 6-phosphate,-H,9AA,negative,1
8,3.6014676006840505,3.310876004806469,MLP,Serine,-H,9AA,negative,1
9,2.971589091277522,2.6709837502309406,MLP,gamma-Aminobutyric acid,-H,9AA,negative,1
10,3.508502825546985,3.5319783649197185,MLP,GlcCer d18:1/18:0,-H,9AA,negative,1
11,3.40681419340028,3.0771083264154355,MLP,Adenine,-H,9AA,negative,1
12,5.33188795094239,3.4690758429021478,MLP,Lyso PE 18:0,-H,9AA,negative,1
13,4.861136433937232,3.3609648644972494,MLP,Xanthine,-H,9AA,negative,1
14,4.078243606162822,3.164258095221014,MLP,Histidine,-H,9AA,negative,1
15,5.544729838944959,4.701711337986913,MLP,Oxidized glutathione,-H,9AA,negative,1
16,3.77568616081301,2.815123026400719,MLP,Pyridoxine,-H,9AA,negative,1
17,0.0,3.342052751345601,MLP,Retinoic acid,-H,9AA,negative,1
18,0.0,3.3485837278587147,MLP,Palmitic acid,-H,9AA,negative,1
19,0.0,2.70860729219858,MLP,Agmatine,-H,9AA,negative,1
20,0.0,2.3296486951358903,MLP,Choline,-H,9AA,negative,1
21,0.0,2.5443895829432686,MLP,Malic acid,+Cl,9AA,negative,1
22,0.0,2.7638362946167265,MLP,Oxalacetic acid,+Cl,9AA,negative,1
23,0.0,2.446598163890422,MLP,N-Acetylaspartic acid,+Cl,9AA,negative,1
24,0.0,2.2461725782616515,MLP,Ascorbic acid,+Cl,9AA,negative,1
25,0.0,2.8937208695074847,MLP,cis-Aconitic acid,+Cl,9AA,negative,1
26,0.0,2.6434609027586204,MLP,Citric acid,+Cl,9AA,negative,1
27,0.0,2.53501722807039,MLP,Adenosine diphosphate,+Cl,9AA,negative,1
28,0.0,1.9012844516932912,MLP,6-Phosphogluconic acid,+Cl,9AA,negative,1
29,0.0,2.346901520657609,MLP,3-Phosphoglyceric acid,+Cl,9AA,negative,1
30,0.0,2.992133273470693,MLP,Phosphoenolpyruvic acid,+Cl,9AA,negative,1
31,0.0,2.2974507064092946,MLP,Dihydroxyacetone phosphate,+Cl,9AA,negative,1
32,0.0,2.3683964054312345,MLP,Cholic acid,+Cl,9AA,negative,1
33,0.0,2.0919865485344356,MLP,Aspartic acid,+Cl,9AA,negative,1
34,0.0,2.043601498458354,MLP,Serine,+Cl,9AA,negative,1
35,0.0,2.2182596965978045,MLP,gamma-Aminobutyric acid,+Cl,9AA,negative,1
36,0.0,2.591811712739527,MLP,Lyso PE 18:0,+Cl,9AA,negative,1
37,0.0,2.133665411179636,MLP,Histidine,+Cl,9AA,negative,1
38,0.0,2.076386687745662,MLP,Oxidized glutathione,+Cl,9AA,negative,1
39,0.0,2.0879754072663155,MLP,Argininosuccinic acid,+Cl,9AA,negative,1
40,0.0,2.08528228980092,MLP,Quinolinic acid,+Cl,9AA,negative,1
41,0.0,2.606019582179728,MLP,Hypoxanthine,+Cl,9AA,negative,1
42,0.0,2.3282810797416906,MLP,Coenzyme A,+Cl,9AA,negative,1
43,0.0,2.460737400730102,MLP,Creatinine,+Cl,9AA,negative,1
0,5.187259868417889,5.140590820449122,MLP,Myo-inositol 1-phosphate,-H,9AA,negative,2
