,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
0,5.375443979142473,4.33628119345269,MLP,Malic acid,-H,9AA,negative,0
1,5.3199340325654045,2.6132022924024394,MLP,Taurine,-H,9AA,negative,0
2,5.44490784014757,4.2706794927906255,MLP,N-Acetylaspartic acid,-H,9AA,negative,0
3,3.9789439936786417,4.162373117891208,MLP,Ascorbic acid,-H,9AA,negative,0
4,4.852406059687796,5.1374576664185945,MLP,cis-Aconitic acid,-H,9AA,negative,0
5,5.206625379926532,4.739674898333249,MLP,Citric acid,-H,9AA,negative,0
6,5.939249906533922,5.0061516421827434,MLP,Adenosine diphosphate,-H,9AA,negative,0
7,4.541898383022101,3.94855841004662,MLP,Glutamic acid,-H,9AA,negative,0
8,5.012308835041252,5.211394900137677,MLP,6-Phosphogluconic acid,-H,9AA,negative,0
9,5.164587787189345,4.952847507856341,MLP,3-Phosphoglyceric acid,-H,9AA,negative,0
10,5.417869002964245,4.176494629939463,MLP,Lyso PS 17:1,-H,9AA,negative,0
11,5.197866060993347,5.4188238586689135,MLP,Phosphoenolpyruvic acid,-H,9AA,negative,0
12,5.076314327370768,3.2569344974792003,MLP,Carnosine,-H,9AA,negative,0
13,4.2583717408536526,3.254620768320386,MLP,Cholic acid,-H,9AA,negative,0
14,4.208115674739658,3.8048352602216635,MLP,Aspartic acid,-H,9AA,negative,0
15,5.004369745474085,3.6898154120180737,MLP,PS (POPS) 16:0-18:1,-H,9AA,negative,0
16,4.0631563769843755,3.7887254275174027,MLP,Citrulline,-H,9AA,negative,0
17,0.0,4.5825273663497414,MLP,Lyso PA 18:1,-H,9AA,negative,0
18,0.0,3.1539117154401106,MLP,Lyso PC 15:0,-H,9AA,negative,0
19,0.0,4.892705681809368,MLP,Nicotinamide adenine dinucleotide (NAD),-H,9AA,negative,0
20,0.0,4.69630462307788,MLP,Tetrahydrofolic acid,-H,9AA,negative,0
21,0.0,4.865386658484618,MLP,Flavin mononucleotide,-H,9AA,negative,0
22,0.0,2.4626036172398926,MLP,Thiamine,-H,9AA,negative,0
23,0.0,3.414472516862324,MLP,Glucosamine,-H,9AA,negative,0
24,0.0,3.768830110400224,MLP,Glycerophosphocholine,-H,9AA,negative,0
